"objectid","type","subtype","start_date","end_date","description","severity","street","direction","from_cross_street","end_cross_street","recurring","major_event","full_closure","route","alt_route","sidewalk","agency","city","contact"
"3800","EMERGENCY","HAZARD_WEATHER","2021-09-15T00:00:00.000","2021-09-16T00:00:00.000","Water on Road",,"Baringer Foreman Rd",,"Cloverhill Ave","Cloverhill Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3825","BRIDGE","ROAD_CLOSED_CONSTRUCTION","2021-09-14T13:00:00.000","2021-09-23T13:00:00.000","Emergency Bridge Closure","MAJOR","Gurney Rd","BOTH","Joor Rd","Blackwater Rd","Daily","DT&D - Engineering","Full","Gurney Rd",,"false","DPW","Baton Rouge","DT&D - Engineering"
"3916","EMERGENCY","HAZARD_WEATHER","2021-09-14T00:00:00.000","2021-09-15T00:00:00.000","Water on Road",,"Goodwood Blvd",,"12400 block","12600 block",,,"Full",,,"false","DPW","Baton Rouge",
"3968","EMERGENCY","HAZARD_WEATHER","2021-09-14T00:00:00.000","2021-09-15T00:00:00.000","Water on Road",,"Scenic Hwy",,"Goudchaux St","79th Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3731","EMERGENCY","HAZARD_WEATHER","2021-09-13T22:00:00.000","2021-09-16T00:00:00.000","Water on Road",,"Burbank Dr",,"Pelican Lakes Pkwy","Pelican Lakes Pkwy",,,"Full",,,"false","DPW","Baton Rouge",
"3688","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-09-13T07:00:00.000","2021-09-15T19:00:00.000","message board","MINOR","Lee Drive","SOUTH","Highland Road","Boone Drive","Daily","Allen & Leblanc","Partial","Lee Drive","Left SB lane of Lee Dr","false","DPW","Baton Rouge","Allen & Leblanc"
"3831","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-13T07:00:00.000","2021-09-13T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Wylie Drive","BOTH","Seyburn Court","Chandler Drive","Daily","WWC DPW","Full","Wylie Drive",,"false","DPW","Baton Rouge","WWC DPW"
"3830","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-13T07:00:00.000","2021-09-20T06:00:00.000","Emergency Point Repair","MINOR","Lindsey Neal Drive","BOTH","Keystone Avenue","Audsson Drive","Daily","WWC DPW","Full","Lindsey Neal Dr and Keystone Ave",,"false","DPW","Baton Rouge","WWC DPW"
"3832","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-13T07:00:00.000","2021-09-15T19:00:00.000","Perform annual sewer repair- Digging sewer repairs (3x) and pavement restoration","MINOR","Convention Street","BOTH","Gottileb Street","Atkinson Street","Daily","Allen & Leblanc","Full","Convention Street","Florida St or North Blvd","false","DPW","Baton Rouge","Allen & Leblanc"
"3689","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-09-13T06:30:00.000","2021-09-14T18:30:00.000","repairing storm drain","MINOR","N 18th Street","BOTH","Laurel Street","Florida Street","Daily","DPW","Partial","N 18th Street",,"false","DPW","Baton Rouge","DPW"
"3687","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-10T07:00:00.000","2021-09-17T19:00:00.000","Project #17-PN-MS-0016 Supplemental Sewer Repair 22-035","MINOR","N 30th Street","BOTH","Grace Street","Gayosa Street","Daily","Grady Crawford Construction Co","Full","N 30th Street","N 30th Street/ Gayosa Street/ Grace Street/ North Street","false","DPW","Baton Rouge","Grady Crawford Construction Co."
"3691","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-09T07:00:00.000","2021-09-09T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Cato Street","BOTH","Perkins Road","Ovid Street","Daily","WWC DPW","Full","Cato Street",,"false","DPW","Baton Rouge","WWC DPW"
"3690","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-08T07:00:00.000","2021-09-08T18:00:00.000","Emergency Point Repair/Restoration","MINOR","Steele Blvd","BOTH","North Blvd","Government Street","Daily","WWC DPW","Full","Steele Blvd",,"false","DPW","Baton Rouge","WWC DPW"
"3692","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-09-08T07:00:00.000","2021-09-22T19:00:00.000","Project #20-PN-MS-0087 Supplemental Sewer Repair 6-027","MINOR","Moss Side Lane","BOTH","Quail Drive","Dead End","Daily","Grady Crawford Construction Co","Full","Moss Side Lane","Moss Side Lane / Quail Drive / Perkins Road","false","DPW","Baton Rouge","Grady Crawford Construction Co"
"3769","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-31T07:00:00.000","2021-09-02T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","Lee Drive","SOUTH","Boone Avenue","Highland Road","Daily","Allen & Leblanc","Partial","Lee Drive @ Highland Road","Left SB lane of Lee Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3711","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-31T07:00:00.000","2021-09-02T19:00:00.000","Message Board for annual sewer repair","MINOR","Lee Drive","SOUTH","Highland Drive","Boone Avenue","Daily","Allen & Leblanc","Partial","Lee Drive","Left SB lane of Lee Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3710","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Sweetbriar St",,"Lee Dr","Pickett Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3708","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Parker St",,"Edward Ave","Edward Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3717","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Lakeshore Dr",,"Dalrymple Dr","E Lakeshore Dr",,,"Full",,,"false","DPW","Baton Rouge",
"3709","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Keed Ave",,"Lasalle Ave","Lasalle Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3718","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Meredith Dr",,"Frances Harriet Dr","Cora Dr",,,"Full",,,"false","DPW","Baton Rouge",
"3716","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Hundred Oaks Dr",,"St Rose Ave","Letitia Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3719","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-30T00:00:00.000","2021-09-02T00:00:00.000","Power lines down",,"Pollard Pkwy",,"Coldwater Creek Ct","Woodchase Blvd",,,"Full",,,"false","DPW","Baton Rouge",
"3706","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Power lines down",,"N 28th St",,"Washington Ave","Washington Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3700","EMERGENCY","HAZARD_WEATHER","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Water on Road",,"Bluebonnet Blvd",,"Anselmo Ln","Picardy Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3693","EMERGENCY","HAZARD_WEATHER","2021-08-29T00:00:00.000","2021-08-31T00:00:00.000","Water on Road",,"Jones Creek Rd",,"5700 blk","5800 blk",,,"Partial",,,"false","DPW","Baton Rouge",
"3705","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Chancellorsville Ave",,"17700 blk","17800 blk",,,"Full",,,"false","DPW","Baton Rouge",
"3701","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Power lines down",,"Delphine St",,"North Blvd","Government St",,,"Full",,,"false","DPW","Baton Rouge",
"3697","EMERGENCY","HAZARD_WEATHER","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Water on Road",,"S Acadian Thwy",,"Perkins Rd","I-10",,,"Full",,,"false","LADOTD","Baton Rouge",
"3699","EMERGENCY","HAZARD_WEATHER","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Water on Road",,"I-110",,"Capitol Access Rd","Fuqua St",,,"Full",,,"false","LADOTD","Baton Rouge",
"3702","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"McGehee Dr",,"W Robin Hood Dr","Florida Blvd",,,"Full",,,"false","DPW","Baton Rouge",
"3707","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Shelley St",,"Alamonaster Ave","Baton Rouge Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3704","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Jefferson Hwy",,"Essen Ln","Essen Ln",,,"Full",,,"false","DPW","Baton Rouge",
"3694","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-08-29T17:00:00.000","Tree on Road",,"Nicholson Dr",,"Innovation Park Dr","Brightside Dr",,,"Full",,,"false","DPW","Baton Rouge",
"3698","EMERGENCY","HAZARD_WEATHER","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Water on Road",,"Chippewa St",,"Phlox Ave","Lockwood Ave",,,"Full",,,"false","LADOTD","Baton Rouge",
"3695","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree on Road",,"Thomas Rd",,"Gibbens Rd","Trailer Park Entrance",,,"Full",,,"false","DPW","Baton Rouge",
"3703","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree in Road",,"Fairway Dr",,"2400 blk","2500 blc",,,"Full",,,"false","DPW","Baton Rouge",
"3696","EMERGENCY","HAZARD_ON_ROAD_OBJECT","2021-08-29T00:00:00.000","2021-09-02T00:00:00.000","Tree on Road",,"Nicholson Dr",,"Terrace Ave","Terrace Ave",,,"Full",,,"false","DPW","Baton Rouge",
"3772","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-26T07:30:00.000","2021-08-31T14:00:00.000","Perform annual sewer repair","MINOR","Claycut","BOTH","St. Landry Street","Concordia Street","Daily","Allen & Leblanc","Full","Claycut Road","Capital Heights Avenue or Government Street ROAD SHALL OPEN DAILY","false","DPW","Baton Rouge","Allen & Leblanc"
"3714","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-26T07:30:00.000","2021-08-31T14:00:00.000","Perform annual sewer repair","MINOR","Claycut Road","BOTH","St. Landry Street","Concordia Street","Daily","Allen & Leblanc","Full","Claycut Rd","Capital Heights Avenue or Government Street (Road Shall Open Daily)","false","DPW","Baton Rouge","Allen & Leblanc"
"3713","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-26T07:00:00.000","2021-08-31T19:00:00.000","Project #20-PN-MS-0087 Supplemental Restoration Rep #3-044","MINOR","Baton Rouge Avenue","NORTH","Winnebago Street","Mohican Street","Daily","Grady Crawford Co","Partial","Baton Rouge Avenue","Baton Rouge Ave / Winnebago St / Mohican St","false","DPW","Baton Rouge","Grady Crawford Co"
"3770","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-26T07:00:00.000","2021-08-26T18:00:00.000","Emergency Point Repair","MINOR","Charmaine Avenue","BOTH","Lasalle Avenue","Charmaine Avenue","Daily","WWC DPW","Full","Charmaine Avenue",,"false","DPW","Baton Rouge","WWC DPW"
"3771","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-26T07:00:00.000","2021-08-31T19:00:00.000","Project #20-PN-MS-0087 Supplemental Restoration Rep #3-044","MINOR","Baton Rouge Avenue","NORTH","Winnebago Street","Mohican Street","Daily","Grady Crawford Cons.","Partial","Baton Rouge Avenue","Baton Rouge Ave/ Winnebago Street/ Mohican Street","false","DPW","Baton Rouge","Grady Crawford Cons."
"3712","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-26T07:00:00.000","2021-08-26T18:00:00.000","Emergency Point Repair","MINOR","Charmaine Avenue","BOTH","Lasalle Avenue","Charmaine Avenue","Daily","WWC DPW","Full","Charmaine Avenue",,"false","DPW","Baton Rouge","WWC DPW"
"4016","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-25T07:00:00.000","2021-08-31T19:00:00.000","Sewer Restoration","MINOR","Richards Dr.","EAST","McCarroll Dr.","Richards Dr.","Daily","Grady Crawford Construction","Partial","Richards Dr.",,"false","DPW","Baton Rouge","Grady Crawford Construction"
"4017","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-24T10:00:00.000","2021-08-24T18:00:00.000","Emergency Point Repair","MINOR","Woodcliff Dr.","WEST","Fairhaven Dr.","Goodwood Blvd.",,"WWC DPW","Partial","Woodcliff Dr.",,"false","DPW","Baton Rouge","WWC DPW"
"4015","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-24T08:30:00.000","2021-08-25T18:00:00.000","Emergency Point Repair","MINOR","S. Eugene St.","WEST","McGrath Ave.","Myrtle Ave.","Daily","WWC DPW","Partial","S. Eugene St.",,"false","DPW","Baton Rouge","WWC DPW"
"3798","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-24T07:00:00.000","2021-08-31T19:00:00.000","Sewer Restoration","MINOR","Government St.","WEST","S. Ardenwood Dr.","Marion Dr.","Daily","Grady Crawford Construction Co.","Partial","Government St.",,"false","DPW","Baton Rouge","Grady Crawford Construction Co."
"3799","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-24T07:00:00.000","2021-08-31T19:00:00.000","Sewer Restoration","MINOR","Government St.","EAST","Hebert St.","Bienville St.","Daily","Grady Crawford Construction Co.","Partial","Government St.",,"false","DPW","Baton Rouge","Grady Crawford Construction Co."
"4014","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-23T13:00:00.000","2021-08-29T18:00:00.000","Emergency Point Repair","MINOR","Keystone Ave.","BOTH","Lindsey Neal Dr.","Narcissus Dr.","Daily","WWC DPW","Full","Keystone Ave.",,"false","DPW","Baton Rouge","WWC DPW"
"3797","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-23T11:30:00.000","2021-08-23T18:00:00.000","Emergency Point Repair","MINOR","Louisiana Ave.","ALL","S. 21st St.","S. 22nd St.",,"WWC DPW","Full","Louisiana Ave.",,"false","DPW","Baton Rouge","WWC DPW"
"3796","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-23T08:00:00.000","2021-08-23T18:00:00.000","Emergency Point Repair","MINOR","Justice Ave.","ALL","Brakley Dr.","Bricksome Ave.",,"WWC DPW","Full","Justice Ave.",,"false","DPW","Baton Rouge","WWC DPW"
"3976","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-23T06:00:00.000","2021-08-27T18:00:00.000","Closure needed for pipe pre-test, day before and day of the pipe pullback for HDD #4","MINOR","Elmer Avenue","BOTH","Scenic Highway","Merganzer Avenue","Daily","Primoris for ExxonMobil Pipeline Co","Full","Elmer Avenue",,"false","DPW","Baton Rouge","Primoris for ExxonMobil Pipeline Co"
"3751","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-21T07:00:00.000","2021-08-21T16:00:00.000","Street Maintenance","MINOR","Hollywood Street","BOTH","Robertson Avenue","Lancaster Avenue","Daily","DPW-Street Maintenance","Partial","Hollywood Street at N. Foster Drive",,"false","DPW","Baton Rouge","DPW-Street Maintenance"
"3763","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-20T09:00:00.000","2021-08-20T14:00:00.000","Sewer Repairs","MAJOR","Corporate Blvd.","WEST","Park Plaza Dr.","College Dr.",,"Allen & Leblanc","Partial","Corporate Blvd.",,"false","DPW","Baton Rouge","Allen & Leblanc"
"3744","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-19T07:30:00.000","2021-08-19T17:00:00.000","Tree removal","MINOR","Capital Heights","WEST","Wiltz Drive","Longwood Drive","Daily","ABC Tree Co.","Partial","Capital Heights Avenue",,"false","DPW","Baton Rouge","ABC Tree Co."
"3743","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-19T07:00:00.000","2021-08-19T18:00:00.000","Emergency Point Repair","MINOR","Government Street","EAST","W. Ardenwood Drive","S. Ardenwood Drive","Daily","WWC DPW","Partial","Government Street between W. Ardenwood Dr and S. Ardenwood Dr",,"false","DPW","Baton Rouge","WWC DPW"
"3745","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-18T07:00:00.000","2021-08-18T19:00:00.000","Project #17-PN-MS-0016 Supplemental Sewer Repair 22-035","MINOR","N. 30th Street","BOTH","Gracie Street","Gayosa Street","Daily","Grady Crawford Construction Co.","Full","N. 30th Street","N. 30th Street/ Gayosa Street/ Gracie Street/ North Street","false","DPW","Baton Rouge","Grady Crawford Construction Co."
"3746","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-17T07:00:00.000","2021-08-22T18:00:00.000","Emergency Point Repair","MINOR","Lindsey Neal Drive","BOTH","Keystone Avenue","Audusson Drive","Daily","WWC DPW","Full","Lindsey Neal Drive and Keystone Avenue",,"false","DPW","Baton Rouge","WWC DPW"
"3748","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-16T09:00:00.000","2021-08-19T14:00:00.000","Perform sewer repair","MINOR","Aletha Drive","BOTH","Gamma Drive","Sunny Cline Drive","Daily","Allen & Leblanc","Full","Aletha Drive","Gamma Drive to Pasadena Drive to Sunny Cline Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3750","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-16T09:00:00.000","2021-08-16T18:00:00.000","Emergency Point Repair","MINOR","Breckenridge Avenue","BOTH","Beech Street","Galvez Street","Daily","WWC DPW","Full","Breckenridge Avenue",,"false","DPW","Baton Rouge","WWC DPW"
"3747","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-16T08:00:00.000","2021-08-16T18:00:00.000","Emergency Point Repair","MINOR","Robertson Avenue","BOTH","Greenwell Street","Wood Street","Daily","WWC DPW","Full","Robertson Avenue",,"false","DPW","Baton Rouge","WWC DPW"
"3749","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-16T07:00:00.000","2021-08-17T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","N. Foster Drive","SOUTH","Convention Street","North Boulevard","Dialy","Allen & Leblanc","Partial","N. Foster Drive","Southbound lane of N. Foster Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3794","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-16T07:00:00.000","2021-08-16T19:00:00.000","Perform sewer repair","MINOR","Aletha Drive","BOTH","Sunny Cline Drive","Gamma Drive","Daily","Allen & Leblanc","Full","Aletha Drive","Gamma Drive to Pasadena Drive to Sunny Cline Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3793","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-16T06:00:00.000","2021-08-21T18:00:00.000","Pipe","MINOR","Elmer Aveue","BOTH","Scenic Highway","Merganzer Avenue","Daily","Primoris for ExxonMobil Pipeline","Full","Elmer Avenue",,"false","DPW","Baton Rouge","Primoris for ExxonMobil Pipeline"
"3795","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-14T07:00:00.000","2021-08-14T16:00:00.000","Street Maintenance","MINOR","Plank Road","BOTH","Hollywood Street","Plank Road","Daily","DPW-Street Maintenance","Partial","Plank Road",,"false","DPW","Baton Rouge","DPW-Street Maintenance"
"4114","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-14T07:00:00.000","2021-08-14T16:00:00.000","Street repairs","MAJOR","Plank Rd.","BOTH","Plank Rd.","Hollywood St.",,"DPW Street Maintenance","Partial","Plank Rd.",,"false","DPW","Baton Rouge","DPW Street Maintenance"
"3782","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-14T07:00:00.000","2021-08-14T18:00:00.000","Pressure washing exterior of building/Hampton Inn","MINOR","Lafayette Street","SOUTH","Main Street","Laurel Street","Daily","Southern Power Wash","Partial","462 Lafayette Street, Hampton Inn",,"true","DPW","Baton Rouge","Southern Power Wash"
"3758","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-13T08:00:00.000","2021-08-16T10:00:00.000","Removal/Replacement of Existing Speed Bump","MINOR","Inniswold Road","BOTH","Oliphant Road","Octavia Avenue","Daily","Highmark Construction, LLC","Full","Inniswold Road","Greenwich Avenue to Hamblin Drive to Oliphant Road","false","DPW","Baton Rouge","Highmark Construction, LLC"
"3757","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-13T06:00:00.000","2021-08-18T18:00:00.000","Closure needed for pipe pre-test, day before and day of the pipe pullback for HDD #4","MINOR","Elmer Avenue","BOTH","Merganzer Avenue","Scenic Highway","Daily","Primoris for ExxonMobil Pipeline Co","Full","Elmer Avenue",,"false","DPW","Baton Rouge","Primoris for ExxonMobil Pipeline Co"
"3783","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-11T09:00:00.000","2022-01-07T14:00:00.000","Rolling Lane Closure to install drainage and bicycle lanes","MINOR","Hyacinth Avenue","WEST","Glasgow Avenue","Stanford Avenue","Daily","Industrial Enterprises, Inc","Partial","Hyacinth Avenue from Glasgow Avenue to Stanford Avenue",,"false","DPW","Baton Rouge","Industrial Enterprises, Inc"
"3760","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-11T08:00:00.000","2021-08-11T18:00:00.000","Emergency Point Repair","MINOR","Gamma Drive","BOTH","Aletha Drive","Pasadena Drive","Daily","WWC DPW","Full","Intersection of Gamma Drive and Aletha Drive",,"false","DPW","Baton Rouge","WWC DPW"
"3759","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-10T09:00:00.000","2021-08-10T18:00:00.000","Emergency Point Repair","MINOR","Shada Avenue","BOTH","Scenic Highway","Barksdale Street","Daily","WWC DPW","Full","Shada Avenue",,"false","DPW","Baton Rouge","WWC DPW"
"3778","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-10T07:00:00.000","2021-08-17T19:00:00.000","Perform annual sewer repair- Digging sewer repair and pavement restoration","MINOR","S. Beck Street","BOTH","North Boulevard","Hatcher Avenue","Daily","Allen & Leblanc","Full","S. Beck Street btwn North Blvd and Hatcher Ave","Ray Street","false","DPW","Baton Rouge","Allen & Leblanc"
"3762","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-10T07:00:00.000","2021-08-23T19:00:00.000","Emergency Repair Project (Restoration Rep #1-050)","MINOR","Byron Avenue","BOTH","Elm Drive","McClelland Drive","Daily","Grady Crawford Cons","Full","Byron Avenue between Elm Dr and McClelland Dr","Byron Ave/ Elm Dr/ Evangeline St/ McClelland Dr","false","DPW","Baton Rouge","Grady Crawford Cons."
"3774","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-10T07:00:00.000","2021-08-23T19:00:00.000","Project #20-PN-MS-0087 Supplemental Restoration Rep #24-034","MINOR","Richards Drive","EAST","McCarroll Drive","Dead End","Daily","Grady Crawford Cons.","Full","Richards Dr btwn McCarroll Dr and Dead End","Richards Dr/ McCarroll Dr/ Conway Dr","false","DPW","Baton Rouge","Grady Crawford Cons"
"3761","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-10T07:00:00.000","2021-08-23T19:00:00.000","Project #20-PN-MS-0087 Supplemental Restoration Rep # 2-035","MINOR","E. Harrison Street","EAST","Carolina Street","Arkansas Street","Daily","Grady Crawford Cons.","Partial","E. Harrison St btwn Carolina St and Arkansas St","E. Harrison St/ MC Carolina St/ Arkansas St","false","DPW","Baton Rouge","Grady Crawford Cons."
"3777","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-10T07:00:00.000","2021-08-19T19:00:00.000","Perform annual sewer repair-Digging sewer repair and pavement restoration","MINOR","N. Foster Drive","SOUTH","North Boulevard","Convention Street","Daily","Allen & Leblanc","Partial","N Foster Dr (btwn North Blvd and Convention St)","Southbound lane of N. Foster Drive","false","DPW","Baton Rouge","Allen & Leblanc"
"3775","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-09T07:00:00.000","2021-08-23T19:00:00.000","Project #20-PN-MS-0087 Supplemental Restoration Rep #24-028","MINOR","Philemon Thomas Court","BOTH","Edmund Hawes Drive","Dead End","Daily","Grady Crawford Cons","Full","Philemon Thomas Ct btwn Edmund Hawes Dr and Dead End","Philemon Thomas Ct/ Edmund Hawes Dr/ Claiborne Rd","false","DPW","Baton Rouge","Grady Crawford Cons."
"2783","OTHER",,"2021-08-08T11:30:00.000","2021-08-08T13:30:00.000","St. James Church Picnic","MINOR","North 4th St","BOTH","Florida St","Convention St","Yearly","No","Full",,"5th Street","false","DPW","Baton Rouge","St. James Church"
"3806","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-07T07:30:00.000","2021-08-08T18:30:00.000","Changing out crossover pipe on Dyer Road in front of 10130","MINOR","Dyer Road","BOTH","Brown Road","Blackwater Road","Daily","North Drainage Maintenance","Full","Dyer Road","Brown Road and Blackwater Road","false","DPW","Baton Rouge","North Drainage Maintenance"
"3776","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-07T07:00:00.000","2021-08-07T16:00:00.000",,"MINOR","North 38th Street","BOTH","Gus Young Avenue","Gus Young Avenue","Daily","DPW Street Maintenance","Partial","North 38th at Gus Young Avenue right under red light",,"false","DPW","Baton Rouge","DPW Street Maintenance"
"3779","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-06T07:30:00.000","2021-08-06T18:00:00.000","Emergency Point Repair","MINOR","Wylie Drive","BOTH","Seyburn Court","Chandler Drive","Daily","DES-WWC","Full","Wylie Drive",,"false","DPW","Baton Rouge","DES-WWC"
"3786","CONSTRUCTION","HAZARD_ON_ROAD_CONSTRUCTION","2021-08-04T20:00:00.000","2021-08-05T05:00:00.000","Drainage","MINOR","Richcroft Avenue","BOTH","Dumont Drive","N Sherwood Forest","Daily","Command Construction Industries","Partial","Richcroft @ Sherwood Forest","Emergency vehicles will have access via temporary road/shoulder on Richcroft","false","DPW","Baton Rouge","Command Construction Industries"
"3803","CONSTRUCTION","ROAD_CLOSED_CONSTRUCTION","2021-08-04T06:00:00.000","2021-08-04T18:00:00.000","Road closure needed for 12 hours the day of the pipeline pullback for HDD #12","MINOR","Mills Avenue","BOTH","Scenic Highway","Merganzer Avenue","Daily","Primoris for ExxonMobil Pipeline Co","Full","Mills Avenue",,"false","DPW","Baton Rouge","Primoris for ExxonMobil Pipeline Co"
