"levy_authority_code","levy_authority_name","fiscal_year","urban_renewal_area_number","debt_title","debt_type","principal_remaining_prior_to_yearly_pymt","interest_remaining_prior_to_yearly_pymt","annual_appropriation","fiscal_year_debt_was_incurred","fiscal_year_debt_will_be_paid_in_full","coordinates"
"07G046","CEDAR FALLS","2018","7019","General Fund","Internal Loans","13726","0","0","2013-11-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7039","Legal Fee Repayment","Internal Loans","2096","0","NO","2012-12-08T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Universal Industries","Rebates","4800","0","1","2012-04-07T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7042","Legal Fees","Internal Loans","8159","0","NO","2011-11-28T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","CFU-Communication Utility","Internal Loans","23007","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Reel Deal","Rebates","416848","0","YES","2008-09-20T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","CFU-Electric Utility","Internal Loans","259849","0","NO","2003-11-24T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","CFU-Water Utility","Internal Loans","178542","0","NO","2011-11-28T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","CFU-Electric Utility","Internal Loans","689278","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Street Repair Fund","Internal Loans","584711","0","NO","2015-02-16T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","Bond Fund Loan","Internal Loans","202946","0","NO","2009-11-23T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7039","Bond Fund","Internal Loans","1854876","0","NO","2012-12-08T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","2010 Refunding Bonds","General Obligation Bonds/Notes","1948794","82061","NO","2010-04-01T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7039","Staff Costs Repayment","Internal Loans","16050","0","NO","2014-11-17T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","CFU-Gas Utility","Internal Loans","59735","0","0","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Street Improvement Fund","Internal Loans","145023","0","0","2016-04-18T00:00:00.000","2028","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","Bond Fund","Internal Loans","16224","0","NO","2012-11-26T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","Bond Fund Loan","Internal Loans","83727","0","NO","2012-11-26T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","CFU-Water Utility","Internal Loans","190953","0","0","2011-11-28T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","General Fund","Internal Loans","104357","0","NO","2014-11-17T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Northern Bond Fund","Internal Loans","1918116","0","NO","2010-05-22T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","CFU-Water Utility","Internal Loans","233922","0","NO","2011-11-28T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Performance Bodies","Rebates","36862","0","YES","2002-09-23T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","Bond Fund","Internal Loans","21407","0","NO","2012-11-26T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","CFU-Water Utility","Internal Loans","68520","0","NO","2011-11-28T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","Ec. Development Fund Loan","Internal Loans","641713","0","NO","2009-11-23T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","Bond Fund","Internal Loans","1135568","0","NO","2011-11-28T00:00:00.000","2013","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","2009 GO Bonds","General Obligation Bonds/Notes","1560000","534273","NO","2009-11-23T00:00:00.000","2024","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","General Fund","Internal Loans","6725","0","NO","2013-11-25T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","Sewer Fund","Internal Loans","1600000","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","East Central Iowa Coop","Rebates","95299","0","1","2011-11-14T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","Bond Fund Loan","Internal Loans","687797","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","CFU-Communication Utility","Internal Loans","826928","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Bond Fund","Internal Loans","3829780","0","NO","2012-11-08T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","CFU-Water Utility","Internal Loans","156072","0","NO","2008-11-11T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Aerial Services","Rebates","36617","0","YES","2009-04-11T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7039","Electrical Lines","Internal Loans","60865","0","0","2015-04-20T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","East Central Iowa Coop","Rebates","139345","0","YES","2011-11-14T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","General Fund","Internal Loans","5526","0","NO","2013-11-25T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7019","CFU-Communication Utility","Internal Loans","161904","0","NO","2012-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","CFU-Water Utility","Internal Loans","174969","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","CFU-Water Utility","Internal Loans","123843","0","NO","2011-11-28T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Universal Industries","Rebates","14400","0","YES","2012-04-07T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7041","Ec. Development Fund Loan","Internal Loans","641713","0","NO","2009-11-23T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Bond Fund","Internal Loans","482333","0","0","2012-11-08T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7019","Sewer Fund","Internal Loans","2400000","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","CFU-Water Utility","Internal Loans","174970","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","Performance Bodies","Rebates","150862","0","YES","2002-09-23T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Bond Fund","Internal Loans","1204232","0","NO","2012-11-08T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Reel Deal","Rebates","342793","0","YES","2008-09-20T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7039","Water Mains","Internal Loans","4748","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7039","Legal Fee Repayment","Internal Loans","14132","0","NO","2012-12-08T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7039","Legal Fee Repayment","Internal Loans","0","0","NO","2010-11-22T00:00:00.000","2012","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","CFU-Gas Utility","Internal Loans","14743","0","NO","2003-11-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU Loan - Communication","Internal Loans","61529","0","NO","2012-11-26T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","East Central Iowa Coop","Rebates","122539","0","YES","2011-11-14T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7039","Bond Fund","Internal Loans","1309154","0","NO","2012-12-08T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Northern 2009 GO Bonds","General Obligation Bonds/Notes","1535153","0","0","2009-11-21T00:00:00.000","2024","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","Reel Deal","Rebates","488758","0","YES","2008-09-22T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Principal Life Insurance","Rebates","246857","0","YES","2011-07-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Northern 2009 GO Bonds","General Obligation Bonds/Notes","1865827","0","NO","2009-11-21T00:00:00.000","2024","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Reel Deal","Rebates","194813","0","YES","2008-09-20T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","East Central Iowa Coop","Rebates","211806","0","YES","2011-11-14T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","FEMA Fund","Internal Loans","1040000","0","NO","2012-11-10T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","CFU-Gas Utility","Internal Loans","75444","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7042","Legal Fees","Internal Loans","6539","0","NO","2012-11-26T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","Bond Fund","Internal Loans","468223","0","NO","2011-11-28T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7042","Property Tax Rebates","Internal Loans","28738","0","0","2017-04-10T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","CFU-Water Utility","Internal Loans","257329","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7042","Legal Fees","Internal Loans","1295","0","NO","2013-08-28T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","CFU-Communication Utility","Internal Loans","0","0","0","2012-11-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7019","CFU-Gas Utility","Internal Loans","226573","0","NO","2003-11-24T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","Universal Industries","Rebates","14400","0","YES","2012-04-07T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7039","Legal Fee Repayment","Internal Loans","1958","0","0","2012-12-08T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Reel Deal","Rebates","262328","0","1","2008-09-20T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Aerial Services","Rebates","76230","0","YES","2009-04-11T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","Bond Fund","Internal Loans","508677","0","NO","2012-11-08T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","Economic Development Fund","Internal Loans","721552","0","0","2015-11-16T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","Northern Bond Fund","Internal Loans","994580","0","NO","2010-05-22T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Northern 2009 GO Bonds","General Obligation Bonds/Notes","1500000","514765","NO","2009-11-21T00:00:00.000","2024","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7041","Bond Fund Loan","Internal Loans","202946","0","NO","2009-11-23T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7042","Staff Administrative Costs","Internal Loans","10783","0","NO","2015-11-16T00:00:00.000","2017","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","CFU-Gas Utility","Internal Loans","290795","0","NO","2008-11-11T00:00:00.000","2016","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","CFU-Electric Utility","Internal Loans","2027096","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","Bond Fund","Internal Loans","1535","0","NO","2011-11-28T00:00:00.000","2012","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7043","Sewer Fund","Internal Loans","1040000","0","NO","2014-11-17T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7039","Bond Fund","Internal Loans","104006","0","NO","2012-12-08T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7043","CFU-Water Utility","Internal Loans","174970","0","0","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7041","CFU Loan - Communication","Internal Loans","4763","0","NO","2011-11-28T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2013","7007","CFU-Water Utility","Internal Loans","537029","0","NO","2008-11-11T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","Property Tax Rebates","Internal Loans","154686","0","0","2016-06-06T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7042","Staff Administrative Costs","Internal Loans","6173","0","0","2016-11-21T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7007","East Central Iowa Coop","Rebates","325801","0","YES","2011-11-14T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7019","CFU-Communication Utility","Internal Loans","27696","0","NO","2003-11-24T00:00:00.000","2014","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2015","7019","Sewer Fund","Internal Loans","3018736","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7042","Legal Fees","Internal Loans","0","0","NO","2011-11-28T00:00:00.000","2015","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2012","7007","FEMA Fund","Internal Loans","2388133","0","NO","2011-11-28T00:00:00.000","2013","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2018","7019","Bond Fund","Internal Loans","8474","0","0","2012-11-26T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7043","CFU-Communication Utility","Internal Loans","19003","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2017","7019","CFU-Electric Utility","Internal Loans","228029","0","NO","2012-11-26T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2014","7019","Sewer Fund","Internal Loans","3755033","0","NO","2012-11-26T00:00:00.000","2018","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2016","7043","CFU-Electric Utility","Internal Loans","1587791","0","NO","2008-11-11T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2021","07042","Property Tax Rebates","Internal Loans","132587","0","NO","2017-04-10T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07019","Parking Fund","Internal Loans","12259","0","NO","2019-12-13T00:00:00.000","2022","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07048","Street Repair Fund","Internal Loans","290327","0","NO","2020-02-06T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07048","Bond Fund","Internal Loans","418309","0","NO","2019-03-14T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Aerial Services","Rebates","0","0","YES","2009-04-11T00:00:00.000","2019","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","East Central Iowa Coop","Rebates","0","0","YES","2011-11-14T00:00:00.000","2020","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Northern 2009 GO Bonds","General Obligation Bonds/Notes","0","0","NO","2009-11-21T00:00:00.000","2019","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Reel Deal","Rebates","0","0","YES","2008-09-20T00:00:00.000","2020","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07019","Bond Fund","Internal Loans","2587170","0","NO","2012-11-26T00:00:00.000","2022","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","CFU-Electric Utility-Generation","Internal Loans","10148003","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07042","Staff Administrative Costs","Internal Loans","0","0","NO","2016-11-21T00:00:00.000","2019","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07019","Street Construction Fund","Internal Loans","17443","0","NO","2019-11-18T00:00:00.000","2021","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Six Kids","Rebates","32210","0","NO","2020-04-21T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Principal Life Insurance","Rebates","27350","0","YES","2011-07-25T00:00:00.000","2021","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","General Fund","Internal Loans","4608","0","NO","2014-11-17T00:00:00.000","2021","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Economic Development Fund","Internal Loans","4116187","0","NO","2015-11-16T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07019","CFU-Electric Utility","Internal Loans","0","0","NO","2012-11-26T00:00:00.000","2020","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","CFU-Electric Utility","Internal Loans","613087","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","CFU-Gas Utility","Internal Loans","138431","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Bond Fund","Internal Loans","11390880","0","NO","2012-11-08T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07039","Bond Fund","Internal Loans","18891","0","NO","2012-12-08T00:00:00.000","2019","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Target Corporation","Rebates","0","0","YES","2012-12-24T00:00:00.000","2019","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","RBJB","Rebates","71453","0","NO","2020-05-08T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07042","Legal Fees","Internal Loans","2134","0","NO","2019-11-26T00:00:00.000","2022","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07019","General Fund","Internal Loans","45963","0","NO","2013-11-25T00:00:00.000","2021","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Street Improvement Fund","Internal Loans","0","0","NO","2016-04-18T00:00:00.000","2028","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07042","College Hill Visioning","Internal Loans","5000","0","NO","2020-03-05T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07048","Economic Development Fund","Internal Loans","4874","0","NO","2019-03-14T00:00:00.000","2021","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","CFU-Water Utility","Internal Loans","882310","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Sewer Fund","Internal Loans","2034040","0","NO","2014-11-17T00:00:00.000","2022","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07039","Electrical Lines","Internal Loans","112247","0","NO","2015-04-20T00:00:00.000","2021","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","CFU-Communication Utility","Internal Loans","97526","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Street Repair Fund","Internal Loans","3045959","0","NO","2015-02-16T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07019","Property Tax Rebates","Internal Loans","731591","0","NO","2016-06-06T00:00:00.000","2027","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07043","Universal Industries","Rebates","0","0","YES","2012-04-07T00:00:00.000","2019","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2021","07042","Cameras","Internal Loans","98142","0","NO","2019-08-08T00:00:00.000","2023","POINT (-92.4454654 42.5277622)"
"07G046","CEDAR FALLS","2019","7019","CFU-Electric Utility","Internal Loans","107726","0","NO","2012-11-26T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","CFU-Gas Utility","Internal Loans","56104","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","Sewer Fund","Internal Loans","4500000","0","NO","2014-11-17T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","Bond Fund","Internal Loans","3561848","0","NO","2012-11-08T00:00:00.000","2020","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7039","Electrical Lines","Internal Loans","106279","0","NO","2015-04-20T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7007","Plumbing Dynamics Development Agreement","Rebates","46000","0","YES","2018-06-25T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7007","Stich Inc Development Agreement","Rebates","80000","0","YES","2017-02-03T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","Aerial Services","Rebates","22894","0","YES","2009-04-11T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7007","Dirtworks Development Agreement","Rebates","56000","0","YES","2018-06-25T00:00:00.000","2029","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7043","CFU-Electric Utility","Internal Loans","686554","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7019","General Fund","Internal Loans","45963","0","NO","2013-11-25T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7039","Gas Mains","Internal Loans","19681","0","NO","2015-09-21T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7043","General Fund","Internal Loans","14330","0","NO","2014-11-17T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7043","Street Improvement Fund","Internal Loans","3456618","0","NO","2016-04-18T00:00:00.000","2028","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7043","Universal Industries","Rebates","0","0","YES","2012-04-07T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7042","Property Tax Rebates","Internal Loans","29246","0","NO","2017-04-10T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","CFU-Water Utility","Internal Loans","174970","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","CFU-Communication Utility","Internal Loans","8015","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7019","General Fund","Internal Loans","4651","0","NO","2013-11-25T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7007","2015 General Obligation","General Obligation Bonds/Notes","2115000","265725","YES","2015-12-22T00:00:00.000","2027","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","Target Corporation","Rebates","0","0","YES","2012-12-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7019","CFU-Gas Utility","Internal Loans","1731","0","NO","2003-11-24T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7039","Bond Fund","Internal Loans","0","0","NO","2012-12-08T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7043","Bond Fund","Internal Loans","7457382","0","NO","2012-11-08T00:00:00.000","2020","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2019","7043","Economic Development Fund","Internal Loans","238632","0","NO","2015-11-16T00:00:00.000","2019","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7043","CFU-Water Utility","Internal Loans","882310","0","NO","2008-11-11T00:00:00.000","2031","POINT (-92.44546540000002 42.5277622)"
"07G046","CEDAR FALLS","2020","7042","Property Tax Rebates","Internal Loans","58756","0","NO","2017-04-10T00:00:00.000","2021","POINT (-92.44546540000002 42.5277622)"
