"itemno","category_name","im_desc","vendor_no","vendor_name","bottle_volume_ml","pack","innerpack","age","proof","listdate","upc","scc","state_bottle_cost","state_case_cost","state_bottle_retail","date"
"23277","Blended Whiskies","Calvert Extra Blended Whiskey DISCO","434","LUXCO INC","1000","12","1","0","80","1985-07-01T00:00:00.000","88352129006","10080686022104","6.88","82.51","10.32","2022-09-01T00:00:00.000"
"23278","Blended Whiskies","Calvert Extra Blended Whiskey DISCO","434","LUXCO INC","1750","6","1","0","80","1977-05-01T00:00:00.000","88352129013","10080686022104","11.02","66.12","16.53","2022-09-01T00:00:00.000"
"23366","Blended Whiskies","Conciere Blended Whiskey","803","Levecke Corporation","1000","12","1","0","80","2020-07-01T00:00:00.000","89105724141","860002830841","8.17","98.04","12.26","2022-09-01T00:00:00.000"
"23536","Blended Whiskies","Old Elk Blended Straight Bourbon","536","Old Elk Distilleries LLC","750","6","1","4","88","2020-09-01T00:00:00.000","850826008205","10080686022203","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"23626","Blended Whiskies","Five Star PET","297","Laird & Company","750","12","1","0","80","1994-07-01T00:00:00.000","84848220400","860002830841","3.99","47.88","5.99","2022-09-01T00:00:00.000"
"23707","Blended Whiskies","Fleischmanns Preferred Blended Whiskey","421","SAZERAC COMPANY  INC","1000","12","1","0","80","2022-06-01T00:00:00.000","82928200236","860002830841","4.40","52.80","6.60","2022-09-01T00:00:00.000"
"23708","Blended Whiskies","Fleischmanns Whiskey","421","SAZERAC COMPANY  INC","1750","6","1","0","80","1977-02-01T00:00:00.000","82928200212","860002830841","8.50","51.00","12.75","2022-09-01T00:00:00.000"
"23823","Blended Whiskies","Five Star","297","Laird & Company","200","48","1","0","80","1996-09-01T00:00:00.000","84848220509","10080686022104","1.31","62.88","1.97","2022-09-01T00:00:00.000"
"23824","Blended Whiskies","Five Star","297","Laird & Company","375","24","1","0","80","1986-11-01T00:00:00.000","88352128962","10084848220902","2.09","50.16","3.14","2022-09-01T00:00:00.000"
"23826","Blended Whiskies","Five Star","297","Laird & Company","750","12","1","0","80","1972-11-01T00:00:00.000","84848220509","10084848220308","3.99","47.88","5.99","2022-09-01T00:00:00.000"
"23827","Blended Whiskies","Five Star","297","Laird & Company","1000","12","1","0","80","1987-12-01T00:00:00.000","84848220202","10084848220308","4.59","55.08","6.89","2022-09-01T00:00:00.000"
"23828","Blended Whiskies","Five Star","297","Laird & Company","1750","6","1","0","80","1977-05-01T00:00:00.000","84848220202","10084848220100","8.25","49.50","12.38","2022-09-01T00:00:00.000"
"2229","Temporary & Specialty Packages","Christian Bros Holiday Nog","259","Heaven Hill Brands","750","12","1","0","20","2022-08-01T00:00:00.000","88352135625","10086036205609","4.50","54.00","6.75","2022-09-01T00:00:00.000"
"2393","Temporary & Specialty Packages","Courvoisier VS Cognac w/2 Glasses","065","Jim Beam Brands","750","6","1","0","80","2020-10-01T00:00:00.000","80686961451","10080686001901","18.50","111.00","27.75","2022-09-01T00:00:00.000"
"23980","Iowa Spirits Manufacturers","Gotcha Blended Whiskey","229","DEHNER DISTILLERY","750","12","1","0","80","2020-08-01T00:00:00.000","82928200212","10858506004544","3.50","42.00","5.25","2022-09-01T00:00:00.000"
"23981","Iowa Spirits Manufacturers","Gotcha Blended Whiskey","229","DEHNER DISTILLERY","1000","12","1","0","80","2020-08-01T00:00:00.000","858506004554","10080686001901","4.39","52.68","6.59","2022-09-01T00:00:00.000"
"24156","Blended Whiskies","Hawkeye Blended Whiskey DISCO","434","LUXCO INC","750","12","1","0","80","1992-04-01T00:00:00.000","88352110127","89540414195","3.50","42.00","5.25","2022-09-01T00:00:00.000"
"24157","Blended Whiskies","Hawkeye Blended Whiskey DISCO","434","LUXCO INC","1000","12","1","0","80","1989-10-01T00:00:00.000","88352109787","89540414195","4.39","52.67","6.59","2022-09-01T00:00:00.000"
"24158","Blended Whiskies","Hawkeye Blended Whiskey - DISCO","434","LUXCO INC","1750","6","1","0","80","1989-10-01T00:00:00.000","88352128962","10088352109777","7.62","45.72","11.43","2022-09-01T00:00:00.000"
"23982","Iowa Spirits Manufacturers","Gotcha Blended Whiskey","229","DEHNER DISTILLERY","1750","6","1","0","80","2020-08-01T00:00:00.000","82928200212","10858506004568","7.33","43.98","11.00","2022-09-01T00:00:00.000"
"24420","Straight Rye Whiskies","The Wiseman Rye","277","STOLI GROUP","750","6","1","0","101","2022-02-01T00:00:00.000","858506004554","10857361007202","25.03","150.18","37.55","2022-09-01T00:00:00.000"
"24451","Blended Whiskies","Kessler Blend Whiskey Mini","065","Jim Beam Brands","50","12","10","0","80","1989-05-01T00:00:00.000","859824001980","10080686042928","5.40","64.80","8.10","2022-09-01T00:00:00.000"
"24453","Blended Whiskies","Kessler Blend Whiskey","065","Jim Beam Brands","200","48","1","0","80","1988-04-01T00:00:00.000","82928200212","10080686042706","1.83","87.84","2.75","2022-09-01T00:00:00.000"
"24454","Blended Whiskies","Kessler Blend Whiskey","065","Jim Beam Brands","375","24","1","0","80","1985-04-01T00:00:00.000","80686042600","1860004432936","3.15","75.60","4.73","2022-09-01T00:00:00.000"
"24456","Blended Whiskies","Kessler Blend Whiskey","065","Jim Beam Brands","750","12","1","0","80","1972-08-01T00:00:00.000","80686042600","80686042846","5.51","66.12","8.27","2022-09-01T00:00:00.000"
"24457","Blended Whiskies","Kessler Blend Whiskey","065","Jim Beam Brands","1000","12","1","0","80","1984-05-01T00:00:00.000","859824001980","10080686042201","7.17","86.04","10.76","2022-09-01T00:00:00.000"
"24458","Blended Whiskies","Kessler Blend Whiskey","065","Jim Beam Brands","1750","6","1","0","80","1977-05-01T00:00:00.000","859824001980","80686042617","11.00","66.00","16.50","2022-09-01T00:00:00.000"
"2446","Cocktails/RTD","Tooters Rainbow Pack","308","Mango Bottling","4500","1","1","0","30","2022-02-01T00:00:00.000","762317123215","89540414195","72.00","72.00","108.00","2022-09-01T00:00:00.000"
"24466","Blended Whiskies","Kessler Blend Whiskey PET","065","Jim Beam Brands","750","12","1","0","80","1993-09-01T00:00:00.000","858506004554","10080686042430","5.51","66.12","8.27","2022-09-01T00:00:00.000"
"24326","Temporary & Specialty Packages","Jeffersons Chef Collaboration","370","PERNOD RICARD USA","750","6","1","0","90","2020-10-01T00:00:00.000","850826008205","10814794010537","19.99","119.94","29.99","2022-09-01T00:00:00.000"
"24648","Blended Whiskies","Madison Creek","421","SAZERAC COMPANY  INC","1750","6","1","0","80","2020-09-01T00:00:00.000","80686011293","10088004028012","7.34","44.04","11.01","2022-09-01T00:00:00.000"
"24706","Blended Whiskies","McCormick Blend Whiskey","300","McCormick Distilling Co.","750","12","1","0","80","1988-08-01T00:00:00.000","858506004554","10085592104340","4.09","49.08","6.14","2022-09-01T00:00:00.000"
"24728","Blended Whiskies","McCormick Blend Whiskey PET","300","McCormick Distilling Co.","1750","6","1","0","80","1989-05-01T00:00:00.000","85592104312","10085592104340","8.20","49.20","12.30","2022-09-01T00:00:00.000"
"24574","Temporary & Specialty Packages","Little Book Chapter 4 Lessons Honored DISCO","065","Jim Beam Brands","750","6","1","0","123","2020-09-01T00:00:00.000","80686011293","10088352109777","62.50","375.00","93.75","2022-09-01T00:00:00.000"
"24735","Iowa Spirits Manufacturers","Gannett Peak Whiskey","626","JDSO INC / Red Boot Distillery","750","6","1","0","86","2022-06-01T00:00:00.000","51497313579","80686042617","14.67","88.02","22.01","2022-09-01T00:00:00.000"
"24857","Cocktails/RTD","Soda Jerk Orange Cream Shot","764","Soda Jerk LLC","750","6","1","0","70","2022-07-01T00:00:00.000","51497313579","860002830841","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"24858","Cocktails/RTD","Soda Jerk Root Beer Shot","764","Soda Jerk LLC","750","6","1","0","70","2022-07-01T00:00:00.000","860002830803","80686042846","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"24860","Blended Whiskies","99 Whiskey Mini","421","SAZERAC COMPANY  INC","50","10","12","0","99","2021-08-01T00:00:00.000","85592104312","10080660010851","6.00","60.00","9.00","2022-09-01T00:00:00.000"
"24906","Straight Bourbon Whiskies","Old Camp Whiskey DISCO","395","PROXIMO","750","12","1","0","80","2017-08-01T00:00:00.000","811538014359","10088004028012","10.83","129.96","16.25","2022-09-01T00:00:00.000"
"24959","Cocktails/RTD","Soda Jerk Orange Cream Shot Mini","764","Soda Jerk LLC","50","6","10","0","70","2022-07-01T00:00:00.000","860002830865","10088004028012","16.50","198.00","24.75","2022-09-01T00:00:00.000"
"24960","Cocktails/RTD","Soda Jerk Root Beer Shot Mini","764","Soda Jerk LLC","50","6","10","0","70","2022-07-01T00:00:00.000","860002830803","860002830827","16.50","198.00","24.75","2022-09-01T00:00:00.000"
"25016","Tennessee Whiskies","Ole Smoky Blended Whiskey","346","OLE SMOKY DISTILLERY LLC","750","6","1","0","80","2022-09-01T00:00:00.000","854628006124","20096749001068","10.00","60.00","15.00","2022-09-01T00:00:00.000"
"25032","Blended Whiskies","Mr Boston Blended Whiskey","421","SAZERAC COMPANY  INC","1000","12","1","0","80","2020-06-01T00:00:00.000","860002830803","10088004035638","4.40","52.80","6.60","2022-09-01T00:00:00.000"
"24856","Iowa Spirits Manufacturers","Nefarious Blended Whiskey","777","Blue Ox Spirits, Inc.","750","6","1","2","86","2019-11-01T00:00:00.000","854647008314","10088004028012","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"25079","Temporary & Specialty Packages","Cedar Ridge Port Cask Finished Straight Rye Whiskey","125","CEDAR RIDGE VINEYARDS LL","750","6","1","4","94","2022-10-01T00:00:00.000","852935001337","20096749001068","29.84","179.04","44.76","2022-09-01T00:00:00.000"
"25080","Straight Rye Whiskies","CM Beverly High Rye Whiskey","125","CEDAR RIDGE VINEYARDS LL","750","6","1","0","96","2022-10-01T00:00:00.000","852935001337","20096749001068","29.84","179.04","44.76","2022-09-01T00:00:00.000"
"25086","Temporary & Specialty Packages","Murray Hill Club A Bourbon Blend","755","Winesource International Inc.","750","6","1","0","103","2022-06-01T00:00:00.000","851437006031","10080660010851","60.14","360.84","90.21","2022-09-01T00:00:00.000"
"25113","Straight Bourbon Whiskies","Leadslingers Bourbon Whiskey 10YR","100","AIKO IMPORTERS INC","750","6","1","10","117","2022-09-01T00:00:00.000","758890250929","10082928273916","50.00","300.00","75.00","2022-09-01T00:00:00.000"
"2511","Temporary & Specialty Packages","Di Amore Amaretto w/2 Glasses","421","SAZERAC COMPANY  INC","750","6","1","0","42","2020-10-01T00:00:00.000","865674000165","10082928273916","6.00","36.00","9.00","2022-09-01T00:00:00.000"
"25132","Straight Bourbon Whiskies","Rustic River Reserve Kentucky Straight Bourbon Whiskey","747","Green River Distilling Company","750","12","1","4","92","2022-09-01T00:00:00.000","810735017736","10027724387504","16.84","202.08","25.26","2022-09-01T00:00:00.000"
"25140","Straight Rye Whiskies","Mr. Peabody Small Batch Rye Whiskey","663","Dumbass Whiskey, LLC","750","12","1","0","90","2022-08-01T00:00:00.000","645871303685","10088004028012","11.54","138.48","17.31","2022-09-01T00:00:00.000"
"25141","Straight Bourbon Whiskies","Mr. Peabody Small Batch Bourbon Whiskey","663","Dumbass Whiskey, LLC","750","12","1","0","90","2022-08-01T00:00:00.000","645871303647","10088004025547","10.79","129.48","16.19","2022-09-01T00:00:00.000"
"25142","Straight Bourbon Whiskies","Mr. Peabody Small Batch Bourbon Whiskey","663","Dumbass Whiskey, LLC","1750","6","1","0","90","2022-08-01T00:00:00.000","645871303647","10719104144639","20.83","124.98","31.25","2022-09-01T00:00:00.000"
"25120","Temporary & Specialty Packages","Stone Imperial Whiskey","566","Foundry Distilling Company, LLC","750","6","1","30","127","2022-10-01T00:00:00.000","850826008625","20096749001068","74.89","449.34","112.34","2022-09-01T00:00:00.000"
"25145","Straight Rye Whiskies","Redneck Small Batch Rye Whiskey","663","Dumbass Whiskey, LLC","750","12","1","0","80","2022-08-01T00:00:00.000","645871303548","10027724387504","11.54","138.48","17.31","2022-09-01T00:00:00.000"
"25148","Straight Rye Whiskies","Toms Good Lovin Small Batch Rye Whiskey","663","Dumbass Whiskey, LLC","750","12","1","0","90","2022-08-01T00:00:00.000","758890250929","10719104144615","16.66","199.92","24.99","2022-09-01T00:00:00.000"
"25144","Temporary & Specialty Packages","Redneck Riviera Whiskey Limited Edition","775","Bonavita Beverage Group, LLC","750","6","1","0","80","2022-09-01T00:00:00.000","850424002766","10088004035638","12.00","72.00","18.00","2022-09-01T00:00:00.000"
"25149","Temporary & Specialty Packages","Sixth Glass","566","Foundry Distilling Company, LLC","750","6","1","29","100","2022-08-01T00:00:00.000","850826008601","10027724387504","30.33","181.98","45.50","2022-09-01T00:00:00.000"
"25150","Temporary & Specialty Packages","Axe Man Whiskey","566","Foundry Distilling Company, LLC","750","6","1","28","96","2022-08-01T00:00:00.000","82184000052","10850826008417","30.33","181.98","45.50","2022-09-01T00:00:00.000"
"25153","Temporary & Specialty Packages","Collectors Edition Airplane Bourbon","100","AIKO IMPORTERS INC","1000","1","2","0","80","2022-09-01T00:00:00.000","787269006515","10719104144615","215.00","215.00","322.50","2022-09-01T00:00:00.000"
"25160","Temporary & Specialty Packages","Collectors Edition Antique Car Bourbon","100","AIKO IMPORTERS INC","1000","1","2","0","80","2022-09-01T00:00:00.000","82184000052","7872690065224","215.00","215.00","322.50","2022-09-01T00:00:00.000"
"25162","Temporary & Specialty Packages","Collectors Edition Race Car Bourbon","100","AIKO IMPORTERS INC","750","1","6","0","80","2022-09-01T00:00:00.000","850826008601","7872690270918","315.00","315.00","472.50","2022-09-01T00:00:00.000"
"25164","Temporary & Specialty Packages","Collectors Edition Revolver Bourbon","100","AIKO IMPORTERS INC","375","1","6","0","80","2022-09-01T00:00:00.000","850826008601","203571226828","270.00","270.00","405.00","2022-09-01T00:00:00.000"
"25165","Temporary & Specialty Packages","Slipknot No 9 Red Cask","125","CEDAR RIDGE VINEYARDS LL","750","6","1","4","96","2022-07-01T00:00:00.000","850029721116","7872690065224","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"25166","Temporary & Specialty Packages","The Peacekeeper Bourbon","100","AIKO IMPORTERS INC","750","3","1","0","80","2022-09-01T00:00:00.000","850826008601","7872690718038","80.00","240.00","120.00","2022-09-01T00:00:00.000"
"25183","Straight Rye Whiskies","Coalition Kentucky Straight Rye Whiskey Pauillac Barriques","368","Park Street Imports","750","6","1","0","93","2022-07-01T00:00:00.000","850029721079","7872690065224","37.50","225.00","56.25","2022-09-01T00:00:00.000"
"25185","Straight Rye Whiskies","Coalition Kentucky Straight Rye in Sauternes Barriques","368","Park Street Imports","750","6","1","0","94","2022-07-01T00:00:00.000","787269006515","10860003934729","37.50","225.00","56.25","2022-09-01T00:00:00.000"
"25187","Straight Rye Whiskies","Coalition Kentucky Straight Rye Whiskey Barrel Proof","368","Park Street Imports","750","6","1","0","109","2022-07-01T00:00:00.000","850029721079","10860003934736","53.50","321.00","80.25","2022-09-01T00:00:00.000"
"25177","Temporary & Specialty Packages","Cedar Ridge Bottled in Bond Rye Whiskey","125","CEDAR RIDGE VINEYARDS LL","750","6","1","4","100","2022-06-01T00:00:00.000","850029721079","7872690065224","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"25215","Straight Rye Whiskies","Elijah Craig Rye","259","Heaven Hill Brands","1750","6","1","0","94","2022-04-01T00:00:00.000","96749003976","10860003934729","30.00","180.00","45.00","2022-09-01T00:00:00.000"
"25234","Straight Rye Whiskies","Coalition Straight Rye Whiskey Margaux Barriques","368","Park Street Imports","750","6","1","0","91","2022-07-01T00:00:00.000","850029721079","10860003934774","37.50","225.00","56.25","2022-09-01T00:00:00.000"
"25235","Straight Rye Whiskies","Kooper Family Rye","588","Kooper Distilling, LLC","750","6","1","3","90","2022-02-01T00:00:00.000","864903000105","10858506004247","29.50","177.00","44.25","2022-09-01T00:00:00.000"
"25251","Blended Whiskies","WhiskeySmith Blood Orange Flavored Whiskey","536","Old Elk Distilleries LLC","750","12","1","0","60","2022-04-01T00:00:00.000","864903000105","20852045007575","11.50","138.00","17.25","2022-09-01T00:00:00.000"
"25257","Blended Whiskies","WhiskeySmith Salted Caramel Flavored Whiskey","536","Old Elk Distilleries LLC","750","12","1","0","60","2021-07-01T00:00:00.000","864903000105","20852045007490","11.50","138.00","17.25","2022-09-01T00:00:00.000"
"25189","Straight Rye Whiskies","CM 5YR Obtainium Rye Whiskey","525","Cats Eye Distillery","750","6","1","5","113","2022-05-01T00:00:00.000","855810007233","10860003934729","34.00","204.00","51.00","2022-09-01T00:00:00.000"
"25388","Straight Rye Whiskies","Uncle Nearest Straight Rye Whiskey","368","Park Street Imports","750","6","1","0","93","2022-05-01T00:00:00.000","40232639210","10719104144639","52.00","312.00","78.00","2022-09-01T00:00:00.000"
"25346","Temporary & Specialty Packages","Westward Cask Strength 125 Whiskey","368","Park Street Imports","750","6","1","0","125","2022-08-01T00:00:00.000","853507000291","10860003934729","50.00","300.00","75.00","2022-09-01T00:00:00.000"
"25451","Blended Whiskies","Yellow Rose Premium American Whiskey","368","Park Street Imports","750","6","1","0","80","2022-04-01T00:00:00.000","857186006063","20720815922338","15.00","90.00","22.50","2022-09-01T00:00:00.000"
"25418","Straight Rye Whiskies","Templeton Rye Sherry Cask Finish","255","Infinium Spirits","750","6","1","0","92","2021-10-01T00:00:00.000","864903000105","20720815922338","24.99","149.94","37.49","2022-09-01T00:00:00.000"
"25459","Temporary & Specialty Packages","Slipknot Limited Edition Anniversary Iowa Label Whiskey","125","CEDAR RIDGE VINEYARDS LL","750","6","1","0","103","2021-10-01T00:00:00.000","850029721024","10719104144639","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"25473","Temporary & Specialty Packages","Traverse City Whiskey Co. Barrel Proof Wheat Whiskey","428","Traverse City Whiskey Co / TCWC, LLC","750","6","1","5","120","2022-08-01T00:00:00.000","721059893756","10859122005502","42.50","255.00","63.75","2022-09-01T00:00:00.000"
"25480","Iowa Spirits Manufacturers","Red Fox Blended Whiskey DISCO","229","DEHNER DISTILLERY","750","12","1","0","80","2020-05-01T00:00:00.000","858506004332","20720815922338","3.50","42.00","5.25","2022-09-01T00:00:00.000"
"25481","Iowa Spirits Manufacturers","Red Fox Blended Whiskey DISCO","229","DEHNER DISTILLERY","1000","12","1","0","80","2020-05-01T00:00:00.000","858506004349","20720815922338","4.39","52.68","6.59","2022-09-01T00:00:00.000"
"25511","Straight Bourbon Whiskies","Redneck Small Batch Bourbon Whiskey","663","Dumbass Whiskey, LLC","1750","6","1","0","80","2022-09-01T00:00:00.000","645871303494","10859122005502","20.83","124.98","31.25","2022-09-01T00:00:00.000"
"25482","Iowa Spirits Manufacturers","Red Fox Blended Whiskey DISCO","229","DEHNER DISTILLERY","1750","6","1","0","80","2020-05-01T00:00:00.000","850826008601","10858506004353","7.33","43.98","11.00","2022-09-01T00:00:00.000"
"25512","Straight Bourbon Whiskies","Artisan Grain Small Batch Bourbon","659","Bucktown Distilling Co., LLC / Artisan Grain Distillery","750","6","1","6","86","2021-08-01T00:00:00.000","158932454122","10858506004353","27.00","162.00","40.50","2022-09-01T00:00:00.000"
"25519","Straight Bourbon Whiskies","Redneck Small Batch Bourbon Whiskey","663","Dumbass Whiskey, LLC","750","12","1","0","80","2022-09-01T00:00:00.000","645871303449","10859122005502","10.79","129.48","16.19","2022-09-01T00:00:00.000"
"25517","Temporary & Specialty Packages","FEW Spirits Straight American Whiskey","368","Park Street Imports","750","6","1","0","93","2022-09-01T00:00:00.000","810046140130","20096749001068","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"25601","Blended Whiskies","Seagrams 7 Crown Mini","260","DIAGEO AMERICAS","50","12","10","0","80","1985-11-01T00:00:00.000","850029721024","10087000700717","6.17","74.04","9.26","2022-09-01T00:00:00.000"
"25603","Blended Whiskies","Seagrams 7 Crown","260","DIAGEO AMERICAS","200","24","1","0","80","1988-04-01T00:00:00.000","850029721024","82000759188","1.99","47.76","2.99","2022-09-01T00:00:00.000"
"25604","Blended Whiskies","Seagrams 7 Crown","260","DIAGEO AMERICAS","375","12","1","0","80","1985-07-01T00:00:00.000","955066447040","82000759195","3.50","42.00","5.25","2022-09-01T00:00:00.000"
"25606","Blended Whiskies","Seagrams 7 Crown","260","DIAGEO AMERICAS","750","12","1","0","80","1974-08-01T00:00:00.000","87000007338","20720815922635","7.50","90.00","11.25","2022-09-01T00:00:00.000"
"25607","Blended Whiskies","Seagrams 7 Crown","260","DIAGEO AMERICAS","1000","12","1","0","80","1984-05-01T00:00:00.000","87000007321","20720815922635","8.49","101.88","12.74","2022-09-01T00:00:00.000"
"25608","Blended Whiskies","Seagrams 7 Crown","260","DIAGEO AMERICAS","1750","6","1","0","80","1977-05-01T00:00:00.000","850029721024","10087000700700","13.99","83.94","20.99","2022-09-01T00:00:00.000"
"25616","Blended Whiskies","Seagrams 7 Crown PET Flask","260","DIAGEO AMERICAS","750","12","1","0","80","1998-10-01T00:00:00.000","88352135625","87000507166","7.50","90.00","11.25","2022-09-01T00:00:00.000"
"258","Cream Liqueurs","RumChata GoChatas","205","E & J Gallo Winery","100","1","60","0","28","2015-10-01T00:00:00.000","890355001094","10860003934729","100.00","100.00","150.00","2022-09-01T00:00:00.000"
"25866","Blended Whiskies","Stone Breaker","552","Restless Spirits Distilling Company, LLC","750","6","1","0","92","2018-09-01T00:00:00.000","863692000204","10860003934729","22.50","135.00","33.75","2022-09-01T00:00:00.000"
"25877","Blended Whiskies","Sunny Brook Blend Whiskey","065","Jim Beam Brands","1000","12","1","0","80","1987-12-01T00:00:00.000","80686479208","10860003934729","5.00","60.00","7.50","2022-09-01T00:00:00.000"
"25878","Blended Whiskies","Sunny Brook Blend Whiskey","065","Jim Beam Brands","1750","6","1","0","80","1977-02-01T00:00:00.000","88352135625","10080686479106","8.00","48.00","12.00","2022-09-01T00:00:00.000"
"25990","Blended Whiskies","TX Blended Whiskey","370","PERNOD RICARD USA","750","6","1","0","82","2021-04-01T00:00:00.000","858379003005","10860003934729","16.49","98.94","24.74","2022-09-01T00:00:00.000"
"25992","Blended Whiskies","TX Blended Whiskey","370","PERNOD RICARD USA","1750","6","1","0","82","2020-08-01T00:00:00.000","858379003012","10860003934729","42.17","253.02","63.26","2022-09-01T00:00:00.000"
"26010","Irish Whiskies","Keepers Heart Irish and Bourbon Whiskey","305","Mhw LTD","700","6","1","0","92","2022-08-01T00:00:00.000","158932454122","10850030494105","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"25535","Straight Rye Whiskies","Templeton Rye Stout Cask Finish","255","Infinium Spirits","750","6","1","0","92","2022-08-01T00:00:00.000","645871303449","20720815922635","25.99","155.94","38.99","2022-09-01T00:00:00.000"
"26025","Temporary & Specialty Packages","Clear Water Distilling 2006 14YR Aged Light Whiskey","780","Clear Water Distilling Co","750","6","1","14","90","2022-05-01T00:00:00.000","955066447040","10850015171137","86.67","520.02","130.01","2022-09-01T00:00:00.000"
"26027","Straight Rye Whiskies","Clear Water Distilling 5 YR Barrel Strength Rye Whiskey","780","Clear Water Distilling Co","750","6","1","5","117","2022-05-01T00:00:00.000","850015171017","10860003934729","50.00","300.00","75.00","2022-09-01T00:00:00.000"
"26028","Corn Whiskies","ScandaLust Cinnamon Whiskey","780","Clear Water Distilling Co","750","6","1","0","80","2022-05-01T00:00:00.000","850015171017","10850015171168","23.34","140.04","35.01","2022-09-01T00:00:00.000"
"26026","Temporary & Specialty Packages","Clear Water Distilling 2007 Aged Light Whiskey","780","Clear Water Distilling Co","750","6","1","14","94","2022-05-01T00:00:00.000","850015171178","10857561004155","96.67","580.02","145.01","2022-09-01T00:00:00.000"
"26061","Temporary & Specialty Packages","Devils Sister Kentucky 5YR","758","Deluxe Wine & Spirits Co / Moldova Deluxe","750","12","1","5","80","2022-04-01T00:00:00.000","860004432913","20720815922635","15.00","180.00","22.50","2022-09-01T00:00:00.000"
"26062","Temporary & Specialty Packages","Devils Sister Apple","758","Deluxe Wine & Spirits Co / Moldova Deluxe","750","12","1","0","70","2022-04-01T00:00:00.000","850015171178","1860004432936","15.00","180.00","22.50","2022-09-01T00:00:00.000"
"26063","Temporary & Specialty Packages","Devils Sister Peach","758","Deluxe Wine & Spirits Co / Moldova Deluxe","750","12","1","0","70","2022-04-01T00:00:00.000","955066447040","10860004432927","15.00","180.00","22.50","2022-09-01T00:00:00.000"
"26067","Iowa Spirits Manufacturers","CM Cold Zero Whiskey","125","CEDAR RIDGE VINEYARDS LL","750","6","1","0","92","2022-03-01T00:00:00.000","850029721086","20720815922635","20.00","120.00","30.00","2022-09-01T00:00:00.000"
"26083","American Distilled Spirit Specialty","Copper Still Peanut Butter Flavored Whisky","752","Copper Still Distillery","750","12","1","0","85","2022-02-01T00:00:00.000","850030365019","1860004432936","20.00","240.00","30.00","2022-09-01T00:00:00.000"
"26085","Blended Whiskies","Bird Dog Honey Flavored Whiskey","492","WESTERN SPIRITS BEVERAGE","750","6","1","0","80","2022-05-01T00:00:00.000","955066447040","10812459015484","11.50","69.00","17.25","2022-09-01T00:00:00.000"
"26087","Blended Whiskies","Bird Dog Honey Flavored Whiskey Mini","492","WESTERN SPIRITS BEVERAGE","50","6","10","0","80","2022-09-01T00:00:00.000","812459014947","20096749001068","5.00","30.00","7.50","2022-09-01T00:00:00.000"
"26094","American Distilled Spirit Specialty","Copper Still Cherry Flavored Whisky","752","Copper Still Distillery","750","12","1","0","85","2022-04-01T00:00:00.000","88352135625","10080686479106","20.00","240.00","30.00","2022-09-01T00:00:00.000"
"26073","Temporary & Specialty Packages","Old Elk Double Wheat Straight Whiskey","536","Old Elk Distilleries LLC","750","6","1","8","107","2022-06-01T00:00:00.000","850030365019","1860004432936","50.00","300.00","75.00","2022-09-01T00:00:00.000"
"26096","Temporary & Specialty Packages","Cedar Ridge Double Barrel Bourbon Whiskey","125","CEDAR RIDGE VINEYARDS LL","750","6","1","4","105","2021-12-01T00:00:00.000","88352135625","10850029721069","25.00","150.00","37.50","2022-09-01T00:00:00.000"
"26101","Irish Whiskies","Keepers Hearts Irish Whiskey","305","Mhw LTD","700","6","1","0","86","2022-05-01T00:00:00.000","850029721086","20850030494003","17.50","105.00","26.25","2022-09-01T00:00:00.000"
"26097","Tennessee Whiskies","Jacobs Pardon Small Batch Whiskey Recipe #2","357","PALM BAY INTERNATIONAL","750","6","1","8","109","2022-01-01T00:00:00.000","86785010243","1860004432936","50.00","300.00","75.00","2022-09-01T00:00:00.000"
"26105","Straight Rye Whiskies","Bradshaw Rye","118","AMERICAN SPIRITS EXCHANGE","750","6","1","0","104","2021-11-01T00:00:00.000","955066447040","10681827905203","24.17","145.02","36.26","2022-09-01T00:00:00.000"
"26104","Whiskey Liqueur","High West Limited Supply High Country American Single Malt","115","CONSTELLATION BRANDS INC","750","6","1","0","88","2022-01-01T00:00:00.000","86003267084","10850029721069","40.00","240.00","60.00","2022-09-01T00:00:00.000"
"26142","Straight Rye Whiskies","Ranch Road Rye Whiskey","661","Bedford & Grove LLC/ Chankaska Creek and Ranch Winery","750","6","1","30","80","2021-07-01T00:00:00.000","859524004779","10850029721069","23.33","139.98","35.00","2022-09-01T00:00:00.000"
"26148","Straight Bourbon Whiskies","Soldier Valley Lee Greenwood Bourbon","315","Patriarch Distillers LLC / Soldier Valley Spirits","750","6","1","0","90","2022-05-01T00:00:00.000","858478005115","1860004432936","33.34","200.04","50.01","2022-09-01T00:00:00.000"
"26149","Corn Whiskies","Soldier Valley Lee Greenwood Whiskey","315","Patriarch Distillers LLC / Soldier Valley Spirits","750","6","1","0","86","2022-05-01T00:00:00.000","858478005139","10850029721069","19.50","117.00","29.25","2022-09-01T00:00:00.000"
