"unique_line_id","fiscal_year","county_number","county_name","taxes_levied_on_property","uncollected_delinquent_taxes","credits_to_taxpayers","net_current_property_taxes","delinquent_property_taxes","penalties_and_interest","other_county_taxes","intergovernmental","licenses_and_permits","charges_for_services","use_of_money_and_property","miscellaneous","subtotal_revenue","operating_transfers_in","general_long_term_debt","fixed_asset_sales","total_revenues","beginning_fund_balances","total_resources","geocoded_column"
"2016_OSCEOLA_REVS_SA","2016","72","OSCEOLA","3962315","0","226433","3735882","122","0","715804","2642624","21950","279684","59550","46140","7501756","1568784","0","0","9070540","3351744","12422284","POINT (-95.6236852 43.3785704)"
"2015_VAN BUREN_REVS_SA","2015","89","VAN BUREN","2645940","3800","205800","2436340","3800","42500","331647","3545057","14900","256310","125550","78750","6834854","641178","0","2250","7478282","2446586","9924868","POINT (-91.9499871 40.7532294)"
"2015_DELAWARE_REVS_SA","2015","28","DELAWARE","8467819","4050","495079","7968690","425","30700","1114681","5643516","22050","420360","155605","465981","15822008","2141936","0","0","17963944","7132500","25096444","POINT (-91.3673502 42.471211)"
"2018_GUTHRIE_REVS_SA","2018","39","GUTHRIE","4675243","0","174500","4500743","700","37000","974624","5370799","25200","573035","98016","556631","12136748","1725000","2676458","0","16538206","7048890","23587096","POINT (-94.501055 41.6837548)"
"2018_WORTH_REVS_SA","2018","98","WORTH","4404287","29697","267358","4107232","185","21490","4414015","4240137","116750","286223","48848","15500","13250380","1162398","0","0","14412778","8383774","22796552","POINT (-93.2608476 43.3773984)"
"2021_O'BRIEN_REVS_SA","2021","71","O'BRIEN","7032689","0","344500","6688189","0","28600","780379","5395461","114500","540725","279373","98700","13925927","4275704","0","5000","18206631","7818748","26025379","POINT (-95.6248784 43.0837527)"
"2014_MITCHELL_REVS_SA","2014","66","MITCHELL","4960521","0","189080","4771441","0","20000","1844209","3852139","8500","1097743","100482","800946","12495460","1444553","6000000","1000","19941013","3505611","23446624","POINT (-92.7890315 43.3564124)"
"2014_WORTH_REVS_SA","2014","98","WORTH","4219150","17062","130037","4072051","1705","23523","3015307","5397646","19694","293761","196804","364862","13385353","1074747","0","500","14460600","6421956","20882556","POINT (-93.2608476 43.3773984)"
"2022_CLINTON_REVS_SA","2022","23","CLINTON","21584164","0","609075","20975089","5400","136400","2660074","8249116","46600","1125690","230791","277435","33706595","2103191","0","0","35809786","14634269","50444055","POINT (-90.5319724 41.8980358)"
"2020_WAPELLO_REVS_SA","2020","90","WAPELLO","9570924","0","680983","8889941","6085","16800","3220199","4896915","69100","692918","291488","503232","18586678","1200000","0","4500","19791178","10275451","30066629","POINT (-92.4094499 41.03058450000001)"
"2020_GRUNDY_REVS_SA","2020","38","GRUNDY","6346347","0","345500","6000847","0","3000","557197","7455801","8400","365250","76600","116496","14583591","2709492","0","0","17293083","5407639","22700722","POINT (-92.7914177 42.4018651)"
"2017_MILLS_REVS_SA","2017","65","MILLS","7778909","0","245555","7533354","0","57606","1094076","4743787","218300","465385","97654","78021","14288183","2367608","0","8000","16663791","6409848","23073639","POINT (-95.62132670000001 41.0334523)"
"2016_VAN BUREN_REVS_SA","2016","89","VAN BUREN","2402525","3800","193800","2204925","3800","42500","347745","3787789","14900","228310","119050","81750","6830769","664126","0","1750","7496645","2680531","10177176","POINT (-91.9499871 40.7532294)"
"2022_BOONE_REVS_SA","2022","8","BOONE","8376729","2500","385769","7988460","1510","67500","1459923","6905299","28600","1145960","241390","1517250","19355892","3984881","0","40000","23380773","5043729","28424502","POINT (-93.931671 42.0365493)"
"2015_LINN_REVS_SA","2015","57","LINN","61012021","191566","1854280","58966175","59700","700000","8288911","31513131","1012180","7514789","437100","1619309","110111295","18158571","0","43800","128313666","29619467","157933133","POINT (-91.5989646 42.0789478)"
"2021_HAMILTON_REVS_SA","2021","40","HAMILTON","9053223","0","484769","8568454","0","26100","1576273","5577191","21875","2868144","509899","1869015","21016951","3670536","0","30600","24718087","4021153","28739240","POINT (-93.7068085 42.3837722)"
"2022_WEBSTER_REVS_SA","2022","94","WEBSTER","15858233","0","601786","15256447","0","14000","4122249","21345971","69500","1043413","416525","267435","42535540","6575147","0","250000","49360687","19365091","68725778","POINT (-94.18178810000002 42.4279662)"
"2017_CHEROKEE_REVS_SA","2017","18","CHEROKEE","5824424","0","311903","5512521","0","24185","939201","5625301","67000","314965","46200","1128800","13658173","1950000","0","1000","15609173","8580434","24189607","POINT (-95.6238055 42.7356226)"
"2014_MADISON_REVS_SA","2014","61","MADISON","4998803","0","186120","4812683","0","67255","944214","4226583","50200","1028430","68048","70554","11267967","1557236","0","2500","12827703","2957594","15785297","POINT (-94.01556190000001 41.33071420000001)"
"2018_JEFFERSON_REVS_SA","2018","51","JEFFERSON","6386483","4100","350000","6032383","1040","53600","780473","3995322","30000","550470","39705","50611","11533604","1012843","0","0","12546447","5484351","18030798","POINT (-91.9488774 41.0317596)"
"2013_DELAWARE_REVS_SA","2013","28","DELAWARE","7171625","4025","269335","6898265","425","30700","972175","6799021","14250","378550","166200","163976","15423562","1931367","0","0","17354929","5164339","22519268","POINT (-91.3673502 42.471211)"
"2019_SIOUX_REVS_SA","2019","84","SIOUX","10751881","0","579300","10172581","310","53300","2142678","7863438","18875","921525","114899","1055463","22343069","3103000","0","4500","25450569","17581900","43032469","POINT (-96.1778827 43.0826174)"
"2020_CLINTON_REVS_SA","2020","23","CLINTON","19816457","0","638246","19178211","4800","136400","2712682","7637996","46450","992710","227066","256236","31192551","2101135","0","0","33293686","1304042","34597728","POINT (-90.5319724 41.8980358)"
"2012_UNION_REVS_SA","2012","88","UNION","5257870","0","164800","5093070","1950","17100","1114893","3593144","4085","408450","192263","116620","10541575","673623","1000000","0","12215198","6612784","18827982","POINT (-94.2423792 41.0277304)"
"2012_DECATUR_REVS_SA","2012","27","DECATUR","2523924","2303","94968","2426653","445","34085","297265","4397405","5100","246358","13177","201860","7622348","458000","146000","50","8226398","2170389","10396787","POINT (-93.7862815 40.7376827)"
"2021_CHEROKEE_REVS_SA","2021","18","CHEROKEE","6342431","0","342699","5999732","0","10050","952953","4729448","66200","379437","119092","1141280","13398192","2228787","0","2050","15629029","10013390","25642419","POINT (-95.6238055 42.7356226)"
"2015_DALLAS_REVS_SA","2015","25","DALLAS","19368702","0","4","19368698","0","154000","570992","8603419","195635","2437907","261345","358970","31950966","5306831","0","0","37257797","16662307","53920104","POINT (-94.0397374 41.6848862)"
"2017_JASPER_REVS_SA","2017","50","JASPER","14084699","3950","627800","13452949","4600","66200","2025524","6903837","79573","943904","133575","472836","24082998","3061770","0","0","27144768","12509107","39653875","POINT (-93.053765 41.6860394)"
"2015_SIOUX_REVS_SA","2015","84","SIOUX","9161613","0","350340","8811273","600","55000","1960655","7560882","9000","666105","26300","616375","19706190","2999458","0","4500","22710148","11911899","34622047","POINT (-96.1778827 43.0826174)"
"2017_AUDUBON_REVS_SA","2017","5","AUDUBON","3825430","0","203000","3622430","0","0","523965","3643037","10000","219010","17116","59150","8094708","910171","3430000","0","12434879","4131615","16566494","POINT (-94.9058222 41.6845893)"
"2021_ADAIR_REVS_SA","2021","1","ADAIR","5349790","0","252513","5097277","1000","30000","3918490","6414718","12400","233391","74965","28700","15810941","1181192","0","0","16992133","17276590","34268723","POINT (-94.4709413 41.3307464)"
"2022_IDA_REVS_SA","2022","47","IDA","3053270","0","142500","2910770","50","7000","1855454","3435687","14200","240400","57855","232740","8754156","2241583","0","15000","11010739","14626057","25636796","POINT (-95.5134962 42.3868747)"
"2018_SHELBY_REVS_SA","2018","83","SHELBY","6203498","0","307000","5896498","200","30000","789137","5337553","143941","303682","74109","108485","12683605","3077233","0","0","15760838","3731186","19492024","POINT (-95.31021130000002 41.6850926)"
"2021_KOSSUTH_REVS_SA","2021","55","KOSSUTH","9562788","0","510502","9052286","0","31500","1724083","7459321","26150","644850","219176","67380","19224746","2883537","31250","58000","22197533","10377892","32575425","POINT (-94.2067199 43.20413)"
"2022_SHELBY_REVS_SA","2022","83","SHELBY","6928376","0","298800","6629576","200","25000","736197","4407116","24700","319507","212000","280339","12634635","4000857","0","0","16635492","3997043","20632535","POINT (-95.31021130000002 41.6850926)"
"2022_OSCEOLA_REVS_SA","2022","72","OSCEOLA","4984202","0","257269","4726933","1026","8000","832495","3362978","22100","342048","110204","62388","9468172","1802430","0","0","11270602","4990858","16261460","POINT (-95.6236852 43.3785704)"
"2013_CLAY_REVS_SA","2013","21","CLAY","7029491","825","235798","6792868","685","31000","1068768","4031216","20607","479700","286139","299392","13010375","1127310","0","0","14137685","8730194","22867879","POINT (-95.1509194 43.0825804)"
"2016_LINN_REVS_SA","2016","57","LINN","62251138","195412","1857600","60198126","53000","652000","7999986","26392814","988326","7385348","438000","1504895","105612495","18723725","0","58150","124394370","27386026","151780396","POINT (-91.5989646 42.0789478)"
"2019_LOUISA_REVS_SA","2019","58","LOUISA","5557850","4343","452073","5101434","3500","19095","574113","12964502","28767","559840","45754","117800","19414805","1600620","0","200","21015625","6882187","27897812","POINT (-91.2596184 41.2185073)"
"2020_DELAWARE_REVS_SA","2020","28","DELAWARE","10229415","4500","571183","9653732","335","30200","1227857","6044441","36250","489600","180414","140581","17803410","2805810","0","0","20609220","11889526","32498746","POINT (-91.3673502 42.471211)"
"2011_LOUISA_REVS_SA","2011","58","LOUISA","4326589","2800","160035","4163754","4000","36500","976906","6900896","18475","493785","41071","73707","12709094","1711836","0","0","14420930","4062490","18483420","POINT (-91.2596184 41.2185073)"
"2016_CLAYTON_REVS_SA","2016","22","CLAYTON","8194959","0","526560","7668399","1146","54000","1255673","5279162","31165","515810","175416","224660","15205431","1700000","0","11000","16916431","5258857","22175288","POINT (-91.34143280000002 42.8447493)"
"2021_FAYETTE_REVS_SA","2021","33","FAYETTE","9813056","2950","602629","9207477","2525","60185","1012160","7018803","32250","879552","169128","388283","18770363","5838157","0","0","24608520","13576940","38185460","POINT (-91.8443207 42.8625919)"
"2020_PLYMOUTH_REVS_SA","2020","75","PLYMOUTH","10541860","1000","707976","9832884","1000","53900","1882196","8386851","39125","1358425","272875","914850","22742106","4025000","0","0","26767106","7526546","34293652","POINT (-96.2140431 42.7378346)"
"2021_CLINTON_REVS_SA","2021","23","CLINTON","18908514","0","615685","18292829","5400","136400","2689470","8786548","48450","975875","214950","281385","31431307","2100765","0","0","33532072","17867553","51399625","POINT (-90.5319724 41.8980358)"
"2022_HAMILTON_REVS_SA","2022","40","HAMILTON","9827198","0","513464","9313734","0","25170","1278319","5958967","60075","2153305","381871","1828473","20999914","3704801","0","7100","24711815","3910800","28622615","POINT (-93.7068085 42.3837722)"
"2017_FAYETTE_REVS_SA","2017","33","FAYETTE","8297188","2950","482111","7812127","5200","59710","800748","7837038","20100","835830","56515","475151","17902419","1980429","390000","0","20272848","3938068","24210916","POINT (-91.8443207 42.8625919)"
"2019_WAPELLO_REVS_SA","2019","90","WAPELLO","9467003","0","789726","8677277","6085","16800","3824026","4746441","67150","685955","240638","454773","18719145","1200000","0","7000","19926145","11577943","31504088","POINT (-92.4094499 41.03058450000001)"
"2014_BOONE_REVS_SA","2014","8","BOONE","7897956","3434","245134","7649388","985","80500","1199167","5833796","15600","1000883","144000","828620","16752939","2863328","0","12000","19628267","4136984","23765251","POINT (-93.931671 42.0365493)"
"2010_BUCHANAN_REVS_SA","2010","10","BUCHANAN","7068890","34185","306976","6727729","2675","55000","942862","7043714","12300","448670","255543","69747","15558240","2132037","180000","0","17870277","6795897","24666174","POINT (-91.8378392 42.4707777)"
"2021_BOONE_REVS_SA","2021","8","BOONE","8319404","2600","387626","7929178","1510","67500","1464904","6227473","29600","1120400","251390","715770","17807725","3728343","0","21000","21557068","5497174","27054242","POINT (-93.931671 42.0365493)"
"2011_WAPELLO_REVS_SA","2011","90","WAPELLO","9171339","34196","537190","8599953","5623","141000","2188329","6069450","53650","744347","283028","285681","18371061","1099500","0","3000","19473561","8768576","28242137","POINT (-92.4094499 41.03058450000001)"
"2020_CERRO GORDO_REVS_SA","2020","17","CERRO GORDO","19151675","0","929173","18222502","5300","150000","2812449","10344221","124500","1417445","486281","1298878","34861576","7521057","0","25000","42407633","18782471","61190104","POINT (-93.2608184 43.081557700000005)"
"2013_WASHINGTON_REVS_SA","2013","92","WASHINGTON","9279066","0","377686","8901380","910","65050","3502181","7275447","52550","677527","132685","392470","21000200","2403615","0","0","23403815","10471711","33875526","POINT (-91.7178676 41.335591)"
"2010_KEOKUK_REVS_SA","2010","54","KEOKUK","4558699","0","140000","4418699","102000","31005","177762","3194144","34500","557582","608345","158250","9282287","1004000","0","0","10286287","5004414","15290701","POINT (-92.1786426 41.336465)"
"2021_JASPER_REVS_SA","2021","50","JASPER","16500248","50000","230000","16220248","100","40000","1790268","7025448","133350","1359767","2575125","395401","29539707","6907484","0","0","36447191","10685273","47132464","POINT (-93.053765 41.6860394)"
"2013_LYON_REVS_SA","2013","60","LYON","5516675","0","206920","5309755","0","19070","1638791","5067583","78386","766465","150776","170546","13201372","2022017","0","10000","15233389","4247331","19480720","POINT (-96.2102924 43.380497)"
"2011_O'BRIEN_REVS_SA","2011","71","O'BRIEN","5341021","0","222900","5118121","370","12550","823049","4752865","73500","366535","141802","60425","11349217","1307666","0","0","12656883","3982992","16639875","POINT (-95.6248784 43.0837527)"
"2015_WRIGHT_REVS_SA","2015","99","WRIGHT","6414021","510","358837","6054674","270","41200","785051","7150857","17125","596782","220208","139225","15005392","1767353","0","1000","16773745","5585692","22359437","POINT (-93.7351465 42.7331189)"
"2011_HARRISON_REVS_SA","2011","43","HARRISON","6756455","6500","289900","6460055","520","51500","637547","5670566","31604","479575","261390","388282","13981039","1482497","0","0","15463536","5889344","21352880","POINT (-95.8169209 41.6828528)"
"2018_POTTAWATTAMIE_REVS_SA","2018","78","POTTAWATTAMIE","42197772","0","1472000","40725772","5000","317000","9184069","18935866","275425","2307750","92305","3137850","74981037","7925000","0","0","82906037","33178650","116084687","POINT (-95.5423935 41.3366123)"
"2016_CERRO GORDO_REVS_SA","2016","17","CERRO GORDO","16449994","0","659566","15790428","2895","163000","2469471","7901273","139500","1415886","223547","1300173","29406173","6244339","0","12000","35662512","12857592","48520104","POINT (-93.2608184 43.081557700000005)"
"2017_WARREN_REVS_SA","2017","91","WARREN","13513809","2600","614900","12896309","2600","115000","422598","7750909","67200","1320461","121739","414615","23111431","3250000","0","2500","26363931","10384865","36748796","POINT (-93.5613594 41.3343735)"
"2014_DALLAS_REVS_SA","2014","25","DALLAS","18894927","0","4","18894923","0","154000","572249","8531484","127985","2376757","267045","332474","31256917","4291077","0","0","35547994","21533062","57081056","POINT (-94.0397374 41.6848862)"
"2021_DICKINSON_REVS_SA","2021","30","DICKINSON","11492292","1140","299475","11191677","1140","67300","2061431","6513000","67100","772295","332465","355202","21361610","4843260","1360000","500","27565370","11702803","39268173","POINT (-95.1508301 43.3779848)"
"2015_AUDUBON_REVS_SA","2015","5","AUDUBON","3613895","0","160000","3453895","0","0","401582","3094728","10500","198460","22725","22250","7204140","999190","630000","0","8833330","3431294","12264624","POINT (-94.9058222 41.6845893)"
"2019_WRIGHT_REVS_SA","2019","99","WRIGHT","7383997","210","450722","6933065","300","41400","860457","6369622","17550","563086","234038","265100","15284618","2038527","0","2500","17325645","6869009","24194654","POINT (-93.7351465 42.7331189)"
"2018_MITCHELL_REVS_SA","2018","66","MITCHELL","5447593","0","269050","5178543","0","20000","4388966","5208072","6000","1434068","210624","66600","16512873","1344160","1710000","1000","19568033","3914982","23483015","POINT (-92.7890315 43.3564124)"
"2011_BUENA VISTA_REVS_SA","2011","11","BUENA VISTA","7855955","60210","276980","7518765","2725","42200","937067","4685968","39761","567740","133049","88800","14016075","1860825","0","500","15877400","5171258","21048658","POINT (-95.15114900000002 42.7354936)"
"2013_EMMET_REVS_SA","2013","32","EMMET","4499200","115","175600","4323485","550","31300","403206","3354147","13200","292881","22150","140725","8581644","873665","0","1000","9456309","2553076","12009385","POINT (-94.6784803 43.37802250000001)"
"2014_POCAHONTAS_REVS_SA","2014","76","POCAHONTAS","6162144","0","220595","5941549","900","15750","487210","3901179","26400","411035","148280","34020","10966323","1090000","0","10000","12066323","4462131","16528454","POINT (-94.67874660000001 42.73413510000001)"
"2012_LUCAS_REVS_SA","2012","59","LUCAS","3239836","1050","148680","3090106","1310","9100","358415","3253806","450","214865","37150","431900","7397102","780981","0","500","8178583","1563652","9742235","POINT (-93.3277207 41.0293738)"
"2018_WAYNE_REVS_SA","2018","93","WAYNE","3109914","0","110000","2999914","3300","35000","316629","3305941","0","637180","68532","113455","7479951","517010","0","0","7996961","5842566","13839527","POINT (-93.3273639 40.73947020000001)"
"2021_OSCEOLA_REVS_SA","2021","72","OSCEOLA","4942809","0","265488","4677321","590","17581","831552","3357378","29550","347148","143355","83390","9487865","1717162","0","0","11205027","4121590","15326617","POINT (-95.6236852 43.3785704)"
"2020_GUTHRIE_REVS_SA","2020","39","GUTHRIE","6449914","0","161000","6288914","700","37000","1559131","5359997","39200","780490","140796","488950","14695178","1988268","300508","500","16984454","4738186","21722640","POINT (-94.501055 41.6837548)"
"2020_WAYNE_REVS_SA","2020","93","WAYNE","4196045","0","212389","3983656","0","26153","463714","3442269","8988","541601","78509","53059","8597949","693313","0","0","9291262","5237742","14529004","POINT (-93.3273639 40.73947020000001)"
"2014_WAYNE_REVS_SA","2014","93","WAYNE","3400546","26880","132100","3241566","3790","0","428817","3138880","5208","415945","32692","84890","7351788","548000","0","0","7899788","3966465","11866253","POINT (-93.3273639 40.73947020000001)"
"2011_DAVIS_REVS_SA","2011","26","DAVIS","3070669","0","154178","2916491","293","35634","421258","2629319","888","167625","140921","148773","6461202","630301","0","0","7091503","3080065","10171568","POINT (-92.4097173 40.7476891)"
"2012_DELAWARE_REVS_SA","2012","28","DELAWARE","7471443","4025","291102","7176316","425","30700","981811","6331738","11250","396520","175700","187996","15292456","1935579","0","0","17228035","3980377","21208412","POINT (-91.3673502 42.471211)"
"2013_HARRISON_REVS_SA","2013","43","HARRISON","7593694","6500","267400","7319794","1075","51500","654433","6268535","33075","550455","109480","193715","15182062","1590000","0","0","16772062","8415255","25187317","POINT (-95.8169209 41.6828528)"
"2019_HARRISON_REVS_SA","2019","43","HARRISON","8060170","2600","437125","7620445","3100","60500","687082","5386917","36050","646295","123925","326350","14890664","2213000","0","0","17103664","10357132","27460796","POINT (-95.8169209 41.6828528)"
"2010_POTTAWATTAMIE_REVS_SA","2010","78","POTTAWATTAMIE","28385346","0","723350","27661996","15050","325000","8744300","20171366","319300","2315795","839920","2841150","63233877","5924584","0","0","69158461","22233223","91391684","POINT (-95.5423935 41.3366123)"
"2015_LYON_REVS_SA","2015","60","LYON","6056588","0","261310","5795278","0","19070","1841669","4908285","76825","843690","151024","186437","13822278","2517236","0","30000","16369514","6116185","22485699","POINT (-96.2102924 43.380497)"
"2017_MADISON_REVS_SA","2017","61","MADISON","5618529","0","294603","5323926","33","67255","1074776","5307435","52493","1002575","83521","51523","12963537","1634781","0","5000","14603318","3420162","18023480","POINT (-94.01556190000001 41.33071420000001)"
"2021_WEBSTER_REVS_SA","2021","94","WEBSTER","15267104","0","0","15267104","0","125959","4340644","12790812","69500","1078250","375442","332981","34380692","5986807","0","0","40367499","24764353","65131852","POINT (-94.18178810000002 42.4279662)"
"2011_WINNEBAGO_REVS_SA","2011","95","WINNEBAGO","4436663","0","96790","4339873","1630","28200","763673","4143289","31120","832506","291642","164079","10596012","1357060","14000000","0","25953072","4368212","30321284","POINT (-93.7341955 43.37756780000001)"
"2015_HARRISON_REVS_SA","2015","43","HARRISON","8052396","3750","379900","7668746","5900","51000","686890","3788379","33075","642185","123040","199760","13198975","2011500","0","0","15210475","9838566","25049041","POINT (-95.8169209 41.6828528)"
"2016_POCAHONTAS_REVS_SA","2016","76","POCAHONTAS","6391547","0","240202","6151345","500","15750","477218","3564425","11500","390075","134130","197150","10942093","1090000","0","8000","12040093","10829406","22869499","POINT (-94.67874660000001 42.73413510000001)"
"2019_BUENA VISTA_REVS_SA","2019","11","BUENA VISTA","9415057","47075","544828","8823154","590","17400","1091313","5971501","83653","703245","128185","252552","17071593","2570175","0","2750","19644518","8493416","28137934","POINT (-95.15114900000002 42.7354936)"
"2016_WAYNE_REVS_SA","2016","93","WAYNE","3571964","42418","162200","3367346","12100","40750","359573","3784140","11410","446340","102100","99167","8222926","533515","0","0","8756441","4544286","13300727","POINT (-93.3273639 40.73947020000001)"
"2020_TAMA_REVS_SA","2020","86","TAMA","9650405","0","598398","9052007","1299","27708","1732577","9758020","19850","555380","135822","236673","21519336","2914183","0","1800","24435319","9693795","34129114","POINT (-92.5325425 42.07981170000001)"
"2014_SAC_REVS_SA","2014","81","SAC","5242080","6585","224887","5010608","3249","29044","551004","4086686","17500","883029","70958","34700","10686778","1375705","0","58000","12120483","3754443","15874926","POINT (-95.1053946 42.3862604)"
"2016_JACKSON_REVS_SA","2016","49","JACKSON","6687899","0","303190","6384709","614","3820","956961","4399731","32360","586255","352472","148691","12865613","980000","0","10025","13855638","5392941","19248579","POINT (-90.5742294 42.1717426)"
"2015_EMMET_REVS_SA","2015","32","EMMET","4515177","185","192400","4322592","300","21200","370126","2807804","13500","314535","21690","161024","8032771","959615","0","0","8992386","3220184","12212570","POINT (-94.6784803 43.37802250000001)"
"2016_HENRY_REVS_SA","2016","44","HENRY","7423722","0","263546","7160176","3467","53300","514866","3880997","56100","478070","59640","62600","12269216","1373344","0","0","13642560","7018408","20660968","POINT (-91.5445241 40.9879383)"
"2014_WEBSTER_REVS_SA","2014","94","WEBSTER","12119229","0","449640","11669589","1200","105000","2815113","9780139","54900","977192","282734","117696","25803563","3728430","4500000","0","34031993","12012095","46044088","POINT (-94.18178810000002 42.4279662)"
"2022_DECATUR_REVS_SA","2022","27","DECATUR","4071656","0","251100","3820556","0","0","323924","4513263","400","274055","16000","457964","9406162","668691","0","0","10074853","3243040","13317893","POINT (-93.7862815 40.7376827)"
"2020_DECATUR_REVS_SA","2020","27","DECATUR","4490515","0","251900","4238615","0","31000","316859","3748826","0","283915","16000","195822","8831037","586241","0","0","9417278","3070032","12487310","POINT (-93.7862815 40.7376827)"
"2022_CLARKE_REVS_SA","2022","20","CLARKE","5028547","2993","208630","4816924","960","18000","321753","3864456","40850","331080","32017","271750","9697790","926819","0","0","10624609","3858585","14483194","POINT (-93.78515790000002 41.0290323)"
"2015_WINNESHIEK_REVS_SA","2015","96","WINNESHIEK","8479954","410","454253","8025291","410","25425","1399748","8010147","14700","682850","148202","821639","19128412","2337543","0","1015000","22480955","5034962","27515917","POINT (-91.8437074 43.2906746)"
"2016_TAMA_REVS_SA","2016","86","TAMA","8693253","0","420694","8272559","798","19238","787092","6401054","12850","580535","61000","563613","16698739","2150000","0","5000","18853739","8159976","27013715","POINT (-92.5325425 42.07981170000001)"
"2020_JASPER_REVS_SA","2020","50","JASPER","16190804","110100","531100","15549604","100","40000","1890358","9118743","133350","1030547","232177","515331","28510210","6241336","0","10000","34761546","14670496","49432042","POINT (-93.053765 41.6860394)"
"2019_RINGGOLD_REVS_SA","2019","80","RINGGOLD","3621853","0","142800","3479053","700","24100","398511","4852048","0","575861","39740","29850","9399863","813975","0","0","10213838","4149111","14362949","POINT (-94.2439719 40.7352023)"
"2021_MONONA_REVS_SA","2021","67","MONONA","7151016","2218","0","7148798","670","15420","482183","8708591","8225","279022","116590","300757","17060256","2036441","0","35000","19131697","5701058","24832755","POINT (-95.9599235 42.0516663)"
"2015_JONES_REVS_SA","2015","53","JONES","7541782","1030","402609","7138143","1150","44450","1017528","5640547","67618","585890","181593","314859","14991778","1935000","0","0","16926778","4603657","21530435","POINT (-91.1314352 42.1212397)"
"2012_CASS_REVS_SA","2012","15","CASS","5437302","450","215520","5221332","947","35770","975593","6722626","17150","336266","167045","541883","14018612","1800837","0","0","15819449","2248393","18067842","POINT (-94.9278266 41.3314876)"
"2017_CARROLL_REVS_SA","2017","14","CARROLL","6757067","0","509875","6247192","0","15000","1320640","5772055","51100","1776520","366728","474780","16024015","2160446","0","0","18184461","6177289","24361750","POINT (-94.8605593 42.0362382)"
"2010_WOODBURY_REVS_SA","2010","97","WOODBURY","23735025","0","848336","22886689","10050","366000","5381770","13554870","55450","1902550","1002731","118261","45278371","6475038","465000","0","52218409","14264371","66482780","POINT (-96.0447673 42.3897169)"
"2016_DES MOINES_REVS_SA","2016","29","DES MOINES","12971407","9877","785532","12175998","5650","130800","2511700","6313431","49400","963463","177409","387607","22715458","2009135","2207066","0","26931659","9182287","36113946","POINT (-91.1814707 40.9231829)"
"2018_HUMBOLDT_REVS_SA","2018","46","HUMBOLDT","5348627","0","335115","5013512","786","24800","760052","3390161","7700","313400","140320","46300","9697031","1853918","0","4500","11555449","7124595","18680044","POINT (-94.2071868 42.7764686)"
"2013_WOODBURY_REVS_SA","2013","97","WOODBURY","25833201","0","753000","25080201","5750","447500","5243558","15449213","24000","2112900","1264922","341800","49969844","6240476","1640000","0","57850320","9877617","67727937","POINT (-96.0447673 42.3897169)"
"2021_DAVIS_REVS_SA","2021","26","DAVIS","4549746","0","0","4549746","0","0","911860","5217049","1200","371943","270267","231745","11553810","1114170","0","0","12667980","3029321","15697301","POINT (-92.4097173 40.7476891)"
"2016_KEOKUK_REVS_SA","2016","54","KEOKUK","4709262","100000","267300","4341962","1250","6000","149932","3377818","45000","569955","142200","186500","8820617","1346150","0","0","10166767","4303360","14470127","POINT (-92.1786426 41.336465)"
"2022_POCAHONTAS_REVS_SA","2022","76","POCAHONTAS","6909344","100","291200","6618044","100","11025","362643","5658069","46500","551666","111855","77650","13437552","1710286","0","15000","15162838","11631865","26794703","POINT (-94.67874660000001 42.73413510000001)"
"2020_BOONE_REVS_SA","2020","8","BOONE","8069868","2800","387626","7679442","1510","67500","1464445","5977937","35800","1110760","232800","822450","17392644","3593111","0","21000","21006755","5919493","26926248","POINT (-93.931671 42.0365493)"
"2021_BUENA VISTA_REVS_SA","2021","11","BUENA VISTA","11442653","57214","577676","10807763","650","22600","1198249","7467172","115860","769530","184023","146375","20712222","2748709","1845000","250","25306181","5836474","31142655","POINT (-95.15114900000002 42.7354936)"
"2019_WINNEBAGO_REVS_SA","2019","95","WINNEBAGO","6856599","0","40350","6816249","135","12060","3654886","5001630","16250","1285538","392852","476708","17656308","1564727","0","0","19221035","18248485","37469520","POINT (-93.7341955 43.37756780000001)"
"2017_BREMER_REVS_SA","2017","9","BREMER","8464889","0","447785","8017104","250","31200","1240609","6173974","277130","926650","222252","324153","17213322","3159287","0","100","20372709","11443342","31816051","POINT (-92.31805480000001 42.7745873)"
"2015_CLAY_REVS_SA","2015","21","CLAY","7344533","825","543074","6800634","325","41000","1084400","4516679","31937","497737","331417","845335","14149464","2409294","0","0","16558758","6907043","23465801","POINT (-95.1509194 43.0825804)"
"2021_MAHASKA_REVS_SA","2021","62","MAHASKA","10050651","0","200706","9849945","0","42600","1761415","6272167","10100","684945","229273","645725","19496170","2916400","0","0","22412570","11047738","33460308","POINT (-92.6409094 41.3352035)"
"2022_MAHASKA_REVS_SA","2022","62","MAHASKA","9981517","0","200706","9780811","0","42600","1975805","4769120","16900","669220","108056","351205","17713717","2353648","0","0","20067365","17271731","37339096","POINT (-92.6409094 41.3352035)"
"2017_HUMBOLDT_REVS_SA","2017","46","HUMBOLDT","5168012","0","269343","4898669","949","26975","597107","3071948","8000","303000","177920","227000","9311568","1634137","0","4500","10950205","5247084","16197289","POINT (-94.2071868 42.7764686)"
"2022_POWESHIEK_REVS_SA","2022","79","POWESHIEK","8246334","0","260900","7985434","0","0","1193740","6764355","24350","634740","72038","159300","16833957","3431811","0","0","20265768","14021121","34286889","POINT (-92.53146840000001 41.6864422)"
