"si_station_num","si_sri","si_mp","si_lat","si_lon","county_code","muni_code","county_descr","muni","ev_aadt_tot","ev_aadt_dir1","ev_aadt_dir2","count_year","station_desc","direction"
"3-4-340","00000082__","1.01","40.70306196","-74.29124919","20","2019","Union","Union Twp","25945","11859","14086","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"1-3-016","00000023__","47.06","41.294567","-74.65463","19","1924","Sussex","Wantage Twp","3065","1543","1522","2012-01-01T00:00:00.000","major","North/South"
"110501","05000601__","2.01","39.11477379","-74.74840195","5","506","Cape May","Middle Twp","8766","4333","4433","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc12b","00000518__","14","40.40825","-74.697945","18","1813","Somerset","Montgomery Twp","9662","5075","4587","2012-01-01T00:00:00.000","major","East/West"
"112065","20000648__","0.52","40.64519","-74.35491","20","2020","Union","Westfield Town","7181","3780","3401","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1-3-016","00000023__","47.06","41.294567","-74.65463","19","1924","Sussex","Wantage Twp","2788","1424","1364","2012-01-01T00:00:00.000","major","North/South"
"2-8-631","02161049__","0.03","40.87709595","-73.95966228","2","216","Bergen","Englewood Cliffs Boro","475","273","202","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc12b","00000518__","14","40.40825","-74.697945","18","1813","Somerset","Montgomery Twp","9299","4621","4678","2012-01-01T00:00:00.000","major","East/West"
"2-7-735","02231234__","0.12","40.87727623","-74.04983998","2","223","Bergen","Hackensack City","2304","1002","1302","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"120823","00000322__","5.51","39.76446401","-75.31841401","8","824","Gloucester","Woolwich Twp","13375","6994","6381","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"112029","20000616__","4.49","40.67192","-74.25762","20","2019","Union","Union Twp","18829","10054","8775","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"1-3-016","00000023__","47.06","41.294567","-74.65463","19","1924","Sussex","Wantage Twp","3004","1509","1495","2012-01-01T00:00:00.000","major","North/South"
"2-8-626","02291080__","0.94","40.8683102","-73.97607666","2","215","Bergen","Englewood City","2467","1126","1341","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121407","00000510__","13.3","40.795296","-74.45186","14","1422","Morris","Morris Twp","9923","5211","4712","2012-01-01T00:00:00.000","major","East/West"
"8-8-660","06141386__","0.12","39.46458728","-75.01542474","6","614","Cumberland","Vineland City","146","68","78","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"121115","00000571__","33.42","40.2590361","-74.5167028","11","1101","Mercer","East Windsor Twp","3666","1894","1772","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-643","06141231__","0.23","39.49213903","-75.04860414","6","610","Cumberland","Millville City","56","23","33","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1-3-017","00000053__","1.22","40.846934","-74.475257","14","1423","Morris","Morris Plains Boro","9013","4716","4297","2012-01-01T00:00:00.000","major","North/South"
"8-8-657","06141165__","0.83","39.45778078","-75.00619809","6","614","Cumberland","Vineland City","1451","779","672","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"1-3-017","00000053__","1.22","40.846934","-74.475257","14","1423","Morris","Morris Plains Boro","9594","4730","4864","2012-01-01T00:00:00.000","major","North/South"
"8-8-669","01021171__","0.14","39.37103177","-74.44325062","1","102","Atlantic","Atlantic City","174","77","97","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"122001","20000622__","3.2","40.685707","-74.40276","20","2011","Union","New Providence Boro","15537","7851","7686","2012-01-01T00:00:00.000","major","East/West"
"112033","20000619__","0.5","40.64023","-74.25466","20","2009","Union","Linden City","9914","4585","5329","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"122001","20000622__","3.2","40.685707","-74.40276","20","2011","Union","New Providence Boro","15629","8095","7534","2012-01-01T00:00:00.000","major","East/West"
"5-4-633","11081029__","0.32","40.3276611","-74.7946667","11","1108","Mercer","Pennington Boro","6835","2860","3975","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"122004","20000622__","5.35","40.703083","-74.37259","20","2018","Union","Summit City","7769","4082","3687","2012-01-01T00:00:00.000","major","East/West"
"2-8-922","02361001__","0.49","41.06460424","-74.06294675","2","236","Bergen","Montvale Boro","158","78","80","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121116","00000571__","36.98","40.2864917","-74.5649861","11","1101","Mercer","East Windsor Twp","19222","9721","9501","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-664","01011027__","0.03","39.41937566","-74.50923298","1","101","Atlantic","Absecon City","211","110","101","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121117","00000579__","2.35","40.26760562","-74.82069005","11","1102","Mercer","Ewing Twp","13609","7067","6542","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2-8-901","02581130__","0.19","41.01539902","-74.10105002","2","258","Bergen","Saddle River Boro","2226","768","1458","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121134","11111562__","0.18","40.22798","-74.77671","11","1111","Mercer","Trenton City","7296","3573","3723","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12n159r","00000287__Y105500","55","41.01684","-74.29905","16","1613","Passaic","Wanaque Boro","0","7041","0","2012-01-01T00:00:00.000","ramp","East"
"7-0-491","04201002__","0.08","39.82170143","-75.00730971","4","420","Camden","Laurel Springs Boro","577","302","275","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"8-8-630","06141265__","2.17","39.52357949","-75.03262619","6","614","Cumberland","Vineland City","1167","644","523","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-0-494","04201015__","0.05","39.81783129","-75.00221786","4","420","Camden","Laurel Springs Boro","60","31","29","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"3-0-173","20000615__","3.34","40.64890134","-74.2944777","20","2003","Union","Cranford Twp","17075","8694","8381","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"7-0-495","04201025__","0.07","39.82459735","-75.00192523","4","420","Camden","Laurel Springs Boro","154","70","84","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"2n5h707","00000046__","55.65","40.89281014","-74.26079523","16","1614","Passaic","Wayne Twp","57410","26682","30728","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc11b","00000571__","17.07","40.077747","-74.37746","15","1511","Ocean","Jackson Twp","8919","4494","4425","2012-01-01T00:00:00.000","major","North/South"
"3-0-169","200313632_","0.07","40.65033797","-74.30033478","20","2003","Union","Cranford Twp","7132","3482","3650","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"12mc11d","00000571__","20.14","40.11988","-74.392815","15","1511","Ocean","Jackson Twp","8574","4374","4200","2012-01-01T00:00:00.000","major","North/South"
"8-8-728","05000640__","0.3","38.9449365","-74.90055684","5","502","Cape May","Cape May City","711","356","355","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc11d","00000571__","20.14","40.11988","-74.392815","15","1511","Ocean","Jackson Twp","8540","4453","4087","2012-01-01T00:00:00.000","major","North/South"
"8-8-694","01181060__","0.11","39.36977109","-74.55465963","1","118","Atlantic","Northfield City","155","85","70","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"7-0-496","04231016__","0.05","39.85979","-75.02921","4","423","Camden","Magnolia Boro","178","86","92","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"8-8-693","01181015__","0.06","39.3628507","-74.55287874","1","118","Atlantic","Northfield City","306","143","163","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc12b","00000518__","14","40.40825","-74.697945","18","1813","Somerset","Montgomery Twp","9552","4754","4798","2012-01-01T00:00:00.000","major","East/West"
"112052","20000633__","1.31","40.71193","-74.27924","20","2019","Union","Union Twp","11882","7132","4750","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc13b","00000571__","40.77","40.31443","-74.61978","11","1113","Mercer","West Windsor Twp","13940","7413","6527","2012-01-01T00:00:00.000","major","North/South"
"8-8-702","01211013__","0.19","39.32595123","-74.59143155","1","121","Atlantic","Somers Point City","487","233","254","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121135","11131420__","1.57","40.3056056","-74.6322083","11","1113","Mercer","West Windsor Twp","6805","3109","3696","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"3-0-171","07000633__","0.21","40.83168425","-74.2867514","7","706","Essex","Essex Fells Boro","4024","2086","1938","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"7-0-529","08231007__","0.07","39.81209952","-75.16253401","8","823","Gloucester","Woodbury Heights Boro","179","43","136","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"112055","20000636__","1.51","40.70145","-74.31946","20","2017","Union","Springfield Twp","6243","3158","3085","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"7-0-530","08231009__","0.04","39.81077404","-75.16084348","8","823","Gloucester","Woodbury Heights Boro","83","42","41","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"112070","20000652__","0.64","40.61517","-74.27203","20","2013","Union","Rahway City","7420","3107","4313","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc13b","00000571__","40.77","40.31443","-74.61978","11","1113","Mercer","West Windsor Twp","14211","7565","6646","2012-01-01T00:00:00.000","major","North/South"
"3-4-328","00000027__","33.89","40.66510397","-74.22036472","20","2004","Union","Elizabeth City","0","9360","0","2012-01-01T00:00:00.000","Volume 48hrs","North"
"12mc13b","00000571__","40.77","40.31443","-74.61978","11","1113","Mercer","West Windsor Twp","14690","7861","6829","2012-01-01T00:00:00.000","major","North/South"
"111836","18000638__","0.14","40.6130278","-74.4978333","18","1820","Somerset","Warren Twp","1465","840","625","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc13c","00000571__","41.65","40.32404","-74.628265","11","1113","Mercer","West Windsor Twp","11685","6277","5408","2012-01-01T00:00:00.000","major","North/South"
"5-5-071","00000078__","8.72","40.66164401","-75.04778907","10","1002","Hunterdon","Bethlehem Twp","82733","42625","40108","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"7-0-532","08231039__","0.06","39.81236982","-75.14868419","8","823","Gloucester","Woodbury Heights Boro","102","51","51","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"2-4-341","00000495__","1.12","40.77498342","-74.03849089","9","908","Hudson","North Bergen Twp","135368","62701","72667","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"110427","04000626__","0.18","39.948246","-75.04919","4","424","Camden","Merchantville Boro","5197","2651","2546","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"3-4-306","00000021__","2.35","40.73519885","-74.16611687","7","714","Essex","Newark City","38811","17585","21226","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c124r","00000001__A100080","0.01","40.21574921","-74.75772804","11","1111","Mercer","Trenton City","0","7223","0","2012-01-01T00:00:00.000","ramp","East"
"3-4-325","00000007__","9.56","40.82684963","-74.14462768","7","716","Essex","Nutley Twp","13610","6474","7136","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c125r","00000001__A100130","0.07","40.22361002","-74.75836204","11","1111","Mercer","Trenton City","0","4676","0","2012-01-01T00:00:00.000","ramp","East"
"11c135r","00000001__A101280","0.03","40.34779899","-74.61760024","12","1218","Middlesex","Plainsboro Twp","0","2355","0","2012-01-01T00:00:00.000","ramp","North"
"11c126r","00000001__A100210","0.06","40.23498313","-74.7482151","11","1111","Mercer","Trenton City","0","7271","0","2012-01-01T00:00:00.000","ramp","East"
"11ms5d","00000050__","16.21","39.416924","-74.744255","1","109","Atlantic","Estell Manor City","3511","1710","1801","2012-01-01T00:00:00.000","major","North/South"
"11c127r","00000001__A100250","0.01","40.23739403","-74.74327603","11","1111","Mercer","Trenton City","0","1970","0","2012-01-01T00:00:00.000","ramp","North"
"11s029r","00000295__A104760","47.39","40.045141","-74.833333","3","306","Burlington","Burlington Twp","0","7357","0","2012-01-01T00:00:00.000","ramp","North"
"121137","11131424__","0.22","40.3139194","-74.631325","11","1113","Mercer","West Windsor Twp","12029","6233","5796","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5-4-445","00000545__","14.34","40.14323903","-74.70961612","3","303","Burlington","Bordentown City","3967","2266","1701","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"121198","00000031__","11.05","40.374954","-74.800064","11","1106","Mercer","Hopewell Twp","2619","1299","1320","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"120627","00000047__","28.02","39.23768441","-74.96668152","6","609","Cumberland","Maurice River Twp","3233","1465","1768","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"7-4-212","00000206__","17.13","39.87951214","-74.73749005","3","333","Burlington","Southampton Twp","20012","10228","9784","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"9-1-003","10000623__","0.86","40.61049994","-74.89466185","10","1005","Hunterdon","Clinton Town","2866","1475","1391","2012-01-01T00:00:00.000","Classification 48hrs","East/West"
"121320","13000008__","1","40.37373459","-74.00800734","13","1342","Monmouth","Rumson Boro","5703","3038","2665","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"9-1-502","15230010__","1.18","40.0851861","-74.5209028","15","1523","Ocean","Plumsted Twp","2525","1275","1250","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"121321","13000008A_","2.37","40.3902917","-74.0199444","13","1331","Monmouth","Middletown Twp","12060","6143","5917","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"4-5-047","00000287__","8.38","40.556218","-74.477887","12","1217","Middlesex","Piscataway Twp","112720","54175","58545","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"12mc13c","00000571__","41.65","40.32404","-74.628265","11","1113","Mercer","West Windsor Twp","12342","6606","5736","2012-01-01T00:00:00.000","major","North/South"
"11s103r","00000055__A102670","26.72","39.42167954","-75.02284218","6","614","Cumberland","Vineland City","0","1732","0","2012-01-01T00:00:00.000","ramp","North"
"12mc13d","00000571__","43.01","40.338116","-74.6467","11","1113","Mercer","West Windsor Twp","13614","6740","6874","2012-01-01T00:00:00.000","major","North/South"
"12mc1b","00000066__","2","40.228043","-74.06859","13","1334","Monmouth","Neptune Twp","16974","8388","8586","2012-01-01T00:00:00.000","major","East/West"
"12mc13d","00000571__","43.01","40.338116","-74.6467","11","1113","Mercer","West Windsor Twp","13784","6683","7101","2012-01-01T00:00:00.000","major","North/South"
"3-4-410","00000510__","20.11","40.76352774","-74.33202128","7","710","Essex","Livingston Twp","17350","8110","9240","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc1c","00000066__","3.15","40.227436","-74.04538","13","1334","Monmouth","Neptune Twp","32754","14481","18273","2012-01-01T00:00:00.000","major","East/West"
"3-4-508","09000653__","1.11","40.763557","-74.068747","9","906","Hudson","Jersey City","9525","4422","5103","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"1-3-028","00000206__","111.89","41.09181575","-74.73126548","19","1910","Sussex","Hampton Twp","11263","5991","5272","2012-01-01T00:00:00.000","major","North/South"
"3-4-630","07131070__","0.41","40.834619","-74.20177643","7","713","Essex","Montclair Twp","329","135","194","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"1-3-028","00000206__","111.89","41.09181575","-74.73126548","19","1910","Sussex","Hampton Twp","10504","5238","5266","2012-01-01T00:00:00.000","major","North/South"
"3-4-601","07141819__","1.1","40.70157834","-74.14240191","7","714","Essex","Newark City","16836","8586","8250","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc1c","00000066__","3.15","40.227436","-74.04538","13","1334","Monmouth","Neptune Twp","32856","14443","18413","2012-01-01T00:00:00.000","major","East/West"
"3-4-509","20000624__","2.32","40.666344","-74.169726","20","2004","Union","Elizabeth City","25346","11895","13451","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc2d","00000079__","11.89","40.404877","-74.23706","13","1329","Monmouth","Matawan Boro","15018","7490","7528","2012-01-01T00:00:00.000","major","North/South"
"110712","07000609__","2.1","40.80154","-74.34117","7","710","Essex","Livingston Twp","21413","9576","11837","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc5b","00000523__","6.55","40.481262","-74.90635","10","1021","Hunterdon","Raritan Twp","5449","2757","2692","2012-01-01T00:00:00.000","major","North/South"
"5-5-616","12000614Z_","0.46","40.3220139","-74.5115333","12","1202","Middlesex","Cranbury Twp","2297","952","1345","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"121326","13000010__","1.93","40.35868802","-74.04773501","13","1313","Monmouth","Fair Haven Boro","12776","6176","6600","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"3-4-621","07221107__","0.24","40.7697866","-74.25225947","7","722","Essex","West Orange Twp","751","400","351","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"110479","04000669__","4.48","39.869804","-75.03597","4","421","Camden","Lawnside Boro","16602","8768","7834","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11c139r","00000001__A102460","0.01","40.46198802","-74.45721501","12","1215","Middlesex","North Brunswick Twp","0","7128","0","2012-01-01T00:00:00.000","ramp","North"
"7-4-351","00000038__","10.5","39.96889","-74.893789","3","324","Burlington","Mount Laurel Twp","43097","21084","22013","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"090804","00000042__","6.06","39.76369788","-75.04809199","8","818","Gloucester","Washington Twp","53581","28572","25009","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"12mc5b","00000523__","6.55","40.481262","-74.90635","10","1021","Hunterdon","Raritan Twp","5768","2937","2831","2012-01-01T00:00:00.000","major","North/South"
"3-4-662","20181175__","0.11","40.71883121","-74.34782253","20","2018","Union","Summit City","390","180","210","2012-01-01T00:00:00.000","Classification 48hrs","North/South"
"12mc5b","00000523__","6.55","40.481262","-74.90635","10","1021","Hunterdon","Raritan Twp","5969","3042","2927","2012-01-01T00:00:00.000","major","North/South"
"11c136r","00000001__A101360","0.01","40.35562212","-74.60822122","12","1218","Middlesex","Plainsboro Twp","0","2197","0","2012-01-01T00:00:00.000","ramp","East"
"12mc5b","00000523__","6.55","40.481262","-74.90635","10","1021","Hunterdon","Raritan Twp","5970","3088","2882","2012-01-01T00:00:00.000","major","North/South"
"11c138r","00000001__A102270","0.19","40.45264221","-74.48998205","12","1215","Middlesex","North Brunswick Twp","0","5894","0","2012-01-01T00:00:00.000","ramp","North"
"12mc5d","00000523__","10.65","40.520134","-74.858055","10","1021","Hunterdon","Raritan Twp","10204","5187","5017","2012-01-01T00:00:00.000","major","North/South"
"11c146r","00000001__A103160","0.01","40.52551512","-74.35798013","12","1205","Middlesex","Edison Twp","0","4458","0","2012-01-01T00:00:00.000","ramp","North"
"12mc5d","00000523__","10.65","40.520134","-74.858055","10","1021","Hunterdon","Raritan Twp","11278","5789","5489","2012-01-01T00:00:00.000","major","North/South"
"11c140r","00000001__A102620","0.07","40.4729791","-74.42941903","12","1215","Middlesex","North Brunswick Twp","0","4828","0","2012-01-01T00:00:00.000","ramp","South"
"12mc5d","00000523__","10.65","40.520134","-74.858055","10","1021","Hunterdon","Raritan Twp","10815","5492","5323","2012-01-01T00:00:00.000","major","North/South"
"11c144r","00000001__A102840","0.02","40.49884202","-74.40810801","12","1205","Middlesex","Edison Twp","0","6303","0","2012-01-01T00:00:00.000","ramp","East"
"12mc6b","00000525__","7.46","40.663364","-74.574684","18","1802","Somerset","Bernards Twp","13892","6951","6941","2012-01-01T00:00:00.000","major","North/South"
"11c141r","00000001__A102640","0.01","40.47520015","-74.42670301","12","1215","Middlesex","North Brunswick Twp","0","1610","0","2012-01-01T00:00:00.000","ramp","North"
"1-4-213","00000206__","116.43","41.14115832","-74.74554247","19","1905","Sussex","Frankford Twp","15279","8208","7071","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"11c176r","00000001__X100130","1.3","40.2237","-74.75976","11","1111","Mercer","Trenton City","0","4284","0","2012-01-01T00:00:00.000","ramp","East"
"12mc6b","00000525__","7.46","40.663364","-74.574684","18","1802","Somerset","Bernards Twp","14080","7144","6936","2012-01-01T00:00:00.000","major","North/South"
"11c162r","00000001__B101380","0.2","40.35873423","-74.60469129","12","1218","Middlesex","Plainsboro Twp","0","2418","0","2012-01-01T00:00:00.000","ramp","North"
"110471","04000661__","0.52","39.878967","-75.071625","4","418","Camden","Haddon Heights Boro","1433","509","924","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"11c172r","00000001__B103280","32.8","40.53655","-74.34195","12","1205","Middlesex","Edison Twp","0","3049","0","2012-01-01T00:00:00.000","ramp","North"
"12mc6b","00000525__","7.46","40.663364","-74.574684","18","1802","Somerset","Bernards Twp","13074","6598","6476","2012-01-01T00:00:00.000","major","North/South"
"11c160r","00000001__B101250","0.17","40.34524102","-74.62087503","12","1218","Middlesex","Plainsboro Twp","0","2022","0","2012-01-01T00:00:00.000","ramp","North"
"12mc6d","00000525__","10.11","40.69868","-74.57206","18","1802","Somerset","Bernards Twp","11213","5651","5562","2012-01-01T00:00:00.000","major","North/South"
"090402","00000030__","22.04","39.73658408","-74.87012908","4","410","Camden","Chesilhurst Boro","15370","7025","8345","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc6d","00000525__","10.11","40.69868","-74.57206","18","1802","Somerset","Bernards Twp","11581","5714","5867","2012-01-01T00:00:00.000","major","North/South"
"11c165r","00000001__B102520","0.12","40.46512903","-74.4457311","12","1215","Middlesex","North Brunswick Twp","0","6046","0","2012-01-01T00:00:00.000","ramp","North"
"12mc6d","00000525__","10.11","40.69868","-74.57206","18","1802","Somerset","Bernards Twp","9733","5692","4041","2012-01-01T00:00:00.000","major","North/South"
"11c170r","00000001__B102850","28.5","40.49895","-74.40716","12","1205","Middlesex","Edison Twp","0","2291","0","2012-01-01T00:00:00.000","ramp","North"
"12mc7c","00000526__","10","40.187923","-74.59254","11","1112","Mercer","Robbinsville Twp","7839","4131","3708","2012-01-01T00:00:00.000","major","East/West"
"11c167r","00000001__B102650","0.17","40.4756692","-74.42604634","12","1215","Middlesex","North Brunswick Twp","0","6374","0","2012-01-01T00:00:00.000","ramp","North"
"12mc7c","00000526__","10","40.187923","-74.59254","11","1112","Mercer","Robbinsville Twp","7708","4034","3674","2012-01-01T00:00:00.000","major","East/West"
"11c166r","00000001__B102630","0.13","40.47357521","-74.42875002","12","1215","Middlesex","North Brunswick Twp","0","2041","0","2012-01-01T00:00:00.000","ramp","North"
"1-4-220","00000202__","47.08","40.83035812","-74.4761244","14","1423","Morris","Morris Plains Boro","16157","8256","7901","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"5-5-612","11000643__","2.62","40.270139","-74.791767","11","1102","Mercer","Ewing Twp","5744","2999","2745","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc8d","00000532__","19","39.835255","-74.47255","3","339","Burlington","Woodland Twp","1213","612","601","2012-01-01T00:00:00.000","major","East/West"
"11s091r","00000295__X104300","43","39.991578","-74.879172","3","324","Burlington","Mount Laurel Twp","0","0","4673","2012-01-01T00:00:00.000","ramp","South"
"12mc8d","00000532__","19","39.835255","-74.47255","3","339","Burlington","Woodland Twp","1254","656","598","2012-01-01T00:00:00.000","major","East/West"
"11c188r","00000001__X102270","22.7","40.45299","-74.49043","12","1214","Middlesex","New Brunswick City","0","5234","0","2012-01-01T00:00:00.000","ramp","North"
"12mc9b","00000537__","42.61","40.16929","-74.41101","15","1511","Ocean","Jackson Twp","14795","7529","7266","2012-01-01T00:00:00.000","major","East/West"
"091910","00000519__","63.28","41.0446915","-74.77351203","19","1907","Sussex","Fredon Twp","1282","581","701","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc9b","00000537__","42.61","40.16929","-74.41101","15","1511","Ocean","Jackson Twp","13173","6736","6437","2012-01-01T00:00:00.000","major","East/West"
"cp12302","00000021__","3.1","40.74667","-74.16729","7","714","Essex","Newark City","40994","15406","25588","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc9b","00000537__","42.61","40.16929","-74.41101","15","1511","Ocean","Jackson Twp","12712","6389","6323","2012-01-01T00:00:00.000","major","East/West"
"CP12202","00000095__Y107320","68.12","40.8622","-74.01233","2","250","Bergen","Ridgefield Park Village","0","22870","0","2012-01-01T00:00:00.000","ramp","East"
"12mc9c","00000537__","41.91","40.162537","-74.42066","15","1511","Ocean","Jackson Twp","15184","6637","8547","2012-01-01T00:00:00.000","major","East/West"
"11c253r","00000009__B112880","128.8","40.46688","-74.29652","12","1219","Middlesex","Sayreville Boro","0","2723","0","2012-01-01T00:00:00.000","ramp","North"
"12mc9c","00000537__","41.91","40.162537","-74.42066","15","1511","Ocean","Jackson Twp","19126","9029","10097","2012-01-01T00:00:00.000","major","East/West"
"CP12201","00000095__Y207320","68.1","40.86222","-74.01226","2","250","Bergen","Ridgefield Park Village","0","6106","0","2012-01-01T00:00:00.000","ramp","East"
"12mc9c","00000537__","41.91","40.162537","-74.42066","15","1511","Ocean","Jackson Twp","14058","9549","4509","2012-01-01T00:00:00.000","major","East/West"
"11c183r","00000001__X101100","11","40.32861","-74.643654","11","1113","Mercer","West Windsor Twp","0","980","0","2012-01-01T00:00:00.000","ramp","North"
"121339","13000016__","5.96","40.22130126","-74.01651394","13","1303","Monmouth","Asbury Park City","8229","4130","4099","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"3-5-422","00000506S_","1.74","40.78137277","-74.19079953","7","702","Essex","Bloomfield Twp","19224","9677","9547","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"121341","130000172_","2.49","40.2180417","-74.0442778","13","1334","Monmouth","Neptune Twp","10082","4957","5125","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"3-7-427","00000021__","5.23","40.77417243","-74.15429786","7","714","Essex","Newark City","65989","31366","34623","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"12mc9d","00000537__","40.01","40.14386","-74.4476","13","1332","Monmouth","Millstone Twp","14230","6962","7268","2012-01-01T00:00:00.000","major","East/West"
"11c177r","00000001__X100370","3.7","40.2483","-74.72905","11","1107","Mercer","Lawrence Twp","0","1297","0","2012-01-01T00:00:00.000","ramp","South"
"12mc9d","00000537__","40.01","40.14386","-74.4476","13","1332","Monmouth","Millstone Twp","9376","6588","2788","2012-01-01T00:00:00.000","major","East/West"
"1116110","16000699__","0.5","41.04388","-74.48897","16","1615","Passaic","West Milford Twp","11203","5733","5470","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"12mc9d","00000537__","40.01","40.14386","-74.4476","13","1332","Monmouth","Millstone Twp","14130","6962","7168","2012-01-01T00:00:00.000","major","East/West"
"11c197r","00000001__X103650","36.5","40.57292","-74.29217","12","1225","Middlesex","Woodbridge Twp","0","2681","0","2012-01-01T00:00:00.000","ramp","North"
"12ms2c","00000049__","24.13","39.436104","-75.25805","6","607","Cumberland","Hopewell Twp","7992","4091","3901","2012-01-01T00:00:00.000","major","East/West"
"11c189r","00000001__X102320","0.07","40.45683602","-74.4816541","12","1215","Middlesex","North Brunswick Twp","0","2906","0","2012-01-01T00:00:00.000","ramp","North"
"12ms4c","17000623__","3.76","39.506496","-75.44058","17","1704","Salem","Lower Alloways Creek Twp","396","213","183","2012-01-01T00:00:00.000","major","North/South"
"1116106","16000695__","1.9","41.05332","-74.4005","16","1615","Passaic","West Milford Twp","7482","3454","4028","2012-01-01T00:00:00.000","Volume 48hrs","North/South"
"121344","130000181_","0.35","40.19512001","-74.15990301","13","1319","Monmouth","Howell Twp","3113","1631","1482","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
"cp12301","00000280__","13.65","40.7503","-74.18201","7","714","Essex","Newark City","88025","46503","41522","2012-01-01T00:00:00.000","Volume 48hrs","East/West"
