Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
G000176,01/01/2001 01:30:00 AM,020XX N HARLEM AV,0560,ASSAULT,SIMPLE,STREET,true,false,2512,,08A,1127804,1912753,2001,41.916909145,-87.80588412,"(41.916909145, -87.80588412)"
G000185,01/01/2001 01:30:00 AM,011XX N STATE ST,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,false,false,1824,,08B,1176129,1907632,2001,41.901904082,-87.628493305,"(41.901904082, -87.628493305)"
G000143,01/01/2001 01:30:00 AM,019XX S PAULINA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1223,,15,1165307,1890545,2001,41.855253074,-87.668729724,"(41.855253074, -87.668729724)"
G000197,01/01/2001 01:30:00 AM,084XX S MUSKEGON AV,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,true,false,0423,,15,1196664,1849421,2001,41.74168305,-87.555004205,"(41.74168305, -87.555004205)"
G003051,01/01/2001 01:30:00 AM,029XX N CENTRAL PARK AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,false,false,2523,,04B,1151840,1919284,2001,41.934391163,-87.717402744,"(41.934391163, -87.717402744)"
G009093,01/01/2001 01:30:00 AM,053XX W POTOMAC AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2532,,26,1140628,1908180,2001,41.904134224,-87.75888062,"(41.904134224, -87.75888062)"
HH100272,01/01/2001 01:30:00 AM,022XX N WASHTENAW AV,0810,THEFT,OVER $500,RESIDENCE,false,false,1431,,06,1157776,1915079,2001,41.922733243,-87.695702825,"(41.922733243, -87.695702825)"
G000163,01/01/2001 01:31:50 AM,102XX S LA SALLE ST,0460,BATTERY,SIMPLE,RESIDENCE,true,true,0511,,08B,1177032,1837225,2001,41.708680369,-87.627300911,"(41.708680369, -87.627300911)"
G000177,01/01/2001 01:35:00 AM,048XX W CHICAGO AV,041A,BATTERY,AGGRAVATED: HANDGUN,BAR OR TAVERN,false,true,1531,,04B,1143928,1904831,2001,41.894882911,-87.746842815,"(41.894882911, -87.746842815)"
G000246,01/01/2001 01:36:00 AM,034XX N CLARK ST,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,true,false,2331,,08B,1168794,1923459,2001,41.94549641,-87.654975626,"(41.94549641, -87.654975626)"
G000194,01/01/2001 01:39:18 AM,015XX W JARVIS AV,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,true,false,2423,,14,1164761,1949091,2001,42.015918091,-87.669068759,"(42.015918091, -87.669068759)"
G000228,01/01/2001 01:40:00 AM,051XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,true,false,2024,,08B,1168745,1934334,2001,41.97533885,-87.654839226,"(41.97533885, -87.654839226)"
HH100530,01/01/2001 01:40:00 AM,014XX S CALIFORNIA AV,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,false,false,1023,,14,1157954,1893137,2001,41.862518801,-87.69564798,"(41.862518801, -87.69564798)"
G000147,01/01/2001 01:40:23 AM,105XX S CALHOUN AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,false,false,0434,,15,1194909,1835607,2001,41.703819543,-87.561887888,"(41.703819543, -87.561887888)"
G000148,01/01/2001 01:40:44 AM,105XX S CALHOUN AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,false,false,0434,,15,1194909,1835607,2001,41.703819543,-87.561887888,"(41.703819543, -87.561887888)"
G000164,01/01/2001 01:41:55 AM,088XX S BURLEY AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0424,,14,1199163,1847014,2001,41.735015675,-87.545928867,"(41.735015675, -87.545928867)"
G000149,01/01/2001 01:42:10 AM,029XX W ADAMS ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,false,false,1124,,15,1156869,1898843,2001,41.878198694,-87.699476221,"(41.878198694, -87.699476221)"
G000229,01/01/2001 01:43:41 AM,003XX W 94 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0634,,14,1175907,1842529,2001,41.723260516,-87.631262354,"(41.723260516, -87.631262354)"
G000241,01/01/2001 01:45:00 AM,045XX N SAWYER AV,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1724,,06,1153850,1930247,2001,41.964434537,-87.709722822,"(41.964434537, -87.709722822)"
G000274,01/01/2001 01:50:00 AM,004XX W 115 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2233,,07,1175317,1828690,2001,41.685297476,-87.633835206,"(41.685297476, -87.633835206)"
G000196,01/01/2001 01:50:00 AM,053XX W DEMING PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,2515,,14,1139984,1916399,2001,41.926699888,-87.761044775,"(41.926699888, -87.761044775)"
G000235,01/01/2001 01:50:00 AM,039XX S DREXEL AV,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,2122,,03,,,2001,,,
G000205,01/01/2001 01:53:12 AM,016XX N CLYBOURN AV,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1813,,08B,1170282,1911015,2001,41.911317045,-87.649870916,"(41.911317045, -87.649870916)"
G000200,01/01/2001 01:53:19 AM,017XX W JUNEWAY TR,0460,BATTERY,SIMPLE,STREET,false,true,2422,,08B,1163435,1951532,2001,42.022644369,-87.673878804,"(42.022644369, -87.673878804)"
G000400,01/01/2001 01:55:00 AM,014XX N WASHTENAW AV,0460,BATTERY,SIMPLE,STREET,false,false,1423,,08B,1158188,1909607,2001,41.907709232,-87.6943388,"(41.907709232, -87.6943388)"
G059171,01/01/2001 02:00:00 AM,079XX S HARVARD AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0623,,26,1175303,1851929,2001,41.74906883,-87.633194644,"(41.74906883, -87.633194644)"
G000245,01/01/2001 02:00:00 AM,057XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,1513,,07,1138146,1899479,2001,41.880302829,-87.768208292,"(41.880302829, -87.768208292)"
G001310,01/01/2001 02:00:00 AM,019XX S WOLCOTT AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1223,,14,1163967,1890741,2001,41.855819273,-87.673642602,"(41.855819273, -87.673642602)"
G001481,01/01/2001 02:00:00 AM,103XX S COTTAGE GROVE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0512,,14,1182647,1836156,2001,41.705618721,-87.606771496,"(41.705618721, -87.606771496)"
G002335,01/01/2001 02:00:00 AM,049XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1624,,06,1142724,1926178,2001,41.953483769,-87.750732154,"(41.953483769, -87.750732154)"
G000291,01/01/2001 02:00:00 AM,034XX N OCONTO AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1631,,08B,1127110,1921751,2001,41.941612482,-87.808231465,"(41.941612482, -87.808231465)"
G000733,01/01/2001 02:00:00 AM,018XX W MONTVALE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2212,,14,1166078,1830015,2001,41.689134386,-87.667619536,"(41.689134386, -87.667619536)"
G000735,01/01/2001 02:00:00 AM,057XX N KENMORE AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,false,false,2022,,05,1168244,1938441,2001,41.986619438,-87.656562237,"(41.986619438, -87.656562237)"
G002667,01/01/2001 02:00:00 AM,044XX S MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0912,,14,1158073,1874905,2001,41.812485655,-87.695707971,"(41.812485655, -87.695707971)"
G000364,01/01/2001 02:00:00 AM,025XX N MILWAUKEE AV,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1414,,08B,1155234,1916882,2001,41.927732305,-87.704994447,"(41.927732305, -87.704994447)"
G000269,01/01/2001 02:00:00 AM,040XX S INDIANA AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0214,,14,1178224,1878313,2001,41.821403428,-87.621690851,"(41.821403428, -87.621690851)"
G000254,01/01/2001 02:00:00 AM,034XX W SCHUBERT AV,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1412,,08B,1153053,1917787,2001,41.930259276,-87.712984757,"(41.930259276, -87.712984757)"
G000242,01/01/2001 02:00:00 AM,026XX W EVERGREEN AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1423,,08B,1158581,1908918,2001,41.905810518,-87.692914023,"(41.905810518, -87.692914023)"
G002909,01/01/2001 02:00:00 AM,015XX N ARTESIAN AV,0810,THEFT,OVER $500,RESIDENCE,false,false,1423,,06,1159829,1910347,2001,41.909706146,-87.688290197,"(41.909706146, -87.688290197)"
G001108,01/01/2001 02:00:00 AM,014XX N ROCKWELL ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1423,,04A,1158767,1909659,2001,41.907840069,-87.692210433,"(41.907840069, -87.692210433)"
G010118,01/01/2001 02:00:00 AM,006XX E 100 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0511,,14,1182430,1838762,2001,41.712774938,-87.607485683,"(41.712774938, -87.607485683)"
G001606,01/01/2001 02:00:00 AM,060XX S KOMENSKY AV,0460,BATTERY,SIMPLE,STREET,true,false,0813,,08B,1150439,1864411,2001,41.783840571,-87.723982653,"(41.783840571, -87.723982653)"
G000286,01/01/2001 02:00:00 AM,038XX W 57 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0822,,14,1151689,1866491,2001,41.789524008,-87.719345181,"(41.789524008, -87.719345181)"
G015179,01/01/2001 02:00:00 AM,060XX S KOMENSKY AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0813,,08B,1150439,1864411,2001,41.783840571,-87.723982653,"(41.783840571, -87.723982653)"
G205626,01/01/2001 02:00:00 AM,039XX W 19 ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1014,,26,1150225,1890301,2001,41.854890506,-87.724094226,"(41.854890506, -87.724094226)"
G396787,01/01/2001 02:00:00 AM,104XX S BENSLEY AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0434,,26,1194571,1836017,2001,41.704952927,-87.563112128,"(41.704952927, -87.563112128)"
G251330,01/01/2001 02:00:00 AM,008XX N FRANKLIN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1823,,26,1174120,1906426,2001,41.898639812,-87.63590856,"(41.898639812, -87.63590856)"
HH101176,01/01/2001 02:00:00 AM,052XX S CALIFORNIA AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0911,,14,1158566,1869421,2001,41.79742679,-87.694049252,"(41.79742679, -87.694049252)"
HH440316,01/01/2001 02:00:00 AM,108XX S AVENUE G,0810,THEFT,OVER $500,RESIDENCE,false,false,0432,10,06,1203220,1833901,2001,41.698929811,-87.531513502,"(41.698929811, -87.531513502)"
HH100226,01/01/2001 02:02:00 AM,005XX N SPRINGFIELD AV,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,1122,,26,1150252,1903356,2001,41.890714385,-87.72365477,"(41.890714385, -87.72365477)"
G000208,01/01/2001 02:02:52 AM,051XX S HERMITAGE AV,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0932,,04A,1165583,1870806,2001,41.801081313,-87.668277547,"(41.801081313, -87.668277547)"
G000255,01/01/2001 02:06:00 AM,037XX W PALMER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2525,,14,1151008,1914321,2001,41.920788627,-87.7205907,"(41.920788627, -87.7205907)"
G000244,01/01/2001 02:08:15 AM,011XX E 132 ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,true,true,0533,,14,1186334,1817971,2001,41.65563052,-87.593841735,"(41.65563052, -87.593841735)"
G000267,01/01/2001 02:08:17 AM,076XX S LOWE AV,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,RESIDENCE,true,false,0621,,14,1173330,1854209,2001,41.755369266,-87.640357155,"(41.755369266, -87.640357155)"
G000209,01/01/2001 02:09:52 AM,010XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,2324,,26,1168396,1924119,2001,41.947316112,-87.65641936,"(41.947316112, -87.65641936)"
G000248,01/01/2001 02:10:00 AM,016XX W BELLE PLAINE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1923,,14,1164826,1927344,2001,41.956242281,-87.669449864,"(41.956242281, -87.669449864)"
G000215,01/01/2001 02:10:41 AM,015XX S TRUMBULL AV,0460,BATTERY,SIMPLE,STREET,false,false,1021,,08B,1153661,1892173,2001,41.859959896,-87.711432753,"(41.859959896, -87.711432753)"
G000624,01/01/2001 02:15:00 AM,010XX E 65 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0314,,14,1184163,1862161,2001,41.776944007,-87.600409053,"(41.776944007, -87.600409053)"
G000651,01/01/2001 02:15:00 AM,035XX W FLOURNOY ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1133,,08A,1152765,1896840,2001,41.87278443,-87.714598271,"(41.87278443, -87.714598271)"
G000233,01/01/2001 02:15:00 AM,055XX N LINCOLN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,false,false,2011,,14,1158219,1936788,2001,41.982294987,-87.693479563,"(41.982294987, -87.693479563)"
G000766,01/01/2001 02:15:00 AM,020XX W 21 ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,1223,,08B,1163013,1890108,2001,41.854102319,-87.677162002,"(41.854102319, -87.677162002)"
G000314,01/01/2001 02:15:00 AM,020XX W HOWARD ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,2424,,04B,1161642,1950313,2001,42.019337129,-87.680511382,"(42.019337129, -87.680511382)"
G000376,01/01/2001 02:15:00 AM,069XX S LOWE AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0732,,08B,1173130,1858689,2001,41.76766735,-87.640957955,"(41.76766735, -87.640957955)"
G000252,01/01/2001 02:15:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,STREET,true,false,1824,,08B,1175964,1908330,2001,41.903823145,-87.629078317,"(41.903823145, -87.629078317)"
G000275,01/01/2001 02:15:39 AM,005XX N WESTERN AV,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN/LIQUOR STORE,true,false,1313,,22,1160272,1903535,2001,41.891004313,-87.686851377,"(41.891004313, -87.686851377)"
G000227,01/01/2001 02:15:55 AM,003XX N CANAL ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1212,,15,1173026,1902142,2001,41.886908599,-87.640053861,"(41.886908599, -87.640053861)"
HH100259,01/01/2001 02:16:00 AM,056XX S PAULINA ST,041A,BATTERY,AGGRAVATED: HANDGUN,APARTMENT,false,false,0715,,04B,1165927,1867469,2001,41.791916874,-87.667110822,"(41.791916874, -87.667110822)"
G000343,01/01/2001 02:20:00 AM,029XX S DEARBORN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,true,false,2113,,15,1176498,1885030,2001,41.839874474,-87.627820281,"(41.839874474, -87.627820281)"
G000431,01/01/2001 02:22:33 AM,040XX W CERMAK RD,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,true,false,1012,,07,1150018,1889120,2001,41.851653723,-87.724884729,"(41.851653723, -87.724884729)"
G000430,01/01/2001 02:22:33 AM,043XX W OGDEN AV,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,true,false,1013,,14,1147564,1887673,2001,41.847730329,-87.733928685,"(41.847730329, -87.733928685)"
G000294,01/01/2001 02:27:48 AM,086XX S BENNETT AV,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0412,,17,1190389,1848255,2001,41.738636878,-87.578032653,"(41.738636878, -87.578032653)"
G000298,01/01/2001 02:28:56 AM,005XX N OAKLEY BL,0460,BATTERY,SIMPLE,APARTMENT,true,true,1313,,08B,1160931,1903744,2001,41.891564177,-87.684425391,"(41.891564177, -87.684425391)"
G000324,01/01/2001 02:29:00 AM,079XX S WABASH AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0623,,18,1178041,1852613,2001,41.75088423,-87.623140934,"(41.75088423, -87.623140934)"
G000288,01/01/2001 02:29:12 AM,075XX S EGGLESTON AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0621,,14,1174566,1854649,2001,41.75654927,-87.635814477,"(41.75654927, -87.635814477)"
G000402,01/01/2001 02:30:00 AM,021XX N HALSTED ST,0460,BATTERY,SIMPLE,STREET,false,true,1812,,08B,1170558,1914520,2001,41.920928909,-87.648754209,"(41.920928909, -87.648754209)"
G000285,01/01/2001 02:30:00 AM,005XX S MICHIGAN AV,0460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,0132,,08B,1177324,1897932,2001,41.875259759,-87.624398328,"(41.875259759, -87.624398328)"
G000344,01/01/2001 02:30:00 AM,044XX N KEOKUK AV,0460,BATTERY,SIMPLE,RESIDENCE,true,true,1722,,08B,1147714,1929196,2001,41.961670844,-87.732310463,"(41.961670844, -87.732310463)"
G000531,01/01/2001 02:30:00 AM,022XX W BELMONT AV,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1913,,08B,1161098,1921258,2001,41.939620386,-87.683324586,"(41.939620386, -87.683324586)"
G000363,01/01/2001 02:30:00 AM,042XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1111,,05,1147816,1907619,2001,41.90245966,-87.732491392,"(41.90245966, -87.732491392)"
G000601,01/01/2001 02:30:00 AM,037XX W 59 ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0822,,08A,1152310,1865261,2001,41.78613651,-87.717100466,"(41.78613651, -87.717100466)"
G113066,01/01/2001 02:30:00 AM,007XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,false,false,1832,,08B,1175362,1905405,2001,41.895810339,-87.631377495,"(41.895810339, -87.631377495)"
G000250,01/01/2001 02:30:00 AM,007XX E 37 ST,0460,BATTERY,SIMPLE,STREET,true,true,2122,,08B,1181883,1880756,2001,41.82802325,-87.608192273,"(41.82802325, -87.608192273)"
G000277,01/01/2001 02:34:00 AM,049XX S MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0231,,14,1177949,1872410,2001,41.805211331,-87.622878714,"(41.805211331, -87.622878714)"
G000301,01/01/2001 02:35:00 AM,045XX N DAMEN AV,0460,BATTERY,SIMPLE,SIDEWALK,true,true,1911,,08B,1162151,1930190,2001,41.964108286,-87.679203948,"(41.964108286, -87.679203948)"
G000266,01/01/2001 02:35:59 AM,117XX S YALE AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0522,,08B,1176676,1827176,2001,41.681112441,-87.628905571,"(41.681112441, -87.628905571)"
G000370,01/01/2001 02:37:39 AM,085XX S BURNHAM AV,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0423,,15,1196262,1849019,2001,41.740589898,-87.556490383,"(41.740589898, -87.556490383)"
G000334,01/01/2001 02:40:00 AM,024XX W BELMONT AV,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,OTHER,true,false,1913,,24,1159293,1921219,2001,41.939550733,-87.689959573,"(41.939550733, -87.689959573)"
G030771,01/01/2001 02:40:00 AM,127XX S PEORIA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0523,,26,1172682,1820588,2001,41.663122556,-87.643718656,"(41.663122556, -87.643718656)"
G000279,01/01/2001 02:40:36 AM,016XX W HOWARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2422,,14,1163888,1950306,2001,42.019270616,-87.672246584,"(42.019270616, -87.672246584)"
G000268,01/01/2001 02:44:45 AM,052XX S CALUMET AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0234,,14,1179411,1870385,2001,41.799621264,-87.617578597,"(41.799621264, -87.617578597)"
G000260,01/01/2001 02:45:00 AM,021XX W LAWRENCE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2032,,14,1161202,1931897,2001,41.968812202,-87.682645472,"(41.968812202, -87.682645472)"
G000830,01/01/2001 02:45:00 AM,032XX N CALIFORNIA AV,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,1733,,04A,1157107,1921352,2001,41.939960433,-87.697990154,"(41.939960433, -87.697990154)"
HH100322,01/01/2001 02:45:00 AM,054XX S MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0911,,14,1158257,1868577,2001,41.79511704,-87.695205382,"(41.79511704, -87.695205382)"
G000309,01/01/2001 02:47:24 AM,018XX S HARDING AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1014,,08B,1150382,1890933,2001,41.856621732,-87.723501487,"(41.856621732, -87.723501487)"
G000297,01/01/2001 02:48:09 AM,001XX W OHIO ST,0460,BATTERY,SIMPLE,STREET,true,false,1832,,08B,1174655,1904112,2001,41.892278121,-87.634012831,"(41.892278121, -87.634012831)"
G000319,01/01/2001 02:50:00 AM,106XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2232,,14,1170998,1833948,2001,41.699821414,-87.649493199,"(41.699821414, -87.649493199)"
G000316,01/01/2001 02:50:00 AM,002XX N PARKSIDE AV,0460,BATTERY,SIMPLE,STREET,true,false,1512,,08B,1138512,1901142,2001,41.884859697,-87.766824049,"(41.884859697, -87.766824049)"
G000303,01/01/2001 02:50:00 AM,020XX N TRIPP AV,0460,BATTERY,SIMPLE,STREET,false,true,2522,,08B,1147682,1913146,2001,41.917628878,-87.73284147,"(41.917628878, -87.73284147)"
G000315,01/01/2001 02:50:00 AM,025XX W 50 ST,0460,BATTERY,SIMPLE,STREET,false,false,0911,,08B,1160456,1871400,2001,41.802818642,-87.687063751,"(41.802818642, -87.687063751)"
G000333,01/01/2001 02:55:00 AM,115XX S MARSHFIELD AV,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,2234,,14,1167391,1828412,2001,41.684707536,-87.662858334,"(41.684707536, -87.662858334)"
G000338,01/01/2001 02:55:00 AM,043XX W HADDON AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1111,,14,1146987,1907342,2001,41.901715435,-87.735543563,"(41.901715435, -87.735543563)"
G000390,01/01/2001 02:55:55 AM,047XX N WINTHROP AV,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,2312,,03,1168050,1931652,2001,41.967994437,-87.657472775,"(41.967994437, -87.657472775)"
G000313,01/01/2001 02:59:29 AM,034XX N DAMEN AV,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1924,,08B,1162438,1923088,2001,41.944614022,-87.678348304,"(41.944614022, -87.678348304)"
G043858,01/01/2001 03:00:00 AM,101XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2232,,06,1171809,1837649,2001,41.709959813,-87.646415562,"(41.709959813, -87.646415562)"
G000426,01/01/2001 03:00:00 AM,016XX W GRAND AV,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1324,,06,1165621,1903606,2001,41.891086873,-87.667205162,"(41.891086873, -87.667205162)"
G000523,01/01/2001 03:00:00 AM,001XX W 35 ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0925,,06,1175730,1881732,2001,41.830841773,-87.630737477,"(41.830841773, -87.630737477)"
G000707,01/01/2001 03:00:00 AM,113XX S LOWE AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2233,,26,1174036,1829911,2001,41.688676538,-87.638488574,"(41.688676538, -87.638488574)"
G000854,01/01/2001 03:00:00 AM,059XX S KOMENSKY AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,,14,1150430,1864704,2001,41.784644783,-87.724008038,"(41.784644783, -87.724008038)"
G000884,01/01/2001 03:00:00 AM,042XX N BERNARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,,14,1152585,1928063,2001,41.958466666,-87.714431898,"(41.958466666, -87.714431898)"
G000944,01/01/2001 03:00:00 AM,032XX W WRIGHTWOOD AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1413,,14,1153910,1917054,2001,41.928230808,-87.709855061,"(41.928230808, -87.709855061)"
G001027,01/01/2001 03:00:00 AM,029XX S MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2112,,14,1177765,1885771,2001,41.84187918,-87.623148495,"(41.84187918, -87.623148495)"
G001128,01/01/2001 03:00:00 AM,034XX W 55 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0822,,07,1154398,1867973,2001,41.793537313,-87.709372575,"(41.793537313, -87.709372575)"
G001190,01/01/2001 03:00:00 AM,044XX N SACRAMENTO AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1724,,07,1155548,1929119,2001,41.961305156,-87.703510211,"(41.961305156, -87.703510211)"
G001345,01/01/2001 03:00:00 AM,062XX N WASHTENAW AV,0810,THEFT,OVER $500,STREET,false,false,2413,,06,1157149,1941629,2001,41.995600771,-87.697282534,"(41.995600771, -87.697282534)"
G001526,01/01/2001 03:00:00 AM,007XX W FULTON MARKET,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1212,,06,1171443,1902130,2001,41.886910618,-87.645867372,"(41.886910618, -87.645867372)"
G001957,01/01/2001 03:00:00 AM,026XX W FULLERTON AV,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1431,,06,1158629,1915898,2001,41.924963191,-87.692546132,"(41.924963191, -87.692546132)"
G000397,01/01/2001 03:00:00 AM,065XX N HOYNE AV,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,true,true,2412,,02,1161151,1943498,2001,42.000646853,-87.682508861,"(42.000646853, -87.682508861)"
G000374,01/01/2001 03:00:00 AM,054XX W FULLERTON AV,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2515,,04B,1139966,1915470,2001,41.924150943,-87.761133698,"(41.924150943, -87.761133698)"
G000348,01/01/2001 03:00:00 AM,017XX W DIVISION ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1424,,03,1164516,1908083,2001,41.90339556,-87.671136371,"(41.90339556, -87.671136371)"
G000458,01/01/2001 03:00:00 AM,026XX E 93 ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0423,,26,1195766,1843857,2001,41.726437205,-87.558477907,"(41.726437205, -87.558477907)"
