"vehicle_type","public_vehicle_number","status","vehicle_make","vehicle_model","vehicle_model_year","vehicle_color","vehicle_fuel_source","wheelchair_accessible","company_name","address","city","state","zip_code","taxi_affiliation","taxi_medallion_license_management","record_id"
"Charter Sightseeing","14121","INACTIVE","FREIGHTLINER","CARRYALL","2005","RED","Gasoline","N","YILDIRIM CAB CO","3659 W. ADDISON ST.","CHICAGO","IL","60618",,,"14121Charter Sightseeing"
"Charter Sightseeing","9370","INACTIVE","FORD","EXCURSION","2005","WHITE","Gasoline","N","EMPIRE LIMOUSINE INC","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"9370Charter Sightseeing"
"Charter Sightseeing","11543","INACTIVE","FORD","F650","2009","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11543Charter Sightseeing"
"Charter Sightseeing","13830","INACTIVE","MERCEDES","SPRINTER","2012","WHITE","Bio-Diesel","N","O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2","4610 N. CLARK ST.","CHICAGO","IL","60640",,,"13830Charter Sightseeing"
"Charter Sightseeing","11596","INACTIVE","FORD","F350","2006","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11596Charter Sightseeing"
"Charter Sightseeing","15984","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","T & V TRANSPORTATION LLC.","8770 W. BRYN MAWR AVE.","CHICAGO","IL","60631",,,"15984Charter Sightseeing"
"Charter Sightseeing","14672","ACTIVE","FORD","TRANSIT BUS","2015","BLACK","Gasoline","N","A HIGHER CALIBER LIVERY  INC","8745 W. HIGGINS RD.","CHICAGO","IL","60631",,,"14672Charter Sightseeing"
"Charter Sightseeing","12254","INACTIVE","FORD","E350","2010","BLACK","Gasoline","N","LIMO CORP OF CHICAGO INC","6166 W. HIGGINS AVE.","CHICAGO","IL","60630",,,"12254Charter Sightseeing"
"Charter Sightseeing","7006","INACTIVE","MERCEDES","BENZ","2013","BLACK","Gasoline","N","SOUTHWEST CHIEF LTD","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7006Charter Sightseeing"
"Charter Sightseeing","10596","INACTIVE","FORD","E350","2008","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"10596Charter Sightseeing"
"Charter Sightseeing","19801","RESERVED","FORD","TRANSIT BUS","2017","BLACK","Gasoline","N","DIRECT LIMO SERVICE INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"19801Charter Sightseeing"
"Charter Sightseeing","15973","VIOLATION","FREIGHTLINER","M LINE SHUTTLE BUS","2014","BLACK","Gasoline","N","OMCKA OF ILLINOIS COACH LINES LLC","1515 S. GROVE AVE.","BARRINGTON","IL","60010",,,"15973Charter Sightseeing"
"Charter Sightseeing","9500","ACTIVE","FORD","CARRYALL","2006","WHITE","Gasoline","N","ALL AMERICAN LIMOUSINE INC","9536 W. FOSTER AVE.","CHICAGO","IL","60656",,,"9500Charter Sightseeing"
"Charter Sightseeing","7225","INACTIVE","FORD","TROLLEY","1994","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7225Charter Sightseeing"
"Charter Sightseeing","11161","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11161Charter Sightseeing"
"Charter Sightseeing","10989","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10989Charter Sightseeing"
"Charter Sightseeing","7265","INACTIVE","FORD","TROLLEY","2001","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7265Charter Sightseeing"
"Charter Sightseeing","14838","VIOLATION","FORD","TRANSIT BUS","2015","BLACK","Gasoline","N","AARON EXPRESS, INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14838Charter Sightseeing"
"Charter Sightseeing","13585","INACTIVE","FREIGHTLINER","TROLLEY","2012","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"13585Charter Sightseeing"
"Charter Sightseeing","7271","INACTIVE","NEOPLAN","TROLLEY","1984","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7271Charter Sightseeing"
"Charter Sightseeing","10611","INACTIVE","CHEVROLET","UPLANDER","2008","WHITE","Gasoline","N","ILLINOIS MEDI-CAR INC","395  LAKE ST.","ELMHURST","IL","60126",,,"10611Charter Sightseeing"
"Charter Sightseeing","14106","INACTIVE","FREIGHTLINER","TROLLEY","2012","WHITE","Gasoline","N","CHICAGO BUS RENTAL INC","1 S. DEARBORN ST.","CHICAGO","IL","60603",,,"14106Charter Sightseeing"
"Charter Sightseeing","12650","INACTIVE","FORD","F650","2007","WHITE","Gasoline","N","American Executive Limousine Services  Inc.","5353 W. BYRON ST.","CHICAGO","IL","60641",,,"12650Charter Sightseeing"
"Charter Sightseeing","13150","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13150Charter Sightseeing"
"Charter Sightseeing","14900","INACTIVE","FREIGHTLINER","S","2008","WHITE","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"14900Charter Sightseeing"
"Charter Sightseeing","297912","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"297912Charter Sightseeing"
"Charter Sightseeing","15939","INACTIVE","FORD","F550","2013","WHITE","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"15939Charter Sightseeing"
"Charter Sightseeing","6224","INACTIVE","FORD","VAN","2003","BLACK","Gasoline","N","COSMOFIELDS INTERNATIONAL SERVICE INC","6035 N. NORTHWEST HWY.","CHICAGO","IL","60631",,,"6224Charter Sightseeing"
"Charter Sightseeing","9992","INACTIVE","FORD","350","2003","WHITE","Gasoline","N","Always Medical Carrier Inc","6160 N. CICERO AVE.","CHICAGO","IL","60646",,,"9992Charter Sightseeing"
"Charter Sightseeing","15325","RESERVED","FORD","E450","2013","WHITE","Gasoline","N","AARON EXPRESS, INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"15325Charter Sightseeing"
"Charter Sightseeing","7234","INACTIVE","FORD","TROLLEY","1996","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7234Charter Sightseeing"
"Charter Sightseeing","11288","INACTIVE","FORD",,"2008","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"11288Charter Sightseeing"
"Charter Sightseeing","14196","INACTIVE","FORD","E350","2008","BLACK","Gasoline","N","LARRY YOUNG","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14196Charter Sightseeing"
"Charter Sightseeing","10029","INACTIVE","FORD","VAN","2008","WHITE","Gasoline","N","4 STAR ELITE INC.","226 S. CROSSEN","ELK GROVE VILLAGE","IL","60007",,,"10029Charter Sightseeing"
"Charter Sightseeing","7273","INACTIVE","NEOPLAN","TROLLEY","1981","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7273Charter Sightseeing"
"Charter Sightseeing","13011","INACTIVE","FORD","E450","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"13011Charter Sightseeing"
"Charter Sightseeing","11591","INACTIVE","MERCEDES","SPRINTER","2011","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11591Charter Sightseeing"
"Charter Sightseeing","14195","INACTIVE","FORD","F650","2011","WHITE","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"14195Charter Sightseeing"
"Charter Sightseeing","9846","INACTIVE","FORD","E450","2007","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9846Charter Sightseeing"
"Charter Sightseeing","14200","INACTIVE","MERCEDES","SPRINTER","2012","BLACK","Gasoline","N","NICK GUEORGUIEV INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14200Charter Sightseeing"
"Charter Sightseeing","9082","INACTIVE","CHEVROLET","EXPRESS","2006","WHITE","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9082Charter Sightseeing"
"Charter Sightseeing","12032","INACTIVE","FORD","E450","2016","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"12032Charter Sightseeing"
"Charter Sightseeing","13927","INACTIVE","MERCEDES","SPRINTER","2011","BLACK","Gasoline","N","EAST WEST TRAVEL INC","4111 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"13927Charter Sightseeing"
"Charter Sightseeing","79223","INACTIVE",,,"2001","RED/CREAM","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"79223Charter Sightseeing"
"Charter Sightseeing","9600","INACTIVE","FORD","E350","2007","BLACK","Gasoline","N","ALL AMERICAN LIMOUSINE INC","9536 W. FOSTER AVE.","CHICAGO","IL","60656",,,"9600Charter Sightseeing"
"Charter Sightseeing","9360","INACTIVE","CHEVROLET","ELDORADO BUS","2005","WHITE","Gasoline","N","CHICAGO MINIBUS TRAVEL INC.","9740 W. FOSTER","CHIICAGO","IL","60018",,,"9360Charter Sightseeing"
"Charter Sightseeing","13527","INACTIVE","VAN HOOL","TD925","2008","RED","Bio-Diesel","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"13527Charter Sightseeing"
"Charter Sightseeing","15032","INACTIVE","FREIGHTLINER","CUTAWAY","2014","BLACK","Gasoline","N","GTI TRANSPORTATION INC.","6450 W. BERTEAU AVE.","CHICAGO","IL","60634",,,"15032Charter Sightseeing"
"Charter Sightseeing","8700","INACTIVE","MERCEDES","SPRINTER","2011","WHITE","Gasoline","N","DDSSBOS LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"8700Charter Sightseeing"
"Charter Sightseeing","14823","INACTIVE","FREIGHTLINER","102C3","2014","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"14823Charter Sightseeing"
"Charter Sightseeing","11557","INACTIVE","FORD","F550","1999","WHITE","Gasoline","N","VISIONARY INDUSTRIES","2617 W. 43RD ST.","EVERGREEN PARK","IL","60632",,,"11557Charter Sightseeing"
"Charter Sightseeing","7243","INACTIVE","FORD","TROLLEY","1997","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7243Charter Sightseeing"
"Charter Sightseeing","246654","INACTIVE","TURTLE TOP","TERRA","2006","WHITE","Gasoline","N","SEE IT ALL SIGHTSEEING , LLC","4044 N. PAULINA ST.","CHICAGO","IL","60613",,,"246654Charter Sightseeing"
"Charter Sightseeing","13132","INACTIVE","MERCEDES","SPRINTER","2011","GREEN","Gasoline","N","METRO LIMOUSINE INC","8535 W. HIGGINS RD.","CHICAGO","IL","60631",,,"13132Charter Sightseeing"
"Charter Sightseeing","11451","INACTIVE","FORD","E450","2003","WHITE","Gasoline","N","AARON EXPRESS, INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"11451Charter Sightseeing"
"Charter Sightseeing","12965","INACTIVE","MERCEDES","SPRINTER","2011","SILVER","Gasoline","N","SASKO KOVACEVSKI","7151 W. IRVING PARK RD.","CHICAGO","IL","60634",,,"12965Charter Sightseeing"
"Charter Sightseeing","10991","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10991Charter Sightseeing"
"Charter Sightseeing","13513","INACTIVE","VAN HOOL","TD925","2008","RED","Bio-Diesel","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"13513Charter Sightseeing"
"Charter Sightseeing","8977","INACTIVE","FORD","E450","2000","WHITE","Gasoline","N","AARON EXPRESS, INC.","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"8977Charter Sightseeing"
"Charter Sightseeing","10783","INACTIVE","FORD","E350","2013","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10783Charter Sightseeing"
"Charter Sightseeing","14783","INACTIVE","FORD","TROLLEY","1999","WHITE","Gasoline","N","MILLENNIUM TROLLEY TOURS LLC","211 E. OHIO ST.","CHICAGO","IL","60611",,,"14783Charter Sightseeing"
"Charter Sightseeing","104769","INACTIVE","FORD","E450","2007","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"104769Charter Sightseeing"
"Charter Sightseeing","12023","INACTIVE","IC","STARCRAFT","2014","SILVER","Diesel","N","O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2","4610 N. CLARK ST.","CHICAGO","IL","60640",,,"12023Charter Sightseeing"
"Charter Sightseeing","9083","INACTIVE","CHEVROLET",,"2005","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9083Charter Sightseeing"
"Charter Sightseeing","15581","INACTIVE","DODGE","SPRINTER","2008","BLACK","Gasoline","N","R&J BROTHERS INTERNATIONAL CULTURE EXCHANGES INC","1111 W. 48TH ST.","CHICAGO","IL","60609",,,"15581Charter Sightseeing"
"Charter Sightseeing","15475","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","R&J BROTHERS INTERNATIONAL CULTURE EXCHANGES INC","1111 W. 48TH ST.","CHICAGO","IL","60609",,,"15475Charter Sightseeing"
"Charter Sightseeing","17005","INACTIVE","MERCEDES","SPRINTER","2013","BLACK","Gasoline","N","R&J BROTHERS INTERNATIONAL CULTURE EXCHANGES INC","1111 W. 48TH ST.","CHICAGO","IL","60609",,,"17005Charter Sightseeing"
"Charter Sightseeing","10001","INACTIVE","FREIGHTLINER","GLAVAL LEGACY","2015","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10001Charter Sightseeing"
"Charter Sightseeing","11490","INACTIVE","FORD","EXCURSION","2005","BLACK","Gasoline","N","CHICAGO DREAM LIMOUSINE TRANSPORTATION","1369 W. CRYSTAL ST.","CHICAGO","IL","60642",,,"11490Charter Sightseeing"
"Charter Sightseeing","9523","INACTIVE","CHEVROLET","SUBURBAN","2008","BLACK","Gasoline","N","4 STAR ELITE INC.","226 S. CROSSEN","ELK GROVE VILLAGE","IL","60007",,,"9523Charter Sightseeing"
"Charter Sightseeing","10516","INACTIVE","LINCOLN","NAVIGATOR","2008","SILVER","Gasoline","N","WWA LIMO, INC.","917 W. WASHINGTON BLVD.","CHICAGO","IL","60607",,,"10516Charter Sightseeing"
"Charter Sightseeing","11544","INACTIVE","FORD","E350","2005","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"11544Charter Sightseeing"
"Charter Sightseeing","12031","INACTIVE","FORD","E450","2016","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"12031Charter Sightseeing"
"Charter Sightseeing","13528","INACTIVE","VAN HOOL","TD925","2008","RED","Bio-Diesel","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"13528Charter Sightseeing"
"Charter Sightseeing","6087","INACTIVE","MCI","102DL3","1997","WHITE/RED/BLUE","Gasoline","N","CHICAGO SIGHT SEEING CO","27 E. MONROE ST.","CHICAGO","IL","60603",,,"6087Charter Sightseeing"
"Charter Sightseeing","9905","INACTIVE","FORD","F550","2014","WHITE","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9905Charter Sightseeing"
"Charter Sightseeing","18207","INACTIVE","FORD","E350","1995","WHITE","Gasoline","N","REALITY IN OPERATION LLC","9607 S. MORGAN ST.","CHICAGO","IL","60643",,,"18207Charter Sightseeing"
"Charter Sightseeing","10986","INACTIVE","ALEXANDER",,"2001","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"10986Charter Sightseeing"
"Charter Sightseeing","297913","INACTIVE","FORD","E350","2008","WHITE","Gasoline","N","ARIES SHUTTLE CHICAGO LLC","621 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"297913Charter Sightseeing"
"Charter Sightseeing","12187","INACTIVE","LINCOLN","NAVIGATOR","2008","WHITE","Gasoline","N","HIGH LIFE LIMOUSINE, INC.","7637 W. GUNNISON ST.","NORRIDGE","IL","60706",,,"12187Charter Sightseeing"
"Charter Sightseeing","12042","INACTIVE","FREIGHLINE","SPRINTER","2010","BLACK","Gasoline","N","FIRST CLASS LIMOUSINE INC","300 N. STATE ST.","CHICAGO","IL","60654",,,"12042Charter Sightseeing"
"Charter Sightseeing","14847","INACTIVE","FORD","E350","2013","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"14847Charter Sightseeing"
"Charter Sightseeing","13853","INACTIVE","VAN HOOL","TD925","2008","RED","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"13853Charter Sightseeing"
"Charter Sightseeing","13969","INACTIVE","MERCEDES","SPRINTER","2011","BLACK","Gasoline","N","TRAVELERS LIMOUSINE LTD","6548 N. GREENVIEW AVE.","CHICAGO","IL","60626",,,"13969Charter Sightseeing"
"Charter Sightseeing","7729","INACTIVE","CADILLAC","UTILITY","2002","WHITE","Gasoline","N","Timeless Image Limousine, Inc.","224 E. 86TH ST.","CHICAGO","IL","60619",,,"7729Charter Sightseeing"
"Charter Sightseeing","9641","INACTIVE",,,"2002","WHITE","Gasoline","N","PROFESSIONAL LIMOUSINE SERVICE INC","1610 W. FULLERTON AVE.","CHICAGO","IL","60614",,,"9641Charter Sightseeing"
"Charter Sightseeing","13656","INACTIVE","FORD","ECONOLINE","2011","WHITE","Gasoline","N","MCNAIR THOMAS AND TUCKER ETERPRISES LLC","3004 W. ROOSEVELT RD.","CHICAGO","IL","60612",,,"13656Charter Sightseeing"
"Charter Sightseeing","19834","INACTIVE","FORD","E350","2015","WHITE","Flex Fuel","N","BRIAN D. WILSON","8647 S. NORMAL AVE.","CHICAGO","IL","60620",,,"19834Charter Sightseeing"
"Charter Sightseeing","12699","INACTIVE","FORD","F550","2011","BLACK","Gasoline","N","LIMO CORP OF CHICAGO INC","6166 W. HIGGINS AVE.","CHICAGO","IL","60630",,,"12699Charter Sightseeing"
"Charter Sightseeing","15952","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","FLASH LIMOUSINE, INC.","5320 W. LAWRENCE AVE.","CHICAGO","IL","60630",,,"15952Charter Sightseeing"
"Charter Sightseeing","11588","INACTIVE","FORD","F350","2007","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11588Charter Sightseeing"
"Charter Sightseeing","9340","INACTIVE","FORD","E450","2006","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9340Charter Sightseeing"
"Charter Sightseeing","14808","INACTIVE","FORD","F550","2013","BLACK","Gasoline","N","M & M LIMOUSINE SERVICE INC","233 S. WACKER DR.","CHICAGO","IL","60606",,,"14808Charter Sightseeing"
"Charter Sightseeing","10014","INACTIVE","FREIGHTLINER","M2 106","2017","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10014Charter Sightseeing"
"Charter Sightseeing","10669","INACTIVE","FORD","F650","2008","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"10669Charter Sightseeing"
"Charter Sightseeing","7005","INACTIVE","MERCEDES","BENZ","2013","BLACK","Gasoline","N","SOUTHWEST CHIEF LTD","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"7005Charter Sightseeing"
"Charter Sightseeing","11595","INACTIVE","FORD","F650","2007","BLACK","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11595Charter Sightseeing"
"Charter Sightseeing","13101","INACTIVE","FORD","F550","1996","WHITE","Gasoline","N","REVOLUTION MARKETING LLC","600 W. CHICAGO AVE.","CHICAGO","IL","60654",,,"13101Charter Sightseeing"
"Charter Sightseeing","9696","INACTIVE","FORD","ECONOLINE","2007","BLACK","Gasoline","N","TOWN & COUNTRY SYSTEMS CORP","858 W. ARMITAGE AVE.","CHICAGO","IL","60614",,,"9696Charter Sightseeing"
"Charter Sightseeing","7269","INACTIVE","NEOPLAN","TROLLEY","1984","RED/GREEN","Gasoline","N","TRT TRANSPORTATION, INC.","4400 S. RACINE AVE.","CHICAGO","IL","60609",,,"7269Charter Sightseeing"
"Charter Sightseeing","8910","RESERVED","FORD","E350","2012","BLACK","Gasoline","N","LIMO CORP OF CHICAGO INC","6166 W. HIGGINS AVE.","CHICAGO","IL","60630",,,"8910Charter Sightseeing"
"Charter Sightseeing","13461","INACTIVE","FORD","F650","1994","BLACK","Gasoline","N","URSULA BIELSKI'S CHICAGO HAUNTINGS, INC.","3920 N. CLAREMENT AVE.","CHICAGO","IL","60618",,,"13461Charter Sightseeing"
"Charter Sightseeing","9896","INACTIVE","FORD","E450","2007","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9896Charter Sightseeing"
"Charter Sightseeing","10475","INACTIVE","FORD","E250","2008","BLACK","Gasoline","N","DDSSBOS LLC","2251 S. THROOP ST.","CHICAGO","IL","60608",,,"10475Charter Sightseeing"
"Charter Sightseeing","9624","INACTIVE","ORION","ORION-6","1999","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"9624Charter Sightseeing"
"Charter Sightseeing","11460","INACTIVE","FORD","F650","2011","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11460Charter Sightseeing"
"Charter Sightseeing","10784","INACTIVE","CHEVROLET","EXPRESS","2008","BLACK","Gasoline","N","JKS LIMOUSINES LLC.","120 W. MADISON ST.","CHICAGO","IL","60602",,,"10784Charter Sightseeing"
"Charter Sightseeing","11513","INACTIVE","GMC",,"2006","BLACK","Gasoline","N","CEZAR GABRIEL TATARU","4101 N. DICKINSON AVE.","CHICAGO","IL","60641",,,"11513Charter Sightseeing"
"Charter Sightseeing","20063","INACTIVE","FREIGHTLINER","X LINE SHUTTLE","2001","WHITE","Gasoline","N","TROLLEY BUS RENTAL INC","1903 S. PULASKI RD.","CHICAGO","IL","60623",,,"20063Charter Sightseeing"
"Charter Sightseeing","11491","INACTIVE","FORD","F650","2008","WHITE","Gasoline","N","ARIES CHARTER TRANSPORTATION, INC.","4525 W. GRENSHAW ST.","CHICAGO","IL","60624",,,"11491Charter Sightseeing"
"Charter Sightseeing","13222","INACTIVE","FORD","E350","2009","WHITE","Gasoline","N","PHOTO SAFARI INSTITUTE LLC","616 S. KOLMAR AVE.","CHICAGO","IL","60624",,,"13222Charter Sightseeing"
"Charter Sightseeing","11593","INACTIVE","FORD","E350","2006","BLACK/GREEN","Gasoline","N","CAREY LIMOUSINE CHICAGO INC","6321 N. AVONDALE AVE.","CHICAGO","IL","60631",,,"11593Charter Sightseeing"
"Charter Sightseeing","17784","INACTIVE","FORD","STARCRAFT","2014","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17784Charter Sightseeing"
"Charter Sightseeing","17785","INACTIVE","INTL","STARCRAFT","2014","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17785Charter Sightseeing"
"Charter Sightseeing","17786","INACTIVE","FREIGHLINE","NEWPORT","2015","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17786Charter Sightseeing"
"Charter Sightseeing","17787","INACTIVE","FREIGHLINE","NEWPORT","2015","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17787Charter Sightseeing"
"Charter Sightseeing","14062","INACTIVE","MERCEDES","SPRINTER","2014","BLACK","Gasoline","N","LIMO PRO CHICAGO INC","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14062Charter Sightseeing"
"Charter Sightseeing","17788","INACTIVE","FREIGHLINE","NEWPORT","2016","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17788Charter Sightseeing"
"Charter Sightseeing","13182","INACTIVE","FORD","E350","2011","WHITE","Gasoline","N","SEE IT ALL SIGHTSEEING , LLC","4044 N. PAULINA ST.","CHICAGO","IL","60613",,,"13182Charter Sightseeing"
"Charter Sightseeing","17789","INACTIVE","FORD","STARCRAFT","2014","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17789Charter Sightseeing"
"Charter Sightseeing","17964","INACTIVE","FREIGHLINE","M2","2013","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17964Charter Sightseeing"
"Charter Sightseeing","17965","INACTIVE","FREIGHLINE","M2","2012","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17965Charter Sightseeing"
"Charter Sightseeing","17966","INACTIVE","IC","STARCRAFT","2014","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17966Charter Sightseeing"
"Charter Sightseeing","14670","INACTIVE","MERCEDES","SPRINTER","2015","BLACK","Gasoline","N","SOUTHWEST CHIEF LTD","5550 N. ELSTON AVE.","CHICAGO","IL","60630",,,"14670Charter Sightseeing"
"Charter Sightseeing","17968","INACTIVE","FREIGHLINE","MC","2013","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17968Charter Sightseeing"
"Charter Sightseeing","17969","INACTIVE","IC","CHAMPION","2015","WHITE","Gasoline","N","41 LEAF CONSULTING CORP","55 E. MONROE ST.","CHICAGO","IL","60603",,,"17969Charter Sightseeing"
