Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
11/26/2018,Completed,12/07/2018,18-03224610,Tree Debris,,Dispatch Clam,Debris Picked Up,3424 W BARRY AVE,60618,1152916.21996707,1920405.89948905,35,14,21,41.9374484583171,-87.71341780564832,"(41.937448458317, -87.713417805648)",15,21538,22,55,12
11/26/2018,Completed,11/27/2018,18-03225645,Tree Debris,,Dispatch Clam,,6767 N HIAWATHA AVE,60646,1136890.21130083,1944535.92187043,41,16,12,42.00396631817293,-87.7717355645832,"(42.003966318173, -87.771735564583)",34,22532,12,781,29
11/26/2018,Completed,12/03/2018,18-03226262,Tree Debris,,Dispatch Clam,Debris Picked Up,2733 S DR MARTIN LUTHER KING JR DR,60616,1179364.34441632,1886565.99482858,4,1,35,41.84402426105235,-87.6172551434091,"(41.844024261052, -87.617255143409)",1,21194,1,191,10
11/26/2018,Completed,12/04/2018,18-03225899,Tree Debris,,Dispatch Clam,Debris Picked Up,5928 N HERMITAGE AVE,60660,1163730.25960247,1939290.09780047,40,20,77,41.98904606139515,-87.6731396318781,"(41.989046061395, -87.673139631878)",46,4451,76,538,24
11/26/2018,Completed,12/04/2018,18-03226219,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,11422 S PRAIRIE AVE,60628,1179955.2050989,1829183.12771273,9,5,49,41.68654609002485,-87.61684094177946,"(41.686546090025, -87.616840941779)",30,21861,45,253,43
11/26/2018,Completed,12/04/2018,18-03224185,Tree Debris,,Dispatch Clam,Debris Picked Up,1321 E 81ST ST,60619,1186508.92799998,1851550.23076757,8,4,45,41.747771892174526,-87.59214423132607,"(41.747771892175, -87.592144231326)",9,21546,41,133,35
11/26/2018,Completed,12/10/2018,18-03228421,Tree Debris,,Dispatch Clam,,5259 N LIND AVE,60630,1139466.80189904,1934746.52810286,45,16,11,41.97705670584322,-87.76249622128559,"(41.977056705843, -87.762496221286)",20,21869,11,128,50
11/26/2018,Completed,11/29/2018,18-03230684,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,1628 W 101ST PL,60643,1167289.67206867,1837262.57012523,19,22,72,41.708997128947175,-87.66297710203098,"(41.708997128947, -87.662977102031)",33,22212,71,628,42
11/26/2018,Completed,12/12/2018,18-03229769,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,6541 N OSHKOSH AVE,60631,1123544.13052874,1942864.69071948,41,16,9,41.99961001732111,-87.82087361709661,"(41.999610017321, -87.820873617097)",34,22243,77,655,29
11/26/2018,Completed,11/29/2018,18-03229934,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,10801 S FAIRFIELD AVE,60655,1159960.18821531,1832889.39942662,19,22,75,41.69714981833675,-87.68993825562158,"(41.697149818337, -87.689938255622)",33,4447,74,314,42
11/26/2018,Completed,12/06/2018,18-03224199,Tree Debris,,Dispatch Clam,,519 W MARQUETTE RD,60621,1173979.97619045,1860487.63541803,6,7,68,41.772584196525074,-87.63778911113606,"(41.772584196525, -87.637789111136)",31,21559,66,479,32
11/26/2018,Completed,11/27/2018,18-03224085,Tree Debris,,Dispatch Clam,,3206 N SOUTHPORT AVE,60657,1166402.37910075,1921415.294301,44,19,6,41.939939985842436,-87.6638249749778,"(41.939939985842, -87.663824974978)",38,4449,57,678,25
11/26/2018,Completed,11/29/2018,18-03225448,Tree Debris,,Dispatch Clam,Debris Picked Up,2831 W JEROME ST,60645,1156256.20329489,1949932.60430019,50,24,2,42.018404320611964,-87.70034086729287,"(42.018404320612, -87.700340867293)",42,22528,20,359,27
11/26/2018,Completed,11/30/2018,18-03227158,Tree Debris,,Dispatch Clam,Debris Picked Up,1085 N MARSHFIELD AVE,60622,1165188.39882562,1907549.80651836,1,12,24,41.90191817053661,-87.66868168645382,"(41.901918170537, -87.668681686454)",24,21560,25,518,41
11/26/2018,Completed,11/29/2018,18-03225562,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,9611 S PARNELL AVE,60628,1174325.71649997,1841153.51322241,21,22,73,41.71952123178752,-87.63709518725501,"(41.719521231788, -87.637095187255)",18,21861,72,593,13
11/26/2018,Completed,11/30/2018,18-03223444,Tree Debris,,Dispatch Clam,,5029 W SCHUBERT AVE,60639,1142396.38460343,1917489.09539684,31,25,19,41.929646696223855,-87.75215307306058,"(41.929646696224, -87.752153073061)",7,22615,19,304,17
11/26/2018,Completed,11/29/2018,18-03223195,Tree Debris,,Dispatch Clam,Debris Picked Up,5602 S KENWOOD AVE,60637,1186061.36960686,1868131.91400453,5,2,41,41.793284076415546,-87.5932613702602,"(41.793284076416, -87.59326137026)",32,22260,8,503,33
11/26/2018,Completed,12/06/2018,18-03224056,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,3321 W CARROLL AVE,60624,1154152.36126723,1902206.23059094,28,11,27,41.887482362604146,-87.70936135735653,"(41.887482362604, -87.709361357357)",11,21572,28,176,23
11/26/2018,Completed,11/29/2018,18-03230620,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,2351 W 91ST ST,60643,1162119.62757212,1844236.83727153,19,22,72,41.72824455951551,-87.68171713488366,"(41.728244559516, -87.681717134884)",33,22212,71,627,42
11/26/2018,Completed,11/27/2018,18-03225140,Tree Debris,,,,1216 W SCHOOL ST,60657,1167597.53548222,1922049.15596825,44,19,6,41.94165363389133,-87.65941410752403,"(41.941653633891, -87.659414107524)",38,4449,57,741,25
11/26/2018,Completed,12/04/2018,18-03229526,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7542 S CLYDE AVE,60649,1191517.83170445,1855370.28910066,8,4,43,41.75813459185427,-87.57366676514269,"(41.758134591854, -87.573666765143)",9,22538,39,420,35
11/26/2018,Completed,11/27/2018,18-03227387,Tree Debris,Parkway,Dispatch Clam,,7015 W SUMMERDALE AVE,60656,1128618.22966957,1934986.38911068,41,16,10,41.97790635405123,-87.80238657054694,"(41.977906354051, -87.802386570547)",34,4448,36,699,29
11/26/2018,Completed,12/03/2018,18-03227257,Tree Debris,,Dispatch Clam,Debris Picked Up,5437 S MAPLEWOOD AVE,60632,1160297.30753049,1868426.41352189,14,9,63,41.794662006392066,-87.68772765776285,"(41.794662006392, -87.687727657763)",49,22248,61,778,8
11/26/2018,Completed,11/29/2018,18-03230490,Tree Debris,,Dispatch Clam,Debris Picked Up,1910 W HENDERSON ST,60657,1163015.31291044,1922260.43012007,32,19,5,41.94233100032664,-87.67624966451288,"(41.942331000327, -87.676249664513)",16,4449,46,648,40
11/26/2018,Completed,12/03/2018,18-03224401,Tree Debris,,Dispatch Clam,Debris Picked Up,6897 N NORTHWEST HWY,60631,1123460.94058076,1945166.82639274,41,16,9,42.00592866704697,-87.82112899412842,"(42.005928667047, -87.821128994128)",34,22243,77,654,29
11/26/2018,Completed,11/30/2018,18-03228874,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,8501 S KILBOURN AVE,60652,1147907.96012875,1847796.72567719,18,8,70,41.73829698784962,-87.73368712422652,"(41.73829698785, -87.733687124227)",6,4300,69,197,30
11/26/2018,Completed,12/03/2018,18-03229439,Tree Debris,,Dispatch Clam,Debris Picked Up,7412 W CLARENCE AVE,60631,1125894.3530843,1941014.88860283,41,16,10,41.99449505907366,-87.81226895790527,"(41.994495059074, -87.812268957905)",34,22243,36,733,29
11/26/2018,Completed,11/29/2018,18-03224444,Tree Debris,,Dispatch Clam,Debris Picked Up,9229 S SANGAMON ST,60620,1171614.8400087,1843580.02990308,21,22,73,41.726239674173726,-87.64695344319593,"(41.726239674174, -87.646953443196)",18,21554,72,151,13
11/26/2018,Completed,12/04/2018,18-03225627,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,946 E 93RD ST,60619,1184197.99012901,1843509.04572477,8,4,47,41.7257603116635,-87.60086289535874,"(41.725760311664, -87.600862895359)",9,21546,43,472,35
11/26/2018,Completed,11/29/2018,18-03228769,Tree Debris,,Dispatch Clam,Debris Picked Up,5315 N VIRGINIA AVE,60625,1155495.02379924,1935234.11023255,40,20,4,41.978086434275234,-87.70353971073222,"(41.978086434275, -87.703539710732)",46,21849,6,620,24
11/26/2018,Completed,11/27/2018,18-03225312,Tree Debris,,Dispatch Clam,Debris Picked Up,6457 N NATOMA AVE,60631,1131310.40152518,1942538.0899885,41,16,10,41.99858269501046,-87.79231048536732,"(41.99858269501, -87.792310485367)",34,22243,36,657,29
11/26/2018,Completed,11/27/2018,18-03224087,Tree Debris,,Dispatch Clam,,3005 N LINCOLN AVE,60657,1166416.16733292,1920053.74597252,32,19,6,41.936203533257974,-87.66381338099248,"(41.936203533258, -87.663813380992)",16,4449,57,712,40
11/26/2018,Completed,11/29/2018,18-03228062,Tree Debris,,Dispatch Clam,Area inspected no such address as specified,7136 W BYRON ST,60634,1127977.41330288,1925094.19567091,38,16,17,41.95077197749404,-87.80496755123924,"(41.950771977494, -87.804967551239)",25,22254,17,444,19
11/26/2018,Completed,12/04/2018,18-03224557,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,455 W 125TH ST,60628,1175461.0652159,1822022.02757174,9,5,53,41.66699629234762,-87.63350607382719,"(41.666996292348, -87.633506073827)",30,21861,50,7,43
11/26/2018,Completed,12/04/2018,18-03226911,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,4846 W JACKSON BLVD,60644,1144108.339475,1898230.782725,28,15,25,41.87676774613359,-87.7463462828766,"(41.876767746134, -87.746346282877)",36,22216,26,69,7
11/26/2018,Completed,12/11/2018,18-03224063,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,4332 W GLADYS AVE,60624,1147565.32256636,1898002.80448699,28,11,26,41.876076568407626,-87.73365902951689,"(41.876076568408, -87.733659029517)",11,21572,27,717,23
11/26/2018,Completed,12/12/2018,18-03226960,Tree Debris,,Dispatch Clam,Debris Picked Up,6458 N NOKOMIS AVE,60646,1140574.32148031,1942623.02777107,41,16,12,41.99865009269093,-87.75822881458616,"(41.998650092691, -87.758228814586)",34,22532,12,782,29
11/26/2018,Completed,12/04/2018,18-03225957,Tree Debris,,Dispatch Clam,Debris Picked Up,730 E 92ND ST,60619,1182710.30773355,1844132.08050655,8,6,44,41.727504600636394,-87.60629302952397,"(41.727504600636, -87.606293029524)",31,21546,40,430,35
11/26/2018,Completed,12/04/2018,18-03229823,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,745 S KOSTNER AVE,60624,1147170.47639786,1896291.54482902,24,11,26,41.871388229255736,-87.73515256877567,"(41.871388229256, -87.735152568776)",36,21572,27,703,14
11/26/2018,Completed,11/30/2018,18-03224527,Tree Debris,,Dispatch Clam,Debris Picked Up,8621 S HAMLIN AVE,60652,1152573.8292172,1847047.22050376,18,8,70,41.73614972918569,-87.71661190070623,"(41.736149729186, -87.716611900706)",6,4300,69,198,30
11/26/2018,Completed,12/08/2018,18-03230602,Tree Debris,,Dispatch Clam,Debris Picked Up,2131 W SCHILLER ST,60622,1161935.2196091,1909407.03267487,2,14,24,41.907083081678095,-87.68057911503556,"(41.907083081678, -87.680579115036)",16,21560,25,517,11
11/26/2018,Completed,11/29/2018,18-03225898,Tree Debris,,Dispatch Clam,Debris Picked Up,2708 W CHASE AVE,60645,1157035.41368633,1948308.26017807,50,24,2,42.01393122116746,-87.69751789939163,"(42.013931221167, -87.697517899392)",42,22528,20,359,27
11/26/2018,Completed,11/27/2018,18-03230648,Tree Debris,Parkway,,,1241 W CORNELIA AVE,60657,1167393.42621668,1923377.15719316,44,19,6,41.945302130709216,-87.66012595539478,"(41.945302130709, -87.660125955395)",38,4449,57,729,25
11/26/2018,Completed,11/30/2018,18-03227140,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,3609 W 56TH PL,60629,1153225.17139274,1866905.37021382,23,8,62,41.790630858576115,-87.71370150439803,"(41.790630858576, -87.713701504398)",49,21867,60,774,6
11/26/2018,Completed,11/29/2018,18-03228771,Tree Debris,,Dispatch Clam,,4605 W PATTERSON AVE,60641,1144904.65997261,1923861.61998246,30,17,15,41.94708646441577,-87.74277443230422,"(41.947086464416, -87.742774432304)",25,22618,15,139,21
11/26/2018,Completed,11/27/2018,18-03224788,Tree Debris,,Dispatch Clam,,730 W BELMONT AVE,60657,1170823.95997768,1921473.80121776,44,19,6,41.94000462074215,-87.64757266830009,"(41.940004620742, -87.6475726683)",38,4449,57,730,25
11/26/2018,Completed,12/03/2018,18-03224107,Tree Debris,,Dispatch Clam,Debris Picked Up,3325 S PRAIRIE AVE,60616,1178479.42412096,1882990.63797897,4,2,35,41.83423342276005,-87.62061147238983,"(41.83423342276, -87.62061147239)",12,21194,1,190,9
11/26/2018,Completed,12/05/2018,18-03227145,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,8901 S DANTE AVE,60619,1187339.56622153,1846247.4614262,8,4,48,41.733200883576295,-87.5892685614296,"(41.733200883576, -87.58926856143)",9,21546,44,491,35
11/26/2018,Completed,12/05/2018,18-03229450,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5208 W RACE AVE,60644,1141550.52526916,1903055.15979482,37,15,25,41.89005405599015,-87.75561866116186,"(41.89005405599, -87.755618661162)",11,22216,26,673,45
11/26/2018,Completed,11/30/2018,18-03226105,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,1730 W 103RD ST,60643,1166600.44830865,1836399.70308215,19,22,72,41.70664397845408,-87.66552562402781,"(41.706643978454, -87.665525624028)",33,22212,71,628,42
11/26/2018,Completed,11/27/2018,18-03230290,Tree Debris,,,,3405 W LAWRENCE AVE,60625,1152792.11720523,1931683.95201727,33,17,14,41.9683986868831,-87.71357416632165,"(41.968398686883, -87.713574166322)",2,21849,14,750,20
11/26/2018,Completed,11/27/2018,18-03231717,Tree Debris,,Dispatch Clam,,6420 N LEOTI AVE,60646,1138986.22642824,1942463.6918948,41,16,12,41.99824198385768,-87.76407490436887,"(41.998241983858, -87.764074904369)",34,22532,12,782,29
11/26/2018,Completed,11/27/2018,18-03225830,Tree Debris,,,,1926 W GEORGE ST,60657,1163000.49400206,1919271.40008674,32,19,5,41.93412924270525,-87.67638831971021,"(41.934129242705, -87.67638831971)",16,4449,46,649,40
11/26/2018,Completed,11/28/2018,18-03224994,Tree Debris,,Dispatch Clam,Debris Picked Up,4119 W DEVON AVE,60646,1147688.55790101,1942158.81481577,39,17,12,41.99724216445027,-87.7320694688141,"(41.99724216445, -87.732069468814)",28,22532,12,713,38
11/26/2018,Completed,11/28/2018,18-03227738,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,5521 N MONT CLARE AVE,60656,1127996.10001186,1936345.26167992,41,16,10,41.981645796271515,-87.8046436544671,"(41.981645796272, -87.804643654467)",34,4448,36,699,29
11/26/2018,Completed,12/05/2018,18-03229728,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7859 S CALUMET AVE,60619,1179835.0766052,1852971.31800952,6,6,69,41.75182666991548,-87.61655567575353,"(41.751826669915, -87.616555675754)",31,21546,67,475,32
11/26/2018,Completed,11/30/2018,18-03226643,Tree Debris,,Dispatch Clam,Debris Picked Up,11330 S LOWE AVE,60628,1174002.10987848,1829742.26397043,34,22,49,41.688214249677216,-87.63861762516035,"(41.688214249677, -87.63861762516)",45,21861,45,486,22
11/26/2018,Completed,12/07/2018,18-03225449,Tree Debris,,Dispatch Clam,,7450 W ROSEDALE AVE,60631,1125632.90089894,1937697.91857143,41,16,10,41.98539732354068,-87.81330480866444,"(41.985397323541, -87.813304808664)",34,22243,36,734,29
11/26/2018,Completed,12/03/2018,18-03226927,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,4111 S WABASH AVE,60653,1177397.40146792,1877767.94040532,3,2,38,41.819926485106606,-87.62473970166153,"(41.819926485107, -87.624739701662)",12,4301,4,163,9
11/26/2018,Completed,11/28/2018,18-03225895,Tree Debris,,Dispatch Clam,,6337 N KEYSTONE AVE,60646,1148222.03427628,1941727.57280372,39,17,12,41.99604851569112,-87.7301181762116,"(41.996048515691, -87.730118176212)",28,22532,12,713,38
11/26/2018,Completed,12/03/2018,18-03226789,Tree Debris,,Dispatch Clam,Debris Picked Up,5039 W 45TH ST,60638,1143413.02950865,1874329.78197854,22,8,56,41.81119306879951,-87.74949585337689,"(41.8111930688, -87.749495853377)",35,22268,53,604,28
11/26/2018,Completed,11/27/2018,18-03224167,Tree Debris,,Dispatch Clam,Debris Picked Up,2730 W MORSE AVE,60645,1156893.40628018,1945667.79008768,50,24,2,42.006688573684414,-87.69811252057748,"(42.006688573684, -87.698112520577)",42,22528,20,42,27
11/26/2018,Completed,12/07/2018,18-03227191,Tree Debris,,,,5619 N MANGO AVE,60646,1136875.94888907,1936995.93849097,45,16,11,41.9832762620967,-87.77196988092643,"(41.983276262097, -87.771969880926)",20,22532,11,701,50
11/26/2018,Completed,12/03/2018,18-03229381,Tree Debris,,Dispatch Clam,Debris Picked Up,4538 S KILPATRICK AVE,60632,1145787.39699106,1874131.91150221,22,8,56,41.81060548733666,-87.74079171344304,"(41.810605487337, -87.740791713443)",35,22248,53,566,28
11/26/2018,Completed,12/11/2018,18-03229459,Tree Debris,Parkway,Dispatch Clam,,5861 N OVERHILL AVE,60631,1123997.21187179,1937987.49337469,41,16,10,41.98621904187061,-87.81931450263023,"(41.986219041871, -87.81931450263)",34,22243,36,734,29
11/26/2018,Completed,11/26/2018,18-03229991,Tree Debris,Parkway,Dispatch Clam,,5227 N NEWCASTLE AVE,60656,1129935.05871979,1934302.76816776,41,16,10,41.97600793098924,-87.79755956211154,"(41.976007930989, -87.797559562112)",34,4448,36,699,29
11/26/2018,Completed,11/29/2018,18-03225775,Tree Debris,Parkway,Dispatch Clam,,3925 N PONTIAC AVE,60634,1119690.87100187,1925021.36892418,38,16,17,41.95070827419272,-87.83543066372381,"(41.950708274193, -87.835430663724)",39,22254,17,445,19
11/26/2018,Completed,12/11/2018,18-03228060,Tree Debris,,Dispatch Clam,Debris Picked Up,5031 W WILSON AVE,60630,1141873.05009991,1930111.37560317,45,16,15,41.964293127033,-87.7537625672231,"(41.964293127033, -87.753762567223)",20,21869,15,259,50
11/26/2018,Completed,11/26/2018,18-03226394,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,8449 S KIMBARK AVE,60619,1186548.90280779,1849233.97338002,8,4,45,41.741414903801925,-87.59207086680459,"(41.741414903802, -87.592070866805)",9,21546,41,133,35
11/26/2018,Completed,12/07/2018,18-03229440,Tree Debris,Parkway,Dispatch Clam,,5865 N OVERHILL AVE,60631,1123994.41187179,1938009.39337469,41,16,10,41.98627918386645,-87.81932431778979,"(41.986279183866, -87.81932431779)",34,22243,36,734,29
11/26/2018,Completed,12/11/2018,18-03227114,Tree Debris,,Dispatch Clam,,6532 N MINNETONKA AVE,60646,1137934.8484829,1942750.38717962,41,16,12,41.99904781224002,-87.7679356674081,"(41.99904781224, -87.767935667408)",34,22532,12,781,29
11/25/2018,Completed,12/07/2018,18-03219873,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,10201 S STATE ST,60628,1178053.20329384,1837333.51858606,9,5,49,41.70895512120388,-87.62355792203995,"(41.708955121204, -87.62355792204)",30,21861,45,570,43
11/25/2018,Completed,12/07/2018,18-03219870,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,10155 S STATE ST,60628,1178047.88452566,1837562.08007802,9,5,49,41.70958244549227,-87.62357050065974,"(41.709582445492, -87.62357050066)",30,21861,45,569,43
11/25/2018,Completed,12/03/2018,18-03221447,Tree Debris,,Dispatch Clam,Debris Picked Up,6238 N ODELL AVE,60631,1126417.15258345,1941044.92651439,41,16,10,41.994568740578934,-87.81034514784191,"(41.994568740579, -87.810345147842)",34,22243,36,733,29
11/25/2018,Completed,12/08/2018,18-03219965,Tree Debris,Alley,Dispatch Clam,,1550 N HOYNE AVE,60622,1162118.5326738,1910294.49597045,2,14,24,41.90951451627909,-87.67988089301207,"(41.909514516279, -87.679880893012)",24,21560,25,481,41
11/25/2018,Completed,11/30/2018,18-03220044,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,8537 S WOODLAWN AVE,60619,1185900.96011436,1848508.68771407,8,4,45,41.73943993551919,-87.59446767993485,"(41.739439935519, -87.594467679935)",9,21546,41,133,35
11/25/2018,Completed,12/03/2018,18-03222326,Tree Debris,,Dispatch Clam,Debris Picked Up,7128 W FOSTER AVE,60656,1127785.02809681,1934106.89760822,41,16,10,41.97550706957364,-87.80547066195868,"(41.975507069574, -87.805470661959)",34,4448,36,699,29
11/24/2018,Completed,11/28/2018,18-03215360,Tree Debris,Alley,Dispatch Clam,,5249 N SAWYER AVE,60625,1153764.28008955,1934695.32690521,39,17,13,41.97664272364544,-87.70991897940881,"(41.976642723645, -87.709918979409)",28,21849,13,167,38
11/24/2018,Completed,12/05/2018,18-03216034,Tree Debris,,Dispatch Clam,Debris Picked Up,9033 S CREGIER AVE,60617,1189758.82347994,1845433.75488739,8,4,48,41.73091025842998,-87.58043187167112,"(41.73091025843, -87.580431871671)",9,21202,44,492,35
11/24/2018,Completed,11/27/2018,18-03215514,Tree Debris,,Dispatch Clam,,2325 W MCLEAN AVE,60647,1160537.16957791,1913508.56602623,32,14,22,41.91836707378078,-87.68560096574716,"(41.918367073781, -87.685600965747)",16,22535,23,324,40
11/24/2018,Completed,11/27/2018,18-03216636,Tree Debris,,,,6031 N ROCKWELL ST,60659,1157904.06868688,1939965.76222031,40,24,2,41.99102135559657,-87.69455063647445,"(41.991021355597, -87.694550636474)",42,4450,20,31,24
11/24/2018,Completed,12/06/2018,18-03216623,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,1642 N WHIPPLE ST,60647,1155712.7325032,1910762.82061346,26,14,23,41.91093114238366,-87.70340045255136,"(41.910931142384, -87.703400452551)",10,22535,24,389,49
11/24/2018,Completed,12/03/2018,18-03216103,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,6328 S DAMEN AVE,60636,1164114.51902696,1862678.31858459,16,7,67,41.778808976305164,-87.6738916211566,"(41.778808976305, -87.673891621157)",44,22257,65,281,3
11/24/2018,Completed,11/29/2018,18-03216306,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,1328 W 98TH ST,60643,1169205.24132743,1839797.3699706,21,22,73,41.71591187382744,-87.65588904367162,"(41.715911873827, -87.655889043672)",18,22212,72,592,13
11/23/2018,Completed,11/29/2018,18-03211767,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,10218 S OAKLEY AVE,60643,1162629.90299923,1836819.96727434,19,22,72,41.70788083123743,-87.68005404411672,"(41.707880831237, -87.680054044117)",33,22212,71,629,42
11/23/2018,Completed,12/05/2018,18-03214384,Tree Debris,,Dispatch Clam,Debris Picked Up,13026 S EXCHANGE AVE,60633,1197763.43766945,1819190.13953172,10,4,55,41.65869930736225,-87.5519808829833,"(41.658699307362, -87.551980882983)",47,22250,52,586,47
11/23/2018,Completed,11/29/2018,18-03212026,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,9843 S VAN VLISSINGEN RD,60617,1191337.9199826,1840064.13997612,7,4,51,41.71613744935132,-87.5748205067803,"(41.716137449351, -87.57482050678)",43,21202,48,252,37
11/23/2018,Completed,11/27/2018,18-03211260,Tree Debris,Parkway,,,4944 N DAMEN AVE,60625,1162114.3210173,1932841.29151103,40,20,4,41.97138431650105,-87.67926438778895,"(41.971384316501, -87.679264387789)",13,21849,6,106,24
11/23/2018,Completed,11/29/2018,18-03211785,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,9052 S LOWE AVE,60620,1173560.09880733,1844821.14460394,21,22,71,41.72960267850063,-87.63979118172067,"(41.729602678501, -87.639791181721)",18,21554,70,608,13
11/23/2018,Completed,11/29/2018,18-03210756,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,6311 N WHIPPLE ST,60659,1154872.18083031,1941712.93340111,50,24,2,41.99587718941678,-87.70565561234561,"(41.995877189417, -87.705655612346)",42,4450,20,30,27
11/23/2018,Completed,12/07/2018,18-03213437,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,7730 S YATES BLVD,60649,1193540.64817743,1854177.01998738,7,4,43,41.75481091150354,-87.56629247867687,"(41.754810911504, -87.566292478677)",43,22538,39,420,37
11/23/2018,Completed,11/29/2018,18-03211782,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,9042 S LOWE AVE,60620,1173558.39880733,1844882.04460394,21,22,71,41.729769834000074,-87.63979561173065,"(41.729769834, -87.639795611731)",18,21554,70,608,13
11/23/2018,Completed,12/07/2018,18-03213012,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,2817 E 93RD ST,60617,1196436.82177935,1843834.93960735,10,4,48,41.72636007334552,-87.5560214048576,"(41.726360073346, -87.556021404858)",47,21202,44,493,47
11/23/2018,Completed,11/30/2018,18-03213838,Tree Debris,Alley,Dispatch Clam,Owner Responsibility,3737 W 64TH ST,60629,1152559.83347253,1861906.71918696,23,8,65,41.77692693087685,-87.71627269754116,"(41.776926930877, -87.716272697541)",23,21867,63,238,6
11/23/2018,Completed,11/30/2018,18-03210396,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,10890 S PROSPECT AVE,60643,1166427.35482245,1832360.26319894,19,22,75,41.69556276978458,-87.66627406178766,"(41.695562769785, -87.666274061788)",33,22212,74,380,42
11/23/2018,Completed,11/28/2018,18-03213595,Tree Debris,Parkway,Dispatch Clam,,4912 N HAMLIN AVE,60625,1150169.94306624,1932371.48089729,39,17,14,41.97033695706229,-87.72319782850842,"(41.970336957062, -87.723197828508)",28,21849,14,127,38
11/23/2018,Completed,12/07/2018,18-03210132,Tree Debris,,Dispatch Clam,Debris Picked Up,2321 E 75TH ST,60649,1193065.63922432,1855688.42621779,7,4,43,41.758969938681076,-87.5679839398571,"(41.758969938681, -87.567983939857)",43,22538,39,418,37
11/23/2018,Completed,12/04/2018,18-03213303,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,11039 S EDBROOKE AVE,60628,1179207.12730904,1831793.53572276,9,5,49,41.69372646504686,-87.61950031936021,"(41.693726465047, -87.61950031936)",30,21861,45,237,43
11/23/2018,Completed,11/30/2018,18-03211048,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,242 W 115TH ST,60628,1176619.20052278,1828681.52103293,34,5,49,41.685245094911174,-87.62906843656117,"(41.685245094911, -87.629068436561)",45,21861,45,660,22
11/23/2018,Completed,12/05/2018,18-03209597,Tree Debris,Parkway,Dispatch Clam,Debris Picked Up,7100 S EGGLESTON AVE,60621,1174513.81807836,1857851.03822745,6,7,68,41.76533720546256,-87.63591057372389,"(41.765337205463, -87.635910573724)",31,21559,66,479,32
11/22/2018,Completed,11/23/2018,18-03206167,Tree Debris,,,,6619 W 64TH ST,60638,1133394.66921407,1861356.03847141,23,8,64,41.775771647368764,-87.78654593201117,"(41.775771647369, -87.786545932011)",35,22268,62,336,6
11/21/2018,Completed,11/23/2018,18-03198536,Tree Debris,Vacant Lot,Dispatch Clam,Debris Picked Up,7123 S TALMAN AVE,60629,1159938.82131978,1857313.43997926,18,8,66,41.76417382792607,-87.68934741163535,"(41.764173827926, -87.689347411635)",6,21867,64,333,30
11/21/2018,Completed,11/30/2018,18-03200642,Tree Debris,Alley,Dispatch Clam,Debris Picked Up,1414 W 73RD PL,60636,1168126.2842326,1856010.78972451,17,7,67,41.760427056951,-87.65937569846707,"(41.760427056951, -87.659375698467)",17,22257,65,432,31
