ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11552071,JB573778,12/30/2018 09:00:00 PM,077XX N HASKINS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,false,false,2422,024,49,1,14,1163173,1951318,2018,01/10/2019 03:16:50 PM,42.022062685,-87.67484904,"(42.022062685, -87.67484904)",3,21853,10,340,5,9,11,32
11551750,JB573333,12/30/2018 09:00:00 PM,0000X E 9TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0123,001,4,32,05,1176574,1896201,2018,01/10/2019 03:16:50 PM,41.870526756,-87.627204283,"(41.870526756, -87.627204283)",48,14913,38,368,10,35,22,144
11566271,JC116178,12/30/2018 09:00:00 PM,009XX N LAKE SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1833,018,2,8,26,,,2018,01/18/2019 09:37:14 AM,,,,,,,,,,,
11567501,JC117761,12/30/2018 09:00:00 PM,058XX W MONTROSE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1622,016,38,15,06,,,2018,01/18/2019 09:37:14 AM,,,,,,,,,,,
11553341,JC100819,12/30/2018 09:00:00 PM,062XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1611,016,39,10,07,1133159,1941203,2018,01/10/2019 03:16:50 PM,41.994886843,-87.785541365,"(41.994886843, -87.785541365)",20,22532,36,656,38,18,12,34
11553204,JC100713,12/30/2018 09:00:00 PM,036XX N NORA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1632,016,38,17,07,1128758,1923623,2018,01/10/2019 03:16:50 PM,41.946721607,-87.802131622,"(41.946721607, -87.802131622)",39,22254,17,444,19,52,12,17
11551526,JB573128,12/30/2018 08:59:00 PM,012XX N KEELER AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,2534,025,37,23,18,1148148,1908129,2018,01/10/2019 03:16:50 PM,41.903852765,-87.731258743,"(41.903852765, -87.731258743)",4,4299,24,286,45,5,6,194
11551568,JB573166,12/30/2018 08:59:00 PM,022XX S MARSHALL BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1033,010,12,30,15,1157054,1888942,2018,01/10/2019 03:16:50 PM,41.851025562,-87.699065532,"(41.851025562, -87.699065532)",29,21569,32,262,1,57,21,160
11551551,JB573144,12/30/2018 08:55:00 PM,055XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,2532,025,37,25,26,1139133,1910087,2018,01/10/2019 03:16:50 PM,41.909394597,-87.764325755,"(41.909394597, -87.764325755)",4,22615,26,596,45,2,6,145
11551530,JB573161,12/30/2018 08:55:00 PM,012XX N KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,true,true,2534,025,37,23,14,1148149,1908106,2018,01/10/2019 03:16:50 PM,41.903789631,-87.731255663,"(41.903789631, -87.731255663)",4,4299,24,286,45,5,6,194
11551582,JB573127,12/30/2018 08:54:00 PM,060XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,0825,008,16,66,26,1161403,1864651,2018,01/10/2019 03:16:50 PM,41.784278913,-87.683777679,"(41.784278913, -87.683777679)",44,22257,64,111,2,58,13,274
11551502,JB573101,12/30/2018 08:32:00 PM,065XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0832,008,16,66,14,1160497,1861254,2018,01/10/2019 03:16:50 PM,41.774975806,-87.687193033,"(41.774975806, -87.687193033)",44,21867,64,382,31,58,13,207
11551491,JB573110,12/30/2018 08:30:00 PM,045XX N BROADWAY,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,true,false,1913,019,46,3,18,1168213,1930386,2018,01/10/2019 03:16:50 PM,41.964516961,-87.65691019,"(41.964516961, -87.65691019)",37,22616,31,241,39,15,5,6
11551546,JB573135,12/30/2018 08:30:00 PM,067XX S ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0725,007,16,67,08B,1166831,1860122,2018,01/10/2019 03:16:50 PM,41.771736514,-87.66400571,"(41.771736514, -87.66400571)",17,22257,65,284,2,23,17,204
11556642,JC104857,12/30/2018 08:30:00 PM,079XX S HALSTED ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0621,006,17,71,06,1172345,1852238,2018,01/10/2019 03:16:50 PM,41.749982305,-87.644024788,"(41.749982305, -87.644024788)",17,21554,70,529,31,59,20,229
11551593,JB573245,12/30/2018 08:30:00 PM,026XX W CERMAK RD,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1034,010,24,30,06,1159029,1889294,2018,01/10/2019 03:16:50 PM,41.851951229,-87.691807185,"(41.851951229, -87.691807185)",11,14920,32,263,14,43,21,159
11560101,JC108941,12/30/2018 08:30:00 PM,012XX W TAYLOR ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1231,012,28,28,08B,1168027,1895717,2018,01/17/2019 02:26:36 PM,41.86938727,-87.658596922,"(41.86938727, -87.658596922)",48,14917,29,759,23,44,15,136
11553598,JC101200,12/30/2018 08:30:00 PM,033XX W 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0822,008,23,66,05,1154972,1865298,2018,01/10/2019 03:16:50 PM,41.786185274,-87.707339165,"(41.786185274, -87.707339165)",49,21867,61,801,6,58,13,129
11552094,JB573832,12/30/2018 08:30:00 PM,085XX S PAULINA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0614,006,21,71,26,1166501,1848001,2018,01/10/2019 03:16:50 PM,41.738481847,-87.665560258,"(41.738481847, -87.665560258)",6,21554,70,532,13,59,20,237
11552364,JB573132,12/30/2018 08:30:00 PM,077XX S ABERDEEN ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0612,006,17,71,03,1170328,1853394,2018,01/10/2019 03:16:50 PM,41.753198627,-87.651382371,"(41.753198627, -87.651382371)",17,21554,70,572,31,59,20,230
11552127,JB573105,12/30/2018 08:28:00 PM,079XX S COTTAGE GROVE AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0624,006,8,44,07,1182930,1852635,2018,01/10/2019 03:16:50 PM,41.750832464,-87.605224746,"(41.750832464, -87.605224746)",9,21546,40,247,35,61,20,227
11551463,JB573090,12/30/2018 08:25:00 PM,013XX W FULLERTON AVE,0810,THEFT,OVER $500,STREET,false,false,1811,018,2,7,06,1166801,1916058,2018,01/10/2019 03:16:50 PM,41.925230739,-87.662513983,"(41.925230739, -87.662513983)",16,21190,68,796,11,16,5,173
11551550,JB573149,12/30/2018 08:23:00 PM,065XX N CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2412,024,50,2,05,1158467,1943267,2018,01/10/2019 03:16:50 PM,42.000068538,-87.692389143,"(42.000068538, -87.692389143)",42,22528,20,41,27,12,11,46
11551461,JB573089,12/30/2018 08:22:00 PM,026XX W GLADYS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1125,011,28,27,26,1158811,1898330,2018,01/10/2019 03:16:50 PM,41.876751395,-87.692359691,"(41.876751395, -87.692359691)",11,21184,28,38,23,28,16,138
11552088,JB573093,12/30/2018 08:20:00 PM,013XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1424,014,1,24,06,1164309,1909321,2018,01/10/2019 03:16:50 PM,41.906797102,-87.671861659,"(41.906797102, -87.671861659)",24,21560,25,482,41,4,7,191
11551918,JB573567,12/30/2018 08:15:00 PM,010XX E 43RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0222,002,4,39,14,1183753,1876710,2018,01/10/2019 03:16:50 PM,41.816877228,-87.601457984,"(41.816877228, -87.601457984)",1,4301,2,220,10,36,24,104
11551495,JB573083,12/30/2018 08:07:00 PM,054XX W LE MOYNE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,2532,025,37,25,18,1139968,1909446,2018,01/10/2019 03:16:50 PM,41.907620378,-87.761273992,"(41.907620378, -87.761273992)",4,4299,26,599,45,5,6,145
11551481,JB573085,12/30/2018 08:05:00 PM,035XX W MONTROSE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1723,017,35,16,08B,1151819,1929009,2018,01/10/2019 03:16:50 PM,41.961077702,-87.717223015,"(41.961077702, -87.717223015)",2,21538,16,56,12,39,1,9
11551540,JB573080,12/30/2018 08:04:00 PM,044XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1131,011,28,26,08B,1146877,1897654,2018,01/10/2019 03:16:50 PM,41.875132577,-87.736195245,"(41.875132577, -87.736195245)",36,21572,27,716,23,30,16,143
11551592,JB573208,12/30/2018 08:00:00 PM,004XX N ST LOUIS AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1123,011,27,23,03,1152962,1903090,2018,01/10/2019 03:16:50 PM,41.889931184,-87.713709315,"(41.889931184, -87.713709315)",41,21572,24,584,46,30,16,86
11551555,JB573207,12/30/2018 08:00:00 PM,019XX E 95TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0413,004,8,51,06,1190938,1842364,2018,01/10/2019 03:16:50 PM,41.722458161,-87.576211117,"(41.722458161, -87.576211117)",9,21202,48,252,35,25,19,246
11551542,JB573078,12/30/2018 08:00:00 PM,032XX W FULTON BLVD,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,false,true,1123,011,28,27,04B,1154700,1901816,2018,01/10/2019 03:16:50 PM,41.886400586,-87.707360706,"(41.886400586, -87.707360706)",11,21572,28,176,23,30,16,86
11551517,JB573107,12/30/2018 08:00:00 PM,047XX S GREENWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0222,002,4,39,26,1184377,1873903,2018,01/10/2019 03:16:50 PM,41.809160011,-87.599256982,"(41.809160011, -87.599256982)",1,21192,5,399,10,10,24,113
11551851,JB573515,12/30/2018 08:00:00 PM,077XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0414,004,7,43,14,1192548,1853924,2018,01/10/2019 03:16:50 PM,41.754140832,-87.569938405,"(41.754140832, -87.569938405)",43,22538,39,420,37,24,19,222
11551955,JB573626,12/30/2018 08:00:00 PM,008XX W WILLOW ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1813,018,43,7,06,1170272,1911922,2018,01/10/2019 03:16:50 PM,41.913806121,-87.649881101,"(41.913806121, -87.649881101)",51,21190,68,168,34,16,14,189
11551834,JB573478,12/30/2018 08:00:00 PM,025XX S CLAREMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1034,010,25,31,05,1161040,1887171,2018,01/10/2019 03:16:50 PM,41.846084031,-87.68448514,"(41.846084031, -87.68448514)",8,14920,33,204,26,43,21,159
11552900,JC100373,12/30/2018 08:00:00 PM,049XX N KARLOV AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1712,017,39,14,06,1148164,1932561,2018,01/10/2019 03:16:50 PM,41.970895975,-87.73056896,"(41.970895975, -87.73056896)",28,21869,14,751,38,48,1,48
11552985,JC100543,12/30/2018 08:00:00 PM,071XX S PRAIRIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0323,003,6,69,26,1179273,1857823,2018,01/10/2019 03:16:50 PM,41.765153051,-87.618467671,"(41.765153051, -87.618467671)",31,21546,67,474,32,61,18,223
11553075,JC100600,12/30/2018 08:00:00 PM,020XX E 72ND PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0333,003,5,43,07,1191118,1857299,2018,01/10/2019 03:16:50 PM,41.763436813,-87.575069776,"(41.763436813, -87.575069776)",32,22538,39,453,33,24,18,89
11551660,JB573131,12/30/2018 07:51:00 PM,056XX S PERRY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0225,002,3,40,15,1176662,1867617,2018,01/10/2019 03:16:50 PM,41.792087974,-87.627743156,"(41.792087974, -87.627743156)",12,21559,7,164,9,11,24,111
11551788,JB573246,12/30/2018 07:45:00 PM,063XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,OTHER,false,false,0312,003,20,42,06,1182654,1863077,2018,01/10/2019 03:16:50 PM,41.779492755,-87.605912536,"(41.779492755, -87.605912536)",53,22260,9,332,4,60,18,277
11551407,JB573024,12/30/2018 07:45:00 PM,008XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1232,012,27,28,06,1170957,1898392,2018,01/10/2019 03:16:50 PM,41.876663961,-87.64776174,"(41.876663961, -87.64776174)",41,14917,29,91,46,44,15,95
11551458,JB573046,12/30/2018 07:38:00 PM,004XX E 103RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0512,005,9,49,06,1180874,1836762,2018,01/10/2019 03:16:50 PM,41.707322531,-87.613245456,"(41.707322531, -87.613245456)",30,21861,45,570,43,19,10,256
11551425,JB573056,12/30/2018 07:33:00 PM,043XX W 15TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1012,010,24,29,15,1147789,1892358,2018,01/10/2019 03:16:50 PM,41.860582253,-87.732982704,"(41.860582253, -87.732982704)",36,21569,30,761,14,57,21,155
11551694,JB573295,12/30/2018 07:33:00 PM,050XX W DIVISION ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,SMALL RETAIL STORE,true,false,1531,015,37,25,15,1142381,1907518,2018,01/10/2019 03:16:50 PM,41.902285227,-87.752457779,"(41.902285227, -87.752457779)",4,4299,26,600,45,5,25,69
11551476,JB573054,12/30/2018 07:31:00 PM,001XX E ONTARIO ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1834,018,42,8,08B,1177074,1904512,2018,01/10/2019 03:16:50 PM,41.893321296,-87.62511684,"(41.893321296, -87.62511684)",22,21182,37,626,36,6,14,74
11551422,JB573069,12/30/2018 07:30:00 PM,016XX N WELLS ST,0560,ASSAULT,SIMPLE,DRUG STORE,false,false,1814,018,2,7,08A,1174407,1911058,2018,01/10/2019 03:16:50 PM,41.911343842,-87.63471588,"(41.911343842, -87.63471588)",51,21190,68,271,11,16,14,134
11551594,JB573229,12/30/2018 07:30:00 PM,022XX N MAJOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2515,025,36,19,14,1138017,1914408,2018,01/10/2019 03:16:50 PM,41.921272161,-87.768320937,"(41.921272161, -87.768320937)",4,22615,19,57,44,2,6,133
11551598,JB573121,12/30/2018 07:30:00 PM,059XX W SUPERIOR ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,1511,015,29,25,26,1136628,1904394,2018,01/10/2019 03:16:50 PM,41.893817529,-87.77366461,"(41.893817529, -87.77366461)",52,22216,26,672,7,32,25,70
11551572,JB573185,12/30/2018 07:30:00 PM,066XX S GREEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0723,007,6,68,07,1171778,1860906,2018,01/10/2019 03:16:50 PM,41.773780824,-87.645848665,"(41.773780824, -87.645848665)",19,21559,66,436,32,11,17,202
11551474,JB573045,12/30/2018 07:30:00 PM,017XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1814,018,43,7,07,1174891,1911764,2018,01/10/2019 03:16:50 PM,41.913270306,-87.632916661,"(41.913270306, -87.632916661)",51,21190,68,271,34,16,14,134
11551531,JB573076,12/30/2018 07:30:00 PM,012XX S AVERS AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,true,1011,010,24,29,20,1150906,1894166,2018,01/10/2019 03:16:50 PM,41.865483238,-87.721493543,"(41.865483238, -87.721493543)",36,21569,30,33,14,57,21,155
11551757,JB573393,12/30/2018 07:30:00 PM,019XX E 71ST PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0333,003,5,43,06,1190562,1857968,2018,01/10/2019 03:16:50 PM,41.765286035,-87.577086035,"(41.765286035, -87.577086035)",32,22538,39,452,33,24,18,89
11552315,JB574056,12/30/2018 07:30:00 PM,024XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1024,010,12,30,08B,1154416,1887655,2018,01/10/2019 03:16:50 PM,41.847546944,-87.708781964,"(41.847546944, -87.708781964)",14,21569,32,291,1,57,21,130
11551411,JB573066,12/30/2018 07:25:00 PM,020XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0414,004,8,46,26,1191073,1852990,2018,01/10/2019 03:16:50 PM,41.751613643,-87.575373855,"(41.751613643, -87.575373855)",9,22538,39,420,35,24,19,222
11551512,JB573119,12/30/2018 07:20:00 PM,012XX N DEARBORN ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,1824,018,2,8,06,1175708,1908661,2018,01/10/2019 03:16:50 PM,41.904737188,-87.630008687,"(41.904737188, -87.630008687)",22,14926,37,17,11,54,14,197
11551410,JB573038,12/30/2018 07:19:00 PM,111XX S COTTAGE GROVE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,STREET,true,false,0531,005,9,50,26,1181829,1831381,2018,01/10/2019 03:16:50 PM,41.692534384,-87.609913783,"(41.692534384, -87.609913783)",30,21861,45,253,43,19,10,265
11551500,JB573062,12/30/2018 07:13:00 PM,0000X E WACKER DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,true,0111,001,42,32,08B,1177009,1902589,2018,01/10/2019 03:16:50 PM,41.888045958,-87.625413826,"(41.888045958, -87.625413826)",22,14309,38,580,36,42,22,88
11551544,JB573153,12/30/2018 07:10:00 PM,019XX S CENTRAL PARK AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1024,010,24,29,03,1152688,1889938,2018,01/10/2019 03:16:50 PM,41.85384608,-87.715063469,"(41.85384608, -87.715063469)",36,21569,30,157,14,57,21,156
11552032,JB573670,12/30/2018 07:10:00 PM,009XX W 103RD ST,0460,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,2232,022,34,73,08B,1171680,1836526,2018,01/10/2019 03:16:50 PM,41.706880954,-87.646920763,"(41.706880954, -87.646920763)",45,22212,72,594,22,13,9,253
11551445,JB573035,12/30/2018 07:08:00 PM,007XX W 65TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0723,007,20,68,26,1172229,1861760,2018,01/10/2019 03:16:50 PM,41.776114395,-87.64417031,"(41.776114395, -87.64417031)",53,21559,66,435,4,11,17,202
11556184,JB573029,12/30/2018 07:05:00 PM,116XX S WATKINS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,022,34,75,08B,1166067,1827536,2018,01/10/2019 03:16:50 PM,41.682331813,-87.667729927,"(41.682331813, -87.667729927)",45,22212,74,378,22,13,9,263
11551532,JB573074,12/30/2018 07:00:00 PM,020XX W 67TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0726,007,16,67,26,1163868,1859887,2018,01/10/2019 03:16:50 PM,41.771154406,-87.674873734,"(41.771154406, -87.674873734)",44,22257,65,282,2,23,17,205
11551521,JB573031,12/30/2018 07:00:00 PM,055XX N CLARK ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2012,020,40,77,06,1165011,1936791,2018,01/10/2019 03:16:50 PM,41.982161273,-87.668500261,"(41.982161273, -87.668500261)",46,22616,76,564,24,15,2,55
11551560,JB573064,12/30/2018 07:00:00 PM,077XX S SANGAMON ST,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,false,0621,006,17,71,03,1171320,1853415,2018,01/10/2019 03:16:50 PM,41.753234619,-87.64774646,"(41.753234619, -87.64774646)",17,21554,70,572,31,59,20,229
11552389,JB574168,12/30/2018 07:00:00 PM,029XX W 25TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1033,010,12,30,07,1156913,1887255,2018,01/10/2019 03:16:50 PM,41.846399101,-87.699628725,"(41.846399101, -87.699628725)",29,21569,32,262,1,57,21,160
11555029,JC102868,12/30/2018 07:00:00 PM,032XX W 66TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0831,008,17,66,06,1155868,1860350,2018,01/10/2019 03:16:50 PM,41.77258928,-87.704186684,"(41.77258928, -87.704186684)",44,21867,64,293,31,58,13,208
11554479,JC102264,12/30/2018 07:00:00 PM,023XX W BIRCHWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2411,024,50,2,14,1159221,1949600,2018,01/10/2019 03:16:50 PM,42.017430962,-87.689440117,"(42.017430962, -87.689440117)",3,22528,20,341,27,12,11,35
11555529,JC103567,12/30/2018 06:57:00 PM,033XX N SHEFFIELD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1924,019,44,6,26,1169017,1922375,2018,01/10/2019 03:16:50 PM,41.942517023,-87.654187534,"(41.942517023, -87.654187534)",38,4449,57,710,25,22,5,28
11551523,JB573147,12/30/2018 06:55:00 PM,028XX W 21ST PL,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,true,false,1023,010,12,30,26,1157607,1889590,2018,01/10/2019 03:16:50 PM,41.852792519,-87.697018273,"(41.852792519, -87.697018273)",29,21569,32,203,1,57,21,151
11551553,JB573005,12/30/2018 06:55:00 PM,041XX W CULLERTON ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,true,false,1012,010,24,29,03,1149080,1890099,2018,03/13/2019 04:02:26 PM,41.854358409,-87.728302138,"(41.854358409, -87.728302138)",36,21569,30,753,14,57,21,109
11551457,JB573030,12/30/2018 06:55:00 PM,043XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1915,019,46,3,06,1168812,1929247,2018,01/10/2019 03:16:50 PM,41.96137851,-87.65474101,"(41.96137851, -87.65474101)",37,21186,31,577,39,53,5,5
11551403,JB573027,12/30/2018 06:50:00 PM,023XX S WENTWORTH AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0914,009,25,34,04A,1175335,1888986,2018,01/10/2019 03:16:50 PM,41.850756176,-87.631969403,"(41.850756176, -87.631969403)",8,21194,35,3,26,40,23,157
11551392,JB573009,12/30/2018 06:50:00 PM,016XX N PULASKI RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2535,025,26,23,06,1149466,1910591,2018,01/10/2019 03:16:50 PM,41.91058325,-87.726353375,"(41.91058325, -87.726353375)",27,22615,24,285,49,2,6,194
11551545,JB573125,12/30/2018 06:45:00 PM,071XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,false,false,0324,003,8,43,06,1188042,1858120,2018,01/10/2019 03:16:50 PM,41.765763563,-87.586317625,"(41.765763563, -87.586317625)",32,22538,39,452,33,24,18,217
11551365,JB573014,12/30/2018 06:45:00 PM,003XX W OAK ST,0810,THEFT,OVER $500,OTHER,false,false,1823,018,27,8,06,1173784,1907104,2018,01/10/2019 03:16:50 PM,41.900507769,-87.637122448,"(41.900507769, -87.637122448)",41,14926,37,148,46,54,14,51
11552153,JB573000,12/30/2018 06:35:00 PM,113XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,022,34,75,08B,1169698,1829366,2018,01/10/2019 03:16:50 PM,41.68727589,-87.654385504,"(41.68727589, -87.654385504)",45,22212,74,663,22,13,9,263
11551381,JB572995,12/30/2018 06:30:00 PM,051XX W BLOOMINGDALE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,2533,025,37,25,04A,1141910,1911485,2018,01/10/2019 03:16:50 PM,41.913179858,-87.754089457,"(41.913179858, -87.754089457)",4,22615,26,523,45,2,6,195
11641666,JC208151,12/30/2018 06:30:00 PM,066XX S UNIVERSITY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0321,003,5,42,08B,,,2018,04/02/2019 04:10:50 PM,,,,,,,,,,,
11551549,JB573172,12/30/2018 06:30:00 PM,031XX N NEVA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2511,025,29,18,05,1127907,1920162,2018,01/10/2019 03:16:50 PM,41.937238639,-87.805338072,"(41.937238639, -87.805338072)",39,22254,18,397,7,52,6,179
11551399,JB572989,12/30/2018 06:30:00 PM,102XX S PROSPECT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2213,022,19,72,14,1167519,1836737,2018,01/10/2019 03:16:50 PM,41.707549979,-87.662152279,"(41.707549979, -87.662152279)",33,22212,71,628,42,13,9,252
11551490,JB573077,12/30/2018 06:30:00 PM,060XX S MC VICKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0812,008,13,64,08B,1137099,1863959,2018,01/10/2019 03:16:50 PM,41.782849214,-87.772903712,"(41.782849214, -87.772903712)",35,22268,62,265,15,7,13,272
11551448,JB573006,12/30/2018 06:30:00 PM,035XX W ADAMS ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,1123,011,28,27,05,1152876,1898846,2018,01/10/2019 03:16:50 PM,41.878286913,-87.714137605,"(41.878286913, -87.714137605)",11,21572,28,783,23,30,16,86
11551406,JB572982,12/30/2018 06:30:00 PM,081XX S EVANS AVE,0820,THEFT,$500 AND UNDER,STREET,false,true,0631,006,8,44,06,1182641,1851209,2018,01/10/2019 03:16:50 PM,41.746926074,-87.606327923,"(41.746926074, -87.606327923)",31,21546,40,11,32,61,20,235
11551409,JB572990,12/30/2018 06:28:00 PM,007XX N PINE AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1524,015,37,25,08B,1139387,1904461,2018,01/10/2019 03:16:50 PM,41.893951553,-87.763529932,"(41.893951553, -87.763529932)",4,22216,26,673,45,32,25,67
11551369,JB573028,12/30/2018 06:25:00 PM,069XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,003,5,43,14,1192964,1859500,2018,01/10/2019 03:16:50 PM,41.769431669,-87.568232183,"(41.769431669, -87.568232183)",32,22538,39,142,33,24,18,262
11551374,JB572974,12/30/2018 06:25:00 PM,015XX W CHASE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,SIDEWALK,false,false,2423,024,49,1,11,1164801,1948342,2018,01/10/2019 03:16:50 PM,42.013861971,-87.668942963,"(42.013861971, -87.668942963)",3,21853,10,357,5,9,11,37
