"service_request_type","service_request_number","date_service_request_was_received","location_of_building_on_the_lot_if_garage_change_type_code_to_bgd_","is_the_building_dangerous_or_hazardous_","is_building_open_or_boarded_","if_the_building_is_open_where_is_the_entry_point_","is_the_building_currently_vacant_or_occupied_","is_the_building_vacant_due_to_fire_","any_people_using_property_homeless_childen_gangs_","address_street_number","address_street_direction","address_street_name","address_street_suffix","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","latitude","longitude","location"
"Vacant/Abandoned Building","18-02922941","2018-10-15T00:00:00.000","Front",,"Open","FRONT DOOR","Vacant","false","false","5435","S","JUSTINE","ST","60609","1166928.98147224","1868682.86187692","16","9","61","41.7952264892587","-87.66340204040289","(41.795226489259, -87.663402040403)"
"Vacant/Abandoned Building","18-02916938","2018-10-14T00:00:00.000","Front",,"Open",,"Vacant","false","false","10542","S","WENTWORTH","AVE","60628","1176818.32039594","1834934.63001526","34","5","49","41.70240007533093","-87.62815210410432","(41.702400075331, -87.628152104104)"
"Vacant/Abandoned Building","18-02916445","2018-10-14T00:00:00.000","Front",,"Open","SIDE DOOR","Vacant","false","false","9147","S","UNIVERSITY","AVE","60619","1185475.9911806","1844558.83491367","8","4","47","41.7286111137676","-87.596148627797","(41.728611113768, -87.596148627797)"
"Vacant/Abandoned Building","18-02915567","2018-10-14T00:00:00.000","Front",,"Boarded","SIDE","Vacant","false","false","716","W","59TH","ST","60621","1172643.23489693","1865754.80308963","20","7","68","41.78706746718529","-87.64253411016425","(41.787067467185, -87.642534110164)"
"Vacant/Abandoned Building","18-02910942","2018-10-13T00:00:00.000","Front",,"Open","ALL AROUND VARIOUS ENTRY POINTS","Vacant","false","false","524","W","124TH","ST","60628","1174974.7806835","1822671.78350531","34","5","53","41.66879015136425","-87.63526647298617","(41.668790151364, -87.635266472986)"
"Vacant/Abandoned Building","18-02912975","2018-10-13T00:00:00.000","Front",,"Open","BACK DOOR","Vacant","false","true","12707","S","UNION","AVE","60628","1173970.34200641","1820581.6737216","9","5","53","41.66307681052406","-87.63900416005458","(41.663076810524, -87.639004160055)"
"Vacant/Abandoned Building","18-02910747","2018-10-13T00:00:00.000","Front",,"Open","FRONT DOOR OPEN","Vacant","false","true","506","N","MONTICELLO","AVE","60624","1151957.93602774","1903151.71003211","27","11","23","41.890120359318296","-87.71739508050516","(41.890120359318, -87.717395080505)"
"Vacant/Abandoned Building","18-02912871","2018-10-13T00:00:00.000","Front",,"Open","FRONT DOOR","Vacant","false","true","8832","S","UNION","AVE","60620","1173185.23237065","1846332.23730976","21","22","71","41.73375760317791","-87.64111989895748","(41.733757603178, -87.641119898957)"
"Vacant/Abandoned Building","18-02912737","2018-10-13T00:00:00.000","Front",,"Open","ALL DOORS AND WINDOWS","Vacant","false","true","2046","W","70TH","PL","60636","1163934.49282177","1857901.65010723","17","7","67","41.765704935837896","-87.67468572450153","(41.765704935838, -87.674685724502)"
"Vacant/Abandoned Building","18-02912068","2018-10-13T00:00:00.000","Front",,"Open","FRONT GATE IS OPEN","Vacant","false","true","6403","S","INGLESIDE","AVE","60637","1183826.41332029","1862718.26730184","20","3","42","41.77848106478432","-87.60162557238029","(41.778481064784, -87.60162557238)"
"Vacant/Abandoned Building","18-02911036","2018-10-13T00:00:00.000","Front",,"Open","NO FENCE","Vacant","false","false","6235","S","CAMPBELL","AVE","60629","1160774.28726875","1863234.40212511","16","8","66","41.780404584478156","-87.68612189089123","(41.780404584478, -87.686121890891)"
"Vacant/Abandoned Building","18-02904773","2018-10-12T00:00:00.000","Rear",,"Boarded",,"Vacant","false","true","3025","W","FLOURNOY","ST","60612","1156303.85970933","1896879.16252795","28","11","27","41.87282116048823","-87.70160436695573","(41.872821160488, -87.701604366956)"
"Vacant/Abandoned Building","18-02905215","2018-10-12T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","6642","S","CHAMPLAIN","AVE","60637","1181709.44553164","1861112.97838532","20","3","42","41.77412516560825","-87.60943595791562","(41.774125165608, -87.609435957916)"
"Vacant/Abandoned Building","18-02908342","2018-10-12T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","5640","S","GREEN","ST","60621","1171601.18362372","1867446.90581927","20","7","68","41.791733697294326","-87.64630525436843","(41.791733697294, -87.646305254368)"
"Vacant/Abandoned Building","18-02901899","2018-10-12T00:00:00.000",,,,,,,,"3331","N","KILPATRICK","AVE","60641","1144595.76622087","1921737.93682962","30","17","15","41.941264722136445","-87.7439635263173","(41.941264722136, -87.743963526317)"
"Vacant/Abandoned Building","18-02902502","2018-10-12T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","10035","S","PEORIA","ST","60643","1172084.29802212","1838286.06918329","34","22","73","41.7117019943388","-87.64538873860097","(41.711701994339, -87.645388738601)"
"Vacant/Abandoned Building","18-02904919","2018-10-12T00:00:00.000","Front",,"Boarded","DOOR","Occupied","false","true","5644","S","ABERDEEN","ST",,"1169945.33952816","1867375.04860446","16","7","68","41.79157266404417","-87.65237900614574","(41.791572664044, -87.652379006146)"
"Vacant/Abandoned Building","18-02905913","2018-10-12T00:00:00.000","Rear",,"Open","BASEMENT","Vacant","false","true","65","E","37TH","PL","60653","1177517.28898086","1880157.21321947","3","2","35","41.82648013300622","-87.62422756799613","(41.826480133006, -87.624227567996)"
"Vacant/Abandoned Building","18-02907175","2018-10-12T00:00:00.000",,,,,,,,"2326","S","KIRKLAND","AVE","60623","1147718.5004692","1888184.91279545","22","10","29","41.84913212401669","-87.73334853193408","(41.849132124017, -87.733348531934)"
"Vacant/Abandoned Building","18-02908520","2018-10-12T00:00:00.000","Front",,"Boarded","SIDE ENTRANCE","Vacant","false","true","9035","S","GREENWOOD","AVE","60619","1185125.99237382","1845294.30091501","8","4","47","41.73063753254076","-87.59740770022096","(41.730637532541, -87.597407700221)"
"Vacant/Abandoned Building","18-02908449","2018-10-12T00:00:00.000","Front",,"Open","BACK DOOR","Vacant","false","true","2917","N","GRESHAM","AVE","60618","1152237.9476957","1919398.76718345","35","14","21","41.934698239260435","-87.71593724240881","(41.93469823926, -87.715937242409)"
"Vacant/Abandoned Building","18-02904226","2018-10-12T00:00:00.000","Front",,"Open",,"Vacant","false","true","11256","S","LOTHAIR","AVE","60643","1164162.39028157","1829859.81620057","19","22","75","41.68874894432862","-87.67463691619918","(41.688748944329, -87.674636916199)"
"Vacant/Abandoned Building","18-02906037","2018-10-12T00:00:00.000","Rear",,"Open","1ST AND 2ND FLOORS","Vacant","false","false","4343","S","DR MARTIN LUTHER KING JR","DR","60653","1179582.19588973","1876299.60689711","3","2","38","41.815847538136964","-87.61676993692643","(41.815847538137, -87.616769936926)"
"Vacant/Abandoned Building","18-02908704","2018-10-12T00:00:00.000","Front",,"Open",,"Occupied","false","true","2815","W","25TH","PL","60623","1158008.83999527","1886958.37969576","12","10","30","41.84556288186159","-87.69561511614187","(41.845562881862, -87.695615116142)"
"Vacant/Abandoned Building","18-02893980","2018-10-11T00:00:00.000","Front",,"Open","FRONT/REAR DOORS, WINDOWS","Vacant","false","true","5843","S","INDIANA","AVE","60637","1178597.71372742","1866316.95433187","20","2","40","41.78847670801406","-87.62068478051941","(41.788476708014, -87.620684780519)"
"Vacant/Abandoned Building","18-02892516","2018-10-11T00:00:00.000","Front",,"Open",,"Vacant","false","false","9015","S","YATES","BLVD","60617","1193737.23087284","1845662.54519096","7","4","48","41.731441659717085","-87.56585036565308","(41.731441659717, -87.565850365653)"
"Vacant/Abandoned Building","18-02897986","2018-10-11T00:00:00.000","Front",,"Open","REAR GARAGE IS OPEN,","Vacant","false","false","1334","W","87TH","ST","60620","1168828.93007933","1847070.49487334","21","6","71","41.73587852378431","-87.65705801149942","(41.735878523784, -87.657058011499)"
"Vacant/Abandoned Building","18-02896928","2018-10-11T00:00:00.000","Front",,"Open","FRONT DOOR 2 FLAT BLDG NOT BOARDED","Vacant","false","false","9107","S","ELLIS","AVE","60619","1184476.89743227","1844800.08981923","8","4","47","41.72929656635319","-87.59980095335902","(41.729296566353, -87.599800953359)"
"Vacant/Abandoned Building","18-02896425","2018-10-11T00:00:00.000","Rear",,"Open","FRONT & REAR DOORS","Occupied","false","true","12119","S","NORMAL","AVE","60628","1175152.40068191","1824540.63779135","34","5","53","41.673914639060854","-87.63456095490767","(41.673914639061, -87.634560954908)"
"Vacant/Abandoned Building","18-02896992","2018-10-11T00:00:00.000","Rear",,"Open","REAR","Vacant","false","true","2918","W","FIFTH","AVE","60612","1156918.23583207","1899589.01727112","27","11","27","41.88024484062873","-87.6992752006537","(41.880244840629, -87.699275200654)"
"Vacant/Abandoned Building","18-02898962","2018-10-11T00:00:00.000","Front",,"Open",,"Vacant","false","false","12","E","116TH","ST","60628","1178469.76772121","1827713.69941193","9","5","53","41.682547535344234","-87.62232323769629","(41.682547535344, -87.622323237696)"
"Vacant/Abandoned Building","18-02891453","2018-10-11T00:00:00.000",,,,,,,,"9316","S","WOODLAWN","AVE","60619","1185835.0176911","1843449.36479133","8","4","47","41.7255581596854","-87.59486831769806","(41.725558159685, -87.594868317698)"
"Vacant/Abandoned Building","18-02897761","2018-10-11T00:00:00.000","Front",,"Open",,"Vacant","false","false","1462","W","114TH","PL","60643","1168462.91417213","1828805.68642871","34","22","75","41.68576491863415","-87.65892305982318","(41.685764918634, -87.658923059823)"
"Vacant/Abandoned Building","18-02892012","2018-10-11T00:00:00.000","Rear",,"Open",,"Vacant","false","false","6839","S","ABERDEEN","ST","60621","1170162.19706724","1859454.31486982","16","7","68","41.76983251277206","-87.65181402271465","(41.769832512772, -87.651814022715)"
"Vacant/Abandoned Building","18-02898772","2018-10-11T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","136","N","MASON","AVE","60644","1136750.10539171","1900390.54866862","29","15","25","41.882829349201906","-87.77331210944472","(41.882829349202, -87.773312109445)"
"Vacant/Abandoned Building","18-02895089","2018-10-11T00:00:00.000","Front",,"Open",,"Vacant","false","true","8041","S","BURNHAM","AVE","60617","1196234.02170728","1852189.71702105","7","4","46","41.74929128520757","-87.55648801197916","(41.749291285208, -87.556488011979)"
"Vacant/Abandoned Building","18-02896971","2018-10-11T00:00:00.000","Front",,"Open",,"Vacant","false","true","2918","W","FIFTH","AVE","60612","1156918.23583207","1899589.01727112","27","11","27","41.88024484062873","-87.6992752006537","(41.880244840629, -87.699275200654)"
"Vacant/Abandoned Building","18-02898667","2018-10-11T00:00:00.000",,,,,,,,"7618","S","HOYNE","AVE","60620","1163685.33986985","1854121.56452533","18","6","71","41.755337076055305","-87.67570487669765","(41.755337076055, -87.675704876698)"
"Vacant/Abandoned Building","18-02891632","2018-10-11T00:00:00.000",,,,,,,,"532","N","LEAMINGTON","AVE","60644","1141938.07131671","1903025.00912926","37","15","25","41.88996415006366","-87.7541961455364","(41.889964150064, -87.754196145536)"
"Vacant/Abandoned Building","18-02894000","2018-10-11T00:00:00.000","Rear",,"Open",,"Vacant","true","true","6316","S","FRANCISCO","AVE","60629","1158132.81639938","1862624.71912222","17","8","66","41.77878567536514","-87.69582261029477","(41.778785675365, -87.695822610295)"
"Vacant/Abandoned Building","18-02891455","2018-10-11T00:00:00.000",,,,,,,,"114","N","WALLER","AVE","60644","1138142.43678425","1900270.1628995","29","15","25","41.882473948583105","-87.76820224575518","(41.882473948583, -87.768202245755)"
"Vacant/Abandoned Building","18-02885823","2018-10-10T00:00:00.000","Front",,"Open","WINDOWS AND DOORS","Vacant","false","true","2628","S","DRAKE","AVE","60623","1153125.30076933","1886310.14809337","22","10","30","41.84388216748123","-87.71355450091346","(41.843882167481, -87.713554500913)"
"Vacant/Abandoned Building","18-02884628","2018-10-10T00:00:00.000","Front",,"Open","FRONT DOOR KICKED IN","Vacant","false","true","7712","S","PHILLIPS","AVE","60649","1193868.77051152","1854305.38558084","7","4","43","41.75515512276967","-87.56508582839024","(41.75515512277, -87.56508582839)"
"Vacant/Abandoned Building","18-02883335","2018-10-10T00:00:00.000",,,,,,,,"6800","S","DAMEN","AVE","60636","1164199.43123429","1859563.23716707","16","7","67","41.770258987698156","-87.67366792415302","(41.770258987698, -87.673667924153)"
"Vacant/Abandoned Building","18-02885205","2018-10-10T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","3137","W","LEXINGTON","ST","60612","1155567.00758403","1896532.22566577","24","11","27","41.87188397927481","-87.70431903840536","(41.871883979275, -87.704319038405)"
"Vacant/Abandoned Building","18-02884483","2018-10-10T00:00:00.000","Front",,"Open",,"Vacant","false","false","3735","S","WALLACE","ST","60609","1172910.96521625","1880134.96697857","11","9","60","41.82652217391511","-87.64112781593866","(41.826522173915, -87.641127815939)"
"Vacant/Abandoned Building","18-02885113","2018-10-10T00:00:00.000","Front",,"Open",,"Vacant","false","false","5210","S","LUNA","AVE","60638","1140245.11041876","1869489.32932779","14","8","56","41.79796853945327","-87.76123394182258","(41.797968539453, -87.761233941823)"
"Vacant/Abandoned Building","18-02885529","2018-10-10T00:00:00.000","Front",,"Open",,"Vacant","false","false","5640","S","WINCHESTER","AVE","60636","1164319.99178834","1867233.68381535","15","7","67","41.79130515893417","-87.67301008453835","(41.791305158934, -87.673010084538)"
"Vacant/Abandoned Building","18-02886218","2018-10-10T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","true","1116","S","FRANCISCO","AVE","60612","1157193.02420904","1895132.88608422","28","11","29","41.86801119657415","-87.69838724534392","(41.868011196574, -87.698387245344)"
"Vacant/Abandoned Building","18-02888172","2018-10-10T00:00:00.000",,,,,,,,"6224","S","CALIFORNIA","AVE","60629","1158780.25171782","1863253.2203013","16","8","66","41.780497176377274","-87.69343189895606","(41.780497176377, -87.693431898956)"
"Vacant/Abandoned Building","18-02885395","2018-10-10T00:00:00.000","Front",,"Boarded",,"Vacant","true","false","8127","S","PRINCETON","AVE","60620","1175697.92591826","1851090.65510598","21","6","44","41.74675948093117","-87.63177253808823","(41.746759480931, -87.631772538088)"
"Vacant/Abandoned Building","18-02889251","2018-10-10T00:00:00.000","Front",,"Open","BASEMENT","Vacant","false","false","3442","S","HOYNE","AVE","60608","1162917.57262346","1881750.93810451","12","9","59","41.831171674846345","-87.67774639742485","(41.831171674846, -87.677746397425)"
"Vacant/Abandoned Building","18-02886711","2018-10-10T00:00:00.000","Front",,"Open","REAR","Vacant","false","true","9828","S","AVENUE L",,"60617","1201799.359799","1840538.23449175","10","4","52","41.71717910467567","-87.5364902033005","(41.717179104676, -87.5364902033)"
"Vacant/Abandoned Building","18-02888509","2018-10-10T00:00:00.000","Rear",,"Open",,"Vacant","false","true","1647","S","CENTRAL PARK","AVE","60623","1152644.29169011","1891488.79001582","24","10","29","41.85810249302271","-87.71518291786032","(41.858102493023, -87.71518291786)"
"Vacant/Abandoned Building","18-02883354","2018-10-10T00:00:00.000","Rear",,"Boarded",,"Vacant","false","true","5652","S","GREEN","ST","60621","1171603.40127902","1867366.50403162","20","7","68","41.79151301726822","-87.64629947868416","(41.791513017268, -87.646299478684)"
"Vacant/Abandoned Building","18-02871002","2018-10-09T00:00:00.000",,,,,,,,"230","W","110TH","ST","60628","1176699.29217452","1831996.35067672","34","5","49","41.69433968465128","-87.62867597764134","(41.694339684651, -87.628675977641)"
"Vacant/Abandoned Building","18-02875471","2018-10-09T00:00:00.000","Front",,"Open","FRONT/REAR","Vacant","false","false","5632","S","HERMITAGE","AVE","60636","1165638.86992858","1867343.46001065","15","7","67","41.79157849879467","-87.66817090885843","(41.791578498795, -87.668170908858)"
"Vacant/Abandoned Building","18-02876491","2018-10-09T00:00:00.000","Front",,"Open","FRONT AND BACK","Vacant","false","false","8106","S","HARPER","AVE","60619","1187884.08873215","1851542.46239048","8","4","45","41.74771795862477","-87.58710553560513","(41.747717958625, -87.587105535605)"
"Vacant/Abandoned Building","18-02874738","2018-10-09T00:00:00.000","Front",,"Open","FRONT AND REAR","Vacant","false","true","6949","S","THROOP","ST","60636","1168858.76680825","1858687.63358493","6","7","67","41.76775688450749","-87.6566139431942","(41.767756884507, -87.656613943194)"
"Vacant/Abandoned Building","18-02873969","2018-10-09T00:00:00.000","Front",,"Open","BUILDING OPEN ALL OVER","Vacant","false","true","133","W","112TH","ST","60628","1177313.88261254","1830686.48542861","34","5","49","41.690731403241145","-87.6264651610507","(41.690731403241, -87.626465161051)"
"Vacant/Abandoned Building","18-02872735","2018-10-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","6359","S","HERMITAGE","AVE","60636","1165762.07763097","1862516.56887613","15","7","67","41.77833028493418","-87.66785611646597","(41.778330284934, -87.667856116466)"
"Vacant/Abandoned Building","18-02873632","2018-10-09T00:00:00.000","Front",,"Open",,"Vacant","false","true","9518","S","INDIANA","AVE","60628","1179263.35008843","1841907.03846996","9","5","49","41.72147800193052","-87.61898731061109","(41.721478001931, -87.618987310611)"
"Vacant/Abandoned Building","18-02872002","2018-10-09T00:00:00.000","Front",,"Open","LOCK ON IT, BACK DOOR","Vacant","false","false","236","W","110TH","ST","60628","1176659.39217452","1831995.35067672","34","5","49","41.69433783615059","-87.62882209168642","(41.694337836151, -87.628822091686)"
"Vacant/Abandoned Building","18-02872012","2018-10-09T00:00:00.000","Rear",,"Open","BACK DOOR","Vacant","false","true","1230","N","HARDING","AVE","60651","1149826.28941441","1907909.59157205","37","25","23","41.90321819791406","-87.7250996432264","(41.903218197914, -87.725099643226)"
"Vacant/Abandoned Building","18-02878770","2018-10-09T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","12138","S","EMERALD","AVE","60628","1173508.33018225","1824373.82918739","34","5","53","41.673493317407505","-87.64058333528283","(41.673493317408, -87.640583335283)"
"Vacant/Abandoned Building","18-02878313","2018-10-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","7718","S","DR MARTIN LUTHER KING JR","DR","60619","1180242.64066925","1853924.78767955","6","6","69","41.75443376904434","-87.61503298214534","(41.754433769044, -87.615032982145)"
"Vacant/Abandoned Building","18-02871261","2018-10-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","5207","S","KOSTNER","AVE","60632","1147911.18591373","1869727.61732214","23","8","57","41.798478991265114","-87.7331145838315","(41.798478991265, -87.733114583831)"
"Vacant/Abandoned Building","18-02877525","2018-10-09T00:00:00.000","Garage",,"Open","SIDE DOOR TO THE GARAGE IS UNSECURED.","Vacant","false","false","8221","S","HOMAN","AVE","60652","1155150.96281997","1849775.82009443","18","8","70","41.74358640218511","-87.70709733912938","(41.743586402185, -87.707097339129)"
"Vacant/Abandoned Building","18-02874390","2018-10-09T00:00:00.000","Front",,"Open","FRONT WINDOW","Vacant","false","true","7607","S","ABERDEEN","ST","60620","1170301.65141944","1854365.41129405","17","6","71","41.75586488027998","-87.65145071356073","(41.75586488028, -87.651450713561)"
"Vacant/Abandoned Building","18-02878103","2018-10-09T00:00:00.000","Front",,"Open","FRONT","Vacant","false","false","6934","S","TALMAN","AVE","60629","1159905.03503277","1858565.75432188","17","8","66","41.767611056560334","-87.68943688667834","(41.76761105656, -87.689436886678)"
"Vacant/Abandoned Building","18-02871942","2018-10-09T00:00:00.000","Front",,"Open","FRONT","Vacant","true","false","230","W","110TH","ST","60628","1176699.29217452","1831996.35067672","34","5","49","41.69433968465128","-87.62867597764134","(41.694339684651, -87.628675977641)"
"Vacant/Abandoned Building","18-02875677","2018-10-09T00:00:00.000","Rear",,"Open",,"Vacant","false","false","5938","S","ROCKWELL","ST","60629","1160056.61869561","1865190.24499091","16","8","66","41.785786480369225","-87.6886992442993","(41.785786480369, -87.688699244299)"
"Vacant/Abandoned Building","18-02878758","2018-10-09T00:00:00.000","Rear",,"Open","FRONT AND REAR DOOR GLASS IS BROKEN","Vacant","false","true","1309","E","75TH","ST","60619","1186274.99271973","1855532.2278059","5","4","43","41.7587044050321","-87.5928758531292","(41.758704405032, -87.592875853129)"
"Vacant/Abandoned Building","18-02873316","2018-10-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","12325","S","EMERALD","AVE","60628","1173554.67420469","1823134.52670822","34","5","53","41.67009144489525","-87.64045018424883","(41.670091444895, -87.640450184249)"
"Vacant/Abandoned Building","18-02872718","2018-10-09T00:00:00.000","Front",,"Open",,"Vacant","false","false","5227","S","LOREL","AVE","60638","1141580.04968448","1869457.62760302","14","8","56","41.79785706002418","-87.75633917923969","(41.797857060024, -87.75633917924)"
"Vacant/Abandoned Building","18-02869029","2018-10-09T00:00:00.000","Front",,"Boarded",,"Vacant","false","true","6429","S","ABERDEEN","ST","60621","1170087.05279061","1862172.69761347","16","7","68","41.77729372166995","-87.65201052840015","(41.77729372167, -87.6520105284)"
"Vacant/Abandoned Building","18-02870258","2018-10-09T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","9660","S","OGLESBY","AVE","60617","1193744.14948173","1841353.12021261","7","4","51","41.71961602643653","-87.56596575141974","(41.719616026437, -87.56596575142)"
"Vacant/Abandoned Building","18-02874670","2018-10-09T00:00:00.000","Front",,"Boarded",,"Vacant","true","true","61","W","110TH","PL","60628","1177811.73002316","1831691.5095294","34","5","49","41.693478110478935","-87.62461224428253","(41.693478110479, -87.624612244283)"
"Vacant/Abandoned Building","18-02872324","2018-10-09T00:00:00.000",,,,,,,,"8205","S","PEORIA","ST","60620","1171736.00450231","1850435.83010105","21","6","71","41.74505028018696","-87.6463091377028","(41.745050280187, -87.646309137703)"
"Vacant/Abandoned Building","18-02872328","2018-10-09T00:00:00.000",,,,,,,,"7640","S","SEELEY","AVE","60620","1164020.17469646","1853981.68259858","18","6","71","41.754946189806056","-87.67448171485745","(41.754946189806, -87.674481714857)"
"Vacant/Abandoned Building","18-02878197","2018-10-09T00:00:00.000","Rear",,"Open",,"Vacant","false","true","511","W","ENGLEWOOD","AVE","60621","1173915.21717937","1863478.80491814","20","7","68","41.7807937402748","-87.63793783359067","(41.780793740275, -87.637937833591)"
"Vacant/Abandoned Building","18-02878432","2018-10-09T00:00:00.000","Front",,"Open","BACK DOOR","Vacant","false","true","6409","S","PEORIA","DR","60621","1171791.74818406","1862331.84939776","20","7","68","41.77769322077132","-87.64575647674997","(41.777693220771, -87.64575647675)"
"Vacant/Abandoned Building","18-02878678","2018-10-09T00:00:00.000","Front",,"Open","BASEMENT DOOR","Vacant","true","true","4808","S","PRAIRIE","AVE","60615","1178853.18629544","1873203.8133338","3","2","38","41.80736906729781","-87.61953838254522","(41.807369067298, -87.619538382545)"
"Vacant/Abandoned Building","18-02866876","2018-10-08T00:00:00.000","Front",,"Open","FRONT DOOR OPEN","Vacant","false","false","7953","S","DANTE","AVE","60619","1187233.8585089","1852540.80782984","8","4","45","41.750472965061945","-87.58945651747318","(41.750472965062, -87.589456517473)"
"Vacant/Abandoned Building","18-02865862","2018-10-08T00:00:00.000","Front",,"Open",".","Vacant","false","true","6430","S","PEORIA","DR","60621","1171770.24818406","1862408.44939776","20","7","68","41.7779038918291","-87.64583305082414","(41.777903891829, -87.645833050824)"
"Vacant/Abandoned Building","18-02862244","2018-10-08T00:00:00.000","Front",,"Boarded",,"Vacant","false","false","13647","S","INDIANA","AVE","60827","1179968.23911654","1814756.78186584","9","5","54","41.64695768973008","-87.6172320569645","(41.64695768973, -87.617232056964)"
"Vacant/Abandoned Building","18-02865595","2018-10-08T00:00:00.000","Front",,"Open","WINDOWS OPEN, FRONT","Vacant","false","false","1706","N","LOCKWOOD","AVE","60639","1140802.0179292","1910834.9506096","37","25","25","41.91141651160301","-87.75817600579236","(41.911416511603, -87.758176005792)"
"Vacant/Abandoned Building","18-02865854","2018-10-08T00:00:00.000","Front",,"Open",,"Vacant","false","false","8237","S","MARSHFIELD","AVE","60620","1166775.4032002","1850085.70767474","21","6","71","41.74419674031812","-87.66449553975207","(41.744196740318, -87.664495539752)"
"Vacant/Abandoned Building","18-02865411","2018-10-08T00:00:00.000","Front",,"Open",,"Vacant","false","true","432","W","95TH","PL","60628","1175007.77148392","1841576.70000487","21","22","73","41.72066735126192","-87.6345844510993","(41.720667351262, -87.634584451099)"
"Vacant/Abandoned Building","18-02868600","2018-10-08T00:00:00.000","Front",,"Open",,"Vacant","false","true","5211","S","MARSHFIELD","AVE","60609","1166225.24409236","1870153.96341666","16","9","61","41.79927838746677","-87.66594077662124","(41.799278387467, -87.665940776621)"
"Vacant/Abandoned Building","18-02865039","2018-10-08T00:00:00.000","Front",,"Open","REAR DOOR","Vacant","false","false","10614","S","LAFAYETTE","AVE","60628","1177806.91819892","1834519.29297675","34","5","49","41.701238061376685","-87.62454466205199","(41.701238061377, -87.624544662052)"
"Vacant/Abandoned Building","18-02862266","2018-10-08T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","606","W","47TH","PL","60609","1173052.81512605","1873401.35023361","11","9","61","41.8080413522996","-87.64080650011357","(41.8080413523, -87.640806500114)"
"Vacant/Abandoned Building","18-02865024","2018-10-08T00:00:00.000","Front",,"Open","FRONT/REAR DOORS, WINDOWS","Vacant","false","false","10616","S","LAFAYETTE","AVE","60628","1177803.31819892","1834645.29297675","34","5","49","41.70158390445471","-87.62455404696216","(41.701583904455, -87.624554046962)"
"Vacant/Abandoned Building","18-02864892","2018-10-08T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","3446","S","PRAIRIE","AVE","60616","1178497.77649504","1882174.19168234","3","2","35","41.831992614550884","-87.62056899062371","(41.831992614551, -87.620568990624)"
"Vacant/Abandoned Building","18-02860340","2018-10-07T00:00:00.000","Front",,"Open","FRONT AN BACK","Vacant","false","false","8752","S","MARQUETTE","AVE","60617","1195774.11787749","1847464.7477854","7","4","46","41.736336973592934","-87.55832917796698","(41.736336973593, -87.558329177967)"
"Vacant/Abandoned Building","18-02861572","2018-10-07T00:00:00.000","Rear",,"Open",,"Vacant","false","false","9035","S","EXCHANGE","AVE","60617","1197337.15779618","1845593.84797981","10","4","46","41.73116430691733","-87.55266503008912","(41.731164306917, -87.552665030089)"
"Vacant/Abandoned Building","18-02856249","2018-10-06T00:00:00.000","Front",,"Open",,"Vacant","false","false","2618","N","MARMORA","AVE","60639","1136613.21209494","1916794.94887272","30","25","19","41.927847483479965","-87.77342160898463","(41.92784748348, -87.773421608985)"
"Vacant/Abandoned Building","18-02856320","2018-10-06T00:00:00.000","Rear",,"Boarded",,"Vacant","false","false","1042","N","MONTICELLO","AVE","60651","1151854.53050216","1906704.19288601","27","11","23","41.89987076362596","-87.71768121998917","(41.899870763626, -87.717681219989)"
"Vacant/Abandoned Building","18-02848660","2018-10-05T00:00:00.000",,,,,,,,"10644","S","HOXIE","AVE","60617","1195212.4693833","1834936.66398906","10","4","51","41.701972608409825","-87.56079868189401","(41.70197260841, -87.560798681894)"
"Vacant/Abandoned Building","18-02846961","2018-10-05T00:00:00.000",,,,,,,,"3346","W","16TH","ST","60623","1154226.22691166","1891841.12999284","24","10","29","41.8590379538954","-87.70936680060645","(41.859037953895, -87.709366800606)"
"Vacant/Abandoned Building","18-02847646","2018-10-05T00:00:00.000",,,,,,,,"6345","S","ARTESIAN","AVE","60629","1161129.76527829","1862511.71449598","16","8","66","41.77841408050065","-87.68483862196753","(41.778414080501, -87.684838621968)"
"Vacant/Abandoned Building","18-02852841","2018-10-05T00:00:00.000","Front",,"Open","REAR BASEMENT DOOR SOME WINDOWS","Vacant","false","true","2336","W","19TH","ST","60608","1161095.75782686","1890685.46831376","25","12","31","41.85572693904225","-87.68418301055918","(41.855726939042, -87.684183010559)"
"Vacant/Abandoned Building","18-02852750","2018-10-05T00:00:00.000","Front",,"Open",,"Vacant","false","false","1824","S","DESPLAINES","ST","60616","1172362.67622155","1891353.27071348","11","12","31","41.857318252336334","-87.64280846613242","(41.857318252336, -87.642808466132)"
