Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HP326043,01/01/2005 12:00:00 AM,036XX W 83RD PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0834,18,06,,,2005,,,
HS215114,01/01/2005 12:00:00 AM,006XX W GRAND AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1323,27,02,,,2005,,,
HS415223,01/01/2005 12:00:00 AM,037XX W 76TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,0833,18,20,,,2005,,,
HS658281,01/01/2005 12:00:00 AM,124XX S STATE ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0532,9,02,,,2005,,,
JA550022,01/01/2005 12:00:00 AM,003XX W 23RD ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0914,25,02,,,2005,,,
HM407268,01/01/2005 12:00:00 AM,040XX W DIVISION ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2534,27,06,,,2005,,,
HN380418,01/01/2005 12:00:00 AM,085XX W ARGYLE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1614,41,05,,,2005,,,
HN463698,01/01/2005 12:00:00 AM,077XX S ESSEX AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,0421,7,02,,,2005,,,
HN541538,01/01/2005 12:00:00 AM,107XX S BEVERLY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2234,34,06,,,2005,,,
HP359324,01/01/2005 12:00:00 AM,0000X W CHESTNUT ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,true,false,1832,42,11,,,2005,,,
HP402411,01/01/2005 12:00:00 AM,087XX S HALSTED ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2223,21,06,,,2005,,,
HP560005,01/01/2005 12:00:00 AM,005XX W ADAMS ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0111,2,06,,,2005,,,
HP717507,01/01/2005 12:00:00 AM,012XX S FAIRFIELD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1023,28,06,,,2005,,,
HR291426,01/01/2005 12:00:00 AM,015XX N LUNA AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2532,37,17,,,2005,,,
HR374889,01/01/2005 12:00:00 AM,029XX W IRVING PARK RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1724,33,06,,,2005,,,
HR656637,01/01/2005 12:00:00 AM,096XX S FOREST AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0511,6,06,,,2005,,,
HS646358,01/01/2005 12:00:00 AM,020XX N LAMON AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,false,2522,31,17,,,2005,,,
HZ217234,01/01/2005 12:00:00 AM,036XX S MAPLEWOOD AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0911,12,02,,,2005,,,
HY311552,01/01/2005 12:00:00 AM,054XX N EAST RIVER RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,true,1614,41,11,,,2005,,,
HY380537,01/01/2005 12:00:00 AM,051XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0225,3,11,,,2005,,,
HY554697,01/01/2005 12:00:00 AM,072XX S PEORIA ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0733,17,17,,,2005,,,
HZ117110,01/01/2005 12:00:00 AM,008XX N LAWLER AVE,1565,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESIDENCE,false,false,1531,37,17,,,2005,,,
JC186955,01/01/2005 12:00:00 AM,079XX S JEFFERY BLVD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,ABANDONED BUILDING,false,false,0414,8,02,,,2005,,,
HX206105,01/01/2005 12:00:00 AM,021XX N MANGO AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2515,36,17,,,2005,,,
JD440528,01/01/2005 12:00:00 AM,079XX S GREENWOOD AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0624,8,17,,,2005,,,
HM990053,01/01/2005 12:00:00 AM,045XX W DIVISION ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,false,false,2533,37,06,,,2005,,,
HN104861,01/01/2005 12:00:00 AM,030XX N ALBANY AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,false,1411,35,02,,,2005,,,
HM736832,01/01/2005 12:00:00 AM,015XX S HAMLIN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,1014,24,02,,,2005,,,
HM746973,01/01/2005 12:00:00 AM,059XX S INDIANA AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0233,20,06,,,2005,,,
HN156254,01/01/2005 12:00:00 AM,027XX W JACKSON BLVD,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,true,false,1125,2,02,,,2005,,,
HN308061,01/01/2005 12:00:00 AM,005XX S LARAMIE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1522,29,02,,,2005,,,
HN427149,01/01/2005 12:00:00 AM,027XX S KEELER AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1031,22,20,,,2005,,,
HN453216,01/01/2005 12:00:00 AM,006XX W 129TH PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0523,9,02,,,2005,,,
HN459394,01/01/2005 12:00:00 AM,090XX S YALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0634,21,20,,,2005,,,
HN653098,01/01/2005 12:00:00 AM,061XX N RAVENSWOOD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,2413,40,02,,,2005,,,
HN623719,01/01/2005 12:00:00 AM,064XX S DAMEN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0726,15,20,,,2005,,,
HN656010,01/01/2005 12:00:00 AM,052XX S TROY ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,true,0911,14,02,,,2005,,,
HP172049,01/01/2005 12:00:00 AM,055XX W JACKSON BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1522,29,06,,,2005,,,
HP209853,01/01/2005 12:00:00 AM,044XX S WOOD ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,true,true,0914,12,17,,,2005,,,
HP211729,01/01/2005 12:00:00 AM,017XX W MORSE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2431,49,06,,,2005,,,
HP275656,01/01/2005 12:00:00 AM,027XX W CRYSTAL ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1423,26,06,,,2005,,,
HP299718,01/01/2005 12:00:00 AM,051XX S KIMBARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2124,4,06,,,2005,,,
HM136814,01/01/2005 12:00:00 AM,022XX N KILPATRICK AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,2522,31,08B,1144694,1914394,2005,41.921110403,-87.743788075,"(41.921110403, -87.743788075)"
HP349806,01/01/2005 12:00:00 AM,067XX S CAMPBELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0832,15,06,,,2005,,,
HP692971,01/01/2005 12:00:00 AM,080XX S WASHTENAW AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0835,18,06,,,2005,,,
HR158495,01/01/2005 12:00:00 AM,013XX S THROOP ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1231,2,06,,,2005,,,
HR453160,01/01/2005 12:00:00 AM,064XX S GREENWOOD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0314,20,06,,,2005,,,
HR629974,01/01/2005 12:00:00 AM,031XX W DOUGLAS BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1022,24,17,,,2005,,,
HR648705,01/01/2005 12:00:00 AM,074XX S LANGLEY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0323,6,06,,,2005,,,
HR119126,01/01/2005 12:00:00 AM,021XX N CALIFORNIA AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,false,false,1414,1,11,,,2005,,,
HS638200,01/01/2005 12:00:00 AM,013XX S LAWNDALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1011,24,20,,,2005,,,
HT149638,01/01/2005 12:00:00 AM,065XX S KEDZIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0831,15,06,,,2005,,,
HT119714,01/01/2005 12:00:00 AM,028XX W 25TH PL,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1033,12,20,,,2005,,,
HT214754,01/01/2005 12:00:00 AM,072XX S EMERALD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0732,17,02,,,2005,,,
HT325119,01/01/2005 12:00:00 AM,116XX S MAY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0524,34,06,,,2005,,,
HW479186,01/01/2005 12:00:00 AM,022XX W 21ST PL,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1234,25,20,,,2005,,,
HW255960,01/01/2005 12:00:00 AM,080XX S MUSKEGON AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0422,7,02,,,2005,,,
HT613658,01/01/2005 12:00:00 AM,040XX W OAKDALE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,2523,31,02,,,2005,,,
HV265479,01/01/2005 12:00:00 AM,0000X E 43RD ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0215,3,20,,,2005,,,
HV504313,01/01/2005 12:00:00 AM,033XX N SOUTHPORT AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1924,44,02,,,2005,,,
HV611407,01/01/2005 12:00:00 AM,023XX N MELVINA AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,2512,29,02,,,2005,,,
HW131209,01/01/2005 12:00:00 AM,012XX S HOMAN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1021,24,02,,,2005,,,
HW163548,01/01/2005 12:00:00 AM,044XX S STATE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0215,3,06,,,2005,,,
HW234670,01/01/2005 12:00:00 AM,007XX N TRUMBULL AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1121,27,02,,,2005,,,
HX368000,01/01/2005 12:00:00 AM,083XX S HAMLIN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0834,18,02,,,2005,,,
HX506766,01/01/2005 12:00:00 AM,044XX S CHRISTIANA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0821,14,20,,,2005,,,
HX512730,01/01/2005 12:00:00 AM,031XX W DOUGLAS BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1022,24,17,,,2005,,,
HX512733,01/01/2005 12:00:00 AM,031XX W DOUGLAS BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1022,24,17,,,2005,,,
HY172519,01/01/2005 12:00:00 AM,012XX S TROY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1022,24,11,,,2005,,,
JE213175,01/01/2005 12:00:00 AM,075XX S KINGSTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0421,7,11,,,2005,,,
JE349417,01/01/2005 12:00:00 AM,056XX W IRVING PARK RD,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,true,1633,38,17,,,2005,,,
JE349572,01/01/2005 12:00:00 AM,042XX N MELVINA AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,false,1624,38,02,,,2005,,,
JB138757,01/01/2005 12:01:00 AM,117XX S WALLACE ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0524,34,17,,,2005,,,
JC192102,01/01/2005 12:01:00 AM,044XX S PRINCETON AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0925,3,02,1175034,1875314,2005,41.813245806,-87.633482926,"(41.813245806, -87.633482926)"
JB434837,01/01/2005 12:01:00 AM,050XX N LAWNDALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,1712,39,17,,,2005,,,
HL100152,01/01/2005 12:01:00 AM,060XX W IRVING PARK RD,0460,BATTERY,SIMPLE,STREET,true,false,1624,38,08B,1135176,1925960,2005,41.953023006,-87.778484919,"(41.953023006, -87.778484919)"
HL100059,01/01/2005 12:01:00 AM,020XX S ROCKWELL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1023,28,14,1159347,1890204,2005,41.85444184,-87.690615038,"(41.85444184, -87.690615038)"
HL101186,01/01/2005 12:01:00 AM,063XX S LAFLIN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0725,16,05,1167424,1862678,2005,41.778737818,-87.661758795,"(41.778737818, -87.661758795)"
HL101336,01/01/2005 12:01:00 AM,005XX S JEFFERSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0131,2,14,1172407,1897916,2005,41.87532588,-87.642451908,"(41.87532588, -87.642451908)"
HL101197,01/01/2005 12:01:00 AM,071XX W 63RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0812,23,07,1129675,1861896,2005,41.777317498,-87.800169965,"(41.777317498, -87.800169965)"
HL102161,01/01/2005 12:01:00 AM,064XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0724,16,14,1170419,1862142,2005,41.77720226,-87.650794507,"(41.77720226, -87.650794507)"
HL101082,01/01/2005 12:01:00 AM,035XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0922,11,05,1166250,1881169,2005,41.829504339,-87.665536076,"(41.829504339, -87.665536076)"
HL100879,01/01/2005 12:01:00 AM,112XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,false,false,0531,9,14,1178807,1830257,2005,41.689519081,-87.621011792,"(41.689519081, -87.621011792)"
HL100950,01/01/2005 12:01:00 AM,047XX N SAWYER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1713,33,07,1153858,1931310,2005,41.967351315,-87.70966496,"(41.967351315, -87.70966496)"
HL102470,01/01/2005 12:01:00 AM,011XX E 81ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0411,8,14,1185287,1851187,2005,41.746803946,-87.596633092,"(41.746803946, -87.596633092)"
HL105015,01/01/2005 12:01:00 AM,037XX N LAMON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1634,45,06,1143015,1924236,2005,41.948149315,-87.749711012,"(41.948149315, -87.749711012)"
HL103043,01/01/2005 12:01:00 AM,008XX W LAKE ST,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,false,false,1212,27,06,1170832,1901667,2005,41.885653525,-87.64812469,"(41.885653525, -87.64812469)"
HL100078,01/01/2005 12:01:00 AM,021XX N MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1431,1,14,1158963,1914237,2005,41.920398431,-87.691364554,"(41.920398431, -87.691364554)"
HL100039,01/01/2005 12:01:00 AM,006XX W 65TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0723,20,14,1172916,1861779,2005,41.776151397,-87.641651267,"(41.776151397, -87.641651267)"
HL100703,01/01/2005 12:01:00 AM,070XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0734,17,14,1168878,1858011,2005,41.7658997,-87.65656296,"(41.7658997, -87.65656296)"
HL102729,01/01/2005 12:01:00 AM,007XX E 82ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,6,08B,1182500,1850786,2005,41.745768584,-87.606857665,"(41.745768584, -87.606857665)"
HL106053,01/01/2005 12:01:00 AM,047XX N RAVENSWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1922,47,06,1163516,1931568,2005,41.967860872,-87.674146279,"(41.967860872, -87.674146279)"
HK838802,01/01/2005 12:01:00 AM,056XX S LOOMIS BLVD,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,true,false,0713,16,24,1167960,1867287,2005,41.79137397,-87.65966139,"(41.79137397, -87.65966139)"
HL101070,01/01/2005 12:01:00 AM,016XX E 67TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0332,5,06,1188453,1860888,2005,41.773349383,-87.584722889,"(41.773349383, -87.584722889)"
HL104453,01/01/2005 12:01:00 AM,021XX S HAMLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1014,24,06,1151379,1889311,2005,41.852151279,-87.719884469,"(41.852151279, -87.719884469)"
HL100042,01/01/2005 12:01:00 AM,005XX N MICHIGAN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,HOTEL/MOTEL,false,false,1834,42,04B,1177337,1904039,2005,41.892017399,-87.624165306,"(41.892017399, -87.624165306)"
HL100031,01/01/2005 12:01:00 AM,072XX S CONSTANCE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE,true,false,0324,8,15,1189631,1857160,2005,41.763091226,-87.580524298,"(41.763091226, -87.580524298)"
HL129796,01/01/2005 12:01:00 AM,009XX N MOHAWK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHA APARTMENT,false,false,1823,27,26,1172657,1906771,2005,41.899619021,-87.641271806,"(41.899619021, -87.641271806)"
HL131678,01/01/2005 12:01:00 AM,030XX S HARDING AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1031,22,17,1150526,1884060,2005,41.837758549,-87.723152173,"(41.837758549, -87.723152173)"
HL120260,01/01/2005 12:01:00 AM,073XX S EMERALD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0732,17,06,1172570,1856227,2005,41.760923674,-87.643083014,"(41.760923674, -87.643083014)"
HL070081,01/01/2005 12:01:00 AM,001XX E 107TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0513,9,06,1179035,1834048,2005,41.699916945,-87.62006216,"(41.699916945, -87.62006216)"
HL142904,01/01/2005 12:01:00 AM,029XX W ARTHINGTON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1135,28,06,1156963,1895898,2005,41.870115413,-87.699210961,"(41.870115413, -87.699210961)"
HL143764,01/01/2005 12:01:00 AM,0000X W ELM ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,1824,42,10,1175930,1908090,2005,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
HL147184,01/01/2005 12:01:00 AM,014XX N AVERS AVE,0843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,OTHER,false,false,2535,30,06,1150449,1909225,2005,41.906815669,-87.722777891,"(41.906815669, -87.722777891)"
HL155331,01/01/2005 12:01:00 AM,085XX W CATHERINE AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1614,41,06,1118470,1934756,2005,41.97744068,-87.83971247,"(41.97744068, -87.83971247)"
HL160155,01/01/2005 12:01:00 AM,096XX S CRANDON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0431,7,26,1193495,1841560,2005,41.720189815,-87.56687155,"(41.720189815, -87.56687155)"
HL163811,01/01/2005 12:01:00 AM,038XX W MONTROSE AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1723,39,06,1150145,1928969,2005,41.961000802,-87.723378613,"(41.961000802, -87.723378613)"
HL173482,01/01/2005 12:01:00 AM,007XX S KENNETH AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1131,24,06,1146814,1896113,2005,41.87090509,-87.736465901,"(41.87090509, -87.736465901)"
HL175618,01/01/2005 12:01:00 AM,077XX S KINGSTON AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0421,7,06,1194533,1854177,2005,41.754786521,-87.562655871,"(41.754786521, -87.562655871)"
HL180936,01/01/2005 12:01:00 AM,049XX S WOLCOTT AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,0915,16,06,1164522,1871856,2005,41.8039851,-87.672138992,"(41.8039851, -87.672138992)"
HL181189,01/01/2005 12:01:00 AM,002XX E 131ST PL,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,true,0533,9,26,1180344,1818304,2005,41.656683249,-87.615749285,"(41.656683249, -87.615749285)"
HL184838,01/01/2005 12:01:00 AM,0000X E DIVISION ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1824,43,06,1176354,1908383,2005,41.903959785,-87.627644168,"(41.903959785, -87.627644168)"
HL186042,01/01/2005 12:01:00 AM,013XX W GRANVILLE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2433,48,06,1166312,1941304,2005,41.994517253,-87.663585742,"(41.994517253, -87.663585742)"
HL307534,01/01/2005 12:01:00 AM,017XX W 18TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1223,25,06,1164946,1891448,2005,41.85773865,-87.670029152,"(41.85773865, -87.670029152)"
HL321158,01/01/2005 12:01:00 AM,086XX S WALLACE ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,true,false,0622,21,20,1173810,1847690,2005,41.737469673,-87.63879092,"(41.737469673, -87.63879092)"
HL323664,01/01/2005 12:01:00 AM,013XX S FAIRFIELD AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,true,false,1023,28,17,1158246,1893617,2005,41.863830014,-87.694562971,"(41.863830014, -87.694562971)"
HL315620,01/01/2005 12:01:00 AM,013XX W 72ND ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,false,false,0734,17,26,1168506,1857016,2005,41.763177314,-87.657955103,"(41.763177314, -87.657955103)"
HL339615,01/01/2005 12:01:00 AM,007XX W BRIAR PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2332,44,26,1170742,1921145,2005,41.939104176,-87.647883558,"(41.939104176, -87.647883558)"
HL361725,01/01/2005 12:01:00 AM,107XX S CHAMPLAIN AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,0513,9,20,1182509,1833953,2005,41.699576597,-87.60734484,"(41.699576597, -87.60734484)"
HL198978,01/01/2005 12:01:00 AM,048XX S DREXEL BLVD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,2124,4,06,1183133,1873130,2005,41.807067906,-87.603843747,"(41.807067906, -87.603843747)"
HL202284,01/01/2005 12:01:00 AM,002XX W 109TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0513,34,20,1176555,1832657,2005,41.696155841,-87.629184494,"(41.696155841, -87.629184494)"
HL211731,01/01/2005 12:01:00 AM,025XX N MONITOR AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,2515,30,02,1136960,1916301,2005,41.926485812,-87.772159154,"(41.926485812, -87.772159154)"
HL214666,01/01/2005 12:01:00 AM,032XX W CRYSTAL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1422,26,26,1154513,1908136,2005,41.903747007,-87.707878231,"(41.903747007, -87.707878231)"
HL215820,01/01/2005 12:01:00 AM,002XX N KILBOURN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1113,28,02,1146355,1900818,2005,41.883824914,-87.738031259,"(41.883824914, -87.738031259)"
HL224432,01/01/2005 12:01:00 AM,023XX W LAWRENCE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,false,false,2031,47,06,1160079,1931827,2005,41.968643448,-87.686776655,"(41.968643448, -87.686776655)"
HL182469,01/01/2005 12:01:00 AM,052XX N SHERIDAN RD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,2023,48,06,1168697,1934885,2005,41.976851852,-87.654999693,"(41.976851852, -87.654999693)"
HL245485,01/01/2005 12:01:00 AM,021XX W SUMMERDALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2012,40,26,1161012,1935502,2005,41.978708438,-87.683243506,"(41.978708438, -87.683243506)"
