Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
HP403773,01/01/2007 12:00:00 AM,004XX N RIDGEWAY AVE,0560,ASSAULT,SIMPLE,OTHER,false,true,1122,27,08A,1151309,1902752,2007,41.889036271,-87.719788781,"(41.889036271, -87.719788781)"
HP225317,01/01/2007 12:00:00 AM,048XX S JUSTINE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,0931,20,02,1166824,1872537,2007,41.805804937,-87.663676902,"(41.805804937, -87.663676902)"
HP294623,01/01/2007 12:00:00 AM,082XX S KOMENSKY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0834,13,06,1150973,1849767,2007,41.743644614,-87.722406117,"(41.743644614, -87.722406117)"
HP343530,01/01/2007 12:00:00 AM,067XX S CAMPBELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0832,15,06,1160869,1859951,2007,41.771392512,-87.685865286,"(41.771392512, -87.685865286)"
HP524735,01/01/2007 12:00:00 AM,001XX N MENARD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1512,29,06,1137690,1900475,2007,41.883044212,-87.769858689,"(41.883044212, -87.769858689)"
HP528761,01/01/2007 12:00:00 AM,053XX S DAMEN AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0915,16,20,1163935,1869058,2007,41.796319417,-87.674370497,"(41.796319417, -87.674370497)"
HP485674,01/01/2007 12:00:00 AM,061XX S COTTAGE GROVE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0313,20,06,1182621,1864438,2007,41.78322823,-87.605991312,"(41.78322823, -87.605991312)"
HP550976,01/01/2007 12:00:00 AM,039XX N LAMON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1634,45,20,1142966,1925950,2007,41.952853599,-87.749848235,"(41.952853599, -87.749848235)"
HR119121,01/01/2007 12:00:00 AM,051XX S WHIPPLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0911,14,06,1156916,1870319,2007,41.799924538,-87.700075821,"(41.799924538, -87.700075821)"
HR119141,01/01/2007 12:00:00 AM,002XX S DEARBORN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0112,42,06,1175968,1899257,2007,41.878926264,-87.629337063,"(41.878926264, -87.629337063)"
HR131870,01/01/2007 12:00:00 AM,072XX S MAY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0733,17,06,1169902,1856863,2007,41.762727271,-87.652842939,"(41.762727271, -87.652842939)"
HR135385,01/01/2007 12:00:00 AM,013XX S HOMAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1021,24,06,1153915,1893572,2007,41.863793857,-87.710463126,"(41.863793857, -87.710463126)"
HR163357,01/01/2007 12:00:00 AM,042XX W AUGUSTA BLVD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1111,37,06,1147998,1906332,2007,41.898924497,-87.731856014,"(41.898924497, -87.731856014)"
HR156824,01/01/2007 12:00:00 AM,096XX S WALLACE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2223,21,06,1174000,1840952,2007,41.718975473,-87.638294145,"(41.718975473, -87.638294145)"
HP741283,01/01/2007 12:00:00 AM,063XX S DR MARTIN LUTHER KING JR DR,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0312,20,06,1180013,1862930,2007,41.779150271,-87.615599158,"(41.779150271, -87.615599158)"
HP745789,01/01/2007 12:00:00 AM,025XX N TALMAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1431,35,06,1158270,1916782,2007,41.927396306,-87.693841038,"(41.927396306, -87.693841038)"
HP755774,01/01/2007 12:00:00 AM,010XX N DRAKE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,1121,27,06,1152516,1906797,2007,41.900112384,-87.715249162,"(41.900112384, -87.715249162)"
HP758300,01/01/2007 12:00:00 AM,034XX N SHEFFIELD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESTAURANT,false,false,1924,44,06,1168999,1922971,2007,41.944152863,-87.654236337,"(41.944152863, -87.654236337)"
HR255573,01/01/2007 12:00:00 AM,105XX S EGGLESTON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2233,34,06,1175151,1835019,2007,41.702668901,-87.63425485,"(41.702668901, -87.63425485)"
HR283402,01/01/2007 12:00:00 AM,044XX W CONGRESS PKWY,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,1131,24,06,1146869,1897321,2007,41.874218938,-87.736233123,"(41.874218938, -87.736233123)"
HR368017,01/01/2007 12:00:00 AM,052XX S HERMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0932,16,26,1165569,1869887,2007,41.798559764,-87.668354963,"(41.798559764, -87.668354963)"
HR382072,01/01/2007 12:00:00 AM,013XX W 72ND ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0734,17,06,1168528,1857017,2007,41.763179584,-87.65787444,"(41.763179584, -87.65787444)"
HR466627,01/01/2007 12:00:00 AM,014XX N HAMLIN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2535,26,06,1150780,1909212,2007,41.906773524,-87.721562324,"(41.906773524, -87.721562324)"
HR475573,01/01/2007 12:00:00 AM,020XX W WASHINGTON BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,false,true,1332,2,26,1162894,1900688,2007,41.883137298,-87.677302008,"(41.883137298, -87.677302008)"
HR483276,01/01/2007 12:00:00 AM,103XX S CORLISS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0512,9,06,1183409,1836355,2007,41.706147126,-87.603974974,"(41.706147126, -87.603974974)"
HR488530,01/01/2007 12:00:00 AM,105XX S MARYLAND AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,false,0512,9,02,1183776,1835184,2007,41.702925217,-87.602667438,"(41.702925217, -87.602667438)"
HR489883,01/01/2007 12:00:00 AM,081XX S WABASH AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,0631,6,06,1178124,1851070,2007,41.746648177,-87.622883471,"(41.746648177, -87.622883471)"
HR490024,01/01/2007 12:00:00 AM,011XX W GARFIELD BLVD,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0712,16,02,1169500,1868187,2007,41.79381042,-87.653988451,"(41.79381042, -87.653988451)"
HP758265,01/01/2007 12:00:00 AM,029XX N HARDING AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,false,2523,30,20,1149544,1919223,2007,41.934268728,-87.725842183,"(41.934268728, -87.725842183)"
HR507334,01/01/2007 12:00:00 AM,072XX S HARVARD AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0731,17,06,1175210,1856939,2007,41.762818948,-87.633386065,"(41.762818948, -87.633386065)"
HR530920,01/01/2007 12:00:00 AM,026XX N LARAMIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2521,31,06,1141270,1916997,2007,41.928317212,-87.756304448,"(41.928317212, -87.756304448)"
HR432264,01/01/2007 12:00:00 AM,072XX S VERNON AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0323,6,06,1180500,1857131,2007,41.763226059,-87.613991598,"(41.763226059, -87.613991598)"
HR578942,01/01/2007 12:00:00 AM,008XX W 84TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0613,21,06,1172268,1849154,2007,41.741521096,-87.64439743,"(41.741521096, -87.64439743)"
HT415739,01/01/2007 12:00:00 AM,028XX W 25TH ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,1033,12,02,,,2007,,,
HT459774,01/01/2007 12:00:00 AM,019XX E 79TH ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0414,8,02,,,2007,,,
HZ120935,01/01/2007 12:00:00 AM,053XX W DIVISION ST,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,2532,37,02,,,2007,,,
HY241868,01/01/2007 12:00:00 AM,035XX W MEDILL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1413,26,11,,,2007,,,
HS169001,01/01/2007 12:00:00 AM,047XX W FLOURNOY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1131,24,06,,,2007,,,
HS620178,01/01/2007 12:00:00 AM,016XX W WRIGHTWOOD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1931,32,02,,,2007,,,
HS646428,01/01/2007 12:00:00 AM,046XX W ADAMS ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1113,28,02,,,2007,,,
HT112449,01/01/2007 12:00:00 AM,016XX N LOTUS AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,2532,37,20,,,2007,,,
HT193812,01/01/2007 12:00:00 AM,120XX S LA SALLE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,HOSPITAL BUILDING/GROUNDS,false,false,0523,9,06,,,2007,,,
HT302875,01/01/2007 12:00:00 AM,058XX W MONTROSE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,1624,38,20,,,2007,,,
HT311693,01/01/2007 12:00:00 AM,024XX N NORDICA AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,2512,36,17,,,2007,,,
HX129284,01/01/2007 12:00:00 AM,001XX W 112TH PL,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,0522,34,20,,,2007,,,
HX163677,01/01/2007 12:00:00 AM,011XX W WASHBURNE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,1232,2,06,,,2007,,,
HX306301,01/01/2007 12:00:00 AM,076XX S EAST END AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0414,8,11,,,2007,,,
HZ248490,01/01/2007 12:00:00 AM,038XX W LEXINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1133,24,11,,,2007,,,
HZ487374,01/01/2007 12:00:00 AM,077XX S ADA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0612,17,11,,,2007,,,
HR548250,01/01/2007 12:00:00 AM,072XX S TALMAN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0831,18,17,,,2007,,,
HS350629,01/01/2007 12:00:00 AM,007XX E 88TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0632,6,06,,,2007,,,
HS358812,01/01/2007 12:00:00 AM,053XX S MOZART ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0911,14,02,,,2007,,,
HT152386,01/01/2007 12:00:00 AM,028XX W WILCOX ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1124,2,08B,,,2007,,,
HT193548,01/01/2007 12:00:00 AM,014XX S RIDGEWAY AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1011,24,06,,,2007,,,
HT204098,01/01/2007 12:00:00 AM,055XX S MENARD AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0811,23,20,,,2007,,,
HT313138,01/01/2007 12:00:00 AM,047XX N LAWNDALE AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,true,true,1723,39,02,,,2007,,,
HZ200808,01/01/2007 12:00:00 AM,006XX E 133RD ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0533,9,17,,,2007,,,
HZ163331,01/01/2007 12:00:00 AM,113XX S PRAIRIE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0531,9,17,,,2007,,,
JB129240,01/01/2007 12:00:00 AM,036XX W DIVERSEY AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,true,false,2524,35,02,,,2007,,,
HY265859,01/01/2007 12:00:00 AM,018XX E 95TH ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,true,0431,7,17,,,2007,,,
HY199244,01/01/2007 12:00:00 AM,013XX N KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1422,26,11,,,2007,,,
HY496732,01/01/2007 12:00:00 AM,004XX E 79TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0624,6,11,,,2007,,,
HW582168,01/01/2007 12:00:00 AM,016XX S THROOP ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,false,1233,25,17,1167972,1891948,2007,41.859046007,-87.658907543,"(41.859046007, -87.658907543)"
JC536439,01/01/2007 12:00:00 AM,023XX N MONITOR AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,false,2515,36,02,,,2007,,,
JC566831,01/01/2007 12:00:00 AM,013XX N PULASKI RD,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,true,true,2534,37,02,,,2007,,,
HZ120937,01/01/2007 12:00:00 AM,053XX W DIVISION ST,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,2532,37,02,,,2007,,,
JE315285,01/01/2007 12:00:00 AM,049XX W BELLE PLAINE AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,1624,45,02,,,2007,,,
JF176006,01/01/2007 12:00:00 AM,030XX N LECLAIRE AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,true,true,2521,31,02,,,2007,,,
HN105734,01/01/2007 12:00:00 AM,035XX N SHEFFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,false,false,2331,44,11,1168975,1923778,2007,41.946367827,-87.654301051,"(41.946367827, -87.654301051)"
HN102056,01/01/2007 12:00:00 AM,022XX W MONROE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1211,2,06,1161522,1899504,2007,41.879916968,-87.682373043,"(41.879916968, -87.682373043)"
HS139944,01/01/2007 12:00:00 AM,072XX S ST LAWRENCE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0323,6,06,,,2007,,,
HS165615,01/01/2007 12:00:00 AM,060XX N ELSTON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,true,1611,45,20,,,2007,,,
HS280288,01/01/2007 12:00:00 AM,079XX S LAFAYETTE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0623,17,06,,,2007,,,
HS377906,01/01/2007 12:00:00 AM,016XX W TOUHY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2423,49,06,,,2007,,,
HS323770,01/01/2007 12:00:00 AM,040XX W MONROE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1115,28,06,,,2007,,,
HS571716,01/01/2007 12:00:00 AM,025XX N NORMANDY AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,2512,36,20,,,2007,,,
HT489738,01/01/2007 12:00:00 AM,060XX S KOSTNER AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,true,false,0813,13,02,,,2007,,,
HV210730,01/01/2007 12:00:00 AM,040XX S LAKE PARK AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0214,4,06,,,2007,,,
HT602416,01/01/2007 12:00:00 AM,023XX N MERRIMAC AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,2512,29,06,,,2007,,,
HT645201,01/01/2007 12:00:00 AM,011XX W 103RD PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,false,false,2232,34,02,,,2007,,,
HV188654,01/01/2007 12:00:00 AM,013XX W WINNEMAC AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2033,46,11,,,2007,,,
HV219306,01/01/2007 12:00:00 AM,031XX W 38TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0911,12,06,,,2007,,,
HW119154,01/01/2007 12:00:00 AM,064XX S HERMITAGE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0725,15,06,,,2007,,,
HW168801,01/01/2007 12:00:00 AM,097XX S AVENUE L,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0432,10,20,,,2007,,,
HW324966,01/01/2007 12:00:00 AM,016XX S LAWNDALE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1014,24,02,,,2007,,,
HW527376,01/01/2007 12:00:00 AM,079XX S ESCANABA AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0422,7,02,,,2007,,,
HW534434,01/01/2007 12:00:00 AM,013XX W 71ST ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0734,17,06,,,2007,,,
HX119983,01/01/2007 12:00:00 AM,061XX S WOOD ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0714,15,02,,,2007,,,
HX255888,01/01/2007 12:00:00 AM,067XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0331,5,11,,,2007,,,
HX433464,01/01/2007 12:00:00 AM,096XX S LONGWOOD DR,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,2213,19,02,,,2007,,,
HR389497,01/01/2007 12:00:00 AM,019XX N KEYSTONE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,2534,30,20,,,2007,,,
JA122353,01/01/2007 12:00:00 AM,047XX S HONORE ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,0931,20,02,,,2007,,,
JA170306,01/01/2007 12:00:00 AM,091XX S DANTE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0413,8,11,,,2007,,,
HN100010,01/01/2007 12:00:15 AM,080XX S EUCLID AVE,041A,BATTERY,AGGRAVATED: HANDGUN,DRIVEWAY - RESIDENTIAL,false,false,0414,8,04B,1190595,1852048,2007,41.749040254,-87.577155808,"(41.749040254, -87.577155808)"
HN100021,01/01/2007 12:00:55 AM,103XX S AVENUE N,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,true,false,0432,10,15,1201171,1836957,2007,41.70736784,-87.538912571,"(41.70736784, -87.538912571)"
JA371798,01/01/2007 12:01:00 AM,009XX N DRAKE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1121,27,02,,,2007,,,
JA374153,01/01/2007 12:01:00 AM,026XX W 21ST ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1023,28,02,,,2007,,,
JA377035,01/01/2007 12:01:00 AM,019XX N HARLEM AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,DAY CARE CENTER,false,false,2513,36,02,,,2007,,,
JB197315,01/01/2007 12:01:00 AM,024XX S HAMLIN AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1013,22,17,,,2007,,,
HY539373,01/01/2007 12:01:00 AM,038XX W GLADYS AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,true,false,1133,24,02,,,2007,,,
JB228907,01/01/2007 12:01:00 AM,020XX W MAYPOLE AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1223,27,17,,,2007,,,
JB257949,01/01/2007 12:01:00 AM,057XX W DIVERSEY AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,2514,30,17,,,2007,,,
JB257978,01/01/2007 12:01:00 AM,048XX W MEDILL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2522,31,17,,,2007,,,
JB362435,01/01/2007 12:01:00 AM,004XX E NORTH WATER ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1834,42,17,,,2007,,,
JB384383,01/01/2007 12:01:00 AM,093XX S LAFLIN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2222,21,11,,,2007,,,
JB419169,01/01/2007 12:01:00 AM,104XX S INDIANA AVE,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,0512,9,02,,,2007,,,
JB496546,01/01/2007 12:01:00 AM,015XX N AVERS AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,true,false,2535,26,02,,,2007,,,
JA519530,01/01/2007 12:01:00 AM,021XX W 18TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,false,1234,25,17,,,2007,,,
HN100064,01/01/2007 12:01:00 AM,077XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0835,18,08B,1154723,1853035,2007,41.752538668,-87.708578734,"(41.752538668, -87.708578734)"
HN100661,01/01/2007 12:01:00 AM,003XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1213,2,14,1167776,1898593,2007,41.877284651,-87.659435509,"(41.877284651, -87.659435509)"
HN100845,01/01/2007 12:01:00 AM,019XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1813,43,14,1170653,1912999,2007,41.916753126,-87.648449792,"(41.916753126, -87.648449792)"
HN100872,01/01/2007 12:01:00 AM,015XX N DEARBORN PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1824,42,07,1175650,1910540,2007,41.909894555,-87.630165156,"(41.909894555, -87.630165156)"
HN100853,01/01/2007 12:01:00 AM,041XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,STREET,false,false,2322,46,06,1168859,1927657,2007,41.957014473,-87.654614514,"(41.957014473, -87.654614514)"
HN100040,01/01/2007 12:01:00 AM,052XX W CORNELIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1634,38,14,1140871,1922770,2007,41.944166261,-87.757628193,"(41.944166261, -87.757628193)"
HN100393,01/01/2007 12:01:00 AM,052XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,false,false,0815,23,14,1147480,1870266,2007,41.799964648,-87.734682102,"(41.799964648, -87.734682102)"
HN102132,01/01/2007 12:01:00 AM,032XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0924,11,06,1171827,1883467,2007,41.835689472,-87.645006704,"(41.835689472, -87.645006704)"
HN102431,01/01/2007 12:01:00 AM,034XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,false,false,1924,32,06,1165045,1922811,2007,41.943798856,-87.668773982,"(41.943798856, -87.668773982)"
HN102048,01/01/2007 12:01:00 AM,0000X S MASON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1513,29,14,1136839,1899289,2007,41.87980496,-87.773012089,"(41.87980496, -87.773012089)"
HN100483,01/01/2007 12:01:00 AM,119XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0532,9,14,1180054,1825865,2007,41.677438409,-87.616580328,"(41.677438409, -87.616580328)"
HN100030,01/01/2007 12:01:00 AM,010XX N RIDGEWAY AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,ALLEY,true,false,1112,27,15,1151192,1906670,2007,41.899789956,-87.720115618,"(41.899789956, -87.720115618)"
HN100124,01/01/2007 12:01:00 AM,042XX W DIVISION ST,0460,BATTERY,SIMPLE,STREET,false,false,2534,37,08B,1147993,1907665,2007,41.902582485,-87.731840051,"(41.902582485, -87.731840051)"
HN113369,01/01/2007 12:01:00 AM,008XX W NORTH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1822,43,11,1170250,1910860,2007,41.910892416,-87.649993009,"(41.910892416, -87.649993009)"
HN115348,01/01/2007 12:01:00 AM,076XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0621,17,14,1173799,1854189,2007,41.755304004,-87.638638989,"(41.755304004, -87.638638989)"
HN116023,01/01/2007 12:01:00 AM,080XX S HARPER AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,OTHER,false,false,0411,8,15,1187870,1852060,2007,41.749138467,-87.587140714,"(41.749138467, -87.587140714)"
HN198183,01/01/2007 12:01:00 AM,105XX S INDIANA AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0512,9,06,1179445,1835166,2007,41.702975563,-87.618526942,"(41.702975563, -87.618526942)"
HN200307,01/01/2007 12:01:00 AM,038XX W 51ST ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0821,14,06,1151395,1870524,2007,41.800596918,-87.72031775,"(41.800596918, -87.72031775)"
