CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
12/16/2018,Open,,18-03373031,Pothole in Street,,,,6700 S HOYNE AVE,60636,1163517.43478747,1860209.25990923,16,7,67,,41.772001236940966,-87.67629668689248,"(41.772001236941, -87.676296686892)",44,22257,65,282,2
12/16/2018,Open,,18-03373438,Pothole in Street,,,,1800 S CLARK ST,60616,1175788.92251885,1891549.03829718,25,1,34,,41.85769201149853,-87.63037123894216,"(41.857692011499, -87.630371238942)",8,21194,35,3,26
12/16/2018,Open,,18-03374566,Pothole in Street,,,,8400 W BELMONT AVE,60634,1119547.4598983,1920228.79147008,38,16,76,,41.937659877212326,-87.83650658082797,"(41.937659877212, -87.836506580828)",39,22254,75,130,19
12/16/2018,Open,,18-03372730,Pothole in Street,,,,4009 N PULASKI RD,60641,1149009.43677118,1926341.95989102,45,17,16,,41.95396842193148,-87.72747859882783,"(41.953968421931, -87.727478598828)",28,22618,16,364,50
12/16/2018,Open,,18-03373529,Pothole in Street,,,,1349 W DEVON AVE,60660,1165923.31981873,1942621.72319717,48,24,77,26,41.99803264740354,-87.66494616230449,"(41.998032647404, -87.664946162304)",46,4451,76,536,16
12/16/2018,Open,,18-03373453,Pothole in Street,,,,5027 W DEVON AVE,60646,1141804.08987025,1942140.30030833,39,16,12,,41.99719339081852,-87.75362227012384,"(41.997193390819, -87.753622270124)",34,22532,12,782,38
12/16/2018,Open,,18-03374069,Pothole in Street,,,,4200 N GREENVIEW AVE,60613,1165313.05351416,1927978.00096957,47,19,6,,41.9580145192417,-87.66778956345141,"(41.958014519242, -87.667789563451)",13,21186,57,650,18
12/16/2018,Open,,18-03372886,Pothole in Street,,,,812 S RACINE AVE,60607,1168506.54160041,1896435.17011044,28,12,28,,41.87133128754764,-87.65696241077886,"(41.871331287548, -87.656962410779)",8,14917,29,759,23
12/16/2018,Open,,18-03372862,Pothole in Street,,,,1205 W TAYLOR ST,60607,1168478.11277242,1895729.82482459,28,12,28,,41.869301892911615,-87.65698266595034,"(41.869301892912, -87.65698266595)",48,14917,29,759,23
12/16/2018,Open,,18-03372750,Pothole in Street,,,,3858 N PULASKI RD,60641,1149033.08199979,1925574.95976574,45,17,16,,41.95188409204342,-87.72770770928415,"(41.951884092043, -87.727707709284)",25,22618,16,295,50
12/16/2018,Open,,18-03375948,Pothole in Street,,,,2335 N TALMAN AVE,60647,1158306.07368167,1915534.49009671,1,14,22,,41.924111843795316,-87.69359986805657,"(41.924111843795, -87.693599868057)",24,22535,23,294,41
12/16/2018,Open,,18-03374912,Pothole in Street,,,,5341 N MEADE AVE,60630,1134453.35297781,1935141.56316738,45,16,11,,41.978693428707835,-87.78076815612066,"(41.978693428708, -87.780768156121)",20,21869,11,779,50
12/16/2018,Open,,18-03373528,Pothole in Street,,,,1423 W DEVON AVE,60660,1165544.5498824,1942613.21438757,48,24,77,26,41.99801632173976,-87.66633423438455,"(41.99801632174, -87.666334234385)",46,4451,76,536,16
12/16/2018,Open,,18-03375915,Pothole in Street,,,,9910 S HALSTED ST,60628,1172729.81839872,1839138.94299385,34,22,73,45,41.7138346039382,-87.64313501434866,"(41.713834603938, -87.643135014349)",45,21861,72,594,22
12/16/2018,Open,,18-03373245,Pothole in Street,,,,1600 N KILPATRICK AVE,60639,1144773.60922506,1910218.71881611,37,25,25,,41.90979116117716,-87.74364426760985,"(41.909791161177, -87.74364426761)",4,22615,26,62,45
12/16/2018,Open,,18-03373458,Pothole in Street,,,,3551 W DEVON AVE,60659,1151354.16810422,1942197.82467761,50,17,13,,41.99716793395305,-87.71860728000969,"(41.997167933953, -87.71860728001)",42,4450,13,747,27
12/16/2018,Open,,18-03375575,Pothole in Street,,,,7326 W ARDMORE AVE,60631,1126399.48562351,1937680.24622143,41,16,10,,41.985443274548174,-87.81060588389208,"(41.985443274548, -87.810605883892)",34,22243,36,733,29
12/16/2018,Open,,18-03372839,Pothole in Street,,,,12000 S PRINCETON AVE,60628,1176442.04179659,1825356.0729833,34,5,53,,41.67603078174701,-87.62995973542573,"(41.676030781747, -87.629959735426)",45,21861,50,60,22
12/16/2018,Open,,18-03374481,Pothole in Street,,,,9400 S ASHLAND AVE,60620,1167320.6961983,1842377.71987259,21,22,73,69,41.72294121820967,-87.66286287127305,"(41.72294121821, -87.662862871273)",18,21554,72,632,13
12/15/2018,Completed,12/31/2018,18-03365265,Pothole in Street,Final Outcome,Pothole Patched,17,8200 S SPRINGFIELD AVE,60652,1151820.39858102,1849922.06443075,18,8,70,,41.74400762888819,-87.71944367239192,"(41.744007628888, -87.719443672392)",6,4300,69,199,30
12/15/2018,Open,,18-03368826,Pothole in Street,,,,6221 S CENTRAL PARK AVE,60629,1153387.27189462,1863031.24012791,23,8,66,,41.779925652594194,-87.71263140911812,"(41.779925652594, -87.712631409118)",44,21867,64,344,6
12/15/2018,Open,,18-03369236,Pothole in Street,,,,7100 S SOUTH CHICAGO AVE,60619,1182784.75537804,1858113.19493051,5,3,69,,41.76571672629447,-87.60558402698705,"(41.765716726294, -87.605584026987)",32,21546,67,515,33
12/15/2018,Open,,18-03364713,Pothole in Street,,,,10400 S MICHIGAN AVE,60628,1178901.03012278,1836040.61362681,9,5,49,41,41.70534195183082,-87.62064503337304,"(41.705341951831, -87.620645033373)",30,21861,45,236,43
12/15/2018,Open,,18-03367529,Pothole in Street,,,,3154 N ALBANY AVE,60618,1155265.64081789,1920903.83712719,33,14,21,,41.93918468111073,-87.70494985401515,"(41.939184681111, -87.704949854015)",2,21538,22,465,20
12/15/2018,Open,,18-03369752,Pothole in Street,,,,4830 N KEELER AVE,60630,1147513.18751477,1931769.79671929,39,17,14,,41.9690934770321,-87.73313830295962,"(41.969093477032, -87.73313830296)",28,21869,14,751,38
12/15/2018,Open,,18-03364785,Pothole in Street,,,,7050 W GRACE ST,60634,1128631.93999558,1924448.07939229,38,16,17,,41.94908715694755,-87.80307588331155,"(41.949087156948, -87.803075883312)",25,22254,17,444,19
12/15/2018,Open,,18-03364664,Pothole in Street,,,,5443 S UNION AVE,60609,1172563.43049261,1868603.8339044,20,9,61,,41.79490031060324,-87.64259619329245,"(41.794900310603, -87.642596193292)",12,14924,59,84,4
12/15/2018,Open,,18-03366444,Pothole in Street,,,,12100 S STONY ISLAND AVE,60633,1191314.39889813,1825246.12838158,10,4,51,,41.67538462666333,-87.57553071866162,"(41.675384626663, -87.575530718662)",47,22250,48,174,47
12/15/2018,Open,,18-03365426,Pothole in Street,,,,7600 S GREENWOOD AVE,60619,1185056.4984129,1854843.66226784,8,6,69,,41.75681492835959,-87.5975159018675,"(41.75681492836, -87.597515901867)",9,21546,67,497,35
12/15/2018,Open,,18-03366732,Pothole in Street,,,,14 W 65TH ST,60621,1177233.51410732,1861911.94012891,20,3,69,,41.776530275146044,-87.6258160713982,"(41.776530275146, -87.625816071398)",53,21559,67,122,4
12/15/2018,Open,,18-03364450,Pothole in Street,,,,1578 N CLYBOURN AVE,60642,1170589.55979346,1910669.44431177,2,18,8,,41.910301282773744,-87.6488789122808,"(41.910301282774, -87.648878912281)",51,22620,37,108,11
12/15/2018,Open,,18-03366146,Pothole in Street,,,,7200 W BRYN MAWR AVE,60631,1127368.67866766,1936751.46001994,41,16,10,,41.98287646838373,-87.80707684142614,"(41.982876468384, -87.807076841426)",34,22243,36,733,29
12/15/2018,Open,,18-03365672,Pothole in Street,,,,1600 N NB OUTER LAKE SHORE DR,60614,1176853.00709931,1911029.69059664,43,18,7,,41.911304487870105,-87.62587860316864,"(41.91130448787, -87.625878603169)",51,14926,37,271,34
12/15/2018,Open,,18-03366879,Pothole in Street,,,,1903 N HAMLIN AVE,60647,1150743.16643399,1912376.1607678,26,25,22,,41.91555124127364,-87.7214700364322,"(41.915551241274, -87.721470036432)",10,22535,23,388,49
12/15/2018,Open,,18-03367496,Pothole in Street,,,,6801 W NORTH AVE,,,,0,0,0,,41.90891507095367,-87.79492289670353,"(41.908915070954, -87.794922896704)",,26615,,,
12/15/2018,Open,,18-03369235,Pothole in Street,,,,6700 S SOUTH CHICAGO AVE,60637,1180072.53810839,1860678.21039057,20,3,69,,41.77280150149144,-87.615429082211,"(41.772801501491, -87.615429082211)",53,22260,67,480,4
12/15/2018,Open,,18-03365562,Pothole in Street,,,,4500 W NORTH AVE,60639,1146128.43982855,1910252.97219794,37,25,23,,41.90982971151685,-87.73861095911464,"(41.909829711517, -87.738610959115)",4,22615,24,285,45
12/15/2018,Open,,18-03366557,Pothole in Street,,,,7922 S SPRINGFIELD AVE,60652,1151767.66851896,1851663.2000844,18,8,70,,41.74878519012281,-87.71958955264662,"(41.748785190123, -87.719589552647)",6,4300,69,199,30
12/15/2018,Open,,18-03364007,Pothole in Street,,,,360 N NB OUTER LAKE SHORE DR,60601,1180122.76770918,1902747.12998773,42,18,8,,41.88843841160744,-87.61412199324374,"(41.888438411607, -87.614121993244)",22,21182,37,159,36
12/15/2018,Open,,18-03369450,Pothole in Street,,,,6500 S STONY ISLAND AVE,60637,1188003.25646923,1862207.25992413,5,3,42,,41.77693127269161,-87.58647360023576,"(41.776931272692, -87.586473600236)",32,22260,9,134,33
12/15/2018,Open,,18-03365264,Pothole in Street,,,,1314 N AUSTIN BLVD,,1136122.83201932,1908126.96750761,0,0,0,,41.9042932573337,-87.77558503164006,"(41.904293257334, -87.77558503164)",,26615,,,
12/15/2018,Open,,18-03364784,Pothole in Street,,,,7104 W GRACE ST,60634,1128348.16398608,1924438.61611066,38,16,17,,41.94907480827999,-87.80367269986031,"(41.94907480828, -87.80367269986)",25,22254,17,444,19
12/15/2018,Open,,18-03364965,Pothole in Street,,,,600 S CENTRAL AVE,60644,1139150.09611752,1896761.21989853,29,15,25,,41.872772222188686,-87.76473185047905,"(41.872772222189, -87.764731850479)",52,22216,26,67,7
12/15/2018,Open,,18-03366149,Pothole in Street,,,,7200 W BERWYN AVE,60656,1127121.01999865,1934405.7600032,41,16,10,,41.976446951085094,-87.80796861074285,"(41.976446951085, -87.807968610743)",34,4448,36,735,29
12/15/2018,Completed,12/17/2018,18-03366015,Pothole in Street,Final Outcome,Pothole Patched,4,230 N OGDEN AVE,60607,1166960.81857621,1901783.11118761,27,12,28,,41.885849434411156,-87.662603973878,"(41.885849434411, -87.662603973878)",41,14917,29,63,46
12/15/2018,Open,,18-03367381,Pothole in Street,,,,3944 N WESTERN AVE,60618,1159667.55046758,1926218.63998162,47,19,5,38,41.95351429360543,-87.6885994380359,"(41.953514293605, -87.688599438036)",13,21538,46,110,18
12/15/2018,Open,,18-03369283,Pothole in Street,,,,7650 S KOSTNER AVE,60652,1148224.57221787,1853874.65460722,18,8,65,,41.75351095269303,-87.73247660663556,"(41.753510952693, -87.732476606636)",23,4300,63,318,30
12/15/2018,Open,,18-03368390,Pothole in Street,,,,4705 W CORNELIA AVE,60641,1144541.40573112,1922990.80790155,30,17,15,,41.94459388143892,-87.74416836222622,"(41.944593881439, -87.744168362226)",27,22618,15,115,21
12/15/2018,Open,,18-03367440,Pothole in Street,,,,4144 N SOUTHPORT AVE,60613,1166228.49999918,1927703.03998033,47,19,6,,41.95748623656048,-87.6644207558246,"(41.95748623656, -87.664420755825)",13,21186,57,650,18
12/15/2018,Open,,18-03366632,Pothole in Street,,,,5159 N CENTRAL AVE,60630,1137841.16410299,1934047.20111292,45,16,11,,41.97517487358322,-87.768344200415,"(41.975174873583, -87.768344200415)",20,21869,11,780,50
12/15/2018,Open,,18-03367122,Pothole in Street,,,,1940 S HOMAN AVE,60623,1154008.69998469,1890218.88000947,24,10,29,,41.854122396958275,-87.71034132640797,"(41.854122396958, -87.710341326408)",36,21569,30,157,14
12/15/2018,Open,,18-03368609,Pothole in Street,,,,2905 S ARCHER AVE,60608,1168304.71889378,1885625.48909534,11,9,60,,41.84159452199756,-87.65779370130038,"(41.841594521998, -87.6577937013)",26,14920,58,723,48
12/15/2018,Open,,18-03368825,Pothole in Street,,,,3651 W 61ST ST,60629,1153051.20801045,1863916.34448282,23,8,65,,41.78230907907711,-87.71517236844971,"(41.782309079077, -87.71517236845)",23,21867,63,339,6
12/15/2018,Open,,18-03368050,Pothole in Street,,,,3800 N OAK PARK AVE,60634,1130384.1104148,1924503.34001044,38,16,17,,41.94912349832509,-87.79628180860355,"(41.949123498325, -87.796281808604)",25,22254,17,444,19
12/14/2018,Open,,18-03355983,Pothole in Street,,,,4519 N MASON AVE,60630,1135864.28700366,1929447.40760826,38,16,15,,41.962827884274056,-87.77573245248078,"(41.962827884274, -87.775732452481)",25,21869,15,94,19
12/14/2018,Open,,18-03357234,Pothole in Street,,,,916 N DAMEN AVE,60622,1162901.99660293,1906184.199923,2,12,24,,41.89828116936385,-87.67726727896064,"(41.898281169364, -87.677267278961)",16,21560,25,476,11
12/14/2018,Open,,18-03357572,Pothole in Street,,,,10031 S PAXTON AVE,60617,1192824.50188817,1838894.35637466,7,4,51,,41.71249446473107,-87.56926095125115,"(41.712494464731, -87.569260951251)",43,21202,48,252,37
12/14/2018,Open,,18-03359536,Pothole in Street,,,,7800 S HONORE ST,60620,1165374.30800253,1852954.88643406,17,6,71,,41.75200654211845,-87.66969200140511,"(41.752006542118, -87.669692001405)",6,21554,70,573,31
12/14/2018,Open,,18-03356018,Pothole in Street,,,,4005 W BELMONT AVE,60641,1149132.29367639,1920978.26587567,31,25,21,,41.938982814649364,-87.72745908462802,"(41.938982814649, -87.727459084628)",7,22618,22,464,17
12/14/2018,Open,,18-03359817,Pothole in Street,,,,1725 N LA SALLE DR,60614,1174809.18148846,1911930.39072949,43,18,7,,41.91371701645605,-87.63306982825203,"(41.913717016456, -87.633069828252)",51,21190,68,271,34
12/14/2018,Open,,18-03359729,Pothole in Street,,,,7150 W SCHUBERT AVE,60707,1128078.66947843,1917146.12248522,29,25,18,,41.92906950775079,-87.80483627397982,"(41.929069507751, -87.80483627398)",39,4454,18,136,7
12/14/2018,Open,,18-03359282,Pothole in Street,,,,4231 N MONTICELLO AVE,60618,1151298.91431224,1927880.75227313,35,17,16,,41.95836049491823,-87.71903089482367,"(41.958360494918, -87.719030894824)",2,21538,16,364,12
12/14/2018,Open,,18-03360343,Pothole in Street,,,,4300 N AUSTIN AVE,60634,1135577.97109616,1927968.67221855,38,16,15,,41.958616561804476,-87.77710906510092,"(41.958616561804, -87.777109065101)",25,22254,15,131,19
12/14/2018,Open,,18-03357651,Pothole in Street,,,,8126 W GREGORY ST,60656,1121016.3600043,1935787.14596828,41,16,10,,41.98033842094528,-87.83039008867848,"(41.980338420945, -87.830390088678)",34,4448,36,735,29
12/14/2018,Open,,18-03360058,Pothole in Street,Final Outcome,Pothole Patched,44,100 E 84TH ST,60619,1178614.71039703,1849337.29287038,6,6,44,,41.74199310910466,-87.6210597002936,"(41.741993109105, -87.621059700294)",31,21546,40,406,32
12/14/2018,Open,,18-03361576,Pothole in Street,,,,4815 W ARGYLE ST,60630,1143349.06920275,1932810.96250432,45,16,12,,41.97156165995293,-87.74854786539677,"(41.971561659953, -87.748547865397)",20,21869,12,746,50
12/14/2018,Open,,18-03361500,Pothole in Street,,,,3443 N PAGE AVE,60634,1121810.47521992,1921844.62540825,38,16,17,,41.942427327094805,-87.82758012797771,"(41.942427327095, -87.827580127978)",39,22254,17,413,19
12/14/2018,Open,,18-03360063,Pothole in Street,,,,359 E 111TH ST,60628,1180619.54576997,1831437.87198893,9,5,49,,41.69262697086107,-87.61349415155583,"(41.692626970861, -87.613494151556)",30,21861,45,253,43
12/14/2018,Open,,18-03359836,Pothole in Street,,,,3100 E 126TH ST,60633,1198747.45769291,1822110.93377044,10,4,51,,41.66680000108971,-87.54822079152619,"(41.66680000109, -87.548220791526)",47,22250,48,174,47
12/14/2018,Open,,18-03356061,Pothole in Street,,,,4400 W 35TH PL,60632,1147583.32506934,1881460.4896719,22,10,30,,41.83079106178359,-87.73408231468633,"(41.830791061784, -87.734082314686)",14,22248,32,200,28
12/14/2018,Open,,18-03357169,Pothole in Street,,,,10715 S ALBANY AVE,60655,1157557.19860786,1833413.00912471,19,22,74,,41.698425553061284,-87.69856863212677,"(41.698425553061, -87.698568632127)",33,4447,73,256,42
12/14/2018,Open,,18-03360065,Pothole in Street,,,,10926 S LONGWOOD DR,60643,1164973.89007704,1832218.15998667,19,22,75,,41.694908565225695,-87.6717374103577,"(41.694908565226, -87.671737410358)",33,22212,74,380,42
12/14/2018,Open,,18-03360060,Pothole in Street,,,,7000 S GREEN ST,60621,1171843.10848436,1858435.83107392,6,7,68,,41.76690777798583,-87.6458264157106,"(41.766907777986, -87.645826415711)",17,21559,66,410,32
12/14/2018,Open,,18-03357083,Pothole in Street,,,,7159 W 57TH ST,60638,1129345.81008045,1865899.86589068,23,8,56,,41.78825451591673,-87.80124981648798,"(41.788254515917, -87.801249816488)",35,22268,53,589,6
12/14/2018,Open,,18-03360200,Pothole in Street,,,,7406 W EVERELL AVE,60631,1125925.94852952,1940306.8619172,41,16,10,,41.99265422913503,-87.81237484194003,"(41.992654229135, -87.81237484194)",34,22243,36,733,29
12/14/2018,Open,,18-03360309,Pothole in Street,,,,4100 N PARKSIDE AVE,60634,1137946.13593242,1926696.02001869,38,16,15,,41.955082008812056,-87.7684331858972,"(41.955082008812, -87.768433185897)",25,22254,15,26,19
12/14/2018,Open,,18-03357946,Pothole in Street,,,,6308 N HARLEM AVE,60631,1127374.56729307,1941462.45201457,41,16,9,,41.995688080012066,-87.80696129020262,"(41.995688080012, -87.806961290203)",34,22243,77,655,29
12/14/2018,Open,,18-03358741,Pothole in Street,,,,8210 S BLACKSTONE AVE,60619,1187590.77253365,1850843.46670865,8,4,45,,41.745614857771415,-87.5883446476021,"(41.745614857771, -87.588344647602)",9,21546,41,133,35
12/14/2018,Open,,18-03358358,Pothole in Street,,,,10303 S LAWNDALE AVE,60655,1153484.14641526,1836052.19590292,19,22,74,,41.70586867059771,-87.71341663561078,"(41.705868670598, -87.713416635611)",33,4447,73,316,42
12/14/2018,Completed,12/14/2018,18-03360800,Pothole in Street,Final Outcome,Completed Upon Arrival,0,7000 W BARRY AVE,60634,1129044.16998017,1919896.65986903,29,25,18,,41.936599942823804,-87.80123702614033,"(41.936599942824, -87.80123702614)",39,22254,18,397,7
12/14/2018,Open,,18-03359289,Pothole in Street,,,,3730 W FULLERTON AVE,60647,1150979.16507091,1915694.27208114,31,25,22,,41.92466650126917,-87.72072428514568,"(41.924666501269, -87.720724285146)",15,22535,23,186,17
12/14/2018,Open,,18-03359527,Pothole in Street,,,,7700 S WINCHESTER AVE,60620,1164693.74640374,1853602.19081948,17,6,71,,41.75379752005542,-87.6721682886467,"(41.753797520055, -87.672168288647)",6,21554,70,573,31
12/14/2018,Open,,18-03357784,Pothole in Street,,,,11100 S MICHIGAN AVE,60628,1178787.87827853,1831381.67750363,9,5,49,40,41.69255976259198,-87.62119369539766,"(41.692559762592, -87.621193695398)",30,21861,45,253,43
12/14/2018,Open,,18-03361654,Pothole in Street,,,,2350 W 112TH ST,60643,1163060.26998211,1830256.04001618,19,22,75,,41.68993500324726,-87.68060928274424,"(41.689935003247, -87.680609282744)",33,22212,74,378,42
12/14/2018,Open,,18-03360330,Pothole in Street,,,,4100 N MARMORA AVE,60634,1136284.3375712,1926654.80421741,38,16,15,,41.95499859259565,-87.77454361920374,"(41.954998592596, -87.774543619204)",25,22254,15,26,19
12/14/2018,Completed,12/14/2018,18-03360709,Pothole in Street,Final Outcome,Pothole Patched,10,2844 W GRACE ST,60618,1156639.41707381,1925123.97961186,33,17,16,,41.95042902348595,-87.6999704207997,"(41.950429023486, -87.6999704208)",2,21538,16,372,20
12/14/2018,Open,,18-03360054,Pothole in Street,,,,11100 S MARSHFIELD AVE,60643,1167924.40611315,1831121.4747124,34,22,75,,41.69207319817085,-87.66100305798643,"(41.692073198171, -87.661003057986)",45,22212,74,663,22
12/14/2018,Open,,18-03359131,Pothole in Street,,,,5440 S RICHMOND ST,60632,1157634.97267069,1868425.2925934,14,9,63,,41.79422477626473,-87.69762318454727,"(41.794224776265, -87.697623184547)",49,22248,61,777,8
12/14/2018,Open,,18-03360025,Pothole in Street,Final Outcome,Pothole Patched,14,150 E 81ST ST,60619,1178558.2027764,1851331.08450748,6,6,44,,41.74749048438656,-87.61975353530336,"(41.747490484387, -87.619753535303)",31,21546,40,406,32
12/14/2018,Open,,18-03360093,Pothole in Street,,,,2819 E 95TH ST,60617,1196494.2900175,1842505.01578287,10,4,51,,41.72260027156503,-87.55573441077465,"(41.722600271565, -87.555734410775)",47,21202,48,526,47
12/14/2018,Open,,18-03360341,Pothole in Street,,,,4200 N AUSTIN AVE,60634,1135598.34588307,1927303.46801956,38,16,15,,41.95679065134189,-87.77705031717367,"(41.956790651342, -87.777050317174)",25,22254,15,131,19
