"locationname","timestamp","time","yearmonthday","yearmonth","year","rawflow","maintenanceflow"
"Bradshaw River","2009-07-19T06:00:00.000","2009-07-19 06:00","2009-07-19","2009-07","2009","0.284291233885982","0.209"
"Bradshaw River","2009-07-19T07:00:00.000","2009-07-19 07:00","2009-07-19","2009-07","2009","0.28407658201404","0.209"
"Bradshaw River","2009-07-19T08:00:00.000","2009-07-19 08:00","2009-07-19","2009-07","2009","0.28336836788404","0.209"
"Bradshaw River","2009-07-19T09:00:00.000","2009-07-19 09:00","2009-07-19","2009-07","2009","0.285248445162657","0.209"
"Bradshaw River","2009-07-19T10:00:00.000","2009-07-19 10:00","2009-07-19","2009-07","2009","0.280316712869078","0.209"
"Bradshaw River","2009-07-19T11:00:00.000","2009-07-19 11:00","2009-07-19","2009-07","2009","0.279146920965987","0.209"
"Bradshaw River","2009-07-19T12:00:00.000","2009-07-19 12:00","2009-07-19","2009-07","2009","0.275635300119344","0.209"
"Bradshaw River","2009-07-19T13:00:00.000","2009-07-19 13:00","2009-07-19","2009-07","2009","0.271480013115799","0.209"
"Bradshaw River","2009-07-19T14:00:00.000","2009-07-19 14:00","2009-07-19","2009-07","2009","0.261915655579675","0.209"
"Bradshaw River","2009-07-19T15:00:00.000","2009-07-19 15:00","2009-07-19","2009-07","2009","0.25946061211356","0.209"
"Bradshaw River","2009-07-19T16:00:00.000","2009-07-19 16:00","2009-07-19","2009-07","2009","0.259435433988757","0.209"
"Bradshaw River","2009-07-19T17:00:00.000","2009-07-19 17:00","2009-07-19","2009-07","2009","0.263511213578407","0.209"
"Bradshaw River","2009-07-19T18:00:00.000","2009-07-19 18:00","2009-07-19","2009-07","2009","0.264414246919683","0.209"
"Bradshaw River","2009-07-19T19:00:00.000","2009-07-19 19:00","2009-07-19","2009-07","2009","0.2666830265394","0.209"
"Bradshaw River","2009-07-19T20:00:00.000","2009-07-19 20:00","2009-07-19","2009-07","2009","0.275844360927473","0.209"
"Bradshaw River","2009-07-19T21:00:00.000","2009-07-19 21:00","2009-07-19","2009-07","2009","0.280495693525615","0.209"
"Bradshaw River","2009-07-19T22:00:00.000","2009-07-19 22:00","2009-07-19","2009-07","2009","0.282858582611377","0.209"
"Bradshaw River","2009-07-19T23:00:00.000","2009-07-19 23:00","2009-07-19","2009-07","2009","0.285208211087186","0.209"
"Bradshaw River","2009-07-20T00:00:00.000","2009-07-20 00:00","2009-07-20","2009-07","2009","0.285205337337653","0.209"
"Bradshaw River","2009-07-20T01:00:00.000","2009-07-20 01:00","2009-07-20","2009-07","2009","0.289937817605024","0.209"
"Bradshaw River","2009-07-20T02:00:00.000","2009-07-20 02:00","2009-07-20","2009-07","2009","0.287538506643068","0.209"
"Bradshaw River","2009-07-20T03:00:00.000","2009-07-20 03:00","2009-07-20","2009-07","2009","0.289932020723506","0.209"
"Bradshaw River","2009-07-20T04:00:00.000","2009-07-20 04:00","2009-07-20","2009-07","2009","0.289929122305362","0.209"
"Bradshaw River","2009-07-20T05:00:00.000","2009-07-20 05:00","2009-07-20","2009-07","2009","0.289926223902295","0.209"
"Bradshaw River","2009-07-20T06:00:00.000","2009-07-20 06:00","2009-07-20","2009-07","2009","0.287526962961245","0.209"
"Bradshaw River","2009-07-20T07:00:00.000","2009-07-20 07:00","2009-07-20","2009-07","2009","0.28280935778197","0.209"
"Bradshaw River","2009-07-20T08:00:00.000","2009-07-20 08:00","2009-07-20","2009-07","2009","0.27581047076001","0.209"
"Bradshaw River","2009-07-20T09:00:00.000","2009-07-20 09:00","2009-07-20","2009-07","2009","0.278129512064833","0.209"
"Bradshaw River","2009-07-20T10:00:00.000","2009-07-20 10:00","2009-07-20","2009-07","2009","0.275804822609413","0.209"
"Bradshaw River","2009-07-20T11:00:00.000","2009-07-20 11:00","2009-07-20","2009-07","2009","0.273513351170894","0.209"
"Bradshaw River","2009-07-20T12:00:00.000","2009-07-20 12:00","2009-07-20","2009-07","2009","0.268917297769428","0.209"
"Bradshaw River","2009-07-20T13:00:00.000","2009-07-20 13:00","2009-07-20","2009-07","2009","0.266633077733718","0.209"
"Bradshaw River","2009-07-20T14:00:00.000","2009-07-20 14:00","2009-07-20","2009-07","2009","0.264336332708613","0.209"
"Bradshaw River","2009-07-20T15:00:00.000","2009-07-20 15:00","2009-07-20","2009-07","2009","0.259843963517298","0.209"
"Bradshaw River","2009-07-20T16:00:00.000","2009-07-20 16:00","2009-07-20","2009-07","2009","0.257577899396581","0.209"
"Bradshaw River","2009-07-20T17:00:00.000","2009-07-20 17:00","2009-07-20","2009-07","2009","0.255344417879241","0.209"
"Bradshaw River","2009-07-20T18:00:00.000","2009-07-20 18:00","2009-07-20","2009-07","2009","0.25536396231452","0.209"
"Bradshaw River","2009-07-20T19:00:00.000","2009-07-20 19:00","2009-07-20","2009-07","2009","0.264345182627766","0.209"
"Bradshaw River","2009-07-20T20:00:00.000","2009-07-20 20:00","2009-07-20","2009-07","2009","0.268872137579977","0.209"
"Bradshaw River","2009-07-20T21:00:00.000","2009-07-20 21:00","2009-07-20","2009-07","2009","0.273485233650586","0.209"
"Bradshaw River","2009-07-20T22:00:00.000","2009-07-20 22:00","2009-07-20","2009-07","2009","0.271157900415258","0.209"
"Bradshaw River","2009-07-20T23:00:00.000","2009-07-20 23:00","2009-07-20","2009-07","2009","0.275768111097526","0.209"
"Bradshaw River","2009-07-21T00:00:00.000","2009-07-21 00:00","2009-07-21","2009-07","2009","0.278110235395949","0.209"
"Bradshaw River","2009-07-21T01:00:00.000","2009-07-21 01:00","2009-07-21","2009-07","2009","0.275785629946341","0.209"
"Bradshaw River","2009-07-21T02:00:00.000","2009-07-21 02:00","2009-07-21","2009-07","2009","0.292224071182547","0.209"
"Bradshaw River","2009-07-21T03:00:00.000","2009-07-21 03:00","2009-07-21","2009-07","2009","0.280410231760336","0.209"
"Bradshaw River","2009-07-21T04:00:00.000","2009-07-21 04:00","2009-07-21","2009-07","2009","0.2804073832682","0.209"
"Bradshaw River","2009-07-21T05:00:00.000","2009-07-21 05:00","2009-07-21","2009-07","2009","0.280404534791119","0.209"
"Bradshaw River","2009-07-21T06:00:00.000","2009-07-21 06:00","2009-07-21","2009-07","2009","0.280401686329096","0.209"
"Bradshaw River","2009-07-21T07:00:00.000","2009-07-21 07:00","2009-07-21","2009-07","2009","0.275768686469198","0.209"
"Bradshaw River","2009-07-21T08:00:00.000","2009-07-21 08:00","2009-07-21","2009-07","2009","0.271129909153867","0.209"
"Bradshaw River","2009-07-21T09:00:00.000","2009-07-21 09:00","2009-07-21","2009-07","2009","0.271127110110424","0.209"
"Bradshaw River","2009-07-21T10:00:00.000","2009-07-21 10:00","2009-07-21","2009-07","2009","0.268855984280555","0.209"
"Bradshaw River","2009-07-21T11:00:00.000","2009-07-21 11:00","2009-07-21","2009-07","2009","0.266572035804637","0.209"
"Bradshaw River","2009-07-21T12:00:00.000","2009-07-21 12:00","2009-07-21","2009-07","2009","0.266569261344289","0.209"
"Bradshaw River","2009-07-21T13:00:00.000","2009-07-21 13:00","2009-07-21","2009-07","2009","0.262034546150869","0.209"
"Bradshaw River","2009-07-21T14:00:00.000","2009-07-21 14:00","2009-07-21","2009-07","2009","0.262031796364769","0.209"
"Bradshaw River","2009-07-21T15:00:00.000","2009-07-21 15:00","2009-07-21","2009-07","2009","0.257515220116257","0.209"
"Bradshaw River","2009-07-21T16:00:00.000","2009-07-21 16:00","2009-07-21","2009-07","2009","0.259775523003379","0.209"
"Bradshaw River","2009-07-21T17:00:00.000","2009-07-21 17:00","2009-07-21","2009-07","2009","0.259750328982046","0.209"
"Bradshaw River","2009-07-21T18:00:00.000","2009-07-21 18:00","2009-07-21","2009-07","2009","0.264258993194027","0.209"
"Bradshaw River","2009-07-21T19:00:00.000","2009-07-21 19:00","2009-07-21","2009-07","2009","0.262018047659492","0.209"
"Bradshaw River","2009-07-21T20:00:00.000","2009-07-21 20:00","2009-07-21","2009-07","2009","0.264253469393586","0.209"
"Bradshaw River","2009-07-21T21:00:00.000","2009-07-21 21:00","2009-07-21","2009-07","2009","0.268802469813228","0.209"
"Bradshaw River","2009-07-21T22:00:00.000","2009-07-21 22:00","2009-07-21","2009-07","2009","0.271113685416167","0.209"
"Bradshaw River","2009-07-21T23:00:00.000","2009-07-21 23:00","2009-07-21","2009-07","2009","0.26879689679771","0.209"
"Bradshaw River","2009-07-22T00:00:00.000","2009-07-22 00:00","2009-07-22","2009-07","2009","0.271108087518618","0.209"
"Bradshaw River","2009-07-22T01:00:00.000","2009-07-22 01:00","2009-07-22","2009-07","2009","0.268814183800027","0.209"
"Bradshaw River","2009-07-22T02:00:00.000","2009-07-22 02:00","2009-07-22","2009-07","2009","0.278036496199744","0.209"
"Bradshaw River","2009-07-22T03:00:00.000","2009-07-22 03:00","2009-07-22","2009-07","2009","0.275689048785263","0.209"
"Bradshaw River","2009-07-22T04:00:00.000","2009-07-22 04:00","2009-07-22","2009-07","2009","0.28505592312362","0.209"
"Bradshaw River","2009-07-22T05:00:00.000","2009-07-22 05:00","2009-07-22","2009-07","2009","0.301799914141521","0.209"
"Bradshaw River","2009-07-22T06:00:00.000","2009-07-22 06:00","2009-07-22","2009-07","2009","0.319016746739013","0.209"
"Bradshaw River","2009-07-22T07:00:00.000","2009-07-22 07:00","2009-07-22","2009-07","2009","0.324057376454171","0.209"
"Bradshaw River","2009-07-22T08:00:00.000","2009-07-22 08:00","2009-07-22","2009-07","2009","0.32153988039801","0.209"
"Bradshaw River","2009-07-22T09:00:00.000","2009-07-22 09:00","2009-07-22","2009-07","2009","0.326575839416128","0.209"
"Bradshaw River","2009-07-22T10:00:00.000","2009-07-22 10:00","2009-07-22","2009-07","2009","0.329107544819033","0.209"
"Bradshaw River","2009-07-22T11:00:00.000","2009-07-22 11:00","2009-07-22","2009-07","2009","0.331623924413411","0.209"
"Bradshaw River","2009-07-22T12:00:00.000","2009-07-22 12:00","2009-07-22","2009-07","2009","0.329075954712006","0.209"
"Bradshaw River","2009-07-22T13:00:00.000","2009-07-22 13:00","2009-07-22","2009-07","2009","0.331643207845768","0.209"
"Bradshaw River","2009-07-22T14:00:00.000","2009-07-22 14:00","2009-07-22","2009-07","2009","0.329069763036655","0.209"
"Bradshaw River","2009-07-22T15:00:00.000","2009-07-22 15:00","2009-07-22","2009-07","2009","0.324007613544353","0.209"
"Bradshaw River","2009-07-22T16:00:00.000","2009-07-22 16:00","2009-07-22","2009-07","2009","0.321515410819086","0.209"
"Bradshaw River","2009-07-22T17:00:00.000","2009-07-22 17:00","2009-07-22","2009-07","2009","0.318983238956632","0.209"
"Bradshaw River","2009-07-22T18:00:00.000","2009-07-22 18:00","2009-07-22","2009-07","2009","0.31898019288541","0.209"
"Bradshaw River","2009-07-22T19:00:00.000","2009-07-22 19:00","2009-07-22","2009-07","2009","0.319002136368819","0.209"
"Bradshaw River","2009-07-22T20:00:00.000","2009-07-22 20:00","2009-07-22","2009-07","2009","0.3189990902037","0.209"
"Bradshaw River","2009-07-22T21:00:00.000","2009-07-22 21:00","2009-07-22","2009-07","2009","0.324014381197696","0.209"
"Bradshaw River","2009-07-22T22:00:00.000","2009-07-22 22:00","2009-07-22","2009-07","2009","0.321497059270783","0.209"
"Bradshaw River","2009-07-22T23:00:00.000","2009-07-22 23:00","2009-07-22","2009-07","2009","0.321494000732389","0.209"
"Bradshaw River","2009-07-23T00:00:00.000","2009-07-23 00:00","2009-07-23","2009-07","2009","0.32400516831465","0.209"
"Bradshaw River","2009-07-23T01:00:00.000","2009-07-23 01:00","2009-07-23","2009-07","2009","0.326526503881892","0.209"
"Bradshaw River","2009-07-23T02:00:00.000","2009-07-23 02:00","2009-07-23","2009-07","2009","0.334157791737005","0.209"
"Bradshaw River","2009-07-23T03:00:00.000","2009-07-23 03:00","2009-07-23","2009-07","2009","0.344476676196929","0.209"
"Bradshaw River","2009-07-23T04:00:00.000","2009-07-23 04:00","2009-07-23","2009-07","2009","0.34966956717963","0.209"
"Bradshaw River","2009-07-23T05:00:00.000","2009-07-23 05:00","2009-07-23","2009-07","2009","0.352319044903941","0.209"
"Bradshaw River","2009-07-23T06:00:00.000","2009-07-23 06:00","2009-07-23","2009-07","2009","0.349689389660171","0.209"
"Bradshaw River","2009-07-23T07:00:00.000","2009-07-23 07:00","2009-07-23","2009-07","2009","0.341868223709852","0.209"
"Bradshaw River","2009-07-23T08:00:00.000","2009-07-23 08:00","2009-07-23","2009-07","2009","0.334139068184487","0.209"
"Bradshaw River","2009-07-23T09:00:00.000","2009-07-23 09:00","2009-07-23","2009-07","2009","0.331555545429897","0.209"
"Bradshaw River","2009-07-23T10:00:00.000","2009-07-23 10:00","2009-07-23","2009-07","2009","0.32397445968892","0.209"
"Bradshaw River","2009-07-23T11:00:00.000","2009-07-23 11:00","2009-07-23","2009-07","2009","0.31895339954317","0.209"
"Bradshaw River","2009-07-23T12:00:00.000","2009-07-23 12:00","2009-07-23","2009-07","2009","0.311499795961026","0.209"
"Bradshaw River","2009-07-23T13:00:00.000","2009-07-23 13:00","2009-07-23","2009-07","2009","0.309033637866978","0.209"
"Bradshaw River","2009-07-23T14:00:00.000","2009-07-23 14:00","2009-07-23","2009-07","2009","0.306577677820283","0.209"
"Bradshaw River","2009-07-23T15:00:00.000","2009-07-23 15:00","2009-07-23","2009-07","2009","0.296864554551076","0.209"
"Bradshaw River","2009-07-23T16:00:00.000","2009-07-23 16:00","2009-07-23","2009-07","2009","0.292043659974846","0.209"
"Bradshaw River","2009-07-23T17:00:00.000","2009-07-23 17:00","2009-07-23","2009-07","2009","0.289682811867939","0.209"
"Bradshaw River","2009-07-23T18:00:00.000","2009-07-23 18:00","2009-07-23","2009-07","2009","0.287308266600118","0.209"
"Bradshaw River","2009-07-23T19:00:00.000","2009-07-23 19:00","2009-07-23","2009-07","2009","0.289677017639879","0.209"
"Bradshaw River","2009-07-23T20:00:00.000","2009-07-23 20:00","2009-07-23","2009-07","2009","0.294447810272798","0.209"
"Bradshaw River","2009-07-23T21:00:00.000","2009-07-23 21:00","2009-07-23","2009-07","2009","0.304089708409249","0.209"
"Bradshaw River","2009-07-23T22:00:00.000","2009-07-23 22:00","2009-07-23","2009-07","2009","0.309006672089707","0.209"
"Bradshaw River","2009-07-23T23:00:00.000","2009-07-23 23:00","2009-07-23","2009-07","2009","0.306550823767083","0.209"
"Bradshaw River","2009-07-24T00:00:00.000","2009-07-24 00:00","2009-07-24","2009-07","2009","0.311439012351873","0.209"
"Bradshaw River","2009-07-24T01:00:00.000","2009-07-24 01:00","2009-07-24","2009-07","2009","0.311460684355515","0.209"
"Bradshaw River","2009-07-24T02:00:00.000","2009-07-24 02:00","2009-07-24","2009-07","2009","0.311432995626456","0.209"
"Bradshaw River","2009-07-24T03:00:00.000","2009-07-24 03:00","2009-07-24","2009-07","2009","0.31142998728643","0.209"
"Bradshaw River","2009-07-24T04:00:00.000","2009-07-24 04:00","2009-07-24","2009-07","2009","0.313924798796823","0.209"
"Bradshaw River","2009-07-24T05:00:00.000","2009-07-24 05:00","2009-07-24","2009-07","2009","0.318898575245721","0.209"
"Bradshaw River","2009-07-24T06:00:00.000","2009-07-24 06:00","2009-07-24","2009-07","2009","0.313918757131027","0.209"
"Bradshaw River","2009-07-24T07:00:00.000","2009-07-24 07:00","2009-07-24","2009-07","2009","0.296817607967263","0.209"
"Bradshaw River","2009-07-24T08:00:00.000","2009-07-24 08:00","2009-07-24","2009-07","2009","0.291997111654539","0.209"
"Bradshaw River","2009-07-24T09:00:00.000","2009-07-24 09:00","2009-07-24","2009-07","2009","0.287264997076257","0.209"
"Bradshaw River","2009-07-24T10:00:00.000","2009-07-24 10:00","2009-07-24","2009-07","2009","0.282549637749043","0.209"
"Bradshaw River","2009-07-24T11:00:00.000","2009-07-24 11:00","2009-07-24","2009-07","2009","0.280182399966727","0.209"
"Bradshaw River","2009-07-24T12:00:00.000","2009-07-24 12:00","2009-07-24","2009-07","2009","0.277872037733987","0.209"
"Bradshaw River","2009-07-24T13:00:00.000","2009-07-24 13:00","2009-07-24","2009-07","2009","0.275548470556723","0.209"
"Bradshaw River","2009-07-24T14:00:00.000","2009-07-24 14:00","2009-07-24","2009-07","2009","0.275522491813794","0.209"
"Bradshaw River","2009-07-24T15:00:00.000","2009-07-24 15:00","2009-07-24","2009-07","2009","0.27786353263877","0.209"
"Bradshaw River","2009-07-24T16:00:00.000","2009-07-24 16:00","2009-07-24","2009-07","2009","0.280168163679011","0.209"
"Bradshaw River","2009-07-24T17:00:00.000","2009-07-24 17:00","2009-07-24","2009-07","2009","0.284880700683214","0.209"
"Bradshaw River","2009-07-24T18:00:00.000","2009-07-24 18:00","2009-07-24","2009-07","2009","0.289610388351582","0.209"
"Bradshaw River","2009-07-24T19:00:00.000","2009-07-24 19:00","2009-07-24","2009-07","2009","0.2872361526109","0.209"
"Bradshaw River","2009-07-24T20:00:00.000","2009-07-24 20:00","2009-07-24","2009-07","2009","0.30161349153167","0.209"
"Bradshaw River","2009-07-24T21:00:00.000","2009-07-24 21:00","2009-07-24","2009-07","2009","0.308937765110408","0.209"
"Bradshaw River","2009-07-24T22:00:00.000","2009-07-24 22:00","2009-07-24","2009-07","2009","0.311397509467775","0.209"
"Bradshaw River","2009-07-24T23:00:00.000","2009-07-24 23:00","2009-07-24","2009-07","2009","0.326384685824453","0.209"
"Bradshaw River","2009-07-25T00:00:00.000","2009-07-25 00:00","2009-07-25","2009-07","2009","0.328890230820238","0.209"
"Bradshaw River","2009-07-25T01:00:00.000","2009-07-25 01:00","2009-07-25","2009-07","2009","0.331456731347728","0.209"
"Bradshaw River","2009-07-25T02:00:00.000","2009-07-25 02:00","2009-07-25","2009-07","2009","0.334008018602077","0.209"
"Bradshaw River","2009-07-25T03:00:00.000","2009-07-25 03:00","2009-07-25","2009-07","2009","0.334004898699947","0.209"
"Bradshaw River","2009-07-25T04:00:00.000","2009-07-25 04:00","2009-07-25","2009-07","2009","0.332978806397616","0.209"
"Bradshaw River","2009-07-25T05:00:00.000","2009-07-25 05:00","2009-07-25","2009-07","2009","0.335536171789465","0.209"
"Bradshaw River","2009-07-25T06:00:00.000","2009-07-25 06:00","2009-07-25","2009-07","2009","0.34068460528748","0.209"
"Bradshaw River","2009-07-25T07:00:00.000","2009-07-25 07:00","2009-07-25","2009-07","2009","0.354530672905156","0.209"
"Bradshaw River","2009-07-25T08:00:00.000","2009-07-25 08:00","2009-07-25","2009-07","2009","0.353999630614504","0.209"
"Bradshaw River","2009-07-25T09:00:00.000","2009-07-25 09:00","2009-07-25","2009-07","2009","0.360091073666468","0.209"
"Bradshaw River","2009-07-25T10:00:00.000","2009-07-25 10:00","2009-07-25","2009-07","2009","0.353465789306511","0.209"
"Bradshaw River","2009-07-25T11:00:00.000","2009-07-25 11:00","2009-07-25","2009-07","2009","0.354755451076575","0.209"
"Bradshaw River","2009-07-25T12:00:00.000","2009-07-25 12:00","2009-07-25","2009-07","2009","0.350802218030361","0.209"
"Bradshaw River","2009-07-25T13:00:00.000","2009-07-25 13:00","2009-07-25","2009-07","2009","0.347943122548381","0.209"
"Bradshaw River","2009-07-25T14:00:00.000","2009-07-25 14:00","2009-07-25","2009-07","2009","0.346894952224237","0.209"
"Bradshaw River","2009-07-25T15:00:00.000","2009-07-25 15:00","2009-07-25","2009-07","2009","0.339106546444788","0.209"
"Bradshaw River","2009-07-25T16:00:00.000","2009-07-25 16:00","2009-07-25","2009-07","2009","0.331384630070557","0.209"
"Bradshaw River","2009-07-25T17:00:00.000","2009-07-25 17:00","2009-07-25","2009-07","2009","0.336499940533942","0.209"
"Bradshaw River","2009-07-25T18:00:00.000","2009-07-25 18:00","2009-07-25","2009-07","2009","0.341656035278878","0.209"
"Bradshaw River","2009-07-25T19:00:00.000","2009-07-25 19:00","2009-07-25","2009-07","2009","0.339093968165775","0.209"
"Bradshaw River","2009-07-25T20:00:00.000","2009-07-25 20:00","2009-07-25","2009-07","2009","0.336516238892333","0.209"
"Bradshaw River","2009-07-25T21:00:00.000","2009-07-25 21:00","2009-07-25","2009-07","2009","0.333948743054586","0.209"
"Bradshaw River","2009-07-25T22:00:00.000","2009-07-25 22:00","2009-07-25","2009-07","2009","0.33136598753272","0.209"
"Bradshaw River","2009-07-25T23:00:00.000","2009-07-25 23:00","2009-07-25","2009-07","2009","0.333942503841707","0.209"
"Bradshaw River","2009-07-26T00:00:00.000","2009-07-26 00:00","2009-07-26","2009-07","2009","0.326307624238457","0.209"
"Bradshaw River","2009-07-26T01:00:00.000","2009-07-26 01:00","2009-07-26","2009-07","2009","0.32630454197196","0.209"
"Bradshaw River","2009-07-26T02:00:00.000","2009-07-26 02:00","2009-07-26","2009-07","2009","0.323777960347214","0.209"
"Bradshaw River","2009-07-26T03:00:00.000","2009-07-26 03:00","2009-07-26","2009-07","2009","0.32374970714535","0.209"
"Bradshaw River","2009-07-26T04:00:00.000","2009-07-26 04:00","2009-07-26","2009-07","2009","0.323771820742335","0.209"
"Bradshaw River","2009-07-26T05:00:00.000","2009-07-26 05:00","2009-07-26","2009-07","2009","0.318727421735321","0.209"
"Bradshaw River","2009-07-26T06:00:00.000","2009-07-26 06:00","2009-07-26","2009-07","2009","0.316231596950112","0.209"
"Bradshaw River","2009-07-26T07:00:00.000","2009-07-26 07:00","2009-07-26","2009-07","2009","0.311298248116594","0.209"
"Bradshaw River","2009-07-26T08:00:00.000","2009-07-26 08:00","2009-07-26","2009-07","2009","0.306356306427759","0.209"
"Bradshaw River","2009-07-26T09:00:00.000","2009-07-26 09:00","2009-07-26","2009-07","2009","0.30391146195864","0.209"
"Bradshaw River","2009-07-26T10:00:00.000","2009-07-26 10:00","2009-07-26","2009-07","2009","0.301501075126793","0.209"
"Bradshaw River","2009-07-26T11:00:00.000","2009-07-26 11:00","2009-07-26","2009-07","2009","0.301498117094814","0.209"
"Bradshaw River","2009-07-26T12:00:00.000","2009-07-26 12:00","2009-07-26","2009-07","2009","0.299049397539034","0.209"
"Bradshaw River","2009-07-26T13:00:00.000","2009-07-26 13:00","2009-07-26","2009-07","2009","0.291866807812805","0.209"
"Bradshaw River","2009-07-26T14:00:00.000","2009-07-26 14:00","2009-07-26","2009-07","2009","0.289482945848176","0.209"
"Bradshaw River","2009-07-26T15:00:00.000","2009-07-26 15:00","2009-07-26","2009-07","2009","0.282398090176374","0.209"
"Bradshaw River","2009-07-26T16:00:00.000","2009-07-26 16:00","2009-07-26","2009-07","2009","0.280031514467732","0.209"
"Bradshaw River","2009-07-26T17:00:00.000","2009-07-26 17:00","2009-07-26","2009-07","2009","0.275401710802608","0.209"
"Bradshaw River","2009-07-26T18:00:00.000","2009-07-26 18:00","2009-07-26","2009-07","2009","0.277718966744745","0.209"
"Bradshaw River","2009-07-26T19:00:00.000","2009-07-26 19:00","2009-07-26","2009-07","2009","0.277716132510684","0.209"
"Bradshaw River","2009-07-26T20:00:00.000","2009-07-26 20:00","2009-07-26","2009-07","2009","0.284734246261472","0.209"
"Bradshaw River","2009-07-26T21:00:00.000","2009-07-26 21:00","2009-07-26","2009-07","2009","0.28706829691031","0.209"
"Bradshaw River","2009-07-26T22:00:00.000","2009-07-26 22:00","2009-07-26","2009-07","2009","0.289459777619698","0.209"
"Bradshaw River","2009-07-26T23:00:00.000","2009-07-26 23:00","2009-07-26","2009-07","2009","0.287062529952447","0.209"
"Bradshaw River","2009-07-27T00:00:00.000","2009-07-27 00:00","2009-07-27","2009-07","2009","0.287083302105398","0.209"
"Bradshaw River","2009-07-27T01:00:00.000","2009-07-27 01:00","2009-07-27","2009-07","2009","0.287080418540508","0.209"
"Bradshaw River","2009-07-27T02:00:00.000","2009-07-27 02:00","2009-07-27","2009-07","2009","0.289448193867276","0.209"
"Bradshaw River","2009-07-27T03:00:00.000","2009-07-27 03:00","2009-07-27","2009-07","2009","0.291826090657511","0.209"
"Bradshaw River","2009-07-27T04:00:00.000","2009-07-27 04:00","2009-07-27","2009-07","2009","0.291799324364496","0.209"
"Bradshaw River","2009-07-27T05:00:00.000","2009-07-27 05:00","2009-07-27","2009-07","2009","0.289439506211255","0.209"
"Bradshaw River","2009-07-27T06:00:00.000","2009-07-27 06:00","2009-07-27","2009-07","2009","0.287066000942114","0.209"
"Bradshaw River","2009-07-27T07:00:00.000","2009-07-27 07:00","2009-07-27","2009-07","2009","0.287063117467647","0.209"
"Bradshaw River","2009-07-27T08:00:00.000","2009-07-27 08:00","2009-07-27","2009-07","2009","0.282326037705384","0.209"
"Bradshaw River","2009-07-27T09:00:00.000","2009-07-27 09:00","2009-07-27","2009-07","2009","0.282323179103441","0.209"
"Bradshaw River","2009-07-27T10:00:00.000","2009-07-27 10:00","2009-07-27","2009-07","2009","0.279980279956473","0.209"
"Bradshaw River","2009-07-27T11:00:00.000","2009-07-27 11:00","2009-07-27","2009-07","2009","0.27532777128804","0.209"
"Bradshaw River","2009-07-27T12:00:00.000","2009-07-27 12:00","2009-07-27","2009-07","2009","0.275348097194359","0.209"
"Bradshaw River","2009-07-27T13:00:00.000","2009-07-27 13:00","2009-07-27","2009-07","2009","0.273035557878587","0.209"
"Bradshaw River","2009-07-27T14:00:00.000","2009-07-27 14:00","2009-07-27","2009-07","2009","0.275342453972597","0.209"
"Bradshaw River","2009-07-27T15:00:00.000","2009-07-27 15:00","2009-07-27","2009-07","2009","0.282306027808051","0.209"
"Bradshaw River","2009-07-27T16:00:00.000","2009-07-27 16:00","2009-07-27","2009-07","2009","0.279986552373111","0.209"
"Bradshaw River","2009-07-27T17:00:00.000","2009-07-27 17:00","2009-07-27","2009-07","2009","0.270701830338261","0.209"
"Bradshaw River","2009-07-27T18:00:00.000","2009-07-27 18:00","2009-07-27","2009-07","2009","0.301382163039634","0.209"
"Bradshaw River","2009-07-27T19:00:00.000","2009-07-27 19:00","2009-07-27","2009-07","2009","0.303810479775497","0.209"
"Bradshaw River","2009-07-27T20:00:00.000","2009-07-27 20:00","2009-07-27","2009-07","2009","0.311162305581465","0.209"
"Bradshaw River","2009-07-27T21:00:00.000","2009-07-27 21:00","2009-07-27","2009-07","2009","0.321133199499792","0.209"
"Bradshaw River","2009-07-27T22:00:00.000","2009-07-27 22:00","2009-07-27","2009-07","2009","0.336359653924216","0.209"
"Bradshaw River","2009-07-27T23:00:00.000","2009-07-27 23:00","2009-07-27","2009-07","2009","0.344109010324389","0.209"
"Bradshaw River","2009-07-28T00:00:00.000","2009-07-28 00:00","2009-07-28","2009-07","2009","0.351161670475296","0.209"
"Bradshaw River","2009-07-28T01:00:00.000","2009-07-28 01:00","2009-07-28","2009-07","2009","0.360948611527032","0.209"
"Bradshaw River","2009-07-28T02:00:00.000","2009-07-28 02:00","2009-07-28","2009-07","2009","0.377391870181568","0.209"
"Bradshaw River","2009-07-28T03:00:00.000","2009-07-28 03:00","2009-07-28","2009-07","2009","0.383688696914919","0.209"
"Bradshaw River","2009-07-28T04:00:00.000","2009-07-28 04:00","2009-07-28","2009-07","2009","0.382311134576269","0.209"
"Bradshaw River","2009-07-28T05:00:00.000","2009-07-28 05:00","2009-07-28","2009-07","2009","0.371379440907277","0.209"
"Bradshaw River","2009-07-28T06:00:00.000","2009-07-28 06:00","2009-07-28","2009-07","2009","0.364110796662222","0.209"
"Bradshaw River","2009-07-28T07:00:00.000","2009-07-28 07:00","2009-07-28","2009-07","2009","0.357473475813354","0.209"
"Bradshaw River","2009-07-28T08:00:00.000","2009-07-28 08:00","2009-07-28","2009-07","2009","0.34639798166378","0.209"
"Bradshaw River","2009-07-28T09:00:00.000","2009-07-28 09:00","2009-07-28","2009-07","2009","0.343817439643632","0.209"
"Bradshaw River","2009-07-28T10:00:00.000","2009-07-28 10:00","2009-07-28","2009-07","2009","0.339670027320277","0.209"
