"record","driller","community","well_name","well_field","pid","date","depth_ft","diam_in","casing_ft","wtr_lvl_ft","rate_igpm","drive_shoe","latitude","longitude","location_1","coordinates"
"122849","MOORE WELL DRILLING","Charlottetown",,,,"2004-12-03T00:00:00.000","110","5","60","35","10","No","46.133422","-63.240789","(46.133422, -63.240789)","On land"
"124519","Watson MacDonald Well Drilling","Charlottetown",,,,"2005-06-29T00:00:00.000","100","5","60","327","10","No","46.767081","-64.128936","(46.767081, -64.128936)","In the sea"
"116975","MOORE WELL DRILLING","St Catherines",,,"204677","1995-08-31T00:00:00.000","130","5","44","60","15","No","46.189994","-63.295463","(46.189994, -63.295463)","On land"
"121642","MOORE WELL DRILLING","Charlottetown",,,,"2002-10-15T00:00:00.000","90","5","40","20","20","No","46.419710","-63.192596","(46.41971, -63.192596)","On land"
"118575","MACDOUGALL'S WELL DRILLING","Charlottetown",,,,"1998-05-28T00:00:00.000","38","5","22","0",,"No","46.192779","-63.460454","(46.192779, -63.460454)","In the sea"
"218020","Manderson Well Drilling Ltd","Unionvale",,,"43539","2018-11-01T00:00:00.000","150","5","60",,,"No","46.708768","-64.213643","(46.708768, -64.213643)","On land"
"117087","MANDERSON WELL DRILLING","Abrams Village",,,"820688","1995-07-05T00:00:00.000","103","5","65","26","14","No","46.449902","-64.076793","(46.449902, -64.076793)","On land"
"113755","Watson MacDonald Well Drilling","Argyle Shore",,,,"1989-05-31T00:00:00.000","44","4","29","27","8","No","46.183281","-63.426297","(46.183281, -63.426297)","In the sea"
"125935","Manderson  Well Drilling","Charlottetown",,,,"2010-10-28T00:00:00.000","75","6","40","26","10","No",,,,"None provided"
"120942","Watson MacDonald Well Drilling","Charlottetown",,,,"2002-01-21T00:00:00.000","100","5","60","22",,"No","46.815536","-64.143059","(46.815536, -64.143059)","On land"
"121864","Manderson  Well Drilling","Charlottetown",,,,"2003-08-27T00:00:00.000","185","5","60","42","20","No",,,,"None provided"
"107381","D.B.&J. WELL DRILLING","Johnstons River",,,,"1979-06-01T00:00:00.000","95","4","41","49","6","No","46.271376","-63.005191","(46.271376, -63.005191)","On land"
"117335","MOORE WELL DRILLING","Savage Harbour",,,"375063","1995-05-30T00:00:00.000","70","5","44","20","10","No","46.429676","-62.851621","(46.429676, -62.851621)","On land"
"107936","D.B.&J. WELL DRILLING","Clermont",,,,"1979-09-12T00:00:00.000","450","4","45","24","0","No","46.424124","-63.684552","(46.424124, -63.684552)","On land"
"124195","Manderson  Well Drilling","Charlottetown",,,,"2006-10-11T00:00:00.000","85","5","40","21","25","No",,,,"None provided"
"113990","MOORE WELL DRILLING","Canoe Cove",,,,"1989-07-07T00:00:00.000","66","5","40","30","6","No","46.137805","-63.291300","(46.137805, -63.2913)","In the sea"
"114808","MANDERSON WELL DRILLING","Charlottetown",,,,"1990-08-31T00:00:00.000","104","5","61","24","15","No","46.227233","-63.099851","(46.227233, -63.099851)","On land"
"125239","Manderson  Well Drilling","Charlottetown",,,,"2009-07-23T00:00:00.000","85","5","40","3","20","No","46.653830","-63.953303","(46.65383, -63.953303)","On land"
"219373","Manderson Well Drilling Ltd","Miscouche",,,"600148","2020-11-09T00:00:00.000","89","5","60",,,"No","46.428796","-63.853616","(46.428796, -63.853616)","On Land"
"118821","MOORE WELL DRILLING","Charlottetown",,,"855031","1998-05-29T00:00:00.000","70","5","40","25",,"No","46.332575","-62.990905","(46.332575, -62.990905)","On land"
"120553","MOORE WELL DRILLING","Charlottetown",,,,"2001-07-06T00:00:00.000","90","5","40","25","10","No","46.471760","-62.473763","(46.47176, -62.473763)","On land"
"125813","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2010-10-12T00:00:00.000","110","5","60","40",,"No","46.424208","-63.670238","(46.424208, -63.670238)","On land"
"112897","MOORE WELL DRILLING","Charlottetown",,,,"1988-06-07T00:00:00.000","80","9","61","27","10","No","46.253223","-63.186822","(46.253223, -63.186822)","On land"
"116908","ROY'S WELL DRILLING","Georgetown Royalty",,,,"1994-06-18T00:00:00.000","65","5","43","32","8","No","46.200352","-62.565794","(46.200352, -62.565794)","On land"
"121866","Manderson  Well Drilling","Charlottetown",,,,"2003-08-28T00:00:00.000","85","5","42","42","12","No",,,,"None provided"
"218230","Moore Well Drilling Inc","Carleton",,,"713834","2019-02-07T00:00:00.000","130","6","60",,,"No","46.273148","-63.670735","(46.273148, -63.670735)","On Land"
"217322","Watson MacDonald Well Drilling","Long Creek",,,"1070028","2015-01-30T00:00:00.000","175","6","97",,,"No","46.183084","-63.281767","(46.183084, -63.281767)","On land"
"218124","Manderson  Well Drilling","Victoria",,,"695635","2014-07-02T00:00:00.000","205","8","40",,,"No","46.215072","-63.502230","(46.215072, -63.50223)","On land"
"219337","Manderson Well Drilling Ltd","Miscouche",,,"1000645","2020-10-01T00:00:00.000","99","5","80",,,"No","46.431891","-63.861464","(46.431891, -63.861464)","On Land"
"126762","ROY'S WELL DRILLING","Charlottetown",,,,"2012-11-21T00:00:00.000","90","5","50","15","10","No","46.006240","-62.622724","(46.00624, -62.622724)","On land"
"110640","Watson MacDonald Well Drilling","Tracadie Cross",,,,"1985-01-08T00:00:00.000","87","4","48","43","8","No","46.351463","-62.949311","(46.351463, -62.949311)","On land"
"119100","Manderson  Well Drilling","Charlottetown",,,,"1999-06-14T00:00:00.000","85","5","40","24","15","No","46.572261","-63.937818","(46.572261, -63.937818)","On land"
"219169","Moore Well Drilling Inc","Stanhope",,,"464206","2020-04-08T00:00:00.000","110","5","60",,,"No","46.422617","-63.129155","(46.422617, -63.129155)","On Land"
"125610","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2010-05-15T00:00:00.000","122","5","59","75","15","No","46.413888","-63.365633","(46.413888, -63.365633)","On land"
"117414","MANDERSON WELL DRILLING","Charlottetown",,,,"1996-11-05T00:00:00.000","85","5","46","22","15","No","46.493032","-63.822852","(46.493032, -63.822852)","On land"
"109020","JOHN MOORE & SONS","North Rustico",,,,"1981-05-05T00:00:00.000","130","4","46","45","8","No","46.458124","-63.319699","(46.458124, -63.319699)","On land"
"123451","MOORE WELL DRILLING","Charlottetown",,,,"2005-10-04T00:00:00.000","90","5","60","25","20","No","46.197550","-63.077764","(46.19755, -63.077764)","On land"
"122530","Manderson  Well Drilling","Charlottetown",,,,"2004-06-24T00:00:00.000","85","5","40","9","11","No","46.115893","-63.856770","(46.115893, -63.85677)","In the sea"
"120106","Reynold's Well Drilling","Charlottetown",,,"166892","2000-05-25T00:00:00.000","80","5","40","25","10","No","46.233303","-62.545561","(46.233303, -62.545561)","On land"
"126846","Manderson  Well Drilling","Charlottetown",,,,"2012-09-18T00:00:00.000","125","5","60","34","12","No",,,,"None provided"
"121858","Manderson  Well Drilling","Charlottetown",,,,"2003-08-21T00:00:00.000","265","5","80","167","15","No","46.428632","-63.623306","(46.428632, -63.623306)","On land"
"111905","EASTERN WELL DRILLIN","Charlottetown",,,,"1986-10-07T00:00:00.000","90","4","38","0","0","No","46.250556","-63.166056","(46.250556, -63.166056)","In the sea"
"114921","MOORE WELL DRILLING","Summerside",,,,"1989-10-04T00:00:00.000","44","4","26","25","5","No","46.408703","-63.774133","(46.408703, -63.774133)","On land"
"121388","MOORE WELL DRILLING","Charlottetown",,,,"2002-05-07T00:00:00.000","190","6","60","30","50","No","46.261615","-62.383649","(46.261615, -62.383649)","On land"
"114925","MOORE WELL DRILLING","Charlottetown",,,,"1989-11-24T00:00:00.000","80","4","44","35","5","No","46.210130","-63.103061","(46.21013, -63.103061)","On land"
"114997","MOORE WELL DRILLING","Harrington",,,,"1990-11-07T00:00:00.000","70","5","40","22","10","No","46.354493","-63.173520","(46.354493, -63.17352)","On land"
"121625","MOORE WELL DRILLING","Charlottetown",,,,"2002-10-07T00:00:00.000","250","5","80","145","10","No","46.202408","-63.360339","(46.202408, -63.360339)","On land"
"117465","THOMPSON'S WELL DRILLING","Kensington",,,"38862629","1996-04-06T00:00:00.000","54","5","48","34","20","No","46.428791","-63.655977","(46.428791, -63.655977)","On land"
"113883","MOORE WELL DRILLING","Winsloe",,,,"1989-08-08T00:00:00.000","140","5","60","50","10","No","46.289681","-63.181753","(46.289681, -63.181753)","On land"
"120582","MOORE WELL DRILLING","Charlottetown",,,,"2001-07-23T00:00:00.000","70","5","40","20","10","No","46.399072","-62.847802","(46.399072, -62.847802)","On land"
"114600","MOORE WELL DRILLING","Charlottetown",,,,"1990-08-22T00:00:00.000","85","6","42","20","15","No","46.126462","-62.944340","(46.126462, -62.94434)","On land"
"217420","Moore Well Drilling Inc","Cardross",,,"479816","2016-07-05T00:00:00.000","110","5","60",,,"No","46.252000","-62.631000","(46.252, -62.631)","On land"
"107515","JOHN MOORE & SONS","Keppoch",,,,"1979-10-10T00:00:00.000","150","4","44","85","7","No","46.197979","-63.103686","(46.197979, -63.103686)","On land"
"218772","Moore Well Drilling Inc","Savage Harbour",,,"1088939","2019-07-31T00:00:00.000","90","5","60",,,"No","46.427215","-62.851193","(46.427215, -62.851193)","On Land"
,"Moore Well Drilling Inc","Little Pond",,,"1027077","2015-07-14T00:00:00.000","130","5","60",,,"No","46.267038","-62.399772","(46.267038, -62.399772)","On land"
"120116","Reynold's Well Drilling","Charlottetown",,,,"2000-07-17T00:00:00.000","95","5","42","45","10","No","46.207331","-62.817480","(46.207331, -62.81748)","On land"
,,,,,,"1986-11-03T00:00:00.000","100","5","42","60","10","No","46.234281","-63.211400","(46.234281, -63.2114)","On land"
"117947","MOORE WELL DRILLING","Charlottetown",,,,"1992-08-05T00:00:00.000","50","5","40","15","10","No","46.427778","-62.789154","(46.427778, -62.789154)","On land"
"123014","Watson MacDonald Well Drilling","Charlottetown",,,,"2004-05-21T00:00:00.000","100","5","62","12",,"No","46.578828","-64.051935","(46.578828, -64.051935)","On land"
"108911","H. MURPHY","Linkletter",,,,"1981-04-10T00:00:00.000","60","4","27","15","10","No","46.405227","-63.820920","(46.405227, -63.82092)","On land"
"120265","Manderson  Well Drilling","Charlottetown",,,,"2001-05-08T00:00:00.000","125","5","40","26","29","No","46.445670","-63.554771","(46.44567, -63.554771)","On land"
"107877","D.B.&J. WELL DRILLING","Tryon",,,,"1980-08-21T00:00:00.000","60","4","21","19","10","No","46.295972","-63.741382","(46.295972, -63.741382)","On land"
"117863","MOORE WELL DRILLING","Charlottetown",,,,"1993-08-17T00:00:00.000","173","5","65","105","10","No","46.254765","-63.443717","(46.254765, -63.443717)","On land"
"121971","MOORE WELL DRILLING","Charlottetown",,,,"2003-06-12T00:00:00.000","310","50","180","120",,"No","46.496431","-64.105077","(46.496431, -64.105077)","On land"
"114667","MOORE WELL DRILLING","Wheatley River",,,,"1990-08-15T00:00:00.000","140","5","40","75","5","No","46.384348","-63.312116","(46.384348, -63.312116)","On land"
"217288","Watson MacDonald Well Drilling","Rocky Point",,,"419945","2015-09-22T00:00:00.000","95","6","40",,,"No","46.202000","-63.163000","(46.202, -63.163)","On land"
"121849","Manderson  Well Drilling","Charlottetown",,,,"2003-08-11T00:00:00.000","145","5","120","38","15","No","46.488969","-63.543145","(46.488969, -63.543145)","On land"
"123792","MOORE WELL DRILLING","Charlottetown",,,,"2006-08-09T00:00:00.000","110","5","44","30","10","No","46.342793","-64.169552","(46.342793, -64.169552)","In the sea"
"117052","REYNOLDS WELL DRILL","Hermitage",,,"173534","1995-08-01T00:00:00.000","80","5","44","30","10","No","46.215500","-62.867757","(46.2155, -62.867757)","On land"
"126752","Reynold's Well Drilling","Charlottetown",,,,"2012-12-17T00:00:00.000","170","5","60","65","10","No","46.283450","-63.027870","(46.28345, -63.02787)","On land"
,,,,,,"1986-11-01T00:00:00.000","200","8","46","14","500","No","46.421396","-63.825066","(46.421396, -63.825066)","On land"
"108222","H. MURPHY","Charlottetown",,,,"1979-05-23T00:00:00.000","84","4","21","35","6","No","46.753363","-64.150909","(46.753363, -64.150909)","In the sea"
"121850","Manderson  Well Drilling","Charlottetown",,,,"2003-08-12T00:00:00.000","185","5","54","40","4","No","46.441966","-63.812970","(46.441966, -63.81297)","On land"
"217122","Manderson Well Drilling Ltd","Mont-Carmel",,,"869503","2017-08-01T00:00:00.000","105","5","40",,,"No","46.389384","-64.031393","(46.389384, -64.031393)","On land"
"125516","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2008-08-20T00:00:00.000","72","5","39","46","20","No","46.247966","-63.643440","(46.247966, -63.64344)","On land"
"114313","BERNARD'S WELL DRILLING","Tignish",,,,"1990-05-03T00:00:00.000","68","5","40","30","8","No","46.957591","-64.156069","(46.957591, -64.156069)","In the sea"
"217781","Moore Well Drilling Inc","Savage Harbour",,,"531392","2017-12-06T00:00:00.000","110","5","60",,,"Yes","46.432944","-62.871369","(46.432944, -62.871369)","On land"
"113156","Watson MacDonald Well Drilling","Malpeque",,,,"1988-07-23T00:00:00.000","160","6","100","70","8","No","46.511437","-63.681737","(46.511437, -63.681737)","On land"
"219929","Manderson Well Drilling Ltd","Afton Road",,,"492124","2021-10-01T00:00:00.000","45","5","40",,,"No","46.191757","-63.189157","(46.191757, -63.189157)","On Land"
"216909","Moore Well Drilling Inc","Morell",,,"182543","2015-10-06T00:00:00.000","90","5","63",,,"No","46.414839","-62.705797","(46.414839, -62.705797)","On land"
"117325","REYNOLDS WELL DRILL","Flat River",,,,"1996-09-17T00:00:00.000","80","5","44","30","10","No","46.008496","-62.868251","(46.008496, -62.868251)","On land"
"124851","MOORE WELL DRILLING","Charlottetown",,,,"2008-07-09T00:00:00.000","150","5","100","30","10","Yes","46.253359","-63.062274","(46.253359, -63.062274)","On land"
"112415","H. MURPHY","North Rustico",,,,"1987-09-09T00:00:00.000","100","4","44","50","6","No","46.463526","-63.319080","(46.463526, -63.31908)","On land"
"120157","Manderson  Well Drilling","Charlottetown",,,,"2000-07-03T00:00:00.000","85","5","40","30","25","No","46.441904","-63.550033","(46.441904, -63.550033)","On land"
,,,,,,"1986-07-30T00:00:00.000","69","4","34","26","0","No","46.184971","-62.545182","(46.184971, -62.545182)","On land"
"122658","MOORE WELL DRILLING","Charlottetown",,,,"2004-11-15T00:00:00.000","70","5","40","25","10","No","46.422447","-63.169180","(46.422447, -63.16918)","In the sea"
"123116","Manderson  Well Drilling","Charlottetown",,,,"2005-05-05T00:00:00.000","105","5","60","15","20","No",,,,"None provided"
"108088","D.B.&J. WELL DRILLING","Charlottetown",,,,"1979-04-23T00:00:00.000","75","4","31","5","15","No","46.401608","-63.823467","(46.401608, -63.823467)","On land"
"118470","MOORE WELL DRILLING","Charlottetown",,,"658740","1998-07-10T00:00:00.000","90","5","42","25",,"No","46.192153","-63.072572","(46.192153, -63.072572)","In the sea"
"114712","MOORE WELL DRILLING","Bunbury",,,,"1990-07-19T00:00:00.000","120","5","40","40","10","No","46.234449","-63.079113","(46.234449, -63.079113)","On land"
"114821","MANDERSON WELL DRILLING","Tyne Valley",,,,"1990-09-29T00:00:00.000","100","5","60","30","8","No","46.573613","-63.926553","(46.573613, -63.926553)","On land"
"118189","MOORE WELL DRILLING","Charlottetown",,,,"1996-06-14T00:00:00.000","70","5","40","15","10","No","46.429674","-62.850320","(46.429674, -62.85032)","On land"
"118149","MOORE WELL DRILLING","Charlottetown",,,,"1996-08-30T00:00:00.000","230","5","66","90","10","No","46.199354","-63.071286","(46.199354, -63.071286)","On land"
"126587","Reynold's Well Drilling","Charlottetown",,,,"2012-06-01T00:00:00.000","80","5","40","35",,"No","45.981004","-62.705804","(45.981004, -62.705804)","On land"
"116433","MANDERSON WELL DRILLING","Grand River",,,"53827","1993-11-16T00:00:00.000","92","5","49","30","15","No","46.498831","-63.937010","(46.498831, -63.93701)","On land"
"115414","MOORE WELL DRILLING","Summerside",,,,"1991-08-04T00:00:00.000","70","5","41","27","10","No","46.248739","-63.665503","(46.248739, -63.665503)","On land"
"111239","MOORE WELL DRILLING","Charlottetown",,,,"1986-01-02T00:00:00.000","92","4","79","25","10","No","46.427531","-63.317568","(46.427531, -63.317568)","On land"
"119493","Manderson  Well Drilling","Charlottetown",,,,"1999-11-22T00:00:00.000","85","5","40","22","18","No","46.424064","-63.714966","(46.424064, -63.714966)","On land"
"122003","MOORE WELL DRILLING","Charlottetown",,,,"2003-07-08T00:00:00.000","190","5","61","95","10","No","46.279739","-63.381614","(46.279739, -63.381614)","On land"
"124947","Reynold's Well Drilling","Charlottetown",,,,"2008-08-06T00:00:00.000","70","5","40","24","10","No","46.373658","-63.016707","(46.373658, -63.016707)","On land"
"111350","MOORE WELL DRILLING","North Rustico",,,,"1986-05-27T00:00:00.000","80","4","40","35","8","No","46.459960","-63.306687","(46.45996, -63.306687)","On land"
"117098","MANDERSON WELL DRILLING","Charlottetown",,,"506956","1995-06-23T00:00:00.000","84","5","46","33","12","No","46.381343","-63.760742","(46.381343, -63.760742)","On land"
"125616","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2010-07-20T00:00:00.000","105","5","60","16","20","No","46.333942","-63.552198","(46.333942, -63.552198)","On land"
"122555","Manderson  Well Drilling","Charlottetown",,,"688101","2004-07-28T00:00:00.000","65","5","31","9","10","No","46.652958","-64.040969","(46.652958, -64.040969)","On land"
"113640","MANDERSON WELL DRILLING","Miscouche",,,,"1989-06-12T00:00:00.000","38","5","20","21","8","No","46.426451","-63.982623","(46.426451, -63.982623)","On land"
"118704","MOORE WELL DRILLING","Orwell Cove",,,"748525","1997-09-30T00:00:00.000","80","10","35","30","30","No","46.133599","-62.867953","(46.133599, -62.867953)","On land"
"123172","MOORE WELL DRILLING","Charlottetown",,,,"2005-05-16T00:00:00.000","190","5","60","75","10","No","46.276548","-63.228436","(46.276548, -63.228436)","On land"
"122514","Manderson  Well Drilling","Charlottetown",,,,"2004-06-11T00:00:00.000","105","5","60","40","12","No","46.467946","-63.552588","(46.467946, -63.552588)","In the sea"
"125573","THOMPSON'S WELL DRILLING","Charlottetown",,,,"2009-11-23T00:00:00.000","124","5","60","44","20","No","46.396943","-63.551532","(46.396943, -63.551532)","On land"
"110184","REYNOLDS WELL DRILLI","Milton",,,,"1984-06-21T00:00:00.000","104","4","35","48","7","No","46.290119","-63.189544","(46.290119, -63.189544)","On land"
"121469","MOORE WELL DRILLING","Charlottetown",,,"894980","2002-06-25T00:00:00.000","110","5","60","30","10","No","46.234917","-63.045393","(46.234917, -63.045393)","On land"
"109905","D.B.&J. WELL DRILLING","Kensington",,,,"1982-10-20T00:00:00.000","30","4","16","12","4","No","46.430211","-63.643629","(46.430211, -63.643629)","On land"
"121274","ROY'S WELL DRILLING","Charlottetown",,,,"2002-10-09T00:00:00.000","120","5","40","90","9","No","46.064007","-62.710380","(46.064007, -62.71038)","On land"
"122617","MOORE WELL DRILLING","Charlottetown",,,,"2004-10-12T00:00:00.000","70","5","40","20","10","No","46.343922","-62.298255","(46.343922, -62.298255)","On land"
"120018","MOORE WELL DRILLING","Charlottetown",,,,"2000-06-16T00:00:00.000","70","5","40","15","10","No","46.765650","-64.090927","(46.76565, -64.090927)","On land"
"116104","Watson MacDonald Well Drilling","Charlottetown",,,,"1992-12-23T00:00:00.000","55","5","27","45","5","No","46.264942","-63.175183","(46.264942, -63.175183)","On land"
"122541","Manderson  Well Drilling","Charlottetown",,,,"2004-07-13T00:00:00.000","105","5","60","35","14","No","46.551936","-63.616498","(46.551936, -63.616498)","On land"
"109735","MOORE WELL DRILLING","Brackley Point",,,,"1983-07-19T00:00:00.000","95","4","43","30","8","No","46.402625","-63.184080","(46.402625, -63.18408)","On land"
"108009","H. MURPHY","Bedeque",,,,"1978-09-25T00:00:00.000","100","4","22","35","6","No","46.337598","-63.705561","(46.337598, -63.705561)","On land"
"120083","MOORE WELL DRILLING","Charlottetown",,,,"1999-12-02T00:00:00.000","110","5","40","30","10","No","46.444707","-63.289026","(46.444707, -63.289026)","On land"
"124011","MOORE WELL DRILLING","Charlottetown",,,,"2007-06-04T00:00:00.000","145","5","44","55","10","No","46.365771","-62.846594","(46.365771, -62.846594)","On land"
"108050","NEW HAVEN P.& H.","Fernwood",,,,"1979-07-26T00:00:00.000","85","4","42","17","10","No","46.336055","-63.802992","(46.336055, -63.802992)","On land"
"125869","Manderson  Well Drilling","Charlottetown",,,,"2010-05-27T00:00:00.000","85","5","60","40",,"No",,,,"None provided"
"108085","H. MURPHY","Wilmot",,,,"1978-09-19T00:00:00.000","80","4","57","30","6","No","46.393102","-63.751801","(46.393102, -63.751801)","On land"
"124286","Manderson  Well Drilling","Charlottetown",,,,"2007-07-19T00:00:00.000","85","5","40","24","15","No",,,,"None provided"
"107071","JOHN MOORE & SONS","Vernon River",,,,"1980-07-25T00:00:00.000","130","5","40","55","40","No","46.193860","-62.836706","(46.19386, -62.836706)","On land"
"116813","Watson MacDonald Well Drilling","O'Leary",,,"424127","1994-05-20T00:00:00.000","100","5","80","15","25","No","46.706689","-64.225793","(46.706689, -64.225793)","On land"
"107036","D.B.&J. WELL DRILLING","Charlottetown",,,,"1979-04-27T00:00:00.000","165","4","38","95","12","No","46.065344","-62.564267","(46.065344, -62.564267)","On land"
"219258","Manderson Well Drilling Ltd","Bayside",,,"475814","2020-07-21T00:00:00.000","70","5","40",,,"No","46.512065","-63.889504","(46.512065, -63.889504)","On Land"
"117975","MOORE WELL DRILLING","Charlottetown",,,,"1992-09-15T00:00:00.000","150","5","66","55","10","No","46.258659","-63.163486","(46.258659, -63.163486)","On land"
"109252","D.B.&J. WELL DRILLING","Charlottetown",,,,"1981-11-12T00:00:00.000","75","4","33","15","10","No","46.647369","-64.377347","(46.647369, -64.377347)","On land"
"116426","MOORE WELL DRILLING","North Milton",,,"281568","1993-10-22T00:00:00.000","130","5","44","55","10","No","46.330563","-63.220215","(46.330563, -63.220215)","On land"
"111086","MOORE WELL DRILLING","Charlottetown",,,,"1985-11-29T00:00:00.000","110","4","56","50","8","No","46.300424","-63.214901","(46.300424, -63.214901)","On land"
"114784","Watson MacDonald Well Drilling","Winsloe",,,,"1990-09-26T00:00:00.000","134","5","54","59","10","No","46.290133","-63.180457","(46.290133, -63.180457)","On land"
"116481","REYNOLDS WELL DRIL","Newport",,,"745687","1993-05-08T00:00:00.000","115","5","44","50","10","No","46.219144","-62.538417","(46.219144, -62.538417)","In the sea"
"115412","MOORE WELL DRILLING","Charlottetown",,,,"1991-08-27T00:00:00.000","130","5","101","15","10","No","46.219126","-63.107616","(46.219126, -63.107616)","In the sea"
"219480","Moore Well Drilling Inc","Rustico",,,"782342","2020-06-01T00:00:00.000","130","5","60",,,"No","46.443025","-63.292606","(46.443025, -63.292606)","On Land"
"218377","Moore Well Drilling","North Rustico",,,"1010677","2010-09-27T00:00:00.000","90","5","63",,,"No","46.450419","-63.320012","(46.450419, -63.320012)","On land"
"217883","Manderson Well Drilling Ltd","Hebron",,,"1024207","2018-07-25T00:00:00.000","33","5","20",,,"No","46.632086","-64.220971","(46.632086, -64.220971)","On land"
"217447","Moore Well Drilling Inc","Brackley Beach",,,"1082700","2016-08-18T00:00:00.000","110","5","60",,,"No","46.388000","-63.195000","(46.388, -63.195)","On land"
"219968","Manderson Well Drilling Ltd","Nail Pond",,,"718510","2021-07-22T00:00:00.000","90","5","54",,,"No","46.976846","-64.088604","(46.976846, -64.088604)","On Land"
"119181","MOORE WELL DRILLING","Charlottetown",,,"864512","1999-06-02T00:00:00.000","90","5","40","15","10","No","46.416993","-62.797003","(46.416993, -62.797003)","On land"
"111289","MOORE WELL DRILLING","Charlottetown",,,,"1986-04-08T00:00:00.000","30","4","17","0","0","No","46.235663","-63.129048","(46.235663, -63.129048)","On land"
"115492","BERNARD'S WELL DRILLING","Cape Wolfe",,,,"1991-10-31T00:00:00.000","80","5","40","28","15","No","46.715775","-64.376470","(46.715775, -64.37647)","On land"
"105508","H. MURPHY","Freetown",,,,"1978-06-12T00:00:00.000","50","4","10","10","10","No","46.360322","-63.668156","(46.360322, -63.668156)","On land"
"110883","Watson MacDonald Well Drilling","Cumberland",,,,"1985-07-05T00:00:00.000","152","5","38","90","10","No","46.163234","-63.180041","(46.163234, -63.180041)","On land"
"107419","JOHN MOORE & SONS","Wheatley River",,,,"1980-08-14T00:00:00.000","95","5","44","35","8","No","46.370460","-63.288634","(46.37046, -63.288634)","On land"
