"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2018","Permanent","Police Sergeant","Police - Operations","124902.03","40518.26","2757.81","34976.00","0.00","0.00","8165.80","73891.06",,"17026.67",,"302237.63"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.97","2370.14","614.12","0.00","0.00","0.00","1314.02","23331.45","782.84","17026.67","0.00","125275.21"
"2018","Permanent","Transit Mechanic II","Transit Maintenance -Mechanics","79835.90","5560.71","2955.47","0.00","0.00","0.00","1189.97","23277.04","782.84","17026.67","0.00","130628.60"
"2018","Permanent","Legal Assistant","City Attorney","97211.97","0.00","6169.22","0.00","0.00","0.00","1012.13","28234.24","276.96","17026.67","0.00","149931.19"
"2018","Permanent","Police Officer","Strategic Services Division","110526.04","36770.18","3306.41","24567.03","0.00","200.00","7336.42","63104.70",,"17026.67",,"262837.45"
"2018","Permanent","Library Assistant II","Public and Branch Services","53735.15","0.00","615.74","715.50","600.08","0.00","544.28","11235.94",,"17026.67",,"84473.35"
"2018","Permanent","Forensic Supervisor","Criminal Investigations","110046.50","3133.69","0.00","115.68","0.00","0.00","719.94","32198.76","232.56","17026.67","0.00","163473.80"
"2018","Permanent","Library Assistant II","Public and Branch Services","31607.97","0.00","0.00","232.00","0.00","0.00","317.22","9250.09","334.72","17026.67","0.00","58768.67"
"2018","Permanent","Beach Manager","Beach (415 PCH)","70314.01","0.00","1081.76","0.00","0.00","0.00","207.72","20422.00","0.00","1248.44","1799.98","95073.91"
"2018","Permanent","Library Assistant II","Public and Branch Services","31608.01","0.00","1750.71","678.00","0.00","0.00","334.66","9379.22","314.49","17026.67","0.00","61091.76"
"2018","Permanent","Risk Management Technician","Risk Management","54063.72","1917.20","2478.18","0.00","0.00","0.00","612.14","15705.65","669.32","17026.67","0.00","92472.88"
"2018","Permanent","Community Svs Program Spec","Human Services - Sports","34529.55","0.00","1669.34","6.00","0.00","0.00","359.84","10032.72","401.62","17026.67","0.00","64025.74"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","6815.88","6474.33","0.00","22.51","0.00","0.00","0.00","1453.15","23.08","17026.67","0.00","31815.61"
"2018","Permanent","Community Svs Program Spec","Human Services - VAP","38848.91","37.10","49.47","1097.25","0.00","0.00","397.17","11604.24","502.02","17026.67","0.00","69562.83"
"2018","Permanent","Community Svs Program Spec","Human Services - Sports","34529.59","20.92","103.05","4.75","0.00","0.00","338.15","10032.36","401.62","17026.67","0.00","62457.11"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","15082.40","17273.01","0.00","24.24","0.00","0.00","257.00","3137.83","207.72","1248.44","0.00","37230.64"
"2018","Permanent","Community Svs Program Spec","Community Recreation-Gym","40284.45","152.48","3063.34","1185.50","0.00","0.00","434.43","12048.08",,"17026.67",,"74194.95"
"2018","Permanent","Librarian I","Reference Services","40986.00","0.00","1103.47","0.00","0.00","0.00","1151.22","11903.97",,"17026.67",,"72171.33"
"2018","Permanent","Community Svs Program Spec","Human Services - CREST","34529.54","0.00","2572.02","16.00","0.00","0.00","934.94","10035.57","212.94","17026.67","0.00","65327.68"
"2018","Permanent","Sr Pool Lifeguard","Community Recreation-Aquatics","34529.54","5432.37","3839.80","331.50","239.98","0.00","439.26","10128.16",,"17026.67",,"71967.28"
"2018","Permanent","Sr Pool Lifeguard","Community Recreation-Aquatics","34529.61","2228.43","1400.05","606.75","0.00","0.00","383.66","10207.64","218.40","17026.67","0.00","66601.21"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","3476.68","3535.66","0.00","12.52","0.00","0.00","46.00","741.23",,"17026.67",,"24838.76"
"2018","Permanent","Aquatics Maintenance Worker","Beach House Maintenance","65291.95","7812.28","5148.02","0.00","0.00","0.00","1538.40","19137.68","637.31","17026.67","0.00","116592.31"
"2018","Permanent","Community Svs Program Spec","Human Services - CREST","34529.53","0.00","923.29","0.00","0.00","0.00","352.32","10030.92","401.62","17026.67","0.00","63264.35"
"2018","Permanent","Community Svs Program Spec","Human Services - CREST","34529.55","0.00","114.04","0.00","600.08","0.00","397.29","10205.21","256.10","17026.67","0.00","63128.94"
"2018","Permanent","Sr Pool Lifeguard","Community Recreation-Aquatics","34529.55","1716.41","327.00","511.50","479.96","0.00","372.20","10180.27","273.52","17026.67","0.00","65417.08"
"2018","Permanent","Community Svs Program Spec","Human Services - CREST","34529.61","7284.47","2531.56","0.00","0.00","0.00","3342.21","10030.94","401.62","17026.67","0.00","75147.08"
"2018","Permanent","Event Attendant II","Civic Auditorium","14994.42","4849.76","0.00","0.00","0.00","0.00","194.83","4440.82",,"17026.67",,"41506.50"
"2018","Permanent","Community Svs Program Spec","Community Recreation-Skate","40284.38","58.32","1909.78","250.00","0.00","0.00","399.90","11775.73","294.06","17026.67","0.00","71998.84"
"2018","Permanent","Farmers' Market Attendant","Farmers Market","34842.56","3054.25","776.11","16.29","0.00","0.00","1019.51","7120.13","542.86","17026.67","0.00","64398.37"
"2018","Permanent","Community Svs Program Spec","Human Services - PAL","38053.99","2903.30","313.26","390.57","530.84","0.00","413.34","11301.10","380.05","17026.67","0.00","71313.11"
"2018","Permanent","Community Svs Program Coord","Human Services - PAL","48122.34","4409.18","4248.36","1131.50","0.00","0.00","579.64","14307.31","502.02","17026.67","0.00","90327.02"
"2018","Permanent","Community Svs Program Spec","Human Services - PAL","24975.67","3515.31","0.00","435.75","0.00","0.00","178.36","5216.07",,"17026.67",,"51347.83"
"2018","Permanent","Transportation Management Spec","Mobility","37417.01","1397.73","152.91","0.00","0.00","0.00","940.74","7641.15",,"17026.67",,"64576.21"
"2018","Permanent","Event Coordinator","Beach House Operations","37158.89","21951.39","273.32","544.11","0.00","0.00","592.94","7642.89","334.72","17026.67","0.00","85524.93"
"2018","Permanent","Customer Services Assistant","Records & Election Svs - Admin","4229.85","757.96","782.40","0.00","0.00","0.00","222.13","824.31",,"17026.67",,"23843.32"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","88.04","0.00","0.00","0.00","218.00",,,"17026.67",,"17332.71"
"2018","Permanent","Housing Inspector","Housing Services","28880.74","4726.64","0.00","43.96","0.00","0.00","1067.87","5903.84","421.21","1248.44","0.00","42292.70"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","1900.24","1030.00","82.16","0.00","0.00","0.00","222.00","370.32",,"17026.67",,"20631.39"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","4646.11","1965.00","0.00","0.00","0.00","0.00","222.00","905.43",,"17026.67",,"24765.21"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","675.00","0.00","0.00","0.00","4.00",,,,,"679.00"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21950.24","26012.41","82.16","111.57","0.00","0.00","334.00","4488.25","369.28","17026.67","0.00","70374.58"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","4121.93","1844.20","0.00","0.00","0.00","0.00","226.00","803.28",,"17026.67",,"24022.08"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","12567.75","10818.90","0.00","0.00","0.00","0.00","250.00","2647.78","23.08","17026.67","0.00","43334.18"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21853.60","29704.31","0.00","322.72","0.00","0.00","304.00","4466.14","161.56","17026.67","0.00","73839.00"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21709.23","25290.76","0.00","246.73","0.00","0.00","314.00","4438.00","600.08","17026.67","0.00","69625.47"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21853.60","29658.23","0.00","273.97","230.80","0.00","374.00","4515.35","600.08","17026.67","0.00","74532.69"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21853.60","31831.55","0.00","311.04","184.64","0.00","302.00","4505.50","600.08","17026.67","0.00","76615.08"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21853.60","28048.03","0.00","263.65","0.00","0.00","280.00","4466.14","46.16","17026.67","0.00","71984.25"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21376.80","24463.32","0.00","0.00","0.00","0.00","252.00","4364.48","600.08","1248.44","0.00","52305.12"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","13863.60","19297.21","1168.72","0.00","0.00","0.00","236.00","2762.67",,"17026.67",,"54354.87"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21734.40","26172.53","0.00","146.58","0.00","0.00","244.00","4440.73",,"17026.67",,"69764.90"
"2018","Permanent","Custodian I","Custodial Services","15037.17","1133.79","600.01","475.50","0.00","0.00","524.27","3188.28",,"17026.67",,"37985.69"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","37486.11","2956.06","0.00","0.00","0.00","0.00","214.70","5333.92","0.00","1248.44","761.53","48000.76"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21307.43","26718.81","0.00","0.00","0.00","0.00","270.00","4350.97","346.20","17026.67","0.00","70020.07"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21376.80","22240.79","0.00","0.00","0.00","0.00","296.00","4364.48","600.08","17026.67","0.00","65904.82"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21376.80","24768.24","0.00","0.00","0.00","0.00","274.00","4364.48","600.08","1248.44","2099.98","54732.02"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21376.80","26272.78","0.00","0.00","0.00","0.00","308.00","4364.48","600.08","17026.67","0.00","69948.81"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21383.78","24474.81","0.00","0.00","0.00","0.00","226.00","4366.36","600.08","17026.67","0.00","68077.70"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","20099.62","26016.67","0.00","0.00","0.00","0.00","242.00","4115.59","577.00","17026.67","0.00","68077.55"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","21376.80","24293.23","0.00","0.00","0.00","0.00","276.00","4364.48",,"17026.67",,"67337.18"
"2018","Permanent","Bin Truck Driver","Resource Recovery & Recycling","40508.53","4360.90","0.00","0.00","0.00","0.00","440.47","8227.63",,"17026.67",,"70564.19"
"2018","Permanent","Custodian I","Beach House Maintenance","32916.90","3584.83","31.41","1466.25","0.00","0.00","729.44","7018.12",,"17026.67",,"62773.62"
"2018","Permanent","Motor Coach Operator Trainee","Transit Operations - MCO","2170.83","2049.78","64.56","0.00","0.00","0.00","0.00","423.05",,"1248.44",,"5956.66"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","16385.51","16510.98","0.00","0.00","0.00","0.00","12.00","3370.82","161.56","17026.67","0.00","53467.54"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","17547.20","21237.91","0.00","24.27","0.00","0.00","40.00","3618.17",,"17026.67",,"59494.22"
"2018","Permanent","Motor Coach Operator Trainee","Transit Operations - MCO","903.84","251.46","0.00","0.00","0.00","0.00","0.00","176.14",,"1248.44",,"2579.88"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","17529.60","20458.93","0.00","0.00","0.00","0.00","70.00","3614.74","23.08","17026.67","0.00","58723.02"
"2018","Permanent","Motor Coach Operator Trainee","Transit Operations - MCO","645.60","258.24","0.00","0.00","0.00","0.00","0.00","125.81",,"1248.44",,"2278.09"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","15082.40","17668.65","0.00","22.42","0.00","0.00","8.00","3137.83","69.24","17026.67","0.00","53015.21"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","15082.40","17176.73","0.00","21.69","0.00","0.00","20.00","3137.83",,"17026.67",,"52465.32"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","15082.40","18275.97","0.00","23.80","0.00","0.00","303.00","3137.83","161.56","1248.44","0.00","38233.00"
"2018","Permanent","Motor Coach Operator Trainee","Transit Operations - MCO","2582.40","2415.68","64.56","0.00","0.00","0.00","0.00","515.09",,,,"5577.73"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","12335.58","13512.56","0.00","0.00","0.00","0.00","20.00","2594.46","0.00","1248.44","1107.68","30818.72"
"2018","Permanent","Motor Coach Operator Trainee","Transit Operations - MCO","1936.80","1347.37","64.56","0.00","0.00","0.00","0.00","377.44",,,,"3726.17"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","12600.00","14038.86","0.00","0.00","0.00","0.00","12.00","2650.84",,"17026.67",,"46328.37"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","12600.00","14786.72","0.00","0.00","0.00","0.00","12.00","2650.84",,"17026.67",,"47076.23"
"2018","Permanent","Community Engagement Coord","Office of Civic Wellbeing","17480.31","16233.00","0.00","0.00","0.00","0.00","425.65","3704.22","86.58","17026.67","0.00","54956.43"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","10969.08","12100.52","0.00","23.83","0.00","0.00","14.00","2326.78","0.00","1248.44","899.99","27582.64"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","10885.60","11505.67","0.00","25.57","0.00","0.00","298.00","2362.28",,"17026.67",,"42103.79"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","10802.12","11687.98","0.00","26.18","0.00","0.00","30.00","2291.18",,"1248.44",,"26085.90"
"2018","Permanent","Customer Services Assistant","Transit Finance and Admin Svs","17567.95","2413.12","0.00","0.00","0.00","0.00","208.22","3745.49",,"17026.67",,"40961.45"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","8485.48","8114.88","0.00","19.73","0.00","0.00","4.00","1809.10","207.72","17026.67","0.00","35667.58"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","8485.48","8320.24","0.00","17.05","0.00","0.00","26.00","1809.10","207.72","17026.67","0.00","35892.26"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","8485.48","8096.33","0.00","21.03","0.00","0.00","24.00","1809.10","207.72","17026.67","0.00","35670.33"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","8485.48","7121.86","0.00","15.63","0.00","0.00","10.00","1809.10","207.72","17026.67","0.00","34676.46"
"2018","Permanent","Custodian I","Beach House Maintenance","13811.58","1899.44","0.00","0.00","0.00","0.00","155.61","2944.63",,"17026.67",,"35837.93"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","6815.88","6442.53","0.00","21.97","0.00","0.00","236.00","1453.15","23.08","1248.44","623.07","16864.11"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","6467.98","4467.58","0.00","19.66","0.00","0.00","16.00","1378.97",,"1248.44",,"13598.63"
"2018","Permanent","Resource Rec & Recyc Equip Op","Resource Recovery & Recycling","14021.96","3751.91","0.00","0.00","0.00","0.00","176.62","2989.48",,"17026.67",,"37966.64"
"2018","Permanent","Custodian I","Beach House Maintenance","6282.45","1541.18","0.00","8.00","0.00","0.00","81.77","1341.12","0.00","1248.44","346.15","10849.11"
"2018","Permanent","Budget Office Coordinator","Rent Control - Hearings","130439.10","12274.09","7623.40","28.27","0.00","0.00","10477.54","39670.92","2999.88","17026.67","0.00","220539.86"
"2018","Permanent","Permit Specialist","Civil Engineering","72084.92","0.00","2787.96","0.00","0.00","0.00","739.45","20940.86","669.32","17026.67","0.00","114249.18"
"2018","Permanent","Pr Planner","City Planning/Developmt Review","79541.54","0.00","40688.34","0.00","0.00","0.00","1039.50","22477.53",,"17026.67",,"160773.58"
"2018","Permanent","Staff Assistant III","Transit Operations","47672.74","137.83","0.00","0.00","0.00","0.00","484.84","14001.07","484.68","17026.67","0.00","79807.83"
"2018","Permanent","Chief Civic Wellbeing Officer","Office of Civic Wellbeing","193476.00","0.00","12650.36","0.00","0.00","0.00","0.00","56193.17",,"17026.67",,"279346.20"
"2018","Permanent","Hearing Investigator","Rent Control - Hearings","90608.36","0.00","13583.75","0.00","0.00","0.00","2999.88","26305.38","2700.10","17026.67","0.00","153224.14"
"2018","Permanent","Systems Analyst","Customer Experience & Support","78783.26","0.00","25141.11","0.00","0.00","0.00","1001.16","22499.76",,"17026.67",,"144451.96"
"2018","Permanent","Dir of Finance(Contr/Ci Treas)","Finance - Administration","227639.91","0.00","12257.54","0.00","0.00","0.00","1139.97","66115.74",,"17026.67",,"324179.82"
"2018","Permanent","Information Analyst","Rent Control - Public Info","91799.98","308.94","0.00","0.00","0.00","0.00","3009.88","26662.39","2700.10","17026.67","0.00","141507.95"
"2018","Permanent","Sr Planner","Mobility","128435.96","0.00","4692.85","0.00","600.08","0.00","1643.52","37477.23","0.00","1248.44","1799.98","175898.05"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61161.52","25245.59","0.00","0.00","0.00","0.00","1419.88","18075.12","600.08","17026.67","0.00","123528.86"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","64702.34","5868.00","0.00","0.00","0.00","2203.16","18080.55",,"17026.67",,"169280.72"
"2018","Permanent","Revenue Operations Specialist","Revenue Services","72084.93","0.00","7671.87","0.00","0.00","0.00","2798.12","20940.86","665.47","17026.67","0.00","121187.92"
"2018","Permanent","Communications Center Supv","Public Safety Communications","89280.03","63982.24","0.00","0.00","0.00","0.00","1031.97","26233.08",,"17026.67",,"197553.98"
"2018","Permanent","Custodian I","Custodial Services","50411.92","0.00","1938.92","0.00","0.00","0.00","1132.87","14815.93","782.84","17026.67","0.00","86109.14"
"2018","Permanent","Database Coordinator","Rent Control - Administration","91799.99","198.61","3795.57","0.00","0.00","0.00","2999.88","26662.39","2700.10","17026.67","0.00","145183.21"
"2018","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","214628.78","57955.39","7468.72","35610.54","0.00","5324.90","1259.96","94603.81","1080.04","17026.67","0.00","434958.81"
"2018","Permanent","Rent Control Administrator","Rent Control - Administration","206508.00","0.00","3971.30","0.00","0.00","0.00","2999.88","60849.47",,"17026.67",,"291355.32"
"2018","Permanent","Sr Admin Analyst-Community Use","Community Events","113447.91","0.00","13308.32","0.00","0.00","0.00","207.72","32949.81",,"17026.67",,"176940.43"
"2018","Permanent","Police Officer","Police - Operations","110525.95","38750.12","0.00","41710.30","0.00","50.00","7336.42","69235.00",,"17026.67",,"284634.46"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","45716.00","12129.71","469.44","0.00","0.00","0.00","2556.36","13439.43","461.60","17026.67","0.00","91799.21"
"2018","Permanent","Library Assistant II","Library - Information Mgmt","63216.04","0.00","0.00","0.00","0.00","0.00","634.36","18364.42","669.32","17026.67","0.00","99910.81"
"2018","Permanent","Police Officer","Police - Operations","110525.94","31598.14","0.00","39656.34","1799.98","100.00","7336.42","70069.84",,"17026.67",,"278113.33"
"2018","Permanent","Financial Systems/Payroll Adm","Finance - Administration","155875.75","0.00","17928.96","0.00","0.00","0.00","207.72","45222.14",,"17026.67",,"236261.24"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61342.78","27063.51","2672.29","0.00","0.00","0.00","2404.68","18397.79","600.08","17026.67","0.00","129507.79"
"2018","Permanent","Pr Librarian-Reference Svs","Reference Services","121536.01","0.00","8421.97","0.00","0.00","0.00","0.00","35316.51",,"17026.67",,"182301.15"
"2018","Permanent","Police Records Supervisor","Criminal Investigations","83268.01","37025.03","5764.71","0.00","0.00","0.00","719.94","24393.46","232.56","17026.67","0.00","168430.38"
"2018","Permanent","Equipment Operator I","Resource Recovery & Recycling","54076.73","563.96","4251.41","0.00","0.00","0.00","1095.51","15801.17","667.91","17026.67","0.00","93483.36"
"2018","Permanent","Police Officer","Police Administrative Services","110525.99","35641.88","8187.30","43322.00","0.00","50.00","7336.42","69235.02",,"17026.67",,"291325.28"
"2018","Permanent","Water Resources Manager","Water Resources-Water","21939.24","0.00","45523.91","0.00","0.00","0.00","0.00","6171.07",,"17026.67",,"90660.89"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","56290.17","19399.95","531.93","0.00","0.00","0.00","1659.94","16567.95","600.08","17026.67","0.00","112076.69"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","85355.99","7078.81","2790.48","1706.50","600.08","0.00","719.94","25669.97","232.56","17026.67","0.00","141181.00"
"2018","Permanent","Painter","Facilities Services","70236.01","0.00","270.14","0.00","0.00","0.00","1035.19","20502.05","482.80","17026.67","0.00","109552.85"
"2018","Permanent","Equipment Operator I","Promenade Maintenance","57379.55","2299.22","231.37","10.00","0.00","0.00","779.18","16697.56","736.68","17026.67","0.00","95160.23"
"2018","Permanent","Equipment Operator I","Park Maintenance","60155.99","0.00","2776.43","0.00","0.00","0.00","826.44","17531.39","782.84","17026.67","0.00","99099.75"
"2018","Permanent","Motor Coach Operator Supv","Transit Operations","85355.95","14329.99","4083.13","22.50","600.08","0.00","719.94","25180.63","232.56","17026.67","0.00","147551.45"
"2018","Permanent","Special Projects Engineer","Traffic Management","39001.03","0.00","13860.07","0.00","0.00","0.00","0.00","10970.21",,"17026.67",,"80857.98"
"2018","Permanent","Police Officer","Police - Operations","110525.98","8307.62","4461.03","33483.22","0.00","0.00","7336.42","68601.35",,"17026.67",,"249742.29"
"2018","Permanent","Admin Analyst","Transit Planning & Performance","93828.04","0.00","2526.14","0.00","0.00","0.00","1475.72","27251.42",,"17026.67",,"142107.98"
"2018","Permanent","Library Assistant III","Reference Services","73735.33","0.00","3403.89","3403.40","0.00","0.00","742.59","22420.55","669.32","17026.67","0.00","121401.75"
"2018","Permanent","Airport Maintenance Worker","Airport Maintenance","65291.98","0.00","7282.56","0.00","600.08","0.00","1066.63","19237.37","782.84","17026.67","0.00","111288.13"
"2018","Permanent","Lead Public Services Officer","Police - Operations","68186.76","21658.42","3385.80","1398.25","1199.90","0.00","1679.76","20770.13","669.32","17026.67","0.00","135975.01"
"2018","Permanent","Payroll Analyst","Finance - Administration","113447.91","0.00","13526.49","0.00","600.08","0.00","207.72","33124.10",,"17026.67",,"177932.97"
"2018","Permanent","Electrical Crew Leader","Street Light Repair and Maint","87875.98","13561.64","0.00","9912.70","0.00","0.00","1401.64","25609.99",,"17026.67",,"155388.62"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.21","142153.35","12200.86","56008.15","7215.94","3760.86","1259.96","81399.62","1080.04","17026.67","0.00","471105.66"
"2018","Permanent","Community Services Officer","Police - Operations","65955.32","22605.36","3202.56","2019.25","1153.75","0.00","1579.39","19660.63","640.47","17026.67","0.00","133843.40"
"2018","Permanent","Street Services Supervisor","Street Maintenance","96672.00","18834.57","6611.34","0.00","0.00","0.00","900.12","28077.42",,"17026.67",,"168122.11"
"2018","Permanent","Police Officer","Strategic Services Division","110526.02","3588.74","0.00","32291.61","0.00","0.00","7336.42","69235.05",,"17026.67",,"240004.50"
"2018","Permanent","Custodian I","Custodial Services","34371.00","436.25","193.89","0.00","0.00","0.00","613.61","9948.59",,"17026.67",,"62590.01"
"2018","Permanent","Project Support Assistant","Architecture Services","73356.09","0.00","0.00","0.00","0.00","0.00","860.90","21310.16","623.12","17026.67","0.00","113176.94"
"2018","Permanent","Admin Staff Assistant","PCD - Administration","73356.09","133.31","7596.90","0.00","1199.90","0.00","1138.22","21658.66","623.12","17026.67","0.00","122732.87"
"2018","Permanent","Street Services Crew Leader","Street Maintenance","81228.04","5799.21","0.00","0.00","0.00","0.00","1444.53","23689.15","482.80","17026.67","0.00","129670.40"
"2018","Permanent","Traffic Services Officer","Strategic Services Division","66915.74","3252.00","0.00","0.00","0.00","0.00","2843.95","19662.75","669.32","1248.44","1799.98","96392.18"
"2018","Permanent","Transit Mechanic Supv","Transit Maintenance - Mgmt","8000.91","0.00","24130.42","0.00","0.00","0.00","21.94","2256.67",,"17026.67",,"51436.61"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","51208.74","21989.08","469.44","0.00","0.00","0.00","1150.48","15022.28","484.68","17026.67","0.00","107351.37"
"2018","Permanent","Fiscal Staff Asst II","Fire - Administration","65008.67","869.03","341.43","0.00","600.08","0.00","662.09","19059.51","623.16","17026.67","0.00","104190.64"
"2018","Permanent","Police Captain","Police Administrative Services","214328.82","0.00","20764.36","66497.82","0.00","0.00","13060.06","133804.97",,"17026.67",,"465482.70"
"2018","Permanent","Police Sergeant","Police Administrative Services","147065.03","91200.88","14631.02","70489.67","0.00","0.00","9555.50","91930.56",,"17026.67",,"441899.33"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","6962.80","234.72","0.00","484.68","0.00","1415.88","18291.78","600.08","17026.67","0.00","106416.61"
"2018","Permanent","Police Lieutenant","Police Administrative Services","179478.01","0.00","18535.92","56742.43","1799.98","0.00","13738.98","112984.68",,"17026.67",,"400306.67"
"2018","Permanent","Motor Sweeper Operator","Resource Recovery & Recycling","57676.96","185.55","0.00","1031.88","0.00","0.00","808.81","17008.84","161.56","17026.67","0.00","93900.27"
"2018","Permanent","Police Officer","Criminal Investigations","111179.56","34715.75","2256.76","41126.65","0.00","100.00","12257.40","69687.58",,"17026.67",,"288350.37"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","61400.00","39372.42","2347.20","0.00","184.64","0.00","1401.88","18201.89","600.08","17026.67","0.00","140534.78"
"2018","Permanent","Staff Assistant III","Resource Recovery & Recycling","64151.03","126.34","849.95","0.00","0.00","0.00","645.54","18636.08","669.32","17026.67","0.00","102104.93"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","0.00","0.00","0.00","0.00","0.00","0.00","0.00",,,,,"0.00"
"2018","Permanent","Motor Sweeper Operator","Resource Recovery & Recycling","73370.76","2575.58","3322.18","303.24","0.00","0.00","1174.44","21507.05","782.84","17026.67","0.00","120062.76"
"2018","Permanent","Library Assistant III","Library - Information Mgmt","72084.91","0.00","3325.81","0.00","0.00","0.00","752.51","20940.86","669.32","17026.67","0.00","114800.07"
"2018","Permanent","Police Officer","Police - Operations","110525.97","19622.02","0.00","32546.29","1799.98","150.00","7336.42","68496.63",,"17026.67",,"257503.98"
"2018","Permanent","Pier Maintenance Worker","Pier Maintenance","60456.04","0.00","232.52","22.50","0.00","0.00","1056.03","17695.07","782.84","17026.67","0.00","97271.66"
"2018","Permanent","Carpenter","Pier Maintenance","73223.93","0.00","281.63","22.50","0.00","0.00","1134.58","21391.29","604.61","17026.67","0.00","113685.21"
"2018","Permanent","Dir of Planning &Community Dev","PCD - Administration","245315.97","0.00","10378.75","0.00","0.00","0.00","2343.97","71249.57",,"17026.67",,"346314.93"
"2018","Permanent","Motor Coach Operator","Transit Operations - MCO","60545.64","16729.11","0.00","0.00","0.00","0.00","1433.88","17906.25","600.08","17026.67","0.00","114241.63"
"2018","Permanent","Police Officer","Police - Operations","110526.01","32171.31","2624.13","40905.00","0.00","0.00","7336.42","69235.03",,"17026.67",,"279824.57"
"2018","Permanent","Staff Assistant III","Fire Training","57933.03","602.88","1391.68","0.00","553.92","0.00","599.23","16773.17",,"17026.67",,"94880.58"
"2018","Permanent","Fleet Storekeeper","Fleet Management","62471.97","274.71","347.47","0.00","0.00","0.00","832.79","18223.06","782.84","17026.67","0.00","99959.51"
"2018","Permanent","Technology Training Coord","Strategy and Operations","97103.98","0.00","9710.40","0.00","0.00","0.00","207.72","28202.88",,"17026.67",,"152251.65"
"2018","Permanent","Sr Plan Check Engineer","Building & Safety","125220.04","0.00","6742.61","0.00","600.08","0.00","1514.72","36543.20",,"17026.67",,"187647.31"
"2018","Permanent","Water Supervisor- Construction","Water Resources-Water","94091.95","1526.73","1176.15","0.00","0.00","0.00","2521.12","27392.25",,"17026.67",,"143734.87"
"2018","Permanent","Traffic Services Supervisor","Strategic Services Division","82787.60","10292.16","0.00","0.00","600.08","0.00","898.73","24454.92","301.80","17026.67","0.00","136361.96"
