"calendar_year","employment_type","job_description","division_name","regular_pay","over_time_pay","lump_sum_pay","assignment_and_incentive_pay","skills_pay","outside_pay","other_pay","retirement_contribution","deferred_compensation_plan","health_average","cash_in_lieu","total"
"2013","Permanent","Police Sergeant","Special Services","125318.57","55865.29","5669.17","40033.59","0.00","0.00","17752.74","78600.83",,"13753.35",,"336993.54"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.88","0.00","13268.08","0.00","0.00","0.00","4599.60","70546.50",,"16850.78",,"336967.84"
"2014","Permanent","Police Sergeant","Criminal Investigations","127684.33","57368.98","5839.20","40298.61","0.00","0.00","8657.41","81894.76",,"15197.40",,"336940.69"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.32","0.00","6700.42","21876.68","0.00","0.00","9551.94","66256.24",,"13753.35",,"336905.95"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.95","105455.55","5661.63","25137.93","7133.62","11821.18","2479.40","56197.87","456.94","16850.78",,"336878.85"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.89","0.00","884.54","0.00","0.00","0.00","13902.12","73191.61",,"16850.78",,"336531.94"
"2016","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","183946.36","44413.08","18443.09","6325.40","0.00","10810.71","-11806.38","67578.75",,"16412.35",,"336123.36"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.05","0.00","13750.48","0.00","0.00","0.00","6911.87","66236.37",,"15664.13",,"336058.90"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.88","0.00","18256.85","0.00","0.00","0.00","50.00","69195.74",,"16850.78",,"336056.25"
"2017","Permanent","Police Sergeant","Police - Operations","141017.37","33427.05","2632.85","35462.56","0.00","0.00","14022.30","92502.70",,"16850.78",,"335915.61"
"2017","Permanent","Police Sergeant","Police - Operations","132914.41","37463.83","6003.14","41469.53","0.00","0.00","11835.45","89349.04",,"16850.78",,"335886.18"
"2017","Permanent","Police Officer","Criminal Investigations","106073.92","83141.43","3960.92","43299.41","0.00","50.00","10879.65","71602.02",,"16850.78",,"335858.13"
"2016","Permanent","Police Officer","Criminal Investigations","101483.99","94924.27","0.00","41393.97","0.00","150.00","10824.86","70605.40",,"16412.35",,"335794.83"
"2016","Permanent","Dir of Transit Services","Transit Executive","239381.97","0.00","10966.16","0.00","0.00","0.00","0.00","68675.31",,"16412.35",,"335435.78"
"2018","Permanent","Firefighter","Fire Suppression & Rescue","102140.96","107515.17","15633.33","26290.11","8609.21","3945.29","1201.81","51890.32","1038.50","17026.67","0.00","335291.36"
"2016","Permanent","Police Lieutenant","Strategic Services Division","164796.05","0.00","0.00","31723.29","0.00","0.00","10567.46","111790.19",,"16412.35",,"335289.34"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.85","0.00","9729.92","0.00","0.00","0.00","5966.70","70874.04",,"16850.78",,"335124.29"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.04","0.00","14378.03","0.00","0.00","0.00","10.00","68320.58",,"17026.67",,"334911.32"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104141.94","126571.80","422.80","29532.49","7029.62","0.00","1259.96","49375.84",,"16412.35",,"334746.80"
"2013","Permanent","Police Officer","Criminal Investigations","93667.41","118829.93","3553.38","40505.61","0.00","100.00","6570.04","57559.74",,"13753.35",,"334539.46"
"2015","Permanent","Asst Fire Marshal-Haz Mat","Fire Prevention","164682.45","31047.82","7966.51","24918.65","8944.80","17365.94","1318.42","62616.39",,"15664.13",,"334525.11"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.32","0.00","16751.07","10938.39","0.00","0.00","10599.59","63642.26",,"13753.35",,"334451.98"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126287.98","82160.78","514.48","32128.01","7215.94","1506.10","1259.96","64906.47","1080.04","17026.67","0.00","334086.43"
"2015","Permanent","Police Lieutenant","Strategic Services Division","167728.41","0.00","0.00","32502.06","0.00","0.00","10440.98","107622.13",,"15664.13",,"333957.71"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.01","0.00","12200.68","0.00","0.00","0.00","8929.44","67991.12",,"16412.35",,"333815.60"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","129267.74","77579.37","1638.99","32136.26","7215.94","1137.10","297.19","66307.07","1080.04","17026.67","0.00","333686.36"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.63","0.00","15155.59","10536.37","0.00","0.00","21776.40","63617.69",,"12348.35",,"333619.03"
"2012","Permanent","Police Sergeant","Police - Operations","120906.50","70013.60","1490.70","41337.96","1799.98","0.00","10343.32","75307.75",,"12348.35",,"333548.15"
"2015","Permanent","Dir of Transit Services","Transit Executive","244844.62","0.00","5401.94","0.00","0.00","0.00","0.00","67483.85",,"15664.13",,"333394.53"
"2014","Permanent","Police Sergeant","Police - Operations","127684.33","62539.19","0.00","35740.35","0.00","0.00","11148.77","80640.82",,"15197.40",,"332950.86"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","141549.21","56833.91","96.11","30541.20","7215.94","7820.53","1259.96","69420.37","1080.04","17026.67","0.00","332843.94"
"2016","Permanent","Police Sergeant","Police - Operations","134916.00","23929.33","10224.92","40150.08","0.00","0.00","11943.60","95159.56",,"16412.35",,"332735.84"
"2017","Permanent","Police Officer","Strategic Services Division","106396.35","91035.28","198.05","39387.23","0.00","350.00","8419.29","70072.68",,"16850.78",,"332709.66"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.03","81718.80","1028.97","31945.62","7215.94","0.00","1259.96","65086.16","1080.04","17026.67","0.00","332650.19"
"2012","Permanent","Battalion Chief - Prevention","Fire Training","158327.98","53999.89","7958.56","24281.12","1799.98","5654.19","1259.96","66932.03",,"12348.35",,"332562.05"
"2018","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","126288.00","53638.01","5110.51","46755.31","7215.94","3230.62","1259.96","70903.91","1080.04","17026.67","0.00","332508.97"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","147299.91","54869.29","4856.04","26811.70","7133.62","0.00","2109.77","72078.55","456.94","16850.78",,"332466.60"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","147299.91","54877.05","607.01","30456.94","7133.62","0.00","2109.77","72024.79","456.94","16850.78",,"331816.81"
"2014","Permanent","Police Lieutenant","Office of Emergency Management","142001.38","0.00","6339.88","58990.06","0.00","0.00","9064.10","100140.54",,"15197.40",,"331733.36"
"2016","Permanent","Police Officer","Criminal Investigations","101483.99","78237.38","7979.49","43469.32","0.00","250.00","12014.86","71706.87",,"16412.35",,"331554.26"
"2013","Permanent","Fire Captain - Prevention","Fire - Administration","128940.04","69182.91","10516.48","35045.94","6243.68","1545.08","1264.75","64839.58",,"13753.35",,"331331.81"
"2014","Permanent","Asst Fire Marshal-Haz Mat","Fire Prevention","138448.67","69097.25","629.71","21347.33","8318.88","19355.68","502.31","58348.47",,"15197.40",,"331245.70"
"2016","Permanent","Firefighter","Fire Suppression & Rescue","104142.01","117405.24","845.60","29532.49","7029.62","5005.23","1259.96","49512.05",,"16412.35",,"331144.54"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.44","72705.06","11874.56","23880.82","6518.90","2151.84","1889.44","62274.81",,"15197.40",,"331100.27"
"2015","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","117778.03","109222.52","3919.22","25775.23","7083.35","0.00","1308.42","50088.65",,"15664.13",,"330839.54"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","126342.29","71319.05","6677.06","32210.82","6372.25","3558.24","1114.58","65220.80","955.42","17026.67","0.00","330797.18"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.33","0.00","12563.30","21876.68","0.00","0.00","4.79","63693.88",,"13753.35",,"330659.33"
"2015","Permanent","Police Sergeant","Strategic Services Division","118340.30","69258.39","3164.19","37004.15","0.00","0.00","11079.12","76021.76","0.00","15664.13",,"330532.04"
"2015","Permanent","Police Lieutenant","Police - Operations","142549.29","13802.24","10919.44","36619.36","1869.21","0.00","14497.66","94601.38",,"15664.13",,"330522.70"
"2012","Permanent","Police Sergeant","Criminal Investigations","120906.46","61154.92","4357.43","39698.08","0.00","0.00","17543.32","74446.30",,"12348.35",,"330454.86"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.07","0.00","5151.60","0.00","0.00","0.00","9251.04","66870.27",,"15664.13",,"330433.10"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.63","0.00","8050.72","21072.62","0.00","0.00","14258.16","64416.90",,"12348.35",,"330331.38"
"2017","Permanent","Police Lieutenant","Police - Operations","144343.16","9830.18","11584.52","39105.24","1199.90","0.00","9612.47","97596.72",,"16850.78",,"330122.97"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.03","0.00","5228.86","0.00","0.00","0.00","11501.20","68663.06",,"16412.35",,"330087.50"
"2018","Permanent","Deputy City Attorney III","City Attorney","235176.01","0.00","8991.31","0.00","0.00","0.00","0.00","68320.57",,"17026.67",,"329514.56"
"2018","Permanent","Fire Captain - Prevention","Fire - Administration","163895.95","7937.23","8256.99","41638.87","7215.94","0.00","1259.96","81001.78","1080.04","17026.67","0.00","329313.43"
"2012","Permanent","Dir of Public Wrks/Airport Dir","Public Works Admin Services","231908.33","0.00","8211.50","0.00","0.00","0.00","12636.80","63797.82",,"12348.35",,"328902.79"
"2016","Permanent","Police Sergeant","Police - Operations","134915.98","31520.90","3898.25","38923.10","0.00","0.00","8743.60","94386.51",,"16412.35",,"328800.69"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","146166.37","44047.47","7284.07","30650.50","7133.62","0.00","2109.77","73863.64","456.94","16850.78",,"328563.16"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.47","79959.15","6638.95","21893.12","6518.90","0.00","2344.86","61378.98",,"15197.40",,"328538.83"
"2017","Permanent","Police Officer","Police - Operations","106073.96","76858.77","8714.03","35443.78","0.00","50.00","8530.01","75873.02",,"16850.78",,"328394.35"
"2014","Permanent","Dir of Planning &Community Dev","PCD - Administration","235763.97","0.00","13601.76","0.00","0.00","0.00","100.00","63614.02",,"15197.40",,"328277.15"
"2016","Permanent","Deputy City Attorney III","City Attorney","229153.39","0.00","16558.06","0.00","0.00","0.00","100.00","65734.86",,"16412.35",,"327958.66"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.60","0.00","15939.00","21072.62","0.00","0.00","6110.64","62297.81",,"12348.35",,"327953.01"
"2016","Permanent","Deputy Fire Chief","Fire - Administration","214103.04","137.33","19039.75","3020.16","0.00","0.00","1359.96","73833.11",,"16412.35",,"327905.70"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145151.93","65757.03","0.00","25783.42","7029.62","4223.66","1259.96","62165.42",,"16412.35",,"327783.39"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","142199.08","63458.36","528.59","26420.94","7133.62","0.00","2067.26","68572.10","456.94","16850.78",,"327687.67"
"2016","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","162081.21","43753.83","38169.24","4974.45","246.93","0.00","1109.73","60937.33",,"16412.35",,"327685.07"
"2015","Permanent","Police Lieutenant","Criminal Investigations","166058.78","0.00","3031.38","32454.30","0.00","0.00","10190.54","106482.26","0.00","1137.77","8100.00","327455.03"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.44","82263.40","0.00","23880.82","8318.88","562.96","2185.78","60392.36",,"15197.40",,"327409.03"
"2014","Permanent","Police Sergeant","Criminal Investigations","127684.27","37857.97","5839.20","36891.61","1799.98","0.00","18706.29","83375.72",,"15197.40",,"327352.43"
"2017","Permanent","Police Sergeant","Police - Operations","141744.90","23738.60","7964.36","34667.33","0.00","0.00","9373.20","92852.46",,"16850.78",,"327191.63"
"2017","Permanent","Police Lieutenant","Police - Operations","161319.13","0.00","0.00","33401.76","0.00","0.00","10303.41","105286.62",,"16850.78",,"327161.70"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.28","33363.78","1214.01","39156.06","7215.94","1415.27","1259.96","76297.83","1080.04","17026.67","0.00","327029.83"
"2017","Permanent","Police Sergeant","Police - Operations","141866.19","29766.36","5265.69","23840.36","0.00","0.00","11936.80","97317.60",,"16850.78",,"326843.78"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.98","0.00","16918.16","0.00","0.00","0.00","10594.80","62633.16",,"15197.40",,"326802.50"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.98","0.00","16918.16","0.00","0.00","0.00","10594.80","62600.31",,"15197.40",,"326769.65"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.30","0.00","16751.07","0.00","0.00","0.00","15500.96","61955.32",,"13753.35",,"326728.00"
"2018","Permanent","Police Sergeant","Criminal Investigations","144677.47","6584.15","14631.02","42239.70","0.00","0.00","13100.63","88398.77",,"17026.67",,"326658.41"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","129009.28","66341.05","546.33","30763.32","7133.62","8299.35","2074.81","64890.88","456.94","16850.78",,"326366.36"
"2014","Permanent","Fire Captain - Prevention","Fire - Administration","139413.72","71512.44","539.75","25320.73","6518.90","4628.10","1730.37","61374.52",,"15197.40",,"326235.93"
"2018","Permanent","Fire Inspector","Fire Prevention","122602.64","82251.93","360.14","21835.33","7215.94","14157.05","1259.96","58236.74","1080.04","17026.67","0.00","326026.44"
"2018","Permanent","Police Sergeant","Police - Operations","146939.98","16463.88","4256.16","42032.30","0.00","0.00","9437.22","89667.73",,"17026.67",,"325823.94"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","124848.06","82061.30","514.48","26794.95","7133.62","3303.42","1980.23","61836.33","456.94","16850.78",,"325780.11"
"2017","Permanent","Dir of HR/Chief People Officer","HR Administrative Services","226512.01","0.00","14303.22","0.00","0.00","0.00","50.00","67655.27",,"16850.78",,"325371.28"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.30","0.00","12563.30","0.00","0.00","0.00","17708.13","62532.43",,"13753.35",,"325324.50"
"2015","Permanent","Deputy Fire Chief","Fire - Administration","198746.74","23577.08","12930.45","3592.86","0.00","3913.08","1408.42","65442.56",,"15664.13",,"325275.32"
"2016","Permanent","Fire Captain - Prevention","Fire - Administration","103580.77","93543.25","45884.64","18289.27","4560.29","0.00","823.82","42032.83",,"16412.35",,"325127.22"
"2014","Permanent","Deputy City Attorney III","City Attorney","221458.97","0.00","15226.34","0.00","0.00","0.00","10594.80","62633.15",,"15197.40",,"325110.66"
"2012","Permanent","Police Officer","Criminal Investigations","90940.69","117745.79","3148.13","39740.70","0.00","100.00","6212.54","54866.43",,"12348.35",,"325102.63"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","127523.16","90517.68","600.23","13316.16","7133.62","10519.90","1259.96","56921.33","456.94","16850.78",,"325099.76"
"2016","Permanent","Police Lieutenant","Strategic Services Division","152616.62","0.00","4847.38","35038.69","0.00","0.00","9948.80","106016.09",,"16412.35",,"324879.93"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","126854.30","95022.79","969.92","25775.23","7083.35","0.00","1308.42","52110.77",,"15664.13",,"324788.91"
"2018","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","149000.23","64026.82","607.01","15227.96","7215.94","2118.90","1259.96","67210.37","1080.04","17026.67","0.00","324773.89"
"2014","Permanent","Police Sergeant","Criminal Investigations","127684.34","48653.33","5565.49","35986.28","0.00","0.00","8577.99","83070.84",,"15197.40",,"324735.67"
"2015","Permanent","Police Sergeant","Police Administrative Services","132217.39","31062.29","10373.17","38024.65","1246.05","0.00","8234.76","87437.82",,"15664.13",,"324260.26"
"2018","Permanent","Dir of Finance(Contr/Ci Treas)","Finance - Administration","227639.91","0.00","12257.54","0.00","0.00","0.00","1139.97","66115.74",,"17026.67",,"324179.82"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","133467.25","77048.36","2585.49","26056.24","7029.62","1225.98","1359.96","58983.93",,"16412.35",,"324169.18"
"2018","Permanent","Police Sergeant","Police - Operations","124902.04","46350.83","15271.73","38452.97","0.00","0.00","8165.80","73815.63",,"17026.67",,"323985.67"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","119785.57","90540.90","949.05","29532.49","7029.62","3424.38","1259.96","54960.71",,"16412.35",,"323895.03"
"2015","Permanent","Police Sergeant","Strategic Services Division","132628.59","29495.28","8605.02","38682.15","1869.21","0.00","8730.64","88089.66",,"15664.13",,"323764.67"
"2015","Permanent","Police Sergeant","Police Administrative Services","135949.30","17413.99","10919.44","35543.47","0.00","0.00","15716.88","92543.97",,"15664.13",,"323751.18"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","145151.93","57136.40","5893.02","25783.42","7029.62","1018.45","1259.96","64063.50",,"16412.35",,"323748.65"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123030.05","82475.95","291.38","29532.49","7029.62","7769.88","1259.96","55885.70",,"16412.35",,"323687.38"
"2012","Permanent","Police Sergeant","Special Services","120623.57","55059.16","5504.12","36278.40","1799.98","0.00","17857.30","74091.55",,"12348.35",,"323562.43"
"2014","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","144167.50","63855.81","3852.93","10138.87","3171.61","18153.20","2244.72","62775.00",,"15197.40",,"323557.04"
"2015","Permanent","Police Officer","Criminal Investigations","102259.34","90287.03","0.00","37438.84","0.00","50.00","11444.20","66375.86",,"15664.13",,"323519.39"
"2017","Permanent","Police Officer","Police - Operations","106073.95","68369.81","6733.57","44973.63","0.00","100.00","7825.46","72582.51",,"16850.78",,"323509.71"
"2014","Permanent","Dir of Transit Services","Transit Executive","234083.94","0.00","10803.88","0.00","0.00","0.00","0.00","63160.71",,"15197.40",,"323245.93"
"2017","Permanent","Police Officer","Police - Operations","105549.03","93244.16","0.00","26121.91","0.00","0.00","8549.52","72668.59",,"16850.78",,"322983.99"
"2017","Permanent","Police Sergeant","Police Administrative Services","136481.61","31611.43","2251.18","39330.65","0.00","0.00","9214.53","91741.84","0.00","1223.80","11064.04","322919.08"
"2015","Permanent","Police Sergeant","Police - Operations","135949.39","31815.20","9678.60","33928.32","0.00","0.00","8516.88","87263.93",,"15664.13",,"322816.45"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.04","0.00","12213.74","0.00","0.00","0.00","100.00","65490.88",,"16412.35",,"322499.01"
"2014","Permanent","Deputy Fire Chief","Fire - Administration","210204.88","0.00","10416.64","8305.50","0.00","0.00","1259.96","77041.68",,"15197.40",,"322426.06"
"2017","Permanent","Dir of Finance(Contr/Ci Treas)","Finance - Administration","226512.03","0.00","11269.20","0.00","0.00","0.00","0.00","67655.27","0.00","16850.78",,"322287.28"
"2016","Permanent","Dir of Public Works","Public Works Admin Services","225206.32","0.00","15678.27","0.00","0.00","0.00","150.00","64809.58",,"16412.35",,"322256.52"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.32","0.00","16751.07","0.00","0.00","0.00","11846.32","61082.04",,"13753.35",,"322200.10"
"2013","Permanent","Police Sergeant","Police - Operations","121460.33","63752.03","4192.82","36387.11","0.00","0.00","7975.50","74579.34",,"13753.35",,"322100.47"
"2017","Permanent","Firefighter","Fire Suppression & Rescue","105683.97","93325.38","871.02","26420.94","7133.62","16121.07","1259.96","53729.21","456.94","16850.78",,"321852.89"
"2012","Permanent","Police Captain","Special Services","131274.46","0.00","5976.00","65909.87","0.00","0.00","8542.16","97719.36",,"12348.35",,"321770.20"
"2014","Permanent","Police Lieutenant","Strategic Services Division","143233.27","0.00","6339.88","45309.66","1199.90","0.00","8964.10","101502.61",,"15197.40",,"321746.82"
"2013","Permanent","Deputy Fire Chief","Fire - Administration","198035.97","771.84","9047.71","20488.81","0.00","0.00","-2238.04","81878.27",,"13753.35",,"321737.91"
"2018","Permanent","Police Sergeant","Police - Operations","119021.95","56706.72","3390.92","44700.79","0.00","0.00","7826.58","72828.74",,"17026.67",,"321502.37"
"2018","Permanent","Police Officer","Strategic Services Division","111022.41","70403.59","2099.31","45636.52","0.00","0.00","7336.42","67959.91",,"17026.67",,"321484.83"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.06","0.00","2614.43","0.00","0.00","0.00","6764.04","67384.82",,"16412.35",,"321457.70"
"2014","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","134607.44","79834.71","674.69","21852.68","6518.90","1382.40","2077.68","59277.75",,"15197.40",,"321423.65"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.39","72255.99","593.60","35629.80","6062.04","7316.67","1259.96","60609.67",,"12348.35",,"321255.47"
"2016","Permanent","Police Officer","Strategic Services Division","101484.01","91217.16","0.00","36023.17","0.00","100.00","6814.86","69040.13",,"16412.35",,"321091.68"
"2015","Permanent","Deputy City Attorney III","City Attorney","233496.07","0.00","7727.40","-241.52","0.00","0.00","0.00","64355.96",,"15664.13",,"321002.04"
"2018","Permanent","Deputy City Attorney III","City Attorney","235175.96","0.00","448.89","0.00","0.00","0.00","0.00","68320.56",,"17026.67",,"320972.07"
"2017","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","124848.09","81141.01","0.00","26806.81","7133.62","0.00","1980.23","61654.65","456.94","16850.78",,"320872.13"
"2015","Permanent","Police Sergeant","Police - Operations","135949.32","39482.97","5956.06","24437.91","0.00","0.00","8516.88","90640.96",,"15664.13",,"320648.23"
"2016","Permanent","Deputy City Attorney III","City Attorney","228282.01","0.00","10457.73","0.00","0.00","0.00","0.00","65490.88",,"16412.35",,"320642.96"
"2015","Permanent","Police Sergeant","Police - Operations","135949.36","34032.20","0.00","37105.38","0.00","0.00","8516.88","89246.08",,"15664.13",,"320514.02"
"2015","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","154757.61","51237.33","4489.27","24655.62","7083.35","0.00","1862.82","60652.53",,"15664.13",,"320402.66"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","137892.09","61950.89","8397.45","21869.77","7029.62","6620.61","1259.96","58826.17",,"16412.35",,"320258.91"
"2015","Permanent","Dir of Human Resources","HR Administrative Services","228825.00","0.00","12621.46","0.00","0.00","0.00","0.00","63068.52",,"15664.13",,"320179.10"
"2014","Permanent","Police Lieutenant","Criminal Investigations","144758.32","0.00","4226.58","45187.93","0.00","0.00","8964.10","101818.61",,"15197.40",,"320152.93"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","127931.34","64206.76","3086.70","36275.54","6062.04","7056.22","1259.96","61843.55",,"12348.35",,"320070.45"
"2017","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","136819.92","58356.00","1729.93","26775.81","7133.62","2962.20","2067.26","66882.84","456.94","16850.78",,"320035.30"
"2017","Permanent","Deputy City Attorney III","City Attorney","231702.87","0.00","2211.35","0.00","0.00","0.00","50.00","69195.73",,"16850.78",,"320010.73"
"2016","Permanent","Police Officer","Criminal Investigations","101940.24","79007.63","7018.10","34773.90","0.00","50.00","11414.86","69341.24",,"16412.35",,"319958.32"
"2018","Permanent","Asst Fire Marshal","Fire Prevention","158744.34","14647.02","153.77","39246.32","7215.94","2770.99","1259.96","77784.12","1080.04","17026.67","0.00","319929.17"
"2012","Permanent","Police Sergeant","Police - Operations","121311.69","55942.09","5504.12","39660.65","0.00","0.00","10343.32","74678.82",,"12348.35",,"319789.03"
"2017","Permanent","Asst City Mgr/Ch Operating Off","City Manager - Administration","166010.90","0.00","84637.32","0.00","0.00","0.00","0.00","51997.95",,"16850.78",,"319496.95"
"2018","Permanent","Police Officer","Police - Operations","110525.99","63584.14","7924.89","45280.35","0.00","0.00","7336.42","67661.79",,"17026.67",,"319340.25"
"2015","Permanent","Chief Information Officer","Info Systems-Administration","228824.99","0.00","11780.03","0.00","0.00","0.00","0.00","63068.52",,"15664.13",,"319337.66"
"2012","Permanent","Deputy City Attorney III","City Attorney","210184.59","0.00","15939.01","0.00","0.00","0.00","20368.80","60484.60",,"12348.35",,"319325.35"
"2013","Permanent","Deputy City Attorney III","City Attorney","218767.33","0.00","12563.30","0.00","0.00","0.00","12658.38","61300.43",,"13753.35",,"319042.79"
"2015","Permanent","Police Sergeant","Strategic Services Division","113371.85","64451.82","3744.29","39900.92","0.00","0.00","7234.38","74515.37",,"15664.13",,"318882.76"
"2013","Permanent","Police Sergeant","Special Services","124949.56","38981.55","5669.17","36523.96","1799.98","0.00","17952.74","79237.10",,"13753.35",,"318867.41"
"2014","Permanent","Battalion Chief - Suppression","Fire Suppression & Rescue","161155.75","49716.66","13165.32","8519.43","1219.85","9036.44","-1875.20","62534.87",,"15197.40",,"318670.52"
"2014","Permanent","Police Sergeant","Strategic Services Division","127684.32","46301.50","5839.20","34319.80","0.00","0.00","8528.28","80640.81",,"15197.40",,"318511.31"
"2013","Permanent","Police Sergeant","Police - Operations","124390.69","55838.06","2716.48","34637.57","0.00","0.00","10699.61","76257.26",,"13753.35",,"318293.02"
"2016","Permanent","Police Sergeant","Police Administrative Services","134915.97","31903.58","1214.21","31906.98","0.00","0.00","10143.60","91614.24",,"16412.35",,"318110.92"
"2017","Permanent","Fire Captain - Prevention","Fire - Administration","161457.64","39538.09","1273.60","15914.17","7133.62","3207.81","2194.71","70020.02","456.94","16850.78",,"318047.38"
"2016","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","136241.59","81000.51","11196.60","9297.64","7029.62","0.00","1259.96","55482.29",,"16412.35",,"317920.56"
"2016","Permanent","Fire Engineer - Suppression","Fire Suppression & Rescue","123030.01","93555.42","2997.00","12869.87","7029.62","9518.63","1359.96","50976.89",,"16412.35",,"317749.75"
"2014","Permanent","Police Lieutenant","Police Administrative Services","142001.38","0.00","6339.88","45054.15","0.00","0.00","8964.10","100140.55",,"15197.40",,"317697.46"
"2014","Permanent","Police Lieutenant","Police Administrative Services","142001.36","0.00","6339.88","45054.13","0.00","0.00","8964.10","100140.53",,"15197.40",,"317697.40"
"2014","Permanent","Police Lieutenant","Police - Operations","142001.37","0.00","6339.88","45054.12","0.00","0.00","8964.10","100140.53",,"15197.40",,"317697.40"
"2017","Permanent","Fire Captain - Prevention","Fire Training","145313.39","51281.24","1729.93","23517.87","7133.62","2138.54","1470.71","67726.12","456.94","16850.78",,"317619.14"
"2015","Permanent","Police Officer","Criminal Investigations","102259.35","80442.23","5880.08","34742.83","0.00","0.00","12844.20","65760.21",,"15664.13",,"317593.03"
"2018","Permanent","Police Sergeant","Police Administrative Services","135966.04","25536.61","2888.71","40780.58","1199.90","0.00","10404.11","83573.55",,"17026.67",,"317376.17"
"2016","Permanent","Police Sergeant","Criminal Investigations","134916.02","29219.35","319.53","31159.63","0.00","0.00","13660.00","91614.25",,"16412.35",,"317301.13"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125416.61","70057.80","0.00","34405.85","6062.04","7892.25","1259.96","59828.74",,"12348.35",,"317271.60"
"2017","Permanent","Fire Inspector","Fire Prevention","124848.01","77739.21","121.85","15925.40","7133.62","15966.22","1980.23","56132.67","456.94","16850.78",,"317154.93"
"2014","Permanent","Police Lieutenant","Police - Operations","142001.38","0.00","5745.51","44929.92","0.00","0.00","9064.10","100140.54",,"15197.40",,"317078.85"
"2013","Permanent","Chief Information Officer","Info Systems-Administration","229869.24","0.00","12496.16","0.00","0.00","0.00","4.79","60802.63",,"13753.35",,"316926.17"
"2012","Permanent","Fire Captain - Suppression","Fire Suppression & Rescue","125179.44","64073.86","11193.53","25692.68","6062.04","10214.88","1259.96","60717.76",,"12348.35",,"316742.50"
