"pin","property_class","tax_year","neighborhood_code","land_square_feet","town_code","type_of_residence","apartments","wall_material","roof_material","rooms","bedrooms","basement","basement_finish","central_heating","other_heating","central_air","fireplaces","attic_type","attic_finish","half_baths","design_plan","cathedral_ceiling","construction_quality","renovation","site_desireability","garage_1_size","garage_1_material","garage_1_attachment","garage_1_area","garage_2_size","garage_2_material","garage_2_attachment","garage_2_area","porch","other_improvements","building_square_feet","repair_condition","multi_code","number_of_commercial_units","prior_tax_year_market_value","prior_tax_year_market_value_1","sale_date","deed_no","sale_price","longitude","latitude","census_tract","total_building_square_feet","multi_property_indicator","property_address","modeling_group","full_baths","age","use","number_of_units","percent_ownership","condo_class_factor","multi_family_indicator","large_lot","geocoded_column"
"1134010470000","202","2018","30","42253","10","1","0","1","1","7","3","1","3","1","5","1","1","2","3","1","2","2","2",,"2","7","0","0","0","7","0","0","0",,"0","732","2","2","0","84500","170830",,,,"-88.1247239732589","42.1167296932103","804202",,"0","787  SANDAY LN INVERNESS","SF","1","79","1","1","1.00",,,"0","POINT (-88.1247239732589 42.1167296932103)"
"1134010480000","205","2018","30","45172","10","2","0","1","1","8","3","1","3","1","5","1","1","2","3","1","2","2","2",,"2","7","0","0","0","7","0","0","0","1","0","1974","2","2","0","90340","309480",,,,"-88.1254443605866","42.1167206105668","804202","2874","1","787  SANDAY LN INVERNESS","SF","1","88","1","1","1.00",,,"1","POINT (-88.1254443605866 42.1167206105668)"
"1134010480000","205","2018","30","45172","10","2","0","1","1","4","1","2","3","1","5","1","1","2","1","0","2","2","2",,"2","5","1","1","1","7","0","0","0",,"0","900","2","3","0","90340","309480",,,,"-88.1254443605866","42.1167206105668","804202","2874","1","787  SANDAY LN INVERNESS","SF","1","148","1","1","1.00",,,"1","POINT (-88.1254443605866 42.1167206105668)"
"1134010490000","204","2018","30","41295","10","1","0","3","4","7","3","4","3","1","5","1","1","2","1","0","1","0","1",,"2","5","3","1","2","7","0","0","0",,"0","2830","2","2","0","82590","587850",,,,"-88.1261976953753","42.1168299110962","804202",,"0","781  SANDAY LN INVERNESS","SF","3","32","1","1","1.00",,,"0","POINT (-88.1261976953753 42.1168299110962)"
"1134010500000","208","2018","30","40467","10","2","0","3","1","8","4","1","3","1","5","1","1","3",,"1","2","0","2",,"2","5","2","1","1","7","0","0","0",,"0","4163","2","2","0","80930","646510",,,,"-88.1260749534614","42.1173960988226","804202",,"0","780  SANDAY LN INVERNESS","SF","2","22","1","1","1.00",,,"0","POINT (-88.1260749534614 42.1173960988226)"
"1134010510000","204","2018","30","41556","10","1","0","3","4","9","4","1","3","1","5","1","1","3",,"1","1","0","1",,"2","5","2","1","2","7","0","0","0",,"0","3509","1","2","0","83110","521890",,,,"-88.125200192428","42.1174597898577","804202",,"0","784  SANDAY LN INVERNESS","SF","2","31","1","1","1.00",,,"0","POINT (-88.125200192428 42.1174597898577)"
"1134010530000","241","2018","30","331012","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2640","0",,,,"-88.1223005801423","42.1156174678132","804202",,"0","2134  HARROW GATE DR INVERNESS","NCHARS","1","10","1","1","1.00","200",,"1","POINT (-88.1223005801423 42.1156174678132)"
"1134010540000","241","2018","30","383981","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2300","0",,,,"-88.122704141979","42.1132729359355","804202",,"0","2134  HARROW GATE DR INVERNESS","NCHARS","1","10","1","1","1.00","200",,"1","POINT (-88.122704141979 42.1132729359355)"
"1134020010000","278","2018","30","40803","10","2","0","2","1","9","4","1","3","1","5","1","2","3",,"1","1","0","1",,"2","5","2","1","2","7","0","0","0","1","192","3370","2","2","0","81600","558410",,,,"-88.1291882911777","42.1173624067787","804202",,"0","2103  SHETLAND RD INVERNESS","SF","2","31","1","1","1.00",,,"0","POINT (-88.1291882911777 42.1173624067787)"
"1134020020000","204","2018","30","40798","10","1","0","2","4","8","3","3","3","1","5","1","1","3",,"1","1","0","2",,"2","5","2","1","2","7","0","0","0",,"468","2544","1","2","0","81590","464530",,,,"-88.1291567170747","42.116804862798","804202",,"0","2109  SHETLAND RD INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.1291567170747 42.116804862798)"
"1134020030000","204","2018","30","52529","10","1","0","2","4","7","3","3","3","1","5","1","1","3",,"1","2","2","2",,"2","5","2","1","2","7","0","0","0",,"560","2607","1","2","0","105050","476040",,,,"-88.1284125678598","42.1164329105079","804202",,"0","2108  MULGUY DR INVERNESS","SF","2","30","1","1","1.00",,,"1","POINT (-88.1284125678598 42.1164329105079)"
"1134020040000","204","2018","30","79183","10","5","0","1","1","9","4","1","3","1","5","1","1","1","1","1","1","2","1",,"2","5","1","1","2","7","0","0","0",,"140","2949","1","2","0","158360","550070",,,,"-88.1274499744154","42.1172938911762","804202",,"0","2100  MULGUY DR INVERNESS","SF","2","30","1","1","1.00",,,"1","POINT (-88.1274499744154 42.1172938911762)"
"1134020050000","278","2018","30","42001","10","2","0","1","4","8","3","1","3","1","5","1","1","3",,"1","1","0","2",,"2","3","1","1","2","7","0","0","0",,"0","2517","2","2","0","84000","424110",,,,"-88.1267963839505","42.1171358750597","804202",,"0","2105  MULGUY DR INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.1267963839505 42.1171358750597)"
"1134020060000","278","2018","30","48500","10","2","0","2","4","8","4","1","3","1","5","1","2","3",,"1","1","0","1",,"2","5","2","1","2","7","0","0","0",,"78","3244","2","2","0","97000","641350",,,,"-88.126893166002","42.1165052110191","804202",,"0","2117  MULGUY CT INVERNESS","SF","3","32","1","1","1.00",,,"1","POINT (-88.126893166002 42.1165052110191)"
"1134020070000","204","2018","30","70951","10","1","0","1","1","7","3","1","3","1","5","1","2","3",,"1","1","0","1",,"2","5","3","1","2","7","0","0","0",,"446","2859","1","2","0","141900","542150",,,,"-88.1268698880274","42.1156201881745","804202",,"0","2121  MULGUY CT INVERNESS","SF","2","33","1","1","1.00",,,"1","POINT (-88.1268698880274 42.1156201881745)"
"1134020080000","278","2018","30","40001","10","2","0","1","1","8","5","1","3","1","5","1","1","3",,"2","1","0","2",,"2","5","1","1","2","7","0","0","0",,"0","3469","2","2","0","80000","584170",,,,"-88.1276179358717","42.1160073535135","804202",,"0","2123  MULGUY CT INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.1276179358717 42.1160073535135)"
"1134020090000","278","2018","30","43699","10","2","0","3","1","8","4","1","3","1","5","1","2","3",,"1","2","0","1",,"2","5","3","1","2","7","0","0","0",,"0","3132","2","2","0","87390","490160",,,,"-88.1281346643966","42.1156487826818","804202",,"0","2205  APPLECROSS RD INVERNESS","SF","2","37","1","1","1.00",,,"1","POINT (-88.1281346643966 42.1156487826818)"
"1134020100000","278","2018","30","41800","10","2","0","3","1","9","5","1","3","1","5","1","1","3",,"1","2","0","1",,"2","5","3","1","2","7","0","0","0",,"0","3202","2","2","0","83600","512000",,,,"-88.1274674156851","42.1152493576175","804202",,"0","2209  APPLECROSS RD INVERNESS","SF","2","34","1","1","1.00",,,"0","POINT (-88.1274674156851 42.1152493576175)"
"1134020110000","204","2018","30","52381","10","1","0","3","4","8","4","1","1","1","5","1","2","3",,"2","1","2","1",,"2","5","2","1","2","7","0","0","0",,"12","2560","1","2","0","104760","465920",,,,"-88.1268249441451","42.1147870579206","804202",,"0","2219  APPLECROSS RD INVERNESS","SF","2","35","1","1","1.00",,,"1","POINT (-88.1268249441451 42.1147870579206)"
"1241000631024","299","2018","24","1758562","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40230","630630",,,,"-88.135417265175","42.1066419194999","804202",,"0","1018  RIDGEVIEW DR INVERNESS","NCHARS","1","10","1","120","0.01","299",,"1","POINT (-88.135417265175 42.1066419194999)"
"1134020130000","278","2018","30","52381","10","2","0","1","1","7","3","3","3","1","5","1","1","3",,"1","2","0","1",,"2","5","3","1","2","7","0","0","0",,"0","2370","2","2","0","104760","390810",,,,"-88.127051340931","42.1138200760111","804202",,"0","2224  APPLECROSS RD INVERNESS","SF","2","37","1","1","1.00",,,"1","POINT (-88.127051340931 42.1138200760111)"
"1134020150000","204","2018","30","38790","10","1","0","3","4","9","5","1","3","1","5","1","1","3",,"1","2","0","1",,"2","5","3","1","2","7","0","0","0","1","180","3326","2","2","0","77580","669680",,,,"-88.1274714663111","42.1144024676254","804202",,"0","2220  APPLECROSS RD INVERNESS","SF","2","37","1","1","1.00",,,"0","POINT (-88.1274714663111 42.1144024676254)"
"1134020160000","278","2018","30","40088","10","2","0","2","1","9","4","1","3","1","5","1","3","3",,"1","2","0","1",,"2","5","2","1","2","7","0","0","0",,"771","2801","2","2","0","80170","468610",,,,"-88.1280758607991","42.1147264056169","804202",,"0","2206  APPLECROSS RD INVERNESS","SF","2","37","1","1","1.00",,,"0","POINT (-88.1280758607991 42.1147264056169)"
"1134020170000","208","2018","30","40301","10","2","0","2","1","11","4","1","3","1","5","1","1","3",,"1","2","1","2",,"2","5","2","1","2","7","0","0","0",,"0","4658","2","2","0","80600","695910",,,,"-88.1286851671495","42.1151020976015","804202",,"0","2204  APPLECROSS RD INVERNESS","SF","4","10","1","1","1.00",,,"0","POINT (-88.1286851671495 42.1151020976015)"
"1134020180000","204","2018","30","40480","10","1","0","2","1","9","4","1","1","1","5","1","1","3",,"1","1","2","2",,"2","5","2","1","2","7","0","0","0",,"0","3018","2","2","0","80960","609700",,,,"-88.129248671908","42.1155081766928","804202",,"0","2120  APPLECROSS RD INVERNESS","SF","3","32","1","1","1.00",,,"0","POINT (-88.129248671908 42.1155081766928)"
"1134020190000","278","2018","30","40228","10","2","0","1","4","9","4","3","3","1","5","1","1","3",,"1","1","2","2",,"2","5","1","1","2","7","0","0","0",,"0","3392","2","2","0","80450","575740",,,,"-88.129448019709","42.116139538015","804202",,"0","2115  SHETLAND RD INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.129448019709 42.116139538015)"
"1134020200000","204","2018","30","40084","10","1","0","2","1","8","4","1","1","1","5","1","2","3",,"1","2","0","1",,"2","5","2","1","2","7","0","0","0",,"0","3012","2","2","0","80160","435840",,,,"-88.1300511711151","42.1159247673642","804202",,"0","2125  SHETLAND RD INVERNESS","SF","2","37","1","1","1.00",,,"0","POINT (-88.1300511711151 42.1159247673642)"
"1134020210000","204","2018","30","40001","10","1","0","3","4","10","4","3","3","1","5","1","1","3",,"1","2","1","2",,"2","5","3","1","1","7","0","0","0",,"0","2863","2","2","0","80000","500000",,,,"-88.1301056805661","42.1154182863952","804202",,"0","2201  SHETLAND RD INVERNESS","SF","2","33","1","1","1.00",,,"0","POINT (-88.1301056805661 42.1154182863952)"
"1134020220000","204","2018","30","40071","10","1","0","1","4","8","4","1","1","1","5","1","2","3",,"1","1","0","1",,"2","5","3","1","2","7","0","0","0",,"325","2958","1","2","0","80140","503330",,,,"-88.1297148381773","42.1150503436242","804202",,"0","2207  SHETLAND RD INVERNESS","SF","2","31","1","1","1.00",,,"0","POINT (-88.1297148381773 42.1150503436242)"
"1134020230000","278","2018","30","40306","10","2","0","3","4","8","4","3","3","1","5","1","1","2","1","1","1","0","1",,"2","4","2","1","1","7","0","0","0",,"350","3176","1","2","0","80610","512920",,,,"-88.1291691618774","42.1147025606714","804202",,"0","2217  SHETLAND RD INVERNESS","SF","2","30","1","1","1.00",,,"0","POINT (-88.1291691618774 42.1147025606714)"
"1134020240000","278","2018","30","39017","10","2","0","3","1","12","5","1","1","1","5","1","2","3",,"1","2","0","1",,"2","5","1","1","2","7","0","0","0",,"420","3460","1","2","0","78030","576780",,,,"-88.1285107628005","42.1143785546587","804202",,"0","2223  SHETLAND RD INVERNESS","SF","2","27","1","1","1.00",,,"0","POINT (-88.1285107628005 42.1143785546587)"
"1134020250000","241","2018","30","2577","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5150","0",,,,"-88.1281712195237","42.1141447478446","804202",,"0","2223  SHETLAND RD INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1281712195237 42.1141447478446)"
"1134020260000","208","2018","30","49693","10","2","0","1","1","11","5","1","3","1","5","1","1","3",,"2","2","2","2",,"2","6","1","1","2","7","0","0","0",,"600","4257","2","2","0","99380","621520",,,,"-88.1279093781971","42.1138405811357","804202",,"0","2227  SHETLAND RD INVERNESS","SF","4","32","1","1","1.00",,,"1","POINT (-88.1279093781971 42.1138405811357)"
"1134020270000","204","2018","30","47101","10","1","0","2","1","9","5","1","1","1","5","1","1","3",,"1","2","2","2",,"2","5","2","1","2","7","0","0","0",,"92","3227","1","2","0","94200","473400",,,,"-88.1287233044535","42.1136995525882","804202",,"0","2226  SHETLAND RD BARRINGTON","SF","3","33","1","1","1.00",,,"1","POINT (-88.1287233044535 42.1136995525882)"
"1134020280000","234","2018","30","73377","10","4","0","1","1","7","3","3","1","1","5","1","0","3",,"0","2","1","2",,"2","6","1","1","2","7","0","0","0","1","0","1945","2","2","0","146750","405780",,,,"-88.1298229548472","42.1137719913466","804202",,"0","2222  SHETLAND RD BARRINGTON","SF","3","33","1","1","1.00",,,"1","POINT (-88.1298229548472 42.1137719913466)"
"1134020290000","241","2018","30","10188","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20370","0",,,,"-88.1296258988142","42.1142269859344","804202",,"0","2222  SHETLAND RD BARRINGTON","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1296258988142 42.1142269859344)"
"1134020300000","241","2018","30","59407","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118810","0",,,,"-88.1308473010133","42.1138021260263","804202",,"0","2214  SHETLAND RD INVERNESS","NCHARS","1","10","1","1","1.00","200",,"1","POINT (-88.1308473010133 42.1138021260263)"
"1134020310000","204","2018","30","51169","10","1","0","1","1","10","5","1","1","1","5","1","3","3",,"1","1","2","1",,"2","3","1","2","2","7","0","0","0",,"0","3724","1","3","0","102330","776520",,,,"-88.1303080629953","42.1143611126367","804202",,"0","2214  SHETLAND RD INVERNESS","SF","4","19","1","1","1.00",,,"1","POINT (-88.1303080629953 42.1143611126367)"
"1134020320000","241","2018","30","4320","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8640","0",,,,"-88.131299908831","42.1139937199605","804202",,"0","2208  SHETLAND RD INVERNESS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.131299908831 42.1139937199605)"
"1134020330000","204","2018","30","61515","10","1","0","3","4","8","4","1","1","1","5","1","2","2","3","2","1","2","2",,"2","5","3","1","2","7","0","0","0",,"216","3044","1","2","0","123030","563750",,,,"-88.1309468003895","42.1145256095825","804202",,"0","2208  SHETLAND RD INVERNESS","SF","2","31","1","1","1.00",,,"1","POINT (-88.1309468003895 42.1145256095825)"
"1134020350000","204","2018","30","39797","10","1","0","2","1","9","3","1","3","1","5","1","1","3",,"1","2","2","2",,"2","5","2","1","2","7","0","0","0",,"0","2950","2","2","0","79590","542210",,,,"-88.1310490239819","42.1156137644652","804202",,"0","2200  SHETLAND RD INVERNESS","SF","2","10","1","1","1.00",,,"0","POINT (-88.1310490239819 42.1156137644652)"
"1134020360000","278","2018","30","40036","10","2","0","3","1","8","4","1","3","1","5","1","1","1","3","1","2","2","2",,"2","5","2","1","2","7","0","0","0",,"1401","3014","2","2","0","80070","536720",,,,"-88.1310908985336","42.116211375631","804202",,"0","2124  SHETLAND RD INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.1310908985336 42.116211375631)"
"1134020370000","278","2018","30","57321","10","2","0","1","4","9","4","1","3","1","5","1","1","3",,"1","1","0","1",,"2","5","1","1","2","7","0","0","0",,"0","3568","1","2","0","114640","586290",,,,"-88.1308534218068","42.116680476369","804202",,"0","2116  SHETLAND RD INVERNESS","SF","2","30","1","1","1.00",,,"1","POINT (-88.1308534218068 42.116680476369)"
"1134020380000","204","2018","30","43033","10","1","0","1","1","8","3","1","3","1","5","1","1","3",,"1","1","0","2",,"2","5","1","1","2","7","0","0","0",,"307","2880","2","2","0","86060","554100","2017-08-31T00:00:00.000","1724355017","589000","-88.1301736022056","42.1167775691812","804202",,"0","2110  SHETLAND RD INVERNESS","SF","2","32","1","1","1.00",,,"0","POINT (-88.1301736022056 42.1167775691812)"
"1134020390000","278","2018","30","42406","10","2","0","1","1","10","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","5","1","1","2","7","0","0","0","1","442","3551","1","2","0","84810","566020",,,,"-88.1301950287219","42.1173372211931","804202",,"0","2102  SHETLAND RD INVERNESS","SF","2","31","1","1","1.00",,,"0","POINT (-88.1301950287219 42.1173372211931)"
"1134020400000","204","2018","30","42584","10","1","0","2","1","10","4","1","1","1","5","1","1","3",,"0","2","0","2",,"2","5","2","1","2","7","0","0","0",,"0","3070","2","2","0","85160","560580",,,,"-88.1309810209251","42.1173235469653","804202",,"0","425  BRADWELL RD INVERNESS","SF","3","29","1","1","1.00",,,"0","POINT (-88.1309810209251 42.1173235469653)"
"1151000060000","205","2018","21","332363","10","2","0","1","1","6","3","1","3","2","5","2","1","1","3","0","2","0","2",,"1","3","1","1","2","7","0","0","0","1","0","2154","2","2","0","249270","762360",,,,"-88.1784379653723","42.1225462729914","804201",,"0","100  BRINKER RD BARRINGTON HILLS","SF","3","92","1","1","1.00",,,"1","POINT (-88.1784379653723 42.1225462729914)"
"1151000160000","241","2018","21","3354","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2510","0",,,,"-88.1800868197457","42.1174989185256","804201",,"0","112  BRINKER RD BARRINGTON HILLS","NCHARS","1","10","1","1","1.00","200",,"0","POINT (-88.1800868197457 42.1174989185256)"
"1151000250000","204","2018","21","217800","10","1","0","1","1","9","4","3","3","1","5","1","2","3",,"1","2","2","2",,"2","8","1","1","2","7","0","0","0",,"0","3387","2","2","0","163350","537380","2017-05-30T00:00:00.000","1715055065","790000","-88.1793188393482","42.1193446503634","804201",,"0","108  BRINKER RD BARRINGTON","SF","2","84","1","1","1.00",,,"1","POINT (-88.1793188393482 42.1193446503634)"
"1151000280000","204","2018","21","219502","10","5","0","1","4","10","4","3","1","1","5","1","2","2","1","0","2","2","2",,"2","3","1","1","2","7","0","0","0","1","0","4408","2","2","0","164620","715420",,,,"-88.1787930322512","42.1210510090148","804201",,"0","102  BRINKER RD BARRINGTON HILLS","SF","3","46","1","1","1.00",,,"1","POINT (-88.1787930322512 42.1210510090148)"
"1151000300000","204","2018","21","325277","10","1","0","1","1","9","4","3","3","1","5","1","1","3",,"1","2","2","2",,"2","4","1","1","2","7","0","0","0",,"0","3147","2","2","0","243950","570550",,,,"-88.1777526382432","42.1202249502875","804201",,"0","104  BRINKER RD BARRINGTON HILLS","SF","2","35","1","1","1.00",,,"1","POINT (-88.1777526382432 42.1202249502875)"
"1151000320000","204","2018","21","212098","10","1","0","1","4","8","3","3","3","1","5","1","1","3",,"0","2","2","2",,"2","8","1","1","2","7","0","0","0",,"0","2570","3","2","0","159070","497210",,,,"-88.177410700028","42.119275416133","804201",,"0","106  BRINKER RD BARRINGTON HILLS","SF","2","79","1","1","1.00",,,"1","POINT (-88.177410700028 42.119275416133)"
"1151000330000","204","2018","21","237864","10","5","0","1","1","9","4","1","3","1","5","1","2","1","1","1","2","2","2",,"2","3","1","1","2","7","0","0","0",,"0","5414","2","2","0","178390","696090",,,,"-88.1789794914542","42.1182912308999","804201",,"0","110  BRINKER RD BARRINGTON HILLS","SF","2","102","1","1","1.00",,,"1","POINT (-88.1789794914542 42.1182912308999)"
"1151010050000","204","2018","21","221328","10","1","0","1","1","9","4","3","3","1","5","1","2","3",,"1","2","2","1",,"2","3","1","2","2","7","0","0","0",,"252","2329","1","2","0","165990","427190",,,,"-88.1717916254545","42.1231769843506","804201",,"0","130  OLD DUNDEE RD BARRINGTON HILLS","SF","3","75","1","1","1.00",,,"1","POINT (-88.1717916254545 42.1231769843506)"
"1151010060000","202","2018","21","410814","10","5","0","1","1","5","2","2","3","1","5","2","0","1","1","0","2","0","2",,"2","7","0","0","0","7","0","0","0",,"0","900","2","3","0","51630","365120",,,,"-88.1726190224486","42.1220011090679","804201","1400","1","142  OLD DUNDEE RD BARRINGTON HILLS","SF","1","105","1","1","1.00",,,"1","POINT (-88.1726190224486 42.1220011090679)"
"1151010060000","202","2018","21","410814","10","1","0","1","1","2","1","2","3","1","5","2","0","3",,"0","2","2","2",,"2","5","1","2","2","7","0","0","0",,"0","500","2","4","0","51630","365120",,,,"-88.1726190224486","42.1220011090679","804201","1400","1","142  OLD DUNDEE RD BARRINGTON HILLS","SF","1","105","1","1","1.00",,,"1","POINT (-88.1726190224486 42.1220011090679)"
"1151010080000","204","2018","21","228298","10","1","0","2","1","8","4","2","3","1","5","1","2","3",,"1","2","2","2",,"2","3","2","1","2","7","0","0","0",,"0","3337","2","2","0","171220","544730",,,,"-88.1737800786726","42.1244011627892","804201",,"0","107  BRINKER RD BARRINGTON HILLS","SF","3","55","1","1","1.00",,,"1","POINT (-88.1737800786726 42.1244011627892)"
"1151010090000","207","2018","21","316551","10","2","0","1","1","7","4","3","3","1","5","1","1","3",,"0","2","0","2",,"2","3","1","1","2","7","0","0","0",,"0","1913","2","2","0","237410","408080",,,,"-88.1743586463804","42.122969960854","804201",,"0","109  BRINKER RD BARRINGTON HILLS","SF","2","55","1","1","1.00",,,"1","POINT (-88.1743586463804 42.122969960854)"
"1151010100000","208","2018","21","280091","10","2","0","2","1","10","5","1","3","1","5","1","1","3",,"1","2","2","2",,"2","8","2","1","2","7","0","0","0",,"0","4939","2","2","0","210060","749940",,,,"-88.1709780110138","42.1239908661104","804201",,"0","132  OLD DUNDEE RD BARRINGTON HILLS","SF","3","12","1","1","1.00",,,"1","POINT (-88.1709780110138 42.1239908661104)"
"1151020080000","278","2018","21","222592","10","2","0","1","1","9","4","1","3","1","5","1","2","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0",,"635","2256","2","2","0","166940","389160",,,,"-88.1708307697608","42.1213043701626","804201",,"0","139  OLD DUNDEE RD BARRINGTON HILLS","SF","2","48","1","1","1.00",,,"1","POINT (-88.1708307697608 42.1213043701626)"
"1151020090000","208","2018","21","338897","10","2","0","1","1","10","5","1","3","1","5","1","1","3",,"1","2","2","2",,"2","5","1","2","2","7","0","0","0",,"0","3842","2","2","0","254170","598200",,,,"-88.1736675304206","42.1205937105907","804201",,"0","146  OLD DUNDEE RD BARRINGTON HILLS","SF","3","48","1","1","1.00",,,"1","POINT (-88.1736675304206 42.1205937105907)"
"1151020100000","278","2018","21","218671","10","2","0","1","1","8","4","1","1","1","5","1","1","2","3","1","0","0","2",,"2","3","1","1","2","7","0","0","0",,"0","2500","2","2","0","164000","206000",,,,"-88.1754827440732","42.1187951871276","804201",,"0","154  OLD DUNDEE RD BARRINGTON HILLS","SF","2","48","1","1","1.00",,,"1","POINT (-88.1754827440732 42.1187951871276)"
"1241000631025","299","2018","24","1758562","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34330","556000",,,,"-88.135417265175","42.1066419194999","804202",,"0","1002  RIDGEVIEW DR INVERNESS","NCHARS","1","10","1","120","0.01","299",,"1","POINT (-88.135417265175 42.1066419194999)"
"1151020120000","204","2018","21","222592","10","1","0","2","1","6","3","3","3","1","5","1","2","3",,"0","2","2","1",,"2","3","2","1","2","7","0","0","0","1","0","2658","2","2","0","166940","408060",,,,"-88.1729633692698","42.1195245319322","804201",,"0","147  OLD DUNDEE RD BARRINGTON HILLS","SF","3","37","1","1","1.00",,,"1","POINT (-88.1729633692698 42.1195245319322)"
"1151020130000","278","2018","21","227383","10","2","0","3","4","9","4","1","3","1","5","1","2","3",,"1","2","2","2",,"2","5","1","1","2","7","0","0","0",,"3434","3313","2","2","0","170530","530080",,,,"-88.1713927241621","42.1201118238998","804201",,"0","145  OLD DUNDEE RD BARRINGTON HILLS","SF","2","48","1","1","1.00",,,"1","POINT (-88.1713927241621 42.1201118238998)"
"1151020140000","278","2018","21","230432","10","2","0","1","1","9","4","1","3","1","5","1","2","3",,"1","1","0","2",,"2","3","1","1","2","7","0","0","0",,"0","2500","1","2","0","172820","525620",,,,"-88.1715333455231","42.1188993388303","804201",,"0","170  HAWTHORNE RD BARRINGTON HILLS","SF","2","48","1","1","1.00",,,"1","POINT (-88.1715333455231 42.1188993388303)"
"1152000020000","204","2018","21","217800","10","5","0","1","1","10","3","3","3","1","5","1","2","1","1","1","2","2","2",,"2","4","1","2","2","7","0","0","0","1","300","2794","2","2","0","163350","415200","2018-06-12T00:00:00.000","1816310028","464500","-88.1695487235949","42.1242111897267","804201",,"0","128  OLD DUNDEE RD BARRINGTON HILLS","SF","1","108","1","1","1.00",,,"1","POINT (-88.1695487235949 42.1242111897267)"
"1152000060000","206","2018","21","234475","10","2","0","1","1","9","5","3","3","2","5","2","1","3",,"0","2","0","2",,"2","5","1","2","2","7","0","0","0",,"273","2881","2","2","0","175850","594400","2018-08-06T00:00:00.000","1821849212","645000","-88.1696685352458","42.1223965747375","804201",,"0","129  OLD DUNDEE RD BARRINGTON HILLS","SF","3","99","1","1","1.00",,,"1","POINT (-88.1696685352458 42.1223965747375)"
"1152000090000","204","2018","21","285727","10","5","0","2","4","8","4","1","3","1","5","1","3","2","1","1","2","1","1",,"2","8","2","1","2","7","0","0","0",,"0","4414","2","2","0","214290","821040",,,,"-88.1672858435789","42.1240283802668","804201",,"0","125  OLD DUNDEE RD BARRINGTON HILLS","SF","3","25","1","1","1.00",,,"1","POINT (-88.1672858435789 42.1240283802668)"
"1152000100000","204","2018","21","261360","10","1","0","3","1","7","3","3","3","1","5","1","2","3",,"0","2","2","2",,"2","8","1","2","2","7","0","0","0",,"0","1857","2","2","0","196020","390890",,,,"-88.1674248381324","42.1219349978863","804201",,"0","150  HAWTHORNE RD BARRINGTON HILLS","SF","2","58","1","1","1.00",,,"1","POINT (-88.1674248381324 42.1219349978863)"
"1152000110000","241","2018","21","257135","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192850","0",,,,"-88.166001967454","42.1246587953516","804201",,"0","140  HAWTHORNE RD BARRINGTON HILLS","NCHARS","1","10","1","1","1.00","200",,"1","POINT (-88.166001967454 42.1246587953516)"
"1152000120000","209","2018","21","261360","10","2","0","2","4","12","4","1","3","1","5","1","1","3",,"1","2","1","2",,"2","5","2","1","2","7","0","0","0",,"0","5021","2","2","0","196020","748590",,,,"-88.1661009602818","42.1227646880892","804201",,"0","140  HAWTHORNE RD BARRINGTON HILLS","SF","3","10","1","1","1.00",,,"1","POINT (-88.1661009602818 42.1227646880892)"
"1152000130000","278","2018","21","222156","10","2","0","3","1","9","5","1","3","1","5","1","1","3",,"1","2","2","2",,"2","3","2","1","2","7","0","0","0",,"0","2987","2","2","0","166610","495540",,,,"-88.1685660252348","42.1234256985156","804201",,"0","127  OLD DUNDEE RD BARRINGTON HILLS","SF","2","45","1","1","1.00",,,"1","POINT (-88.1685660252348 42.1234256985156)"
"1152010090000","204","2018","24","217800","10","1","0","2","1","10","4","1","1","1","5","1","2","3",,"1","2","2","2",,"2","5","2","1","2","7","0","0","0",,"0","3417","1","2","0","598950","282650",,,,"-88.1643172215646","42.1244757554289","804201",,"0","120  HAWTHORNE RD BARRINGTON HILLS","SF","3","38","1","1","1.00",,,"1","POINT (-88.1643172215646 42.1244757554289)"
"1153000130000","203","2018","21","101495","10","1","0","1","1","6","3","1","3","1","5","1","0","3",,"1","2","2","2",,"2","5","1","2","2","7","0","0","0",,"0","1472","2","2","0","76120","213880",,,,"-88.1794650715803","42.1115010069508","804201",,"0","264  OLD BARTLETT RD BARRINGTON HILLS","SF","1","54","1","1","1.00",,,"1","POINT (-88.1794650715803 42.1115010069508)"
