"arrest_key","relates_incident_number","day_of_the_week","arrest_date","arrest_time","age","sex","race","ethnicity","arrest_type","weapon_code","street_number","street_name","city","location"
"54000","21002877","Sun","2021-04-11T00:00:00.000","1950","26","Female","Black",,"Taken into Custody",,"1900","MAPLE AV/EMERSON ST","EVANSTON",
"53999","21002872","Sun","2021-04-11T00:00:00.000","1615","21","Male","Black","Not Hispanic","On View",,"1300","FOSTER ST","EVANSTON","
,  
(42.05397187935871, -87.69089493802547)"
"53993","21002833","Sat","2021-04-10T00:00:00.000","0105","28","Male","White",,"On View",,"1800","DODGE AV","EVANSTON","
,  
(42.05114176963687, -87.69892982091864)"
"53996","21002842","Sat","2021-04-10T00:00:00.000","1201","22","Male","Black","Not Hispanic","Taken into Custody",,"1400","ASHLAND AV","EVANSTON","
,  
(42.04383135839556, -87.69358770353334)"
"53991","19010702","Sat","2021-04-10T00:00:00.000","1201","22","Male","Black","Not Hispanic","Taken into Custody",,"1400","ASHLAND AV","EVANSTON","
,  
(42.04383135839556, -87.69358770353334)"
"53994","21002831","Fri","2021-04-09T00:00:00.000","2319","33","Male","Black",,"On View",,"2000","DODGE AV","EVANSTON","
,  
(42.054731556444544, -87.69886154289249)"
"53995","21002804","Fri","2021-04-09T00:00:00.000","0839","26","Male","White",,,,"500","GREENWOOD ST","EVANSTON","
,  
(42.04263364951023, -87.67964778575838)"
"53986","21002783","Thu","2021-04-08T00:00:00.000","1057","28","Male","Black",,"On View",,,"HARTREY AND DEMPSTER","EVANSTON",
"53987","20005919","Wed","2021-04-07T00:00:00.000","1308","31","Male","Black",,"On View",,"1100","S. OAKLEY","CHICAGO","
,  
(42.027794078157065, -87.68776213662964)"
"53990","21002756","Wed","2021-04-07T00:00:00.000","0355","24","Male","White",,"Taken into Custody",,"400","ASBURY AV","EVANSTON","
,  
(42.02585323613883, -87.69008895718044)"
"54001","20009771","Wed","2021-04-07T00:00:00.000","1717","19","Male","Black",,"Taken into Custody",,"2700","S SACRAMENTO AVE","CHICAGO",
"53992","21002757","Wed","2021-04-07T00:00:00.000","0817","38","Male","Black","Not Hispanic",,,"2000","GREEN BAY RD","EVANSTON","
,  
(42.05489847420959, -87.69097062478913)"
"53985","21002747","Tue","2021-04-06T00:00:00.000","1819","56","Male","White",,"On View",,"1100","RIDGE AV","EVANSTON","
,  
(42.03854487208755, -87.68778502388699)"
"53980","19009450","Tue","2021-04-06T00:00:00.000","1641","43","Male","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53977","21002687","Sun","2021-04-04T00:00:00.000","1850","66","Male","White",,"On View",,"600","ASBURY AV","EVANSTON","
,  
(42.02949500277753, -87.69003155001684)"
"53983","21002650","Sat","2021-04-03T00:00:00.000","1100","41","Male","White",,"On View",,"1900","SHERIDAN","EVANSTON","
,  
(42.05295641908357, -87.67723433226824)"
"53984","21002621","Fri","2021-04-02T00:00:00.000","1050","45","Male","Black","Not Hispanic",,,"1900","ASBURY AV","EVANSTON","
,  
(42.05288197871548, -87.69005060220009)"
"53982","21002602","Thu","2021-04-01T00:00:00.000","1549","41","Female","Black",,"On View",,"300","CHICAGO AV","EVANSTON","
,  
(42.02481706824564, -87.67764492670258)"
"53975","21002596","Thu","2021-04-01T00:00:00.000","0403","41","Male","Black","Not Hispanic","On View",,"800","DAVIS ST","EVANSTON","
,  
(42.04696657437724, -87.68263203697478)"
"53988","20010424","Wed","2021-03-31T00:00:00.000","1711","23","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53974","21002589","Wed","2021-03-31T00:00:00.000","1836","21","Male","Black",,"On View",,,"GOLF/ KARLOV","SKOKIE",
"53973","21002574","Wed","2021-03-31T00:00:00.000","1155","22","Male","Black",,"On View",,"1100","RIDGE AV","EVANSTON","
,  
(42.03854487208755, -87.68778502388699)"
"53981","21002558","Tue","2021-03-30T00:00:00.000","2016","20","Male","White","Not Hispanic","On View",,"1500","RIDGE AV/GROVE ST","EVANSTON",
"53972","21002537","Tue","2021-03-30T00:00:00.000","0746","24","Female","Black","Not Hispanic",,,"2400","DEMPSTER ST","EVANSTON","
,  
(42.040975164103514, -87.70767754633303)"
"53971","21002507","Mon","2021-03-29T00:00:00.000","1129","46","Male","White",,"On View",,"1100","CHICAGO AV","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
"53970","21002519","Mon","2021-03-29T00:00:00.000","1725","21","Male","Black",,"On View",,"1000","DOBSON ST","EVANSTON","
,  
(42.02048188254148, -87.68639589685084)"
"53979","21002516","Mon","2021-03-29T00:00:00.000","1446","32","Male","White",,"On View",,"1700","SHERMAN AV","EVANSTON","
,  
(42.04920651811222, -87.68181463142957)"
"53989","21002509","Mon","2021-03-29T00:00:00.000","1035","46","Male","White",,"On View",,"900","CHICAGO AV","EVANSTON","
,  
(42.03481295340718, -87.67955038740563)"
"53969","21002513","Mon","2021-03-29T00:00:00.000","1425","55","Male","White",,"On View",,"1400","HOWARD ST","EVANSTON","
,  
(42.019473609180395, -87.69283702200437)"
"53966","21002482","Sun","2021-03-28T00:00:00.000","0751","16","Male","Black","Not Hispanic","On View",,"1800","DODGE AV","EVANSTON","
,  
(42.05114176963687, -87.69892982091864)"
"53967","21002493","Sun","2021-03-28T00:00:00.000","1800","47","Male","Black","Not Hispanic","On View",,"700","DOBSON ST","EVANSTON","
,  
(42.02031087830594, -87.68162520146467)"
"53965","21002468","Sat","2021-03-27T00:00:00.000","1748","24","Female","Black","Not Hispanic","Taken into Custody",,"1900","DEMPSTER ST","EVANSTON","
,  
(42.04110795331242, -87.70005506348431)"
"53962","19010136","Sat","2021-03-27T00:00:00.000","2030","49","Male","White",,"Taken into Custody",,"1400","HOWARD ST","EVANSTON","
,  
(42.019473609180395, -87.69283702200437)"
"53978","21002454","Sat","2021-03-27T00:00:00.000","0235","16","Male","Black","Not Hispanic","On View",,"700","DODGE AV","EVANSTON","
,  
(42.03113939236121, -87.69935695546992)"
"53968","21002452","Fri","2021-03-26T00:00:00.000","2353","20","Female","Black",,"On View",,"1000","DARROW AV","EVANSTON","
,  
(42.036613932442265, -87.69767309543121)"
"53964","21002431","Fri","2021-03-26T00:00:00.000","1614","31","Male","Black","Not Hispanic","On View",,"1800","DEMPSTER","EVANSTON","
,  
(42.041137557693055, -87.69836969844225)"
"53976","21002433","Fri","2021-03-26T00:00:00.000","1224","31","Male","White",,"On View",,"900","HINMAN AV","EVANSTON","
,  
(42.03479488440305, -87.67785877622575)"
"53963","20011485","Thu","2021-03-25T00:00:00.000","1735","18","Male","Black",,"On View",,"10000","OHARE AVE","CHICAGO",
"53960","21002406","Thu","2021-03-25T00:00:00.000","1407","26","Male","White",,"On View",,"700","RIDGE AV","EVANSTON","
,  
(42.031275302713624, -87.6861332885754)"
"53959","21002381","Wed","2021-03-24T00:00:00.000","1234","54","Male","Black",,"On View",,"1600","BENSON AV","EVANSTON","
,  
(42.0477502296909, -87.68341426171074)"
"53961","21002367","Tue","2021-03-23T00:00:00.000","1915","31","Male","Black","Unknown",,,"1400","SHERMAN PL/GREENWOOD ST","EVANSTON",
"53956","21002309","Mon","2021-03-22T00:00:00.000","0810","28","Male","Black",,"On View",,"1900","EMERSON ST","EVANSTON","
,  
(42.05206625821078, -87.69968543110309)"
"53955","21002290","Sun","2021-03-21T00:00:00.000","1316","54","Male","Black",,"Taken into Custody",,"400","RIDGE AV","EVANSTON","
,  
(42.025837474313164, -87.68535997696793)"
"53954","21002277","Sat","2021-03-20T00:00:00.000","1730","25","Male","Black",,"On View",,"300","DODGE AV","EVANSTON","
,  
(42.023906632823035, -87.69950763066183)"
"54036","21002211","Thu","2021-03-18T00:00:00.000","1018","30","Male","Black",,"Taken into Custody","Handgun","6600","CLAREMONT","CHICAGO",
"53950","21002206","Thu","2021-03-18T00:00:00.000","0520","48","Male","White",,"On View",,"2300","OAKTON ST","EVANSTON","
,  
(42.026432496165185, -87.70672396840237)"
"53949","21002222","Thu","2021-03-18T00:00:00.000","1530","32","Male","Black","Not Hispanic","On View",,"1900","ASBURY AV","EVANSTON","
,  
(42.05288197871548, -87.69005060220009)"
"53953","21002225","Thu","2021-03-18T00:00:00.000","1845","30","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53951","21002168","Tue","2021-03-16T00:00:00.000","1915","57","Male","White",,"On View",,"1500","OAK AV","EVANSTON","
,  
(42.04582407506075, -87.68686016275521)"
"53952","21002149","Tue","2021-03-16T00:00:00.000","1009","22","Male","Black",,"On View",,"1400","HARTREY AV","EVANSTON","
,  
(42.04338911487455, -87.70375540569039)"
"53946","21002139","Mon","2021-03-15T00:00:00.000","1946","36","Male","Black",,"On View",,"2500","GREEN BAY RD","EVANSTON","
,  
(42.06326725580587, -87.69790163366143)"
"53958","21001993","Mon","2021-03-15T00:00:00.000","1832","34","Male","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53948","21002114","Sun","2021-03-14T00:00:00.000","1911","17","Male","White",,,,"7800","N EASTLAKE TER","CHICAGO",
"53943","21002109","Sun","2021-03-14T00:00:00.000","0848","27","Female","White",,"On View",,"500","CHICAGO AV","EVANSTON","
,  
(42.028031071361845, -87.67826620471263)"
"53941","21002107","Sun","2021-03-14T00:00:00.000","0445","26","Male","Black",,"On View",,"1500","OAKTON ST","EVANSTON","
,  
(42.0266826056222, -87.69403432961268)"
"53939","21002101","Sat","2021-03-13T00:00:00.000","1555","37","Male","Black",,"On View",,,"1200 FOSTER","EVANSTON",
"53942","21002102","Sat","2021-03-13T00:00:00.000","1740","30","Male","White",,"On View",,"100","ASBURY AV","EVANSTON","
,  
(42.02053223313827, -87.69015316502616)"
"53940","21002098","Sat","2021-03-13T00:00:00.000","1555","37","Male","Asian","Not Hispanic",,,"1700","RIDGE AV","EVANSTON","
,  
(42.049310813377716, -87.6886059535185)"
"53937","21002060","Fri","2021-03-12T00:00:00.000","0248","35","Male","Black",,"Taken into Custody",,"1500","SHERMAN AV","EVANSTON","
,  
(42.045944628468234, -87.68181709791915)"
"53944","21002009","Wed","2021-03-10T00:00:00.000","0905","56","Male","Black","Not Hispanic",,,"1000","HOWARD ST","EVANSTON","
,  
(42.01950824721509, -87.68645463516181)"
"53931","21002012","Wed","2021-03-10T00:00:00.000","0950","39","Male","Black","Not Hispanic","On View",,"2000","EMERSON ST","EVANSTON","
,  
(42.05203800908652, -87.70123659183844)"
"53935","21002007","Wed","2021-03-10T00:00:00.000","1640","26","Male","Black",,"On View",,"700","RIDGE AV","EVANSTON","
,  
(42.031275302713624, -87.6861332885754)"
"53945","21002028","Wed","2021-03-10T00:00:00.000","1750","40","Male","Black",,"Taken into Custody",,"1900","EMERSON ST/BROWN AV","EVANSTON",
"53933","21002016","Wed","2021-03-10T00:00:00.000","1430","46","Male","White",,"On View",,"900","RIDGE AV","EVANSTON","
,  
(42.03492726446653, -87.68697048015352)"
"53928","21001992","Tue","2021-03-09T00:00:00.000","1545","19","Female","White","Not Hispanic","On View",,"1200","SHERMAN AV","EVANSTON","
,  
(42.040215345293106, -87.68193875200014)"
"53929","21001991","Tue","2021-03-09T00:00:00.000","1529","19","Female","White",,,,"2100","CRAWFORD AV","EVANSTON","
,  
(42.0561771746023, -87.72739043312816)"
"53930","21001996","Tue","2021-03-09T00:00:00.000","1652","27","Male","Black",,"Taken into Custody",,"1700","DODGE AV","EVANSTON","
,  
(42.04929182705542, -87.69896474149739)"
"53922","21001944","Mon","2021-03-08T00:00:00.000","0013","46","Male","Black","Not Hispanic","On View",,,"CRAIN & WESLEY","EVANSTON",
"53947","21001961","Mon","2021-03-08T00:00:00.000","1439","44","Male","White",,,,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"53927","21001948","Mon","2021-03-08T00:00:00.000","0153","62","Male","Black",,"On View",,"1700","SHERMAN AV","EVANSTON","
,  
(42.04920651811222, -87.68181463142957)"
"53932","21001968","Mon","2021-03-08T00:00:00.000","1529","27","Male","Black","Not Hispanic","On View",,"1300","RIDGE AV","EVANSTON","
,  
(42.04200340988038, -87.68840022531144)"
"53938","21001965","Mon","2021-03-08T00:00:00.000","1523","34","Male","White",,"On View",,"600","SHERIDAN SQ","EVANSTON","
,  
(42.02933699853278, -87.66942964024763)"
"53923","20001357","Sun","2021-03-07T00:00:00.000","1720","46","Male","White",,"On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53921","21001940","Sun","2021-03-07T00:00:00.000","1815","49","Male","Asian",,"On View",,"100","CLYDE AV","EVANSTON","
,  
(42.02031106860345, -87.67799678275345)"
"53936","21001871","Sat","2021-03-06T00:00:00.000","1752","27","Female","Black",,"On View","Handgun","1900","LEWIS AVENUE","NORTH CHICAGO",
"53925","21001920","Sat","2021-03-06T00:00:00.000","1800","29","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53926","21001899","Fri","2021-03-05T00:00:00.000","1725","34","Male","Black",,"Taken into Custody",,"1200","ASBURY AV/WILDER ST","EVANSTON",
"53934","21001871","Thu","2021-03-04T00:00:00.000","1825","33","Male","Black",,"On View",,"1900","LEWIS AVE","NORTH CHICAGO",
"53924","21001871","Thu","2021-03-04T00:00:00.000","1525","29","Male","Black",,"On View","Handgun","300","W. DEERPATH ROAD","LAKE FOREST",
"53920","21001876","Thu","2021-03-04T00:00:00.000","2058","78","Male","White",,"Taken into Custody",,"1500","CENTRAL ST","EVANSTON","
,  
(42.06427099123876, -87.69297236453286)"
"53917","21000720","Wed","2021-03-03T00:00:00.000","1444","41","Male","White","Not Hispanic","Taken into Custody",,"1000","DAVIS ST","EVANSTON","
,  
(42.04705917282921, -87.68591346856846)"
"53916","16020235","Tue","2021-03-02T00:00:00.000","2123","34","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53914","21001806","Mon","2021-03-01T00:00:00.000","2326","22","Female","Black","Not Hispanic","Taken into Custody",,,"OAKTON/MCCORMICK","EVANSTON",
"53915","21001793","Mon","2021-03-01T00:00:00.000","1650","26","Female","White",,"On View",,"700","RIDGE AV","EVANSTON","
,  
(42.031275302713624, -87.6861332885754)"
"53918","21001789","Mon","2021-03-01T00:00:00.000","0937","38","Male","Black","Not Hispanic","On View","Club/Blackjack/Brass Knuckles","400","SOUTH BOULEVARD","EVANSTON","
,  
(42.027237847405, -87.67575642354768)"
"53912","21001755","Sat","2021-02-27T00:00:00.000","1713","20","Male","White","Not Hispanic","On View",,"500","MAIN ST","EVANSTON","
,  
(42.033935841279025, -87.67853868568051)"
"53919","21001736","Sat","2021-02-27T00:00:00.000","0511","32","Male","Black",,"Taken into Custody",,"1700","CHICAGO AV","EVANSTON","
,  
(42.048594973394934, -87.67850230067484)"
"53913","21001716","Fri","2021-02-26T00:00:00.000","0900","43","Male","White",,"Taken into Custody",,"1600","BENSON AV","EVANSTON","
,  
(42.0477502296909, -87.68341426171074)"
"53911","21001687","Thu","2021-02-25T00:00:00.000","1012","21","Male","White","Not Hispanic","On View",,"1200","AUSTIN ST","EVANSTON","
,  
(42.02563575343234, -87.68931330805403)"
"53909","21001660","Wed","2021-02-24T00:00:00.000","0115","24","Male","Black","Not Hispanic","Taken into Custody",,"1400","DARROW AV","EVANSTON","
,  
(42.04375547473112, -87.697764973215)"
"53957","21002316","Mon","2021-02-22T00:00:00.000","0900","28","Male","Black",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53908","21001584","Sun","2021-02-21T00:00:00.000","1653","67","Female","White",,"On View",,"1200","EMERSON ST","EVANSTON","
,  
(42.052205927017916, -87.68896508079298)"
"53907","21001566","Sat","2021-02-20T00:00:00.000","1915","46","Male","White",,"On View",,"1100","CHICAGO AV","EVANSTON","
,  
(42.03841094441211, -87.68025391495762)"
"53906","21001538","Sat","2021-02-20T00:00:00.000","0525","34","Male","White",,"On View",,"100","KEENEY ST","EVANSTON","
,  
(42.02935069787935, -87.67137837268974)"
"53896","21001502","Fri","2021-02-19T00:00:00.000","0020","26","Male","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53905","21001507","Fri","2021-02-19T00:00:00.000","0534","29","Female","Black","Not Hispanic","On View",,"2100","DEWEY AVE","EVANSTON","
,  
(42.05664862061419, -87.69571996656306)"
"53894","21001503","Fri","2021-02-19T00:00:00.000","0058","32","Male","Asian",,"On View",,"1200","DRYDEN LN","EVANSTON","
,  
(42.04162929643634, -87.68967811720317)"
"53899","21001435","Thu","2021-02-18T00:00:00.000","0010","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53900","21001460","Thu","2021-02-18T00:00:00.000","0014","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53903","20011405","Thu","2021-02-18T00:00:00.000","0000","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53904","21001462","Thu","2021-02-18T00:00:00.000","0017","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53901","21001466","Wed","2021-02-17T00:00:00.000","1912","26","Male","Black",,"On View",,"800","CLARK ST","EVANSTON","
,  
(42.0499685585601, -87.6825585236549)"
"53897","21001407","Wed","2021-02-17T00:00:00.000","2051","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53898","21001408","Wed","2021-02-17T00:00:00.000","2150","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53902","20008791","Wed","2021-02-17T00:00:00.000","2351","26","Male","Black","Not Hispanic","On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53893","21001409","Wed","2021-02-17T00:00:00.000","2315","26","Male","Black",,"On View",,"1600","SHERMAN AV","EVANSTON","
,  
(42.04762534077941, -87.68184688231727)"
"53895","21001430","Tue","2021-02-16T00:00:00.000","2105","26","Male","Black",,"On View",,"100","ELMWOOD AV","EVANSTON","
,  
(42.02035004730197, -87.68280278402263)"
"53892","21001403","Mon","2021-02-15T00:00:00.000","1539","41","Male","White","Not Hispanic","On View",,"1300","OAKTON ST","EVANSTON","
,  
(42.02673087053606, -87.69089834266113)"
"53888","21001388","Mon","2021-02-15T00:00:00.000","0242","39","Male","White",,"Taken into Custody",,"100","ASBURY AV","EVANSTON","
,  
(42.02053223313827, -87.69015316502616)"
"53889","21001325","Sun","2021-02-14T00:00:00.000","1334","57","Male","Black",,"Taken into Custody",,"5400","N LINCOLN","CHICAGO",
"53890","21001365","Sun","2021-02-14T00:00:00.000","0303","32","Male","White",,"On View",,"1600","HINMAN AV","EVANSTON","
,  
(42.04651398025879, -87.67758631474244)"
"55257","21001003","Fri","2021-02-12T00:00:00.000","1535","17","Male","Black","Not Hispanic","On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53887","21001279","Wed","2021-02-10T00:00:00.000","2338","27","Male","Black","Not Hispanic","On View",,"2000","DODGE AV","EVANSTON","
,  
(42.054731556444544, -87.69886154289249)"
"53891","21001255","Tue","2021-02-09T00:00:00.000","2338","24","Male","White","Not Hispanic","Taken into Custody",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"53884","21001232","Tue","2021-02-09T00:00:00.000","1047","36","Male","Black",,"Taken into Custody",,"600","CHICAGO AV","EVANSTON","
,  
(42.029984911145235, -87.67857116649239)"
"53886","21001247","Tue","2021-02-09T00:00:00.000","1926","24","Male","White","Not Hispanic","On View",,"2500","HOWARD ST","EVANSTON","
,  
(42.01912576109617, -87.71014231390112)"
"53885","21001235","Tue","2021-02-09T00:00:00.000","1129","36","Male","Black",,"Taken into Custody",,"600","CHICAGO AV","EVANSTON","
,  
(42.029984911145235, -87.67857116649239)"
"53883","21001233","Tue","2021-02-09T00:00:00.000","1112","36","Male","Black",,"Taken into Custody",,"600","CHICAGO AV","EVANSTON","
,  
(42.029984911145235, -87.67857116649239)"
"53882","21001224","Tue","2021-02-09T00:00:00.000","0049","58","Male","White",,"On View",,"600","OAKTON ST","EVANSTON","
,  
(42.02656649316759, -87.67962399169956)"
"53881","21001192","Sun","2021-02-07T00:00:00.000","1833","23","Male","Black",,"On View",,"1600","MAPLE AV","EVANSTON","
,  
(42.047787847667465, -87.68513087112919)"
"53880","21001078","Wed","2021-02-03T00:00:00.000","1627","26","Male","Black",,"On View",,"2700","CENTRAL ST","EVANSTON","
,  
(42.064435633048305, -87.71182366777508)"
"53878","21001008","Tue","2021-02-02T00:00:00.000","0250","55","Female","Unknown",,"Taken into Custody",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"53879","21000988","Tue","2021-02-02T00:00:00.000","1101","33","Male","Black",,"On View",,"1600","MCDANIEL AV","EVANSTON","
,  
(42.04732035009073, -87.70831670465306)"
"53877","21000969","Sun","2021-01-31T00:00:00.000","1939","37","Female","Black",,"On View",,"1100","MAIN ST","EVANSTON","
,  
(42.03401251988416, -87.68767952294883)"
"53875","19004812","Fri","2021-01-29T00:00:00.000","1740","57","Female","Black",,"Taken into Custody",,"500","COUNTY FARM","WHEATON",
"53876","21000903","Fri","2021-01-29T00:00:00.000","1616","30","Male","Black",,"On View",,"1500","SHERMAN AV","EVANSTON","
,  
(42.045944628468234, -87.68181709791915)"
"53872","21000836","Thu","2021-01-28T00:00:00.000","0839","43","Male","Black",,"Taken into Custody",,"2000","HOWARD ST","EVANSTON","
,  
(42.01928891908932, -87.70141488968122)"
"53873","21000837","Wed","2021-01-27T00:00:00.000","0301","19","Male","Black","Not Hispanic","On View",,"1500","DOBSON ST","EVANSTON","
,  
(42.0203156448191, -87.69408039569852)"
"53869","21000783","Mon","2021-01-25T00:00:00.000","0153","16","Male","Black",,"On View",,"1800","DARROW AV","EVANSTON","
,  
(42.051167414734834, -87.69738295085926)"
"53870","21000774","Sun","2021-01-24T00:00:00.000","1737",,"Male","Black","Not Hispanic","On View",,"800","SHERIDAN RD","EVANSTON","
,  
(42.03335481226104, -87.6705588159903)"
"53871","21000750","Sat","2021-01-23T00:00:00.000","2141","26","Female","White",,"Taken into Custody",,"2600","CENTRAL ST","EVANSTON","
,  
(42.06442270557626, -87.70991041881732)"
"53874","21000728","Sat","2021-01-23T00:00:00.000","0241","33","Male","White",,"On View",,"1000","HOWARD ST","EVANSTON","
,  
(42.01950824721509, -87.68645463516181)"
"53865","21000721","Fri","2021-01-22T00:00:00.000","2139","26","Male","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53868","21000691","Fri","2021-01-22T00:00:00.000","0208","17","Male","White",,"On View",,"2500","PROSPECT AV","EVANSTON","
,  
(42.06355102491747, -87.725583012695)"
"53867","21000709","Fri","2021-01-22T00:00:00.000","1631","41","Male","White",,"On View",,"600","HARTREY AV","EVANSTON","
,  
(42.029206095126206, -87.70408613848376)"
"53866","21000720","Fri","2021-01-22T00:00:00.000","2210","41","Male","White",,"On View",,"1700","CHICAGO AV","EVANSTON","
,  
(42.048594973394934, -87.67850230067484)"
"53864","21000657","Thu","2021-01-21T00:00:00.000","0910","41","Male","White","Not Hispanic","On View",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53861","21000637","Wed","2021-01-20T00:00:00.000","1918","29","Male","Unknown",,"On View",,"1600","EMERSON ST","EVANSTON","
,  
(42.05215005635169, -87.69519748273684)"
"53862","21000633","Wed","2021-01-20T00:00:00.000","2008","36","Male","White",,"On View",,"2300","HOWARD ST","EVANSTON","
,  
(42.01917879912307, -87.70698617335283)"
"53863","21000639","Wed","2021-01-20T00:00:00.000","2145","26","Male","Black","Not Hispanic","On View",,"700","MULFORD ST/CUSTER AV","EVANSTON",
"53859","21000596","Tue","2021-01-19T00:00:00.000","0830","24","Male","Black","Not Hispanic",,,"200","DODGE AV","EVANSTON","
,  
(42.02216348075368, -87.69953997576596)"
"53860","21000595","Tue","2021-01-19T00:00:00.000","1533","32","Male","White",,"On View",,"600","CHICAGO AV","EVANSTON","
,  
(42.029984911145235, -87.67857116649239)"
"53855","21000561","Sun","2021-01-17T00:00:00.000","2014","35","Male","Black","Not Hispanic","On View",,"3300","CENTRAL ST","EVANSTON","
,  
(42.06459806334598, -87.72643641405276)"
"53858","21000564","Sun","2021-01-17T00:00:00.000","2218","57","Male","Black",,"On View",,"2700","RIDGE AV","EVANSTON","
,  
(42.06747071840131, -87.6829566385919)"
"53854","21000489","Fri","2021-01-15T00:00:00.000","1448","30","Female","Black",,"On View",,"1800","ASBURY AV","EVANSTON","
,  
(42.05129231197273, -87.69008743214266)"
"53856","21000514","Fri","2021-01-15T00:00:00.000","2148","19","Male","Black",,"On View",,"300","CALLAN AV","EVANSTON","
,  
(42.02386984856429, -87.67919741988646)"
"53853","21000487","Fri","2021-01-15T00:00:00.000","0355","42","Male","Black",,"On View",,"100","CALLAN AV","EVANSTON","
,  
(42.02031892581231, -87.6792164114233)"
"53850","21000460","Thu","2021-01-14T00:00:00.000","1101","32","Male","Black",,"Taken into Custody",,"100","ELMWOOD AV","EVANSTON","
,  
(42.02035004730197, -87.68280278402263)"
"53847","21000302","Tue","2021-01-12T00:00:00.000","1325","24","Male","Black",,"Taken into Custody",,"1300","PITNER AV","EVANSTON","
,  
(42.04182620400001, -87.70533903481568)"
"53857","20000235","Tue","2021-01-12T00:00:00.000","0950","18","Male","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53851","21000329","Tue","2021-01-12T00:00:00.000","2051","24","Male","Black","Unknown","Taken into Custody","Handgun","1300","PITNER AV","EVANSTON","
,  
(42.04182620400001, -87.70533903481568)"
"53844","21000337","Mon","2021-01-11T00:00:00.000","1327","19","Male","Black",,"On View",,"900","JUDSON AV","EVANSTON","
,  
(42.03478044184072, -87.67617327315669)"
"53842","21000009","Mon","2021-01-11T00:00:00.000","1201","19","Male","Black","Not Hispanic","Taken into Custody",,"900","JUDSON AV","EVANSTON","
,  
(42.03478044184072, -87.67617327315669)"
"53846","21000312","Mon","2021-01-11T00:00:00.000","1223","19","Male","Black",,"On View",,"900","JUDSON AV","EVANSTON","
,  
(42.03478044184072, -87.67617327315669)"
"53852","21000306","Mon","2021-01-11T00:00:00.000","0739","19","Male","Black",,"On View",,"900","JUDSON AV","EVANSTON","
,  
(42.03478044184072, -87.67617327315669)"
"53836","20007863","Sun","2021-01-10T00:00:00.000","1721","18","Male","Black","Not Hispanic","Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53848","20009967","Sat","2021-01-09T00:00:00.000","1619","17","Male","White",,"Taken into Custody",,"1500","ELMWOOD AV","EVANSTON","
,  
(42.0460107307921, -87.68378492477495)"
"53849","21000245","Fri","2021-01-08T00:00:00.000","0946","32","Male","Black","Not Hispanic","Taken into Custody",,"1800","CENTRAL ST","EVANSTON","
,  
(42.06432525008829, -87.69802128991384)"
