"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"12125","Wed","2018-12-19T04:11:00.000","TRAFFIC STOP","22","White","Male","Yes","NONE","74","1000","ASBURY AV","EVANSTON"
"12127","Wed","2018-12-19T03:39:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","99",,"HOWARD/HOYNE",
"12128","Wed","2018-12-19T00:16:00.000","STREET STOP/SUSP PERSON","22","Black","Male","Yes","NONE","72","600","SOUTH BLVD",
"12129","Mon","2018-12-17T14:05:00.000","TRAF STOP/GANG NARC","37","Black","Male","Yes","NONE","77","1800","CHURCH ST/DARROW AV","EVANSTON"
"12122","Mon","2018-12-17T00:49:00.000","TRAFFIC STOP","16","Black","Male","Yes","NONE","77","1600","EMERSON ST","EVANSTON"
"12138","Sat","2018-12-15T15:41:00.000","TRAF STOP/GANG NARC","49","White","Male","Yes","ARREST","99","7600","N WESTERN AV","CHICAGO"
"12124","Sat","2018-12-15T15:39:00.000","GANG/NARCOTIC","34","White","Male","Yes","ARREST","78","100","ASBURY AV","EVANSTON"
"12116","Fri","2018-12-14T02:41:00.000","STREET STOP/SUSP PERSON","36","Black","Male","Yes","NONE","76","1400","NOYES ST","EVANSTON"
"12115","Thu","2018-12-13T03:37:00.000","STREET STOP","31","Black","Male","Yes","NONE","71","300","DODGE AV","EVANSTON"
"12121","Wed","2018-12-12T20:58:00.000","STREET STOP/SUSP PERSON","35","Black","Male","Yes","NONE","73","1100","CHICAGO AV","EVANSTON"
"12120","Wed","2018-12-12T19:35:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","NONE","78","200","CUSTER AV","EVANSTON"
"12119","Wed","2018-12-12T15:42:00.000","OTHER","62","White","Female","Yes","NONE","76","2100","RIDGE AV","EVANSTON"
"12110","Mon","2018-12-10T01:32:00.000","TRAFFIC STOP","24","White","Male","Yes",,"77","1600","CHURCH ST","EVANSTON"
"12107","Fri","2018-12-07T02:40:00.000","TRAFFIC STOP","21","Black","Male","Yes",,"71","2300","HOWARD ST","EVANSTON"
"12099","Mon","2018-12-03T11:31:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"12100","Mon","2018-12-03T11:31:00.000","TRAF STOP/GANG NARC","36","Black","Female","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"12096","Sun","2018-12-02T20:30:00.000","TRAF STOP/GANG NARC","32","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"12098","Sat","2018-12-01T00:02:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","78","500","BARTON AV/OAKTON ST","EVANSTON"
"12105","Fri","2018-11-30T19:38:00.000","TRAF STOP/GANG NARC","19","White","Male","Yes",,"99","7600","N SHERIDAN","CHICAGO"
"12104","Wed","2018-11-28T18:48:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","71","800","DODGE AV","EVANSTON"
"12103","Fri","2018-11-23T15:56:00.000","TRAFFIC STOP","29","Black","Male","Yes","NONE","71","2000","WARREN ST","EVANSTON"
"12095","Fri","2018-11-23T04:29:00.000","STREET STOP","25","Black","Male","Yes","NONE","99","7400","N. CALIFORNIA","CHICAGO"
"12082","Mon","2018-11-19T11:09:00.000","OTHER","33","White","Male","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"12086","Sun","2018-11-18T20:34:00.000","STREET STOP","20","White","Male","Yes","NONE","76","1800","BENSON AV","EVANSTON"
"12085","Sun","2018-11-18T19:07:00.000","STREET STOP","22","Black","Male","Yes","NONE","76","1800","BENSON AV","EVANSTON"
"12084","Sun","2018-11-18T19:07:00.000","STREET STOP","20","White","Male","Yes","NONE","76","1800","BENSON AV","EVANSTON"
"12101","Fri","2018-11-16T20:44:00.000","TRAFFIC STOP","28","Black","Male","Yes","NONE","99","1400","W HOWARD ST","CHICAGO"
"12078","Fri","2018-11-16T11:04:00.000","SUSPICIOUS PERSON","55","White","Male","Yes","NONE","76","2100","RIDGE AV","EVANSTON"
"12076","Wed","2018-11-14T20:37:00.000","STREET STOP","56","White","Male","Yes","NONE","74","1700","DAVIS ST","EVANSTON"
"12074","Wed","2018-11-14T02:32:00.000","STREET STOP/GANG NARC","19","Black","Male","Yes","NONE","78","200","CUSTER AV/CASE ST","EVANSTON"
"12072","Sat","2018-11-10T19:16:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","50","Black","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12070","Thu","2018-11-08T16:29:00.000","TRAF STOP/GANG NARC","19","Black","Female","Yes","NONE","99",,"CHURCH/MCCORMICK","SKOKIE"
"12066","Wed","2018-11-07T20:27:00.000","TRAFFIC STOP","25","Black","Male","Yes","ARREST","74","2400","DEMPSTER ST","EVANSTON"
"12067","Wed","2018-11-07T18:10:00.000","TRAFFIC STOP","22","White","Male","Yes","NONE","74","2400","DEMPSTER ST","EVANSTON"
"12063","Tue","2018-11-06T15:19:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","99",,"LINCOLNWOOD/DEMPSTER","SKOKIE"
"12065","Mon","2018-11-05T18:05:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","ARREST","99","7600","N SHERIDAN RD/W HOWARD ST","CHICAGO"
"12059","Wed","2018-10-31T20:41:00.000","STREET STOP/SUSP PERSON","16","White","Male","Yes","NONE","72","600","SHERMAN AV","EVANSTON"
"12061","Wed","2018-10-31T20:41:00.000","STREET STOP/SUSP PERSON","17","White","Male","Yes","NONE","72","600","SHERMAN AV","EVANSTON"
"12060","Wed","2018-10-31T19:52:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","NONE","99","7500","N ROGERS AV/N PAULINA ST","CHICAGO"
"12051","Wed","2018-10-31T11:58:00.000","TRAF STOP/GANG NARC","31","Black","Male","Yes",,"99","7300","N WESTERN AV","CHICAGO"
"12057","Wed","2018-10-31T07:09:00.000","TRAFFIC STOP","27","Black","Male","Yes",,"74","1500","RIDGE AV","EVANSTON"
"12040","Mon","2018-10-29T20:25:00.000","OTHER","35","Hispanic","Male","Yes","NONE","76","1700","MAPLE AV","EVANSTON"
"12045","Mon","2018-10-29T20:14:00.000","GANG/NARCOTIC","52","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12042","Mon","2018-10-29T18:40:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"12041","Mon","2018-10-29T13:46:00.000","OTHER","48","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12046","Sat","2018-10-27T12:00:00.000","GANG/NARCOTIC","52","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12030","Fri","2018-10-26T23:49:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","76",,"DEMPSTER/EWING","SKOKIE"
"12036","Fri","2018-10-26T11:13:00.000","TRAF STOP/GANG NARC","16","Black","Male","Yes","NONE","99",,"HOWARD ST/BELL AV","CHICAGO"
"12035","Fri","2018-10-26T11:13:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","99",,"HOWARD ST/BELL AVE","CHICAGO"
"12034","Thu","2018-10-25T23:04:00.000","TRAF STOP/GANG NARC","27","White","Male","Yes","NONE","73","1200","LAKE ST/RIDGE AV","EVANSTON"
"12023","Tue","2018-10-23T19:09:00.000","STREET STOP","39","White","Female","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12038","Tue","2018-10-23T18:58:00.000","STREET STOP","30","White","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12027","Tue","2018-10-23T18:15:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","ARREST","76","1300","SIMPSON ST","EVANSTON"
"12026","Mon","2018-10-22T20:24:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","27","Black","Male","Yes","ARREST","73","1500","RIDGE AV","EVANSTON"
"12016","Mon","2018-10-22T19:57:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","19","Black","Male","Yes","NONE","76","1800","MAPLE AV","EVANSTON"
"12017","Mon","2018-10-22T18:30:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12064","Sun","2018-10-21T21:57:00.000","OTHER","16","White","Male","Yes",,"71","200","WESLEY AV","EVANSTON"
"12013","Fri","2018-10-19T16:17:00.000","OTHER","57","White","Male","Yes","ARREST","77","1700","DARROW AV","EVANSTON"
"12009","Fri","2018-10-19T01:45:00.000","TRAFFIC STOP","26","White","Female","Yes","NONE","74","1300","ASBURY AV/DEMPSTER ST","EVANSTON"
"12004","Tue","2018-10-16T21:10:00.000","OTHER","31","Black","Male","Yes","NONE","76","1700","ORRINGTON AV","EVANSTON"
"12006","Tue","2018-10-16T18:07:00.000","STREET STOP","20","Black","Male","Yes","NONE","71","2200","OAKTON ST","EVANSTON"
"12015","Sat","2018-10-13T22:46:00.000","STREET STOP/SUSP PERSON","14","Black","Male","Yes","NONE","76","700","EMERSON ST","EVANSTON"
"11996","Sat","2018-10-13T20:40:00.000","SUSP PERSON/GANG NARC","26","Black","Male","Yes","ARREST","78","100","CHICAGO AV","EVANSTON"
"11993","Sat","2018-10-13T04:27:00.000","TRAF STOP/GANG NARC","31","White","Male","Yes","NONE","72","900","RIDGE AV/MAIN ST","EVANSTON"
"11991","Sat","2018-10-13T02:19:00.000","TRAFFIC STOP","24","Black","Male","Yes",,"78","600","HOWARD ST","EVANSTON"
"11992","Fri","2018-10-12T17:20:00.000","SUSPICIOUS PERSON","22","White","Male","Yes","NONE","75","3200","CENTRAL ST","EVANSTON"
"12002","Thu","2018-10-11T21:03:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","76","1000","EMERSON ST","EVANSTON"
"11989","Thu","2018-10-11T18:15:00.000","OTHER","51","Black","Male","Yes","ARREST","73","2000","W BIRCHWOOD","CHICAGO"
"12001","Wed","2018-10-10T17:15:00.000","STREET STOP/SUSP PERSON","30","Asian","Male","Yes","NONE","76","600","CLARK ST","EVANSTON"
"11974","Fri","2018-10-05T02:53:00.000","TRAFFIC STOP","55","White","Male","Yes","NONE","73","700","DAVIS ST/ORRINGTON AV","EVANSTON"
"11975","Thu","2018-10-04T15:39:00.000","TRAF STOP/RSO","32","White","Male","Yes","NONE","99","7500","N WOLCOTT","CHICAGO"
"11973","Thu","2018-10-04T15:39:00.000","TRAF STOP/RSO","38","White","Male","Yes","NONE","99","7500","N WOLCOTT","CHICAGO"
"11972","Thu","2018-10-04T04:02:00.000","STREET STOP","26","Black","Male","Yes",,"76","2100","WESLEY AV","EVANSTON"
"11970","Wed","2018-10-03T16:24:00.000","TRAF STOP/GANG NARC","22","White","Male","Yes","NONE","74","1000","DODGE AV","EVANSTON"
"11971","Wed","2018-10-03T12:43:00.000","STREET STOP","20","White","Male","Yes","NONE","73","600","DAVIS ST","EVANSTON"
"11968","Tue","2018-10-02T18:32:00.000","STREET STOP","17","Black","Male","Yes","NONE","74","1500","DEWEY AV","EVANSTON"
"11964","Sun","2018-09-30T16:16:00.000","STREET STOP/SUSP PERSON","26","Black","Male","Yes","ARREST","76","800","INGLESIDE PL","EVANSTON"
"11963","Sat","2018-09-29T17:27:00.000","OTHER","47","Black","Male","Yes","NONE","73","1600","SHERMAN AV","EVANSTON"
"11961","Fri","2018-09-28T22:17:00.000","SUSPICIOUS PERSON","27","White","Male","Yes",,"77","1500","LYONS ST/ASHLAND AV","EVANSTON"
"11953","Thu","2018-09-27T18:57:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"11954","Thu","2018-09-27T16:40:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11952","Wed","2018-09-26T14:03:00.000","TRAF STOP/GANG NARC","25","White","Male","Yes","NONE","99","1800","W HOWARD ST","CHICAGO"
"11951","Wed","2018-09-26T12:07:00.000","TRAF STOP/GANG NARC","17","White","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"11950","Wed","2018-09-26T12:07:00.000","TRAF STOP/GANG NARC","17","White","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"11941","Wed","2018-09-26T01:10:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","77","2000","FOSTER ST","EVANSTON"
"11943","Tue","2018-09-25T22:40:00.000","TRAFFIC STOP","16","Black","Male","Yes","NONE","78","300","RIDGE AV","EVANSTON"
"11942","Tue","2018-09-25T22:32:00.000","TRAFFIC STOP","18","White","Male","Yes","NONE","78","300","RIDGE AV","EVANSTON"
"11958","Tue","2018-09-25T21:02:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","77","1800","EMERSON ST","EVANSTON"
"11966","Tue","2018-09-25T15:29:00.000","STREET STOP/GANG NARC","68","Black","Male","Yes","ARREST","99","2000","W HOWARD ST","CHICAGO"
"11959","Tue","2018-09-25T15:00:00.000","TRAF STOP/GANG NARC","24","Black","Male","Yes","NONE","99",,"BIRCHWOOD/CALRK","CHICAGO"
"11938","Mon","2018-09-24T21:30:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11935","Mon","2018-09-24T21:30:00.000","TRAFFIC STOP","24","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11937","Mon","2018-09-24T20:24:00.000","TRAFFIC STOP","32","Black","Male","Yes","NONE","74","1300","DODGE AV","EVANSTON"
"11957","Mon","2018-09-24T20:23:00.000","TRAFFIC STOP","38","Black","Male","Yes","ARREST","99",,"HOWARD ST/MCCORMICK","CHICAGO"
"11962","Mon","2018-09-24T16:59:00.000","TRAFFIC STOP","33","Black","Male","Yes","ARREST","99","0","HOWARD ST","CHICAGO"
"11934","Sun","2018-09-23T19:18:00.000","TRAF STOP/GANG NARC","27","Black","Male","Yes","ARREST","72","1000","MAPLE AV","EVANSTON"
"11936","Sun","2018-09-23T15:10:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","28","Black","Male","Yes",,"74","1600","GREENLEAF ST","EVANSTON"
"11931","Sun","2018-09-23T02:06:00.000","TRAFFIC STOP","23","White","Male","Yes","NONE","99",,"DEMPSTER/E PRAIRE","SKOKIE"
"11946","Fri","2018-09-21T16:57:00.000","TRAF STOP/GANG NARC","41","Black","Male","Yes","ARREST","78","100","CLYDE AV","EVANSTON"
"11947","Fri","2018-09-21T16:56:00.000","STREET STOP/SUSP PERSON/GANG NARC","24","Black","Male","Yes","ARREST","99","7500","N. SEELEY","CHICAGO"
"11945","Thu","2018-09-20T19:48:00.000","SUSP PERSON/GANG NARC","37","Black","Male","Yes","ARREST","99","7500","N. DAMEN","CHICAGO"
"11944","Thu","2018-09-20T19:45:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","ARREST","99","7500","N. DAMEN","CHICAGO"
"11956","Wed","2018-09-19T12:52:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"11955","Tue","2018-09-18T14:59:00.000","OTHER","20","Black","Male","Yes","ARREST","72","1000","WASHINGTON ST","EVANSTON"
"11978","Sat","2018-09-15T23:42:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","23","Black","Male","Yes","NONE","77","1800","LELAND AV","EVANSTON"
"11988","Sat","2018-09-15T02:23:00.000","TRAF STOP/SUSP PERSON/GANG/RSO",,,,"Yes","NONE","77","1800","LELAND AV","EVANSTON"
"11925","Sat","2018-09-15T02:23:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","23","Black","Male","Yes","NONE","77","1800","LELAND AV","EVANSTON"
"11917","Fri","2018-09-14T01:23:00.000","TRAFFIC STOP","31","White","Male","Yes","NONE","71","1900","OAKTON ST","EVANSTON"
"11920","Thu","2018-09-13T18:50:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","74","1300","HARTREY AV","EVANSTON"
"11933","Thu","2018-09-13T15:47:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","22","Unknown","Male","Yes","ARREST","72","700","MONROE ST","EVANSTON"
"11921","Wed","2018-09-12T19:25:00.000","TRAF STOP/GANG NARC","41","Black","Male","Yes","NONE","71","1900","MAIN ST","EVANSTON"
"12137","Wed","2018-09-12T15:04:00.000","TRAF STOP/GANG NARC","33","Black","Male","Yes","NONE","77","1900","EMERSON ST","EVANSTON"
"11915","Wed","2018-09-12T10:29:00.000","SUSPICIOUS PERSON","38","Black","Male","Yes","NONE","74","1200","DODGE AV","EVANSTON"
"11916","Wed","2018-09-12T09:37:00.000","OTHER","61","White","Male","Yes","NONE","76","700","CHURCH ST/ORRINGTON AV","EVANSTON"
"11913","Mon","2018-09-10T22:37:00.000","STREET STOP/SUSP PERSON","38","Black","Male","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"11912","Mon","2018-09-10T07:15:00.000","STREET STOP/SUSP PERSON","38","White","Male","Yes","NONE","99",,"CHICAGO AV/JUNEWAY TER","CHICAGO"
"11911","Sat","2018-09-08T17:15:00.000","OTHER","22","Black","Male","Yes","NONE","73","1600","CHICAGO AV","EVANSTON"
"11910","Fri","2018-09-07T20:54:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","19","Black","Male","Yes","NONE","74","1400","GREY AV","EVANSTON"
"11908","Fri","2018-09-07T17:00:00.000","OTHER","17","Black","Male","Yes","NONE","73","1600","SHERMAN AV","EVANSTON"
"11906","Fri","2018-09-07T03:28:00.000","STREET STOP/SUSP PERSON","50","White","Male","Yes","NONE","73","1100","RIDGE AV/GREENLEAF ST","EVANSTON"
"11893","Sat","2018-09-01T07:09:00.000","OTHER","26","Black","Male","Yes","NONE","76","800","MILBURN ST","EVANSTON"
"11899","Fri","2018-08-31T11:12:00.000","TRAF STOP/SUSP PERS/GANG NARC","55","Black","Male","Yes","NONE","78","500","HOWARD ST","EVANSTON"
"11900","Fri","2018-08-31T10:50:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","NONE","99","7400","N CLARK","CHICAGO"
"11884","Sun","2018-08-26T18:32:00.000","TRAFFIC STOP","33","Black","Male","Yes","ARREST","77","2500","EMERSON ST","EVANSTON"
"11880","Thu","2018-08-23T21:48:00.000","STREET STOP","28","White","Male","Yes","NONE","72","600","SHERMAN AV","EVANSTON"
"11862","Wed","2018-08-22T18:30:00.000","STREET STOP","61","Black","Male","Yes","NONE","73","1700","BENSON AV/CHURCH ST","EVANSTON"
"11867","Wed","2018-08-22T11:11:00.000","GANG/NARCOTIC","21","Black","Male","Yes","NONE","73","1200","OAK AV","EVANSTON"
"11866","Wed","2018-08-22T11:11:00.000","GANG/NARCOTIC","20","White","Female","Yes","NONE","73","1200","OAK AV","EVANSTON"
"11863","Wed","2018-08-22T11:11:00.000","GANG/NARCOTIC","21","Black","Male","Yes","NONE","73","1200","OAK AV","EVANSTON"
"11864","Wed","2018-08-22T10:21:00.000","TRAFFIC STOP","38","Black","Male","Yes","NONE","99",,"OAKTON/MONTICELLO","SKOKIE"
"11860","Wed","2018-08-22T09:49:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","71",,"OAKTON/MCCORMICK",
"11859","Wed","2018-08-22T09:37:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","71",,"OAKTON/MCCORMICK",
"11874","Mon","2018-08-20T14:18:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","20","Black","Male","Yes","NONE","74","1400","FOWLER AV","EVANSTON"
"11855","Sun","2018-08-19T18:24:00.000","STREET STOP","49","Black","Male","Yes","ARREST","77","1700","BROWN AV","EVANSTON"
"11898","Sun","2018-08-19T15:13:00.000","TRAF STOP/GANG NARC","33","Black","Male","Yes","NONE","77","1500","W HOWARD","CHICAGO"
"11846","Sat","2018-08-18T11:36:00.000","TRAFFIC STOP","24","Black","Male","Yes","NONE","73","900","DAVIS ST","EVANSTON"
"11847","Sat","2018-08-18T11:36:00.000","TRAFFIC STOP","25","Black","Male","Yes","NONE","73","900","DAVIS ST","EVANSTON"
"11852","Fri","2018-08-17T09:34:00.000","STREET STOP/GANG NARC","31","Black","Male","Yes","NONE","73","1600","BENSON AV","EVANSTON"
"11845","Fri","2018-08-17T09:04:00.000","TRAFFIC STOP","28","Black","Male","Yes","ARREST","99","1600","W. HOWARD","CHICAGO"
"11843","Thu","2018-08-16T05:01:00.000","STREET STOP/SUSP PERSON","18","White","Male","Yes","NONE","73","1400","HINMAN AV","EVANSTON"
"11842","Thu","2018-08-16T04:55:00.000","STREET STOP/SUSP PERSON","18","White","Male","Yes","NONE","73","1400","HINMAN AV","EVANSTON"
"11835","Wed","2018-08-15T01:20:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","NONE","71","1500","HOWARD ST","EVANSTON"
"11834","Tue","2018-08-14T23:20:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","72","1000","SEWARD ST/RIDGE AV","EVANSTON"
"11839","Tue","2018-08-14T22:18:00.000","OTHER","55","White","Male","Yes","NONE","75","2700","PRINCETON AV","EVANSTON"
"11850","Tue","2018-08-14T22:17:00.000","OTHER","50",,"Male","Yes","NONE","75","2700","PRINCETON AV","EVANSTON"
"11838","Tue","2018-08-14T22:12:00.000","OTHER","43","White","Male","Yes","NONE","75","2700","PRINCETON AV","EVANSTON"
"11844","Tue","2018-08-14T16:18:00.000","TRAF STOP/GANG NARC","19","Black","Male","Yes","ARREST","77","2000","DODGE AV","EVANSTON"
"11832","Mon","2018-08-13T23:10:00.000","STREET STOP","26","Black","Male","Yes","NONE","72","800","CHICAGO AV/KEDZIE ST","EVANSTON"
"11836","Mon","2018-08-13T19:38:00.000","TRAF STOP/GANG NARC","34","Black","Male","Yes","NONE","72","500","HOWARD",
"11820","Sat","2018-08-11T19:00:00.000","STREET STOP/GANG NARC","19","Black","Male","Yes","NONE","77","2000","DEWEY AV","EVANSTON"
"11821","Sat","2018-08-11T16:22:00.000","TRAF STOP/GANG NARC","34","Black","Male","Yes","NONE","78","100","CUSTER AV","EVANSTON"
"11815","Thu","2018-08-09T21:25:00.000","OTHER","22","White","Male","Yes","ARREST","71","500","DEWEY AV","EVANSTON"
"11824","Wed","2018-08-08T18:52:00.000","TRAFFIC STOP","29","Black","Male","Yes","NONE","77","1700","DODGE AV","EVANSTON"
"11809","Mon","2018-08-06T16:38:00.000","TRAF STOP/GANG NARC","22","Unknown","Male","Yes","NONE","71","1900","OAKTON ST","EVANSTON"
"11806","Fri","2018-08-03T22:35:00.000","STREET STOP","33","Black","Male","Yes","NONE","78","100","ELMWOOD AV","EVANSTON"
"11804","Fri","2018-08-03T09:33:00.000","STREET STOP/SUSP PERSON","23","White","Male","Yes","NONE","75",,"POPLAR/ISABELLA",
"11797","Thu","2018-08-02T16:35:00.000","SUSPICIOUS PERSON","26","Black","Male","Yes","NONE","76","2800","RIDGE AV","EVANSTON"
"11795","Wed","2018-08-01T20:18:00.000","STREET STOP/SUSP PERSON","38","White","Male","Yes","ARREST","78","300","CUSTER AV","EVANSTON"
"11798","Wed","2018-08-01T15:15:00.000","OTHER","22","White","Male","Yes","NONE","71","1600","MONROE ST","EVANSTON"
"11789","Mon","2018-07-30T20:49:00.000","STREET STOP/SUSP PERSON","26","Black","Male","Yes","NONE","73","1100","HINMAN AV","EVANSTON"
"11786","Mon","2018-07-30T17:58:00.000","TRAFFIC STOP","34","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11791","Mon","2018-07-30T17:58:00.000","TRAFFIC STOP","27","Black","Female","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11787","Mon","2018-07-30T17:58:00.000","TRAFFIC STOP","27","Black","Female","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11782","Mon","2018-07-30T01:12:00.000","STREET STOP/SUSP PERSON","27","Black","Male","Yes","NONE","77","1600","SIMPSON ST","EVANSTON"
"11774","Sat","2018-07-28T20:11:00.000","STREET STOP/GANG NARC","59","White","Male","Yes","NONE","73","1300","OAK AV/DEMPSTER ST","EVANSTON"
"11777","Sat","2018-07-28T18:22:00.000","TRAF STOP/GANG NARC","26","Hispanic","Male","Yes",,"78","1100","HOWARD ST","EVANSTON"
"11778","Sat","2018-07-28T15:59:00.000","STREET STOP","31",,"Male","Yes","NONE","71","2200","OAKTON ST","EVANSTON"
"11773","Sat","2018-07-28T10:59:00.000","SUSPICIOUS PERSON","20","White","Male","Yes","NONE","76","900","FOSTER ST","EVANSTON"
"11768","Thu","2018-07-26T02:27:00.000","TRAFFIC STOP","24","Black","Female","Yes",,"74","1200","DEMPSTER ST","EVANSTON"
"11767","Thu","2018-07-26T02:24:00.000","TRAFFIC STOP","59","Black","Male","Yes","NONE","74","1200","DEMPSTER ST","EVANSTON"
"11766","Thu","2018-07-26T02:19:00.000","TRAFFIC STOP","28","Black","Male","Yes","NONE","74","1200","DEMPSTER ST","EVANSTON"
"11765","Thu","2018-07-26T00:41:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","74","1200","DEMPSTER ST","EVANSTON"
"11769","Wed","2018-07-25T19:26:00.000","STREET STOP/SUSP PERSON/GANG NARC","38","White","Male","Yes","NONE","78","300","CALLAN AV","EVANSTON"
"11763","Wed","2018-07-25T19:16:00.000","STREET STOP/SUSP PERSON/GANG NARC","32","Black","Male","Yes","NONE","78","300","CALLAN AV","EVANSTON"
"11771","Wed","2018-07-25T17:19:00.000","TRAF STOP/GANG NARC","20","White","Male","Yes","ARREST","74","1200","LEE ST","EVANSTON"
"11755","Tue","2018-07-24T20:13:00.000","OTHER","39","Black","Male","Yes","NONE","77","1400","EMERSON ST","EVANSTON"
"11753","Tue","2018-07-24T05:52:00.000","TRAFFIC STOP","32","Black","Male","Yes","NONE","99","3300","HOWARD ST/MC CORMICK BL","SKOKIE"
"11749","Sun","2018-07-22T23:45:00.000","STREET STOP","23","Black","Male","Yes","NONE","77","1800","LELAND AV","EVANSTON"
"11779","Wed","2018-07-18T20:38:00.000","TRAFFIC STOP","21","White","Male","Yes","NONE","99","3500","DEMPSTER ST","SKOKIE"
"11747","Wed","2018-07-18T14:28:00.000","STREET STOP/GANG NARC","55","Black","Male","Yes","ARREST","99","1800","HOWARD STREET","CHICAGO"
"11745","Wed","2018-07-18T10:15:00.000","TRAF STOP/GANG NARC/RSO","25","Black","Female","Yes","NONE","74","1300","PITNER AV","EVANSTON"
"11738","Wed","2018-07-18T10:15:00.000","TRAF STOP/GANG NARC/RSO","25","Black","Male","Yes",,"74","1300","PITNER AV","EVANSTON"
"11744","Wed","2018-07-18T10:15:00.000","TRAF STOP/GANG NARC/RSO","29","Black","Male","Yes","NONE","74","1300","PITNER AV","EVANSTON"
"11737","Tue","2018-07-17T20:04:00.000","STREET STOP","18","Black","Male","Yes","NONE","77","2000","EMERSON ST","EVANSTON"
"11743","Sun","2018-07-15T20:47:00.000","TRAFFIC STOP","26","Black","Female","Yes","NONE","78",,"HOWARD ST/CUSTER AV",
"11742","Sun","2018-07-15T17:13:00.000","STREET STOP/GANG NARC","44","Black","Male","Yes","NONE","77","1800","FOSTER ST","EVANSTON"
"11733","Sun","2018-07-15T01:08:00.000","STREET STOP","19","White","Male","Yes","NONE","77","1900","RIDGE AV/GREEN BAY RD","EVANSTON"
"11732","Fri","2018-07-13T20:30:00.000","STREET STOP","14","Black","Male","Yes","NONE","76","600","CLARK ST","EVANSTON"
"11730","Fri","2018-07-13T03:35:00.000","TRAFFIC STOP","23","Asian","Male","Yes","NONE","78","800","HOWARD ST/ELMWOOD AV","EVANSTON"
